Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
ActorCritic,pro24_adf_p3,0.05,0.01,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.1,0.1,0.5,1,0.5142857142857142,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.2,0.1,0.2,1,0.1774193548387097,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.3,0.001,0.05,1,0.24074074074074073,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.4,0.1,0.5,1,0.2765957446808511,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.5,0.0001,0.2,1,0.5641025641025641,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.6,0.1,0.1,1,0.6451612903225806,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.7,0.0001,0.9,1,0.7083333333333334,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.8,0.001,0.05,1,0.75,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.9,0.001,0.99,1,0.75,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.05,0.0001,0.1,1,0.47058823529411764,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.1,0.001,0.9,1,0.4639175257731959,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.2,0.5,0.2,1,0.4069767441860465,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.3,0.001,0.05,1,0.56,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.4,0.001,0.9,1,0.36923076923076925,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.5,0.1,0.99,1,0.3888888888888889,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.6,0.001,0.5,1,0.3953488372093023,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.7,0.001,0.1,1,0.5454545454545454,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.8,0.1,0.05,1,0.2727272727272727,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.9,0.01,0.5,1,0.6363636363636364,"[None, None, None]",0,0
ActorCritic,pro18_adf_p3,0.05,0.001,0.05,1,0.41379310344827586,"[None, None, None]",0,0
ActorCritic,pro18_adf_p3,0.1,0.0001,0.05,1,0.4909090909090909,"[None, None, None]",0,0
ActorCritic,pro18_adf_p3,0.2,0.0001,0.9,1,0.3673469387755102,"[None, None, None]",0,0
ActorCritic,pro18_adf_p3,0.3,0.0001,0.99,1,0.43023255813953487,"[None, None, None]",0,0
