User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy
pro13_ace_p3,0.7413793103448276,0.1,0,0,OfflineSVM,"[0, 0, 0]"
pro13_ace_p3,0.5922330097087378,0.2,0,0,OfflineSVM,"[0, 0, 0]"
pro13_ace_p3,0.5,0.3,0,0,OfflineSVM,"[0, 0, 0]"
pro13_ace_p3,0.45454545454545453,0.4,0,0,OfflineSVM,"[0, 0, 0]"
pro13_ace_p3,0.375,0.5,0,0,OfflineSVM,"[0, 0, 0]"
pro13_ace_p3,0.2692307692307692,0.6,0,0,OfflineSVM,"[0, 0, 0]"
pro13_ace_p3,0.28205128205128205,0.7,0,0,OfflineSVM,"[0, 0, 0]"
pro13_ace_p3,0.07692307692307693,0.8,0,0,OfflineSVM,"[0, 0, 0]"
pro13_ace_p3,0.9230769230769231,0.9,0,0,OfflineSVM,"[0, 0, 0]"
pro15_ade_p3,0.6494845360824743,0.1,0,0,OfflineSVM,"[0, 0, 0]"
pro15_ade_p3,0.5581395348837209,0.2,0,0,OfflineSVM,"[0, 0, 0]"
pro15_ade_p3,0.37333333333333335,0.3,0,0,OfflineSVM,"[0, 0, 0]"
pro15_ade_p3,0.6153846153846154,0.4,0,0,OfflineSVM,"[0, 0, 0]"
pro15_ade_p3,0.3888888888888889,0.5,0,0,OfflineSVM,"[0, 0, 0]"
pro15_ade_p3,0.627906976744186,0.6,0,0,OfflineSVM,"[0, 0, 0]"
pro15_ade_p3,0.6363636363636364,0.7,0,0,OfflineSVM,"[0, 0, 0]"
pro15_ade_p3,0.6818181818181818,0.8,0,0,OfflineSVM,"[0, 0, 0]"
pro15_ade_p3,0.6363636363636364,0.9,0,0,OfflineSVM,"[0, 0, 0]"
pro17_ace_p3,0.4365079365079365,0.1,0,0,OfflineSVM,"[0, 0, 0]"
pro17_ace_p3,0.26785714285714285,0.2,0,0,OfflineSVM,"[0, 0, 0]"
pro17_ace_p3,0.42857142857142855,0.3,0,0,OfflineSVM,"[0, 0, 0]"
pro17_ace_p3,0.27380952380952384,0.4,0,0,OfflineSVM,"[0, 0, 0]"
pro17_ace_p3,0.21428571428571427,0.5,0,0,OfflineSVM,"[0, 0, 0]"
pro17_ace_p3,0.6071428571428571,0.6,0,0,OfflineSVM,"[0, 0, 0]"
pro17_ace_p3,0.5952380952380952,0.7,0,0,OfflineSVM,"[0, 0, 0]"
pro17_ace_p3,0.8214285714285714,0.8,0,0,OfflineSVM,"[0, 0, 0]"
pro17_ace_p3,0.7857142857142857,0.9,0,0,OfflineSVM,"[0, 0, 0]"
pro18_adf_p3,0.35454545454545455,0.1,0,0,OfflineSVM,"[0, 0, 0]"
pro18_adf_p3,0.16326530612244897,0.2,0,0,OfflineSVM,"[0, 0, 0]"
pro18_adf_p3,0.4883720930232558,0.3,0,0,OfflineSVM,"[0, 0, 0]"
pro18_adf_p3,0.4594594594594595,0.4,0,0,OfflineSVM,"[0, 0, 0]"
pro18_adf_p3,0.4426229508196721,0.5,0,0,OfflineSVM,"[0, 0, 0]"
pro18_adf_p3,0.5510204081632653,0.6,0,0,OfflineSVM,"[0, 0, 0]"
pro18_adf_p3,0.4864864864864865,0.7,0,0,OfflineSVM,"[0, 0, 0]"
pro18_adf_p3,0.64,0.8,0,0,OfflineSVM,"[0, 0, 0]"
pro18_adf_p3,0.6923076923076923,0.9,0,0,OfflineSVM,"[0, 0, 0]"
pro20_ade_p3,0.47058823529411764,0.1,0,0,OfflineSVM,"[0, 0, 0]"
pro20_ade_p3,0.4889867841409692,0.2,0,0,OfflineSVM,"[0, 0, 0]"
pro20_ade_p3,0.4723618090452261,0.3,0,0,OfflineSVM,"[0, 0, 0]"
pro20_ade_p3,0.5882352941176471,0.4,0,0,OfflineSVM,"[0, 0, 0]"
