User,Accuracy,Threshold
pro3_ace_p3_logs.csv,0.5370370370370371,0.2
pro3_ace_p3_logs.csv,0.5106382978723404,0.3
pro3_ace_p3_logs.csv,0.4878048780487805,0.4
pro3_ace_p3_logs.csv,0.5294117647058824,0.5
pro3_ace_p3_logs.csv,0.5185185185185185,0.6
pro3_ace_p3_logs.csv,0.38095238095238093,0.7
pro3_ace_p3_logs.csv,0.42857142857142855,0.8
pro3_ace_p3_logs.csv,0.2857142857142857,0.9
pro24_adf_p3_logs.csv,0.44285714285714284,0.1
pro24_adf_p3_logs.csv,0.5161290322580645,0.2
pro24_adf_p3_logs.csv,0.42592592592592593,0.3
pro24_adf_p3_logs.csv,0.44680851063829785,0.4
pro24_adf_p3_logs.csv,0.5128205128205128,0.5
pro24_adf_p3_logs.csv,0.45161290322580644,0.6
pro24_adf_p3_logs.csv,0.4583333333333333,0.7
pro24_adf_p3_logs.csv,0.625,0.8
pro24_adf_p3_logs.csv,0.5,0.9
stu11_adf_p3_logs.csv,0.7846153846153846,0.1
stu11_adf_p3_logs.csv,0.7672413793103449,0.2
stu11_adf_p3_logs.csv,0.7326732673267327,0.3
stu11_adf_p3_logs.csv,0.7126436781609196,0.4
stu11_adf_p3_logs.csv,0.6944444444444444,0.5
stu11_adf_p3_logs.csv,0.6724137931034483,0.6
stu11_adf_p3_logs.csv,0.6363636363636364,0.7
stu11_adf_p3_logs.csv,0.5862068965517241,0.8
stu11_adf_p3_logs.csv,0.6,0.9
pro25_acf_p3_logs.csv,0.7105263157894737,0.1
pro25_acf_p3_logs.csv,0.7128712871287128,0.2
pro25_acf_p3_logs.csv,0.7078651685393258,0.3
pro25_acf_p3_logs.csv,0.6447368421052632,0.4
pro25_acf_p3_logs.csv,0.6666666666666666,0.5
pro25_acf_p3_logs.csv,0.5882352941176471,0.6
pro25_acf_p3_logs.csv,0.5789473684210527,0.7
pro25_acf_p3_logs.csv,0.5769230769230769,0.8
pro25_acf_p3_logs.csv,0.5384615384615384,0.9
stu6_acf_p3_logs.csv,0.5661375661375662,0.1
stu6_acf_p3_logs.csv,0.5833333333333334,0.2
stu6_acf_p3_logs.csv,0.5782312925170068,0.3
stu6_acf_p3_logs.csv,0.5555555555555556,0.4
stu6_acf_p3_logs.csv,0.6095238095238096,0.5
stu6_acf_p3_logs.csv,0.6309523809523809,0.6
stu6_acf_p3_logs.csv,0.5873015873015873,0.7
stu6_acf_p3_logs.csv,0.6190476190476191,0.8
stu6_acf_p3_logs.csv,0.5238095238095238,0.9
pro13_ace_p3_logs.csv,0.6724137931034483,0.1
pro13_ace_p3_logs.csv,0.6796116504854369,0.2
pro13_ace_p3_logs.csv,0.6666666666666666,0.3
pro13_ace_p3_logs.csv,0.6493506493506493,0.4
pro13_ace_p3_logs.csv,0.625,0.5
pro13_ace_p3_logs.csv,0.6346153846153846,0.6
pro13_ace_p3_logs.csv,0.7435897435897436,0.7
pro13_ace_p3_logs.csv,0.7307692307692307,0.8
pro13_ace_p3_logs.csv,0.8461538461538461,0.9
pro20_ade_p3_logs.csv,0.5450980392156862,0.1
pro20_ade_p3_logs.csv,0.5594713656387665,0.2
pro20_ade_p3_logs.csv,0.5477386934673367,0.3
pro20_ade_p3_logs.csv,0.5647058823529412,0.4
pro20_ade_p3_logs.csv,0.5211267605633803,0.5
pro20_ade_p3_logs.csv,0.5263157894736842,0.6
pro20_ade_p3_logs.csv,0.5764705882352941,0.7
pro20_ade_p3_logs.csv,0.5614035087719298,0.8
pro20_ade_p3_logs.csv,0.5862068965517241,0.9
stu37_adf_p3_logs.csv,0.6064814814814815,0.1
stu37_adf_p3_logs.csv,0.6510416666666666,0.2
stu37_adf_p3_logs.csv,0.6845238095238095,0.3
stu37_adf_p3_logs.csv,0.7361111111111112,0.4
stu37_adf_p3_logs.csv,0.725,0.5
stu37_adf_p3_logs.csv,0.6979166666666666,0.6
stu37_adf_p3_logs.csv,0.75,0.7
stu37_adf_p3_logs.csv,0.7083333333333334,0.8
stu37_adf_p3_logs.csv,0.7916666666666666,0.9
pro9_acf_p3_logs.csv,0.7083333333333334,0.1
pro9_acf_p3_logs.csv,0.7181208053691275,0.2
pro9_acf_p3_logs.csv,0.7633587786259542,0.3
pro9_acf_p3_logs.csv,0.7232142857142857,0.4
pro9_acf_p3_logs.csv,0.7096774193548387,0.5
pro9_acf_p3_logs.csv,0.8266666666666667,0.6
pro9_acf_p3_logs.csv,0.8214285714285714,0.7
pro9_acf_p3_logs.csv,0.7894736842105263,0.8
pro9_acf_p3_logs.csv,0.7368421052631579,0.9
stu15_ade_p3_logs.csv,0.5376884422110553,0.1
stu15_ade_p3_logs.csv,0.536723163841808,0.2
stu15_ade_p3_logs.csv,0.5290322580645161,0.3
stu15_ade_p3_logs.csv,0.49624060150375937,0.4
stu15_ade_p3_logs.csv,0.4954954954954955,0.5
stu15_ade_p3_logs.csv,0.5280898876404494,0.6
stu15_ade_p3_logs.csv,0.6119402985074627,0.7
stu15_ade_p3_logs.csv,0.5777777777777777,0.8
stu15_ade_p3_logs.csv,0.7391304347826086,0.9
pro21_ade_p3_logs.csv,0.4915254237288136,0.1
pro21_ade_p3_logs.csv,0.49047619047619045,0.2
pro21_ade_p3_logs.csv,0.4782608695652174,0.3
pro21_ade_p3_logs.csv,0.46835443037974683,0.4
pro21_ade_p3_logs.csv,0.5190839694656488,0.5
pro21_ade_p3_logs.csv,0.5333333333333333,0.6
pro21_ade_p3_logs.csv,0.5316455696202531,0.7
pro21_ade_p3_logs.csv,0.49056603773584906,0.8
pro21_ade_p3_logs.csv,0.4074074074074074,0.9
pro31_adf_p3_logs.csv,0.7311827956989247,0.1
pro31_adf_p3_logs.csv,0.7469879518072289,0.2
pro31_adf_p3_logs.csv,0.7397260273972602,0.3
pro31_adf_p3_logs.csv,0.6774193548387096,0.4
pro31_adf_p3_logs.csv,0.6153846153846154,0.5
pro31_adf_p3_logs.csv,0.5238095238095238,0.6
pro31_adf_p3_logs.csv,0.45161290322580644,0.7
pro31_adf_p3_logs.csv,0.42857142857142855,0.8
pro31_adf_p3_logs.csv,0.45454545454545453,0.9
pro15_ade_p3_logs.csv,0.6391752577319587,0.1
pro15_ade_p3_logs.csv,0.5930232558139535,0.2
pro15_ade_p3_logs.csv,0.5466666666666666,0.3
pro15_ade_p3_logs.csv,0.5538461538461539,0.4
pro15_ade_p3_logs.csv,0.6666666666666666,0.5
pro15_ade_p3_logs.csv,0.6976744186046512,0.6
pro15_ade_p3_logs.csv,0.6060606060606061,0.7
pro15_ade_p3_logs.csv,0.6818181818181818,0.8
pro15_ade_p3_logs.csv,0.8181818181818182,0.9
stu26_ace_p3_logs.csv,0.5759493670886076,0.1
stu26_ace_p3_logs.csv,0.5928571428571429,0.2
stu26_ace_p3_logs.csv,0.5528455284552846,0.3
stu26_ace_p3_logs.csv,0.5714285714285714,0.4
stu26_ace_p3_logs.csv,0.6136363636363636,0.5
stu26_ace_p3_logs.csv,0.5714285714285714,0.6
stu26_ace_p3_logs.csv,0.6415094339622641,0.7
stu26_ace_p3_logs.csv,0.6857142857142857,0.8
stu26_ace_p3_logs.csv,0.7222222222222222,0.9
pro17_ace_p3_logs.csv,0.5317460317460317,0.1
pro17_ace_p3_logs.csv,0.5357142857142857,0.2
pro17_ace_p3_logs.csv,0.5408163265306123,0.3
pro17_ace_p3_logs.csv,0.5357142857142857,0.4
pro17_ace_p3_logs.csv,0.5571428571428572,0.5
pro17_ace_p3_logs.csv,0.6428571428571429,0.6
pro17_ace_p3_logs.csv,0.6190476190476191,0.7
pro17_ace_p3_logs.csv,0.5714285714285714,0.8
pro17_ace_p3_logs.csv,0.5714285714285714,0.9
stu4_ade_p3_logs.csv,0.5777777777777777,0.1
stu4_ade_p3_logs.csv,0.6083333333333333,0.2
stu4_ade_p3_logs.csv,0.6285714285714286,0.3
stu4_ade_p3_logs.csv,0.5888888888888889,0.4
stu4_ade_p3_logs.csv,0.64,0.5
stu4_ade_p3_logs.csv,0.6166666666666667,0.6
stu4_ade_p3_logs.csv,0.6444444444444445,0.7
stu4_ade_p3_logs.csv,0.6333333333333333,0.8
stu4_ade_p3_logs.csv,0.6666666666666666,0.9
pro18_adf_p3_logs.csv,0.5363636363636364,0.1
pro18_adf_p3_logs.csv,0.4897959183673469,0.2
pro18_adf_p3_logs.csv,0.47674418604651164,0.3
pro18_adf_p3_logs.csv,0.5540540540540541,0.4
pro18_adf_p3_logs.csv,0.47540983606557374,0.5
pro18_adf_p3_logs.csv,0.5510204081632653,0.6
pro18_adf_p3_logs.csv,0.5675675675675675,0.7
pro18_adf_p3_logs.csv,0.52,0.8
pro18_adf_p3_logs.csv,0.5384615384615384,0.9
stu3_acf_p3_logs.csv,0.5393258426966292,0.1
stu3_acf_p3_logs.csv,0.569620253164557,0.2
stu3_acf_p3_logs.csv,0.5528846153846154,0.3
stu3_acf_p3_logs.csv,0.5898876404494382,0.4
stu3_acf_p3_logs.csv,0.6418918918918919,0.5
stu3_acf_p3_logs.csv,0.6638655462184874,0.6
stu3_acf_p3_logs.csv,0.6179775280898876,0.7
stu3_acf_p3_logs.csv,0.7166666666666667,0.8
stu3_acf_p3_logs.csv,0.7,0.9
stu25_ace_p3_logs.csv,0.6625,0.1
stu25_ace_p3_logs.csv,0.676056338028169,0.2
stu25_ace_p3_logs.csv,0.6290322580645161,0.3
stu25_ace_p3_logs.csv,0.5849056603773585,0.4
stu25_ace_p3_logs.csv,0.5454545454545454,0.5
stu25_ace_p3_logs.csv,0.4444444444444444,0.6
stu25_ace_p3_logs.csv,0.4074074074074074,0.7
stu25_ace_p3_logs.csv,0.6666666666666666,0.8
stu25_ace_p3_logs.csv,0.5555555555555556,0.9
stu31_ade_p3_logs.csv,0.6518518518518519,0.1
stu31_ade_p3_logs.csv,0.625,0.2
stu31_ade_p3_logs.csv,0.6761904761904762,0.3
stu31_ade_p3_logs.csv,0.6888888888888889,0.4
stu31_ade_p3_logs.csv,0.7066666666666667,0.5
stu31_ade_p3_logs.csv,0.65,0.6
stu31_ade_p3_logs.csv,0.6666666666666666,0.7
stu31_ade_p3_logs.csv,0.6333333333333333,0.8
stu31_ade_p3_logs.csv,0.6666666666666666,0.9
pro29_ace_p3_logs.csv,0.6459627329192547,0.1
pro29_ace_p3_logs.csv,0.6433566433566433,0.2
pro29_ace_p3_logs.csv,0.696,0.3
pro29_ace_p3_logs.csv,0.6448598130841121,0.4
pro29_ace_p3_logs.csv,0.5842696629213483,0.5
pro29_ace_p3_logs.csv,0.5277777777777778,0.6
pro29_ace_p3_logs.csv,0.5740740740740741,0.7
pro29_ace_p3_logs.csv,0.5555555555555556,0.8
pro29_ace_p3_logs.csv,0.6666666666666666,0.9
stu24_ace_p3_logs.csv,0.6163522012578616,0.1
stu24_ace_p3_logs.csv,0.6170212765957447,0.2
stu24_ace_p3_logs.csv,0.6209677419354839,0.3
stu24_ace_p3_logs.csv,0.6037735849056604,0.4
stu24_ace_p3_logs.csv,0.5909090909090909,0.5
stu24_ace_p3_logs.csv,0.6197183098591549,0.6
stu24_ace_p3_logs.csv,0.5849056603773585,0.7
stu24_ace_p3_logs.csv,0.5555555555555556,0.8
stu24_ace_p3_logs.csv,0.6666666666666666,0.9
stu13_acf_p3_logs.csv,0.725925925925926,0.1
stu13_acf_p3_logs.csv,0.7,0.2
stu13_acf_p3_logs.csv,0.7142857142857143,0.3
stu13_acf_p3_logs.csv,0.6666666666666666,0.4
stu13_acf_p3_logs.csv,0.7333333333333333,0.5
stu13_acf_p3_logs.csv,0.7166666666666667,0.6
stu13_acf_p3_logs.csv,0.7111111111111111,0.7
stu13_acf_p3_logs.csv,0.7333333333333333,0.8
stu13_acf_p3_logs.csv,0.6666666666666666,0.9
stu29_ade_p3_logs.csv,0.6180555555555556,0.1
stu29_ade_p3_logs.csv,0.640625,0.2
stu29_ade_p3_logs.csv,0.6071428571428571,0.3
stu29_ade_p3_logs.csv,0.625,0.4
stu29_ade_p3_logs.csv,0.5875,0.5
stu29_ade_p3_logs.csv,0.578125,0.6
stu29_ade_p3_logs.csv,0.5833333333333334,0.7
stu29_ade_p3_logs.csv,0.59375,0.8
stu29_ade_p3_logs.csv,0.6875,0.9
pro22_ade_p3_logs.csv,0.702247191011236,0.1
pro22_ade_p3_logs.csv,0.7215189873417721,0.2
pro22_ade_p3_logs.csv,0.7463768115942029,0.3
pro22_ade_p3_logs.csv,0.773109243697479,0.4
pro22_ade_p3_logs.csv,0.8181818181818182,0.5
pro22_ade_p3_logs.csv,0.7974683544303798,0.6
pro22_ade_p3_logs.csv,0.8166666666666667,0.7
pro22_ade_p3_logs.csv,0.9,0.8
pro22_ade_p3_logs.csv,0.85,0.9
stu17_ace_p3_logs.csv,0.45588235294117646,0.1
stu17_ace_p3_logs.csv,0.45,0.2
stu17_ace_p3_logs.csv,0.5283018867924528,0.3
stu17_ace_p3_logs.csv,0.5111111111111111,0.4
stu17_ace_p3_logs.csv,0.5,0.5
stu17_ace_p3_logs.csv,0.5333333333333333,0.6
stu17_ace_p3_logs.csv,0.43478260869565216,0.7
stu17_ace_p3_logs.csv,0.6,0.8
stu17_ace_p3_logs.csv,0.5,0.9
pro23_acf_p3_logs.csv,0.7,0.1
pro23_acf_p3_logs.csv,0.7284768211920529,0.2
pro23_acf_p3_logs.csv,0.7424242424242424,0.3
pro23_acf_p3_logs.csv,0.7610619469026548,0.4
pro23_acf_p3_logs.csv,0.776595744680851,0.5
pro23_acf_p3_logs.csv,0.7763157894736842,0.6
pro23_acf_p3_logs.csv,0.7894736842105263,0.7
pro23_acf_p3_logs.csv,0.868421052631579,0.8
pro23_acf_p3_logs.csv,1.0,0.9
pro8_acf_p3_logs.csv,0.5480769230769231,0.1
pro8_acf_p3_logs.csv,0.6086956521739131,0.2
pro8_acf_p3_logs.csv,0.5925925925925926,0.3
pro8_acf_p3_logs.csv,0.6666666666666666,0.4
pro8_acf_p3_logs.csv,0.7068965517241379,0.5
pro8_acf_p3_logs.csv,0.6956521739130435,0.6
pro8_acf_p3_logs.csv,0.6571428571428571,0.7
pro8_acf_p3_logs.csv,0.6521739130434783,0.8
pro8_acf_p3_logs.csv,0.6666666666666666,0.9
stu36_adf_p3_logs.csv,0.6230769230769231,0.1
stu36_adf_p3_logs.csv,0.6637931034482759,0.2
stu36_adf_p3_logs.csv,0.6732673267326733,0.3
stu36_adf_p3_logs.csv,0.6666666666666666,0.4
stu36_adf_p3_logs.csv,0.6944444444444444,0.5
stu36_adf_p3_logs.csv,0.7241379310344828,0.6
stu36_adf_p3_logs.csv,0.75,0.7
stu36_adf_p3_logs.csv,0.8275862068965517,0.8
stu36_adf_p3_logs.csv,0.8666666666666667,0.9
