Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
ActorCritic,pro24_adf_p3,0.05,0.0001,0.2,1,0.40540540540540543,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.1,0.0001,0.2,1,0.45714285714285713,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.2,0.0001,0.5,1,0.2903225806451613,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.3,0.001,0.05,1,0.25925925925925924,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.4,0.0001,0.5,1,0.44680851063829785,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.5,0.001,0.05,1,0.5897435897435898,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.6,0.001,0.9,1,0.6774193548387096,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.7,0.001,0.9,1,0.125,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.8,0.1,0.9,1,0.75,"[None, None, None]",0,0
ActorCritic,pro24_adf_p3,0.9,0.001,0.5,1,0.75,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.05,0.1,0.2,1,0.4563106796116505,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.1,0.0001,0.1,1,0.45918367346938777,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.2,0.001,0.2,1,0.41379310344827586,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.3,0.001,0.99,1,0.4605263157894737,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.4,0.01,0.05,1,0.36923076923076925,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.5,0.01,0.5,1,0.3888888888888889,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.6,0.0001,0.5,1,0.6363636363636364,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.7,0.001,0.8,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.8,0.1,0.1,1,0.7272727272727273,"[None, None, None]",0,0
ActorCritic,pro15_ade_p3,0.9,0.5,0.05,1,0.6363636363636364,"[None, None, None]",0,0
ActorCritic,pro18_adf_p3,0.05,0.001,0.5,1,0.41379310344827586,"[None, None, None]",0,0
ActorCritic,pro18_adf_p3,0.1,0.001,0.2,1,0.45454545454545453,"[None, None, None]",0,0
ActorCritic,pro18_adf_p3,0.2,0.001,0.99,1,0.37755102040816324,"[None, None, None]",0,0
ActorCritic,pro18_adf_p3,0.3,0.5,0.5,1,0.38372093023255816,"[None, None, None]",0,0
ActorCritic,pro18_adf_p3,0.4,0.001,0.8,1,0.47297297297297297,"[None, None, None]",0,0
ActorCritic,pro18_adf_p3,0.5,0.0001,0.1,1,0.4426229508196721,"[None, None, None]",0,0
ActorCritic,pro18_adf_p3,0.6,0.1,0.9,1,0.46938775510204084,"[None, None, None]",0,0
ActorCritic,pro18_adf_p3,0.7,0.001,0.99,1,0.5405405405405406,"[None, None, None]",0,0
ActorCritic,pro18_adf_p3,0.8,0.0001,0.05,1,0.56,"[None, None, None]",0,0
ActorCritic,pro18_adf_p3,0.9,0.001,0.2,1,0.46153846153846156,"[None, None, None]",0,0
ActorCritic,pro25_acf_p3,0.05,0.0001,0.05,1,0.4462809917355372,"[None, None, None]",0,0
ActorCritic,pro25_acf_p3,0.1,0.0001,0.05,1,0.46956521739130436,"[None, None, None]",0,0
ActorCritic,pro25_acf_p3,0.2,0.1,0.8,1,0.47058823529411764,"[None, None, None]",0,0
ActorCritic,pro25_acf_p3,0.3,0.001,0.2,1,0.47191011235955055,"[None, None, None]",0,0
ActorCritic,pro25_acf_p3,0.4,0.0001,0.5,1,0.5064935064935064,"[None, None, None]",0,0
ActorCritic,pro25_acf_p3,0.5,0.0001,0.1,1,0.40625,"[None, None, None]",0,0
