Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
QLearn,pro24_adf_p3,0.05,0.0001,0.2,0,0.4864864864864865,0,1.006711409395973,0.5
QLearn,pro24_adf_p3,0.1,0.001,0.05,0,0.6,0,1.0070921985815602,0.1
QLearn,pro24_adf_p3,0.2,0.001,0.5,0,0.43548387096774194,0,1.0079999999999996,0.5
QLearn,pro24_adf_p3,0.3,0.0001,0.05,0,0.5925925925925926,0,1.0091743119266052,0.1
QLearn,pro24_adf_p3,0.4,0.0001,0.05,0,0.574468085106383,0,1.0105263157894735,0.1
QLearn,pro24_adf_p3,0.5,0.0001,0.05,0,0.5897435897435898,0,1.0126582278481011,0.1
QLearn,pro24_adf_p3,0.6,0.5,0.1,0,0.6451612903225806,0,1.0158730158730156,0.1
QLearn,pro24_adf_p3,0.7,0.5,0.9,0,0.5416666666666666,0,1.0204081632653061,0.1
QLearn,pro24_adf_p3,0.8,0.1,0.05,0,0.625,0,1.0303030303030303,0.1
QLearn,pro24_adf_p3,0.9,0.001,0.05,0,0.625,0,1.058823529411765,0.1
QLearn,pro15_ade_p3,0.05,1,0.05,0,0.3235294117647059,0,1.0048780487804878,0.5
QLearn,pro15_ade_p3,0.1,0.0001,0.05,0,0.38144329896907214,0,1.005128205128205,0.7
QLearn,pro15_ade_p3,0.2,1,0.2,0,0.43023255813953487,0,1.0057803468208093,0.1
QLearn,pro15_ade_p3,0.3,0.5,0.05,0,0.5333333333333333,0,1.0066225165562912,0.1
QLearn,pro15_ade_p3,0.4,0.0001,0.05,0,0.38461538461538464,0,1.0076335877862594,0.5
QLearn,pro15_ade_p3,0.5,0.5,0.05,0,0.5,0,1.0091743119266054,0.1
QLearn,pro15_ade_p3,0.6,0.0001,0.05,0,0.5581395348837209,0,1.0114942528735633,0.1
QLearn,pro15_ade_p3,0.7,0.5,0.1,0,0.48484848484848486,0,1.0149253731343282,0.1
QLearn,pro15_ade_p3,0.8,1,0.05,0,0.5454545454545454,0,1.0222222222222224,0.1
QLearn,pro15_ade_p3,0.9,0.0001,0.1,0,0.45454545454545453,0,1.0434782608695656,0.1
QLearn,pro18_adf_p3,0.05,0.0001,0.05,0,0.45689655172413796,0,1.004291845493562,0.05
QLearn,pro18_adf_p3,0.1,0.0001,0.1,0,0.509090909090909,0,1.004524886877828,0.1
QLearn,pro18_adf_p3,0.2,1.0,0.2,0,0.40816326530612246,0,1.0050761421319796,0.1
QLearn,pro18_adf_p3,0.3,0.01,0.05,0,0.43023255813953487,0,1.0057803468208093,0.1
QLearn,pro18_adf_p3,0.4,0.0001,0.05,0,0.5135135135135135,0,1.006711409395973,0.1
QLearn,pro18_adf_p3,0.5,0.1,0.05,0,0.4918032786885246,0,1.008130081300813,0.1
QLearn,pro18_adf_p3,0.6,0.0001,0.5,0,0.5510204081632653,0,1.01010101010101,0.1
QLearn,pro18_adf_p3,0.7,0.0001,0.5,0,0.5675675675675675,0,1.0133333333333334,0.1
QLearn,pro18_adf_p3,0.8,0.1,0.05,0,0.4,0,1.0196078431372548,0.1
QLearn,pro18_adf_p3,0.9,0.0001,0.05,0,0.6153846153846154,0,1.037037037037037,0.1
QLearn,pro25_acf_p3,0.05,0.0001,0.2,0,0.49166666666666664,0,1.004149377593361,0.1
QLearn,pro25_acf_p3,0.1,0.0001,0.9,0,0.47368421052631576,0,1.0043668122270741,0.5
QLearn,pro25_acf_p3,0.2,0.5,0.1,0,0.5445544554455446,0,1.0049261083743841,0.1
QLearn,pro25_acf_p3,0.3,0.1,0.05,0,0.5280898876404494,0,1.0055865921787708,0.1
QLearn,pro25_acf_p3,0.4,0.5,0.5,0,0.4473684210526316,0,1.0065359477124185,0.05
QLearn,pro25_acf_p3,0.5,0.5,0.1,0,0.5396825396825397,0,1.0078740157480317,0.1
QLearn,pro25_acf_p3,0.6,0.5,0.05,0,0.5490196078431373,0,1.0097087378640783,0.05
QLearn,pro25_acf_p3,0.7,0.5,0.05,0,0.5526315789473685,0,1.0129870129870127,0.1
QLearn,pro25_acf_p3,0.8,0.5,0.05,0,0.38461538461538464,0,1.018867924528302,0.05
QLearn,pro25_acf_p3,0.9,0.0001,0.05,0,0.5384615384615384,0,1.037037037037037,0.05
QLearn,pro13_ace_p3,0.05,0.0001,0.1,0,0.6475409836065574,0,1.0040816326530613,0.1
QLearn,pro13_ace_p3,0.1,0.0001,0.05,0,0.646551724137931,0,1.004291845493562,0.1
QLearn,pro13_ace_p3,0.2,0.0001,0.05,0,0.6407766990291263,0,1.004830917874396,0.1
QLearn,pro13_ace_p3,0.3,0.0001,0.2,0,0.6444444444444445,0,1.0055248618784527,0.05
QLearn,pro13_ace_p3,0.4,0.0001,0.9,0,0.5844155844155844,0,1.0064516129032257,0.1
QLearn,pro13_ace_p3,0.5,1.0,0.2,0,0.46875,0,1.0077519379844961,0.05
QLearn,pro13_ace_p3,0.6,0.5,0.05,0,0.6153846153846154,0,1.00952380952381,0.1
QLearn,pro13_ace_p3,0.7,1.0,0.05,0,0.6153846153846154,0,1.012658227848101,0.05
QLearn,pro13_ace_p3,0.8,0.0001,0.1,0,0.6923076923076923,0,1.0188679245283019,0.05
QLearn,pro13_ace_p3,0.9,0.5,0.05,0,0.7692307692307693,0,1.0370370370370368,0.1
QLearn,pro17_ace_p3,0.05,1,0.5,0,0.5338345864661654,0,1.00374531835206,0.05
QLearn,pro17_ace_p3,0.1,0.001,0.8,0,0.5396825396825397,0,1.0039525691699605,0.5
QLearn,pro17_ace_p3,0.2,0.0001,0.8,0,0.5803571428571429,0,1.0044444444444443,0.1
QLearn,pro17_ace_p3,0.3,0.5,0.1,0,0.7244897959183674,0,1.0050761421319796,0.05
QLearn,pro17_ace_p3,0.4,0.0001,0.2,0,0.6190476190476191,0,1.0059171597633132,0.1
QLearn,pro17_ace_p3,0.5,0.1,0.1,0,0.6714285714285714,0,1.0070921985815604,0.1
QLearn,pro17_ace_p3,0.6,0.5,0.1,0,0.8035714285714286,0,1.008849557522124,0.1
QLearn,pro17_ace_p3,0.7,0.1,0.05,0,0.7380952380952381,0,1.0117647058823533,0.1
QLearn,pro17_ace_p3,0.8,0.0001,0.1,0,0.8214285714285714,0,1.0175438596491224,0.1
QLearn,pro17_ace_p3,0.9,0.5,0.5,0,0.7857142857142857,0,1.0344827586206904,0.1
QLearn,pro23_acf_p3,0.05,0.1,0.99,0,0.48044692737430167,0,1.0027855153203344,0.5
QLearn,pro23_acf_p3,0.1,0.5,0.05,0,0.6,0,1.002932551319648,0.1
QLearn,pro23_acf_p3,0.2,0.0001,0.9,0,0.5761589403973509,0,1.0033003300330032,0.05
QLearn,pro23_acf_p3,0.3,0.0001,0.05,0,0.5833333333333334,0,1.0037735849056606,0.1
QLearn,pro23_acf_p3,0.4,0.0001,0.1,0,0.5663716814159292,0,1.0044052863436124,0.1
QLearn,pro23_acf_p3,0.5,0.0001,0.5,0,0.5531914893617021,0,1.0052910052910056,0.1
QLearn,pro23_acf_p3,0.6,0.0001,0.5,0,0.32894736842105265,0,1.0065359477124183,0.1
QLearn,pro23_acf_p3,0.7,0.5,0.05,0,0.7719298245614035,0,1.0086956521739134,0.05
QLearn,pro23_acf_p3,0.8,0.5,0.05,0,0.9210526315789473,0,1.0129870129870133,0.1
QLearn,pro23_acf_p3,0.9,0.1,0.1,0,1.0,0,1.0256410256410253,0.1
QLearn,pro22_ade_p3,0.05,0.001,0.5,0,0.5,0,1.0026525198938994,0.5
QLearn,pro22_ade_p3,0.1,0.01,0.1,0,0.6573033707865169,0,1.0028011204481793,0.1
QLearn,pro22_ade_p3,0.2,0.0001,0.2,0,0.689873417721519,0,1.003154574132492,0.1
QLearn,pro22_ade_p3,0.3,0.01,0.05,0,0.6956521739130435,0,1.0036101083032494,0.1
QLearn,pro22_ade_p3,0.4,0.5,0.1,0,0.7647058823529411,0,1.0041841004184107,0.1
QLearn,pro22_ade_p3,0.5,0.5,0.1,0,0.7575757575757576,0,1.0050251256281408,0.05
QLearn,pro22_ade_p3,0.6,0.5,0.5,0,0.7974683544303798,0,1.0062893081761006,0.1
QLearn,pro22_ade_p3,0.7,0.1,0.05,0,0.8,0,1.0082644628099173,0.1
