data/zheng/processed_interactions_p3/pro15_ade_p3_logs.csv,0.48598130841121495,defaultdict(None, {'modify-1': (51, 0.2549019607843137), 'same': (41, 0.8780487804878049), 'modify-2': (14, 0.21428571428571427), 'modify-3': (1, 0.0)})
data/zheng/processed_interactions_p3/pro13_ace_p3_logs.csv,0.625,defaultdict(None, {'modify-1': (30, 0.0), 'same': (81, 0.9876543209876543), 'modify-2': (17, 0.0)})
data/zheng/processed_interactions_p3/pro23_acf_p3_logs.csv,0.5797872340425532,defaultdict(None, {'modify-1': (19, 0.2631578947368421), 'same': (106, 0.9150943396226415), 'modify-2': (58, 0.1206896551724138), 'modify-3': (5, 0.0)})
data/zheng/processed_interactions_p3/pro25_acf_p3_logs.csv,0.49206349206349204,defaultdict(None, {'modify-1': (4, 0.0), 'same': (58, 0.9655172413793104), 'modify-2': (59, 0.1016949152542373), 'modify-3': (5, 0.0)})
data/zheng/processed_interactions_p3/pro24_adf_p3_logs.csv,0.4935064935064935,defaultdict(None, {'modify-1': (15, 0.06666666666666667), 'same': (38, 0.9473684210526315), 'modify-2': (24, 0.041666666666666664)})
data/zheng/processed_interactions_p3/pro20_ade_p3_logs.csv,0.5759717314487632,defaultdict(None, {'modify-1': (119, 0.18487394957983194), 'same': (155, 0.9032258064516129), 'modify-2': (9, 0.1111111111111111)})
data/zheng/processed_interactions_p3/pro21_ade_p3_logs.csv,0.46564885496183206,defaultdict(None, {'modify-1': (113, 0.1504424778761062), 'same': (112, 0.9375), 'modify-2': (36, 0.0), 'modify-3': (1, 0.0)})
data/zheng/processed_interactions_p3/pro17_ace_p3_logs.csv,0.6214285714285714,defaultdict(None, {'same': (84, 0.8928571428571429), 'modify-1': (42, 0.23809523809523808), 'modify-2': (11, 0.18181818181818182), 'modify-3': (3, 0.0)})
data/zheng/processed_interactions_p3/pro22_ade_p3_logs.csv,0.6091370558375635,defaultdict(None, {'modify-1': (33, 0.21212121212121213), 'same': (122, 0.9262295081967213), 'modify-2': (38, 0.0), 'modify-3': (4, 0.0)})
data/zheng/processed_interactions_p3/pro18_adf_p3_logs.csv,0.5163934426229508,defaultdict(None, {'modify-1': (53, 0.32075471698113206), 'same': (49, 0.8979591836734694), 'modify-2': (17, 0.11764705882352941), 'modify-3': (3, 0.0)})
data/zheng/processed_interactions_p3/pro31_adf_p3_logs.csv,0.6893203883495146,defaultdict(None, {'modify-1': (10, 0.1), 'same': (72, 0.9583333333333334), 'modify-2': (17, 0.058823529411764705), 'modify-3': (4, 0.0)})
data/zheng/processed_interactions_p3/pro29_ace_p3_logs.csv,0.6123595505617978,defaultdict(None, {'modify-1': (42, 0.07142857142857142), 'same': (128, 0.828125), 'modify-2': (6, 0.0), 'modify-3': (2, 0.0)})
data/zheng/processed_interactions_p3/pro3_ace_p3_logs.csv,0.5074626865671642,defaultdict(None, {'same': (30, 0.9), 'modify-1': (35, 0.17142857142857143), 'modify-2': (2, 0.5)})
data/zheng/processed_interactions_p3/pro8_acf_p3_logs.csv,0.48695652173913045,defaultdict(None, {'modify-1': (14, 0.0), 'same': (57, 0.9649122807017544), 'modify-2': (43, 0.023255813953488372), 'modify-3': (1, 0.0)})
data/zheng/processed_interactions_p3/pro5_adf_p3_logs.csv,0.42391304347826086,defaultdict(None, {'same': (38, 0.9473684210526315), 'modify-1': (20, 0.05), 'modify-3': (2, 0.0), 'modify-2': (32, 0.0625)})
data/zheng/processed_interactions_p3/stu10_acf_p3_logs.csv,0.6781609195402298,defaultdict(None, {'modify-1': (11, 0.09090909090909091), 'same': (113, 0.9646017699115044), 'modify-2': (48, 0.14583333333333334), 'modify-3': (2, 0.5)})
data/zheng/processed_interactions_p3/pro9_acf_p3_logs.csv,0.6182795698924731,defaultdict(None, {'same': (111, 0.8648648648648649), 'modify-1': (43, 0.37209302325581395), 'modify-2': (25, 0.12), 'modify-3': (7, 0.0)})
data/zheng/processed_interactions_p3/stu11_adf_p3_logs.csv,0.5555555555555556,defaultdict(None, {'same': (74, 0.9864864864864865), 'modify-1': (20, 0.2), 'modify-2': (45, 0.06666666666666667), 'modify-3': (5, 0.0)})
data/zheng/processed_interactions_p3/stu13_acf_p3_logs.csv,0.5369127516778524,defaultdict(None, {'same': (78, 1.0), 'modify-1': (8, 0.25), 'modify-2': (58, 0.0), 'modify-3': (5, 0.0)})
data/zheng/processed_interactions_p3/stu15_ade_p3_logs.csv,0.5067873303167421,defaultdict(None, {'same': (109, 0.9908256880733946), 'modify-1': (55, 0.01818181818181818), 'modify-2': (54, 0.05555555555555555), 'modify-3': (3, 0.0)})
data/zheng/processed_interactions_p3/stu17_ace_p3_logs.csv,0.44,defaultdict(None, {'same': (26, 0.8461538461538461), 'modify-1': (21, 0.42857142857142855), 'modify-2': (25, 0.08), 'modify-3': (3, 0.0)})
data/zheng/processed_interactions_p3/stu21_ace_p3_logs.csv,0.5263157894736842,defaultdict(None, {'same': (49, 0.8775510204081632), 'modify-1': (23, 0.08695652173913043), 'modify-2': (21, 0.23809523809523808), 'modify-3': (2, 0.0)})
data/zheng/processed_interactions_p3/stu24_ace_p3_logs.csv,0.5170454545454546,defaultdict(None, {'same': (73, 0.9315068493150684), 'modify-1': (92, 0.2391304347826087), 'modify-2': (11, 0.09090909090909091)})
data/zheng/processed_interactions_p3/stu26_ace_p3_logs.csv,0.6228571428571429,defaultdict(None, {'modify-1': (57, 0.08771929824561403), 'same': (117, 0.8888888888888888), 'modify-2': (1, 0.0)})
data/zheng/processed_interactions_p3/stu25_ace_p3_logs.csv,0.6477272727272727,defaultdict(None, {'same': (55, 0.8909090909090909), 'modify-1': (26, 0.2692307692307692), 'modify-2': (7, 0.14285714285714285)})
data/zheng/processed_interactions_p3/stu29_ade_p3_logs.csv,0.55,defaultdict(None, {'modify-1': (22, 0.045454545454545456), 'same': (86, 0.8488372093023255), 'modify-2': (42, 0.2857142857142857), 'modify-3': (10, 0.2)})
data/zheng/processed_interactions_p3/stu30_adf_p3_logs.csv,0.5298507462686567,defaultdict(None, {'modify-1': (30, 0.06666666666666667), 'same': (70, 0.9428571428571428), 'modify-2': (30, 0.1), 'modify-3': (4, 0.0)})
data/zheng/processed_interactions_p3/stu36_adf_p3_logs.csv,0.5416666666666666,defaultdict(None, {'same': (62, 0.967741935483871), 'modify-1': (62, 0.27419354838709675), 'modify-2': (18, 0.05555555555555555), 'modify-3': (2, 0.0)})
data/zheng/processed_interactions_p3/stu38_acf_p3_logs.csv,0.5240174672489083,defaultdict(None, {'modify-1': (39, 0.07692307692307693), 'same': (125, 0.928), 'modify-2': (53, 0.018867924528301886), 'modify-3': (12, 0.0)})
data/zheng/processed_interactions_p3/stu39_adf_p3_logs.csv,0.5204081632653061,defaultdict(None, {'modify-1': (53, 0.09433962264150944), 'same': (99, 0.9393939393939394), 'modify-2': (37, 0.10810810810810811), 'modify-3': (7, 0.0)})
data/zheng/processed_interactions_p3/stu31_ade_p3_logs.csv,0.37583892617449666,defaultdict(None, {'modify-1': (55, 0.07272727272727272), 'same': (54, 0.9444444444444444), 'modify-2': (39, 0.02564102564102564), 'modify-3': (1, 0.0)})
data/zheng/processed_interactions_p3/stu37_adf_p3_logs.csv,0.5230125523012552,defaultdict(None, {'modify-1': (104, 0.2403846153846154), 'same': (105, 0.9333333333333333), 'modify-2': (27, 0.07407407407407407), 'modify-3': (3, 0.0)})
data/zheng/processed_interactions_p3/stu3_acf_p3_logs.csv,0.6722972972972973,defaultdict(None, {'same': (211, 0.9289099526066351), 'modify-2': (49, 0.02040816326530612), 'modify-1': (28, 0.07142857142857142), 'modify-3': (8, 0.0)})
data/zheng/processed_interactions_p3/stu6_acf_p3_logs.csv,0.6238095238095238,defaultdict(None, {'same': (133, 0.9323308270676691), 'modify-1': (18, 0.16666666666666666), 'modify-2': (52, 0.07692307692307693), 'modify-3': (7, 0.0)})
data/zheng/processed_interactions_p3/stu4_ade_p3_logs.csv,0.6308724832214765,defaultdict(None, {'same': (96, 0.9479166666666666), 'modify-1': (27, 0.0), 'modify-2': (23, 0.043478260869565216), 'modify-3': (3, 0.6666666666666666)})
