Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
SARSA,pro24_adf_p3,0.05,0.0001,0.05,0,0.5,0,1.0,0.5
SARSA,pro24_adf_p3,0.1,0.0001,0.2,0,0.38571428571428573,0,1.0,0.7
SARSA,pro24_adf_p3,0.2,0.0001,0.05,0,0.532258064516129,0,1.0,0.5
SARSA,pro24_adf_p3,0.3,0.001,0.8,0,0.37037037037037035,0,1.0,0.5
SARSA,pro24_adf_p3,0.4,0.0001,0.2,0,0.6595744680851063,0,1.0,0.1
SARSA,pro24_adf_p3,0.5,0.001,0.99,0,0.6410256410256411,0,1.0,0.1
SARSA,pro24_adf_p3,0.6,0.001,0.9,0,0.5806451612903226,0,1.0,0.1
SARSA,pro24_adf_p3,0.7,0.1,0.1,0,0.5416666666666666,0,1.0,0.1
SARSA,pro24_adf_p3,0.8,0.1,0.1,0,0.75,0,1.0,0.05
SARSA,pro24_adf_p3,0.9,0.01,0.05,0,0.75,0,1.0,0.1
SARSA,pro15_ade_p3,0.05,0.001,0.1,0,0.36893203883495146,0,1.0,0.7
SARSA,pro15_ade_p3,0.1,0.001,0.1,0,0.4489795918367347,0,1.0,0.1
SARSA,pro15_ade_p3,0.2,0.5,0.05,0,0.4827586206896552,0,1.0,0.1
SARSA,pro15_ade_p3,0.3,0.5,0.1,0,0.47368421052631576,0,1.0,0.1
SARSA,pro15_ade_p3,0.4,0.5,0.05,0,0.5230769230769231,0,1.0,0.1
SARSA,pro15_ade_p3,0.5,0.5,0.05,0,0.5185185185185185,0,1.0,0.1
SARSA,pro15_ade_p3,0.6,0.5,0.1,0,0.5454545454545454,0,1.0,0.1
SARSA,pro15_ade_p3,0.7,0.5,0.1,0,0.48484848484848486,0,1.0,0.1
SARSA,pro15_ade_p3,0.8,0.1,0.05,0,0.4090909090909091,0,1.0,0.1
SARSA,pro15_ade_p3,0.9,0.0001,0.99,0,0.45454545454545453,0,1.0,0.1
SARSA,pro18_adf_p3,0.05,0.0001,0.2,0,0.46551724137931033,0,1.0,0.1
SARSA,pro18_adf_p3,0.1,0.001,0.2,0,0.42727272727272725,0,1.0,0.1
SARSA,pro18_adf_p3,0.2,0.0001,0.5,0,0.4489795918367347,0,1.0,0.5
SARSA,pro18_adf_p3,0.3,0.0001,0.05,0,0.5465116279069767,0,1.0,0.1
SARSA,pro18_adf_p3,0.4,0.001,0.1,0,0.4864864864864865,0,1.0,0.1
SARSA,pro18_adf_p3,0.5,0.5,0.1,0,0.47540983606557374,0,1.0,0.1
SARSA,pro18_adf_p3,0.6,0.0001,0.8,0,0.5306122448979592,0,1.0,0.1
SARSA,pro18_adf_p3,0.7,0.0001,0.2,0,0.4594594594594595,0,1.0,0.1
SARSA,pro18_adf_p3,0.8,0.0001,0.2,0,0.56,0,1.0,0.1
SARSA,pro18_adf_p3,0.9,0.5,0.1,0,0.6153846153846154,0,1.0,0.1
SARSA,pro25_acf_p3,0.05,0.001,0.8,0,0.4132231404958678,0,1.0,0.7
SARSA,pro25_acf_p3,0.1,0.001,0.05,0,0.4434782608695652,0,1.0,0.5
SARSA,pro25_acf_p3,0.2,0.01,0.2,0,0.38235294117647056,0,1.0,0.7
SARSA,pro25_acf_p3,0.3,0.5,0.1,0,0.4943820224719101,0,1.0,0.1
SARSA,pro25_acf_p3,0.4,0.1,0.1,0,0.45454545454545453,0,1.0,0.1
SARSA,pro25_acf_p3,0.5,0.5,0.2,0,0.515625,0,1.0,0.1
SARSA,pro25_acf_p3,0.6,0.5,0.1,0,0.49019607843137253,0,1.0,0.1
SARSA,pro25_acf_p3,0.7,0.5,0.2,0,0.4358974358974359,0,1.0,0.05
SARSA,pro25_acf_p3,0.8,0.0001,0.05,0,0.38461538461538464,0,1.0,0.05
SARSA,pro25_acf_p3,0.9,0.5,0.2,0,0.7692307692307693,0,1.0,0.1
SARSA,pro13_ace_p3,0.05,0.001,0.2,0,0.6585365853658537,0,1.0,0.1
SARSA,pro13_ace_p3,0.1,0.0001,0.8,0,0.6837606837606838,0,1.0,0.05
SARSA,pro13_ace_p3,0.2,0.0001,0.1,0,0.6538461538461539,0,1.0,0.1
SARSA,pro13_ace_p3,0.3,0.001,0.5,0,0.6593406593406593,0,1.0,0.1
SARSA,pro13_ace_p3,0.4,0.0001,0.05,0,0.6538461538461539,0,1.0,0.05
SARSA,pro13_ace_p3,0.5,0.0001,0.99,0,0.6,0,1.0,0.1
SARSA,pro13_ace_p3,0.6,0.001,0.2,0,0.5384615384615384,0,1.0,0.05
SARSA,pro13_ace_p3,0.7,0.0001,0.05,0,0.5897435897435898,0,1.0,0.05
SARSA,pro13_ace_p3,0.8,0.1,0.2,0,0.6153846153846154,0,1.0,0.1
SARSA,pro13_ace_p3,0.9,0.1,0.1,0,0.9230769230769231,0,1.0,0.1
SARSA,pro17_ace_p3,0.05,0.0001,0.9,0,0.5547445255474452,0,1.0,0.1
SARSA,pro17_ace_p3,0.1,0.0001,0.5,0,0.38461538461538464,0,1.0,0.7
SARSA,pro17_ace_p3,0.2,0.01,0.05,0,0.5086206896551724,0,1.0,0.1
SARSA,pro17_ace_p3,0.3,0.0001,0.9,0,0.5445544554455446,0,1.0,0.1
SARSA,pro17_ace_p3,0.4,0.001,0.2,0,0.6896551724137931,0,1.0,0.1
SARSA,pro17_ace_p3,0.5,0.0001,0.99,0,0.5138888888888888,0,1.0,0.5
SARSA,pro17_ace_p3,0.6,0.1,0.2,0,0.7586206896551724,0,1.0,0.1
SARSA,pro17_ace_p3,0.7,0.5,0.5,0,0.75,0,1.0,0.05
SARSA,pro17_ace_p3,0.8,0.0001,0.2,0,0.7931034482758621,0,1.0,0.1
SARSA,pro17_ace_p3,0.9,0.0001,0.05,0,0.7333333333333333,0,1.0,0.1
SARSA,pro23_acf_p3,0.05,0.1,0.05,0,0.5111111111111111,0,1.0,0.5
SARSA,pro23_acf_p3,0.1,0.0001,0.2,0,0.5906432748538012,0,1.0,0.1
SARSA,pro23_acf_p3,0.2,0.001,0.2,0,0.5789473684210527,0,1.0,0.1
SARSA,pro23_acf_p3,0.3,0.0001,0.05,0,0.5338345864661654,0,1.0,0.1
SARSA,pro23_acf_p3,0.4,0.1,0.1,0,0.6052631578947368,0,1.0,0.1
SARSA,pro23_acf_p3,0.5,0.01,0.05,0,0.5473684210526316,0,1.0,0.1
SARSA,pro23_acf_p3,0.6,0.1,0.05,0,0.7236842105263158,0,1.0,0.1
SARSA,pro23_acf_p3,0.7,0.5,0.5,0,0.7368421052631579,0,1.0,0.05
SARSA,pro23_acf_p3,0.8,0.0001,0.05,0,0.10526315789473684,0,1.0,0.1
SARSA,pro23_acf_p3,0.9,0.5,0.2,0,0.9473684210526315,0,1.0,0.1
SARSA,pro22_ade_p3,0.05,0.001,0.05,0,0.4842105263157895,0,1.0,0.5
SARSA,pro22_ade_p3,0.1,0.0001,0.8,0,0.6777777777777778,0,1.0,0.1
SARSA,pro22_ade_p3,0.2,0.0001,0.9,0,0.6625,0,1.0,0.1
SARSA,pro22_ade_p3,0.3,0.0001,0.5,0,0.6714285714285714,0,1.0,0.1
SARSA,pro22_ade_p3,0.4,0.0001,0.99,0,0.675,0,1.0,0.1
SARSA,pro22_ade_p3,0.5,0.0001,0.9,0,0.59,0,1.0,0.1
SARSA,pro22_ade_p3,0.6,0.0001,0.9,0,0.7375,0,1.0,0.1
SARSA,pro22_ade_p3,0.7,0.5,0.05,0,0.8333333333333334,0,1.0,0.05
SARSA,pro22_ade_p3,0.8,0.1,0.1,0,0.825,0,1.0,0.1
SARSA,pro22_ade_p3,0.9,0.5,0.1,0,0.9,0,1.0,0.05
SARSA,pro3_ace_p3,0.05,0.001,0.1,0,0.40625,0,1.0,0.7
SARSA,pro3_ace_p3,0.1,0.01,0.9,0,0.47540983606557374,0,1.0,0.1
SARSA,pro3_ace_p3,0.2,1.0,0.05,0,0.5185185185185185,0,1.0,0.1
SARSA,pro3_ace_p3,0.3,1.0,0.05,0,0.6170212765957447,0,1.0,0.1
SARSA,pro3_ace_p3,0.4,0.0001,0.5,0,0.4878048780487805,0,1.0,0.1
SARSA,pro3_ace_p3,0.5,0.5,0.05,0,0.5882352941176471,0,1.0,0.05
SARSA,pro3_ace_p3,0.6,0.1,0.05,0,0.7037037037037037,0,1.0,0.1
SARSA,pro3_ace_p3,0.7,0.0001,0.8,0,0.7142857142857143,0,1.0,0.1
SARSA,pro3_ace_p3,0.8,0.0001,0.5,0,0.7857142857142857,0,1.0,0.1
SARSA,pro3_ace_p3,0.9,0.5,0.05,0,0.7142857142857143,0,1.0,0.05
SARSA,pro31_adf_p3,0.05,1,0.05,0,0.41836734693877553,0,1.0,0.7
SARSA,pro31_adf_p3,0.1,0.0001,0.05,0,0.5483870967741935,0,1.0,0.5
SARSA,pro31_adf_p3,0.2,0.0001,0.9,0,0.2289156626506024,0,1.0,0.5
SARSA,pro31_adf_p3,0.3,0.0001,0.1,0,0.7808219178082192,0,1.0,0.1
SARSA,pro31_adf_p3,0.4,0.0001,0.05,0,0.7903225806451613,0,1.0,0.1
SARSA,pro31_adf_p3,0.5,0.5,0.05,0,0.6923076923076923,0,1.0,0.1
SARSA,pro31_adf_p3,0.6,0.1,0.05,0,0.7142857142857143,0,1.0,0.05
SARSA,pro31_adf_p3,0.7,0.1,0.1,0,0.6129032258064516,0,1.0,0.05
SARSA,pro31_adf_p3,0.8,0.0001,0.2,0,0.6666666666666666,0,1.0,0.05
SARSA,pro31_adf_p3,0.9,0.01,0.05,0,0.6363636363636364,0,1.0,0.1
SARSA,pro5_adf_p3,0.05,0.001,0.2,0,0.33707865168539325,0,1.0,1
SARSA,pro5_adf_p3,0.1,0.1,0.05,0,0.47619047619047616,0,1.0,0.5
SARSA,pro5_adf_p3,0.2,0.01,0.5,0,0.44,0,1.0,0.5
SARSA,pro5_adf_p3,0.3,0.5,0.05,0,0.45454545454545453,0,1.0,0.1
SARSA,pro5_adf_p3,0.4,0.0001,0.1,0,0.48214285714285715,0,1.0,0.1
SARSA,pro5_adf_p3,0.5,0.5,0.2,0,0.5957446808510638,0,1.0,0.05
SARSA,pro5_adf_p3,0.6,0.001,0.2,0,0.5,0,1.0,0.1
SARSA,pro5_adf_p3,0.7,0.5,0.1,0,0.6428571428571429,0,1.0,0.1
SARSA,pro5_adf_p3,0.8,0.001,0.05,0,0.6842105263157895,0,1.0,0.1
SARSA,pro5_adf_p3,0.9,0.1,0.05,0,0.7,0,1.0,0.1
SARSA,pro8_acf_p3,0.05,0.0001,0.1,0,0.5178571428571429,0,1.0,0.1
SARSA,pro8_acf_p3,0.1,0.0001,0.2,0,0.5377358490566038,0,1.0,0.1
SARSA,pro8_acf_p3,0.2,0.0001,0.2,0,0.5212765957446809,0,1.0,0.1
SARSA,pro8_acf_p3,0.3,0.0001,0.2,0,0.5,0,1.0,0.1
SARSA,pro8_acf_p3,0.4,0.5,0.1,0,0.6056338028169014,0,1.0,0.05
SARSA,pro8_acf_p3,0.5,0.5,0.05,0,0.6610169491525424,0,1.0,0.05
SARSA,pro8_acf_p3,0.6,0.5,0.2,0,0.5957446808510638,0,1.0,0.05
SARSA,pro8_acf_p3,0.7,0.5,0.2,0,0.5555555555555556,0,1.0,0.1
SARSA,pro8_acf_p3,0.8,0.0001,0.99,0,0.5,0,1.0,0.1
SARSA,pro8_acf_p3,0.9,0.1,0.05,0,0.5833333333333334,0,1.0,0.1
SARSA,pro21_ade_p3,0.05,0.0001,0.1,0,0.4901185770750988,0,1.0,0.1
SARSA,pro21_ade_p3,0.1,0.0001,0.05,0,0.4125,0,1.0,0.05
SARSA,pro21_ade_p3,0.2,0.1,0.05,0,0.4507042253521127,0,1.0,0.1
SARSA,pro21_ade_p3,0.3,0.5,0.05,0,0.47593582887700536,0,1.0,0.1
SARSA,pro21_ade_p3,0.4,0.5,0.2,0,0.4875,0,1.0,0.1
SARSA,pro21_ade_p3,0.5,0.5,0.1,0,0.5112781954887218,0,1.0,0.05
SARSA,pro21_ade_p3,0.6,0.5,0.1,0,0.5327102803738317,0,1.0,0.1
SARSA,pro21_ade_p3,0.7,0.1,0.1,0,0.525,0,1.0,0.1
SARSA,pro21_ade_p3,0.8,0.5,0.05,0,0.5740740740740741,0,1.0,0.05
SARSA,pro21_ade_p3,0.9,0.0001,0.2,0,0.5555555555555556,0,1.0,0.1
SARSA,pro29_ace_p3,0.05,0.5,0.05,0,0.7017543859649122,0,1.0,0.1
SARSA,pro29_ace_p3,0.1,0.0001,0.05,0,0.4691358024691358,0,1.0,0.5
SARSA,pro29_ace_p3,0.2,0.01,0.05,0,0.5833333333333334,0,1.0,0.1
SARSA,pro29_ace_p3,0.3,0.0001,0.8,0,0.6031746031746031,0,1.0,0.05
SARSA,pro29_ace_p3,0.4,0.5,0.1,0,0.75,0,1.0,0.05
SARSA,pro29_ace_p3,0.5,0.0001,0.2,0,0.4888888888888889,0,1.0,0.1
SARSA,pro29_ace_p3,0.6,0.01,0.99,0,0.6527777777777778,0,1.0,0.05
SARSA,pro29_ace_p3,0.7,0.0001,0.05,0,0.6181818181818182,0,1.0,0.01
SARSA,pro29_ace_p3,0.8,0.0001,0.9,0,0.6388888888888888,0,1.0,0.05
SARSA,pro29_ace_p3,0.9,0.0001,0.2,0,0.8888888888888888,0,1.0,0.05
SARSA,pro20_ade_p3,0.05,0.01,0.8,0,0.6,0,1.0,0.05
SARSA,pro20_ade_p3,0.1,0.0001,0.2,0,0.57421875,0,1.0,0.1
SARSA,pro20_ade_p3,0.2,0.5,0.05,0,0.6052631578947368,0,1.0,0.1
SARSA,pro20_ade_p3,0.3,0.1,0.05,0,0.6582914572864321,0,1.0,0.05
SARSA,pro20_ade_p3,0.4,0.1,0.1,0,0.6549707602339181,0,1.0,0.1
SARSA,pro20_ade_p3,0.5,0.1,0.1,0,0.6126760563380281,0,1.0,0.1
SARSA,pro20_ade_p3,0.6,0.1,0.1,0,0.6052631578947368,0,1.0,0.05
SARSA,pro20_ade_p3,0.7,0.1,0.05,0,0.6162790697674418,0,1.0,0.05
SARSA,pro20_ade_p3,0.8,0.1,0.1,0,0.7017543859649122,0,1.0,0.1
SARSA,pro20_ade_p3,0.9,0.5,0.05,0,0.7931034482758621,0,1.0,0.1
SARSA,stu17_ace_p3,0.05,0.001,0.5,0,0.4305555555555556,0,1.0,0.5
SARSA,stu17_ace_p3,0.1,0.1,0.1,0,0.4852941176470588,0,1.0,0.5
SARSA,stu17_ace_p3,0.2,0.001,0.1,0,0.36666666666666664,0,1.0,0.1
SARSA,stu17_ace_p3,0.3,0.1,0.5,0,0.41509433962264153,0,1.0,0.7
SARSA,stu17_ace_p3,0.4,0.1,0.8,0,0.4666666666666667,0,1.0,0.5
SARSA,stu17_ace_p3,0.5,0.1,0.05,0,0.47368421052631576,0,1.0,0.1
SARSA,stu17_ace_p3,0.6,0.5,0.05,0,0.5666666666666667,0,1.0,0.1
SARSA,stu17_ace_p3,0.7,0.5,0.2,0,0.6086956521739131,0,1.0,0.05
