User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy
pro13_ace_p3,0.28688524590163933,0.05,0,0,WSLS,"[None, None, None]"
pro13_ace_p3,0.2672413793103448,0.1,0,0,WSLS,"[None, None, None]"
pro13_ace_p3,0.2815533980582524,0.2,0,0,WSLS,"[None, None, None]"
pro13_ace_p3,0.3333333333333333,0.3,0,0,WSLS,"[None, None, None]"
pro13_ace_p3,0.23376623376623376,0.4,0,0,WSLS,"[None, None, None]"
pro13_ace_p3,0.265625,0.5,0,0,WSLS,"[None, None, None]"
pro13_ace_p3,0.28846153846153844,0.6,0,0,WSLS,"[None, None, None]"
pro13_ace_p3,0.46153846153846156,0.7,0,0,WSLS,"[None, None, None]"
pro13_ace_p3,0.19230769230769232,0.8,0,0,WSLS,"[None, None, None]"
pro13_ace_p3,0.23076923076923078,0.9,0,0,WSLS,"[None, None, None]"
pro15_ade_p3,0.18627450980392157,0.05,0,0,WSLS,"[None, None, None]"
pro15_ade_p3,0.30927835051546393,0.1,0,0,WSLS,"[None, None, None]"
pro15_ade_p3,0.23255813953488372,0.2,0,0,WSLS,"[None, None, None]"
pro15_ade_p3,0.30666666666666664,0.3,0,0,WSLS,"[None, None, None]"
pro15_ade_p3,0.23076923076923078,0.4,0,0,WSLS,"[None, None, None]"
pro15_ade_p3,0.2962962962962963,0.5,0,0,WSLS,"[None, None, None]"
pro15_ade_p3,0.27906976744186046,0.6,0,0,WSLS,"[None, None, None]"
pro15_ade_p3,0.30303030303030304,0.7,0,0,WSLS,"[None, None, None]"
pro15_ade_p3,0.13636363636363635,0.8,0,0,WSLS,"[None, None, None]"
pro15_ade_p3,0.36363636363636365,0.9,0,0,WSLS,"[None, None, None]"
pro17_ace_p3,0.2932330827067669,0.05,0,0,WSLS,"[None, None, None]"
pro17_ace_p3,0.25396825396825395,0.1,0,0,WSLS,"[None, None, None]"
pro17_ace_p3,0.23214285714285715,0.2,0,0,WSLS,"[None, None, None]"
pro17_ace_p3,0.25510204081632654,0.3,0,0,WSLS,"[None, None, None]"
pro17_ace_p3,0.25,0.4,0,0,WSLS,"[None, None, None]"
