Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward
ActorCritic,U_11,0.6,0.001,0.8,,0.9333333333333333,"[0, 0.6666666666666666, 1.0]",1.0
ActorCritic,U_11,0.7,0.001,0.05,,1.0,"[0, 0, 1.0]",1.0
ActorCritic,U_11,0.8,0.001,0.05,,1.0,"[0, 0, 1.0]",1.0
ActorCritic,U_11,0.9,0.001,0.05,,1.0,"[0, 0, 1.0]",1.0
ActorCritic,U_12,0.05,0.0001,0.5,,0.4246575342465753,"[0.631578947368421, 0.3829787234042553, 0.14285714285714285]",1.0
ActorCritic,U_12,0.1,0.001,0.1,,0.7246376811594203,"[0.75, 0.7659574468085106, 0.3333333333333333]",1.0
ActorCritic,U_12,0.2,0.001,0.2,,0.7377049180327869,"[0.8, 0.7804878048780488, 0.2]",1.0
ActorCritic,U_12,0.3,0.001,0.5,,0.8148148148148148,"[0.7692307692307693, 0.8378378378378378, 0.75]",1.0
ActorCritic,U_12,0.4,0.01,0.9,,0.8043478260869565,"[0.8181818181818182, 0.8064516129032258, 0.75]",1.0
ActorCritic,U_12,0.5,0.01,0.05,,0.7894736842105263,"[0.8181818181818182, 0.7916666666666666, 0.6666666666666666]",1.0
ActorCritic,U_12,0.6,0.001,0.2,,0.7419354838709677,"[0.6666666666666666, 0.8181818181818182, 0.3333333333333333]",1.0
ActorCritic,U_12,0.7,0.01,0.1,,0.782608695652174,"[0.8, 0.8, 0.6666666666666666]",1.0
ActorCritic,U_12,0.8,0.001,0.5,,0.75,"[0.8, 0.7, 1.0]",1.0
ActorCritic,U_12,0.9,0.001,0.2,,0.625,"[1.0, 0.6, 0.0]",1.0
ActorCritic,U_13,0.05,0.1,0.05,,0.6491228070175439,"[0.4, 0.696969696969697, 0.7142857142857143]",1.0
ActorCritic,U_13,0.1,0.0001,0.9,,0.42592592592592593,"[0.5, 0.40625, 0.4166666666666667]",1.0
ActorCritic,U_13,0.2,0.0001,0.1,,0.3333333333333333,"[0.0, 0.48148148148148145, 0.25]",1.0
ActorCritic,U_13,0.3,0.001,0.05,,0.6666666666666666,"[0.4, 0.72, 0.6666666666666666]",1.0
ActorCritic,U_13,0.4,0.001,0.2,,0.7222222222222222,"[0.6, 0.7142857142857143, 0.8]",1.0
ActorCritic,U_13,0.5,0.001,0.05,,0.7333333333333333,"[0.3333333333333333, 0.7058823529411765, 0.9]",1.0
ActorCritic,U_13,0.6,0.001,0.5,,0.6666666666666666,"[0.3333333333333333, 0.6666666666666666, 0.7777777777777778]",1.0
ActorCritic,U_13,0.7,0.001,0.2,,0.7222222222222222,"[0.0, 0.6666666666666666, 0.875]",1.0
ActorCritic,U_13,0.8,0.001,0.05,,0.6666666666666666,"[0.0, 0.6666666666666666, 0.8]",1.0
ActorCritic,U_13,0.9,0.01,0.8,,0.8333333333333334,"[0, 0.6666666666666666, 1.0]",1.0
ActorCritic,U_14,0.05,0.0001,0.1,,0.3333333333333333,"[0.36363636363636365, 0.2727272727272727, 0.4166666666666667]",1.0
ActorCritic,U_14,0.1,0.0001,0.5,,0.3488372093023256,"[0.2222222222222222, 0.3181818181818182, 0.5]",1.0
ActorCritic,U_14,0.2,0.001,0.05,,0.7368421052631579,"[0.625, 0.7222222222222222, 0.8333333333333334]",1.0
ActorCritic,U_14,0.3,0.01,0.05,,0.7575757575757576,"[0.75, 0.7142857142857143, 0.8181818181818182]",1.0
ActorCritic,U_14,0.4,0.01,0.05,,0.7586206896551724,"[0.75, 0.6363636363636364, 0.9]",1.0
ActorCritic,U_14,0.5,0.001,0.1,,0.5,"[0.6666666666666666, 0.625, 0.3]",1.0
ActorCritic,U_14,0.6,0.001,0.8,,0.7368421052631579,"[0.6666666666666666, 0.7142857142857143, 0.8333333333333334]",1.0
ActorCritic,U_14,0.7,0.001,0.05,,0.8666666666666667,"[0.8333333333333334, 0.75, 1.0]",1.0
ActorCritic,U_14,0.8,0.001,0.05,,0.8,"[0.0, 0.75, 1.0]",1.0
ActorCritic,U_14,0.9,0.01,0.05,,1.0,"[0, 0, 1.0]",1.0
ActorCritic,U_15,0.05,0.0001,0.9,,0.36619718309859156,"[0.09090909090909091, 0.4117647058823529, 0.4444444444444444]",1.0
ActorCritic,U_15,0.1,0.001,0.1,,0.8059701492537313,"[0.6363636363636364, 0.8723404255319149, 0.6666666666666666]",1.0
ActorCritic,U_15,0.2,0.001,0.05,,0.7666666666666667,"[0.5454545454545454, 0.85, 0.6666666666666666]",1.0
ActorCritic,U_15,0.3,0.01,0.1,,0.7692307692307693,"[0.5454545454545454, 0.8648648648648649, 0.5]",1.0
ActorCritic,U_15,0.4,0.001,0.05,,0.7555555555555555,"[0.6363636363636364, 0.8333333333333334, 0.5]",1.0
ActorCritic,U_15,0.5,0.001,0.05,,0.7567567567567568,"[0.625, 0.84, 0.5]",1.0
ActorCritic,U_15,0.6,0.001,0.05,,0.7,"[0.625, 0.7777777777777778, 0.5]",1.0
ActorCritic,U_15,0.7,0.001,0.1,,0.6956521739130435,"[0.0, 0.8235294117647058, 0.5]",1.0
ActorCritic,U_15,0.8,0.001,0.05,,0.6666666666666666,"[0.0, 0.8, 0.6666666666666666]",1.0
ActorCritic,U_15,0.9,0.001,0.05,,0.875,"[0, 0.8333333333333334, 1.0]",1.0
ActorCritic,U_16,0.05,0.0001,0.99,,0.40350877192982454,"[0.14285714285714285, 0.525, 0.1]",1.0
ActorCritic,U_16,0.1,0.001,0.8,,0.6666666666666666,"[0.42857142857142855, 0.7297297297297297, 0.6]",1.0
ActorCritic,U_16,0.2,0.01,0.1,,0.625,"[0.42857142857142855, 0.75, 0.3333333333333333]",1.0
ActorCritic,U_16,0.3,0.001,0.1,,0.6190476190476191,"[0.0, 0.75, 0.5555555555555556]",1.0
ActorCritic,U_16,0.4,0.001,0.2,,0.6666666666666666,"[0.4, 0.75, 0.5714285714285714]",1.0
ActorCritic,U_16,0.5,0.001,0.2,,0.6,"[0.5, 0.7368421052631579, 0.2857142857142857]",1.0
ActorCritic,U_16,0.6,0.01,0.2,,0.5416666666666666,"[0.5, 0.6923076923076923, 0.2857142857142857]",1.0
ActorCritic,U_16,0.7,0.0001,0.5,,0.6111111111111112,"[0.25, 0.6363636363636364, 1.0]",1.0
ActorCritic,U_16,0.8,0.001,0.1,,0.6666666666666666,"[0.5, 0.7142857142857143, 0.6666666666666666]",1.0
ActorCritic,U_16,0.9,0.0001,0.9,,0.6666666666666666,"[1.0, 0.6666666666666666, 0.0]",1.0
ActorCritic,U_17,0.05,0.0001,0.9,,0.5060240963855421,"[0.55, 0.5416666666666666, 0.3333333333333333]",1.0
ActorCritic,U_17,0.1,0.001,0.1,,0.6455696202531646,"[0.55, 0.7272727272727273, 0.5333333333333333]",1.0
ActorCritic,U_17,0.2,0.001,0.1,,0.7142857142857143,"[0.7894736842105263, 0.717948717948718, 0.5833333333333334]",1.0
ActorCritic,U_17,0.3,0.001,0.05,,0.7377049180327869,"[0.7894736842105263, 0.7714285714285715, 0.42857142857142855]",1.0
ActorCritic,U_17,0.4,0.001,0.05,,0.7169811320754716,"[0.8125, 0.7666666666666667, 0.2857142857142857]",1.0
ActorCritic,U_17,0.5,0.001,0.05,,0.75,"[0.8571428571428571, 0.75, 0.5]",1.0
ActorCritic,U_17,0.6,0.001,0.9,,0.7428571428571429,"[0.8571428571428571, 0.6875, 0.6]",1.0
ActorCritic,U_17,0.7,0.001,0.05,,0.7777777777777778,"[1.0, 0.5555555555555556, 0.6]",1.0
ActorCritic,U_17,0.8,0.001,0.05,,0.7777777777777778,"[0.875, 0.6666666666666666, 0.75]",1.0
ActorCritic,U_17,0.9,0.001,0.5,,0.7777777777777778,"[1.0, 0.75, 0.75]",1.0
ActorCritic,U_18,0.05,0.0001,0.2,,0.3170731707317073,"[0.5714285714285714, 0.21428571428571427, 0.3]",1.0
ActorCritic,U_18,0.1,0.0001,0.9,,0.41025641025641024,"[0.42857142857142855, 0.23076923076923078, 0.5263157894736842]",1.0
ActorCritic,U_18,0.2,0.01,0.05,,0.4,"[0.5714285714285714, 0.7, 0.16666666666666666]",1.0
ActorCritic,U_18,0.3,0.1,0.1,,0.1935483870967742,"[0.14285714285714285, 0.6666666666666666, 0.05555555555555555]",1.0
ActorCritic,U_18,0.4,0.1,0.2,,0.8461538461538461,"[0.8571428571428571, 0.6666666666666666, 0.9230769230769231]",1.0
ActorCritic,U_18,0.5,0.001,0.05,,0.7727272727272727,"[0.7142857142857143, 0.6666666666666666, 0.8888888888888888]",1.0
ActorCritic,U_18,0.6,0.5,0.5,,0.5,"[0.14285714285714285, 0.6666666666666666, 0.8]",1.0
ActorCritic,U_18,0.7,0.001,0.1,,0.6153846153846154,"[0.5714285714285714, 0.5, 1.0]",1.0
ActorCritic,U_18,0.8,0.001,0.1,,0.7777777777777778,"[0.75, 0.6666666666666666, 1.0]",1.0
ActorCritic,U_18,0.9,0.001,0.05,,0.8,"[0, 0.6666666666666666, 1.0]",1.0
ActorCritic,U_19,0.05,0.0001,0.2,,0.31746031746031744,"[0.2857142857142857, 0.3076923076923077, 0.375]",1.0
ActorCritic,U_19,0.1,0.001,0.05,,0.7333333333333333,"[0.7222222222222222, 0.6923076923076923, 0.8125]",1.0
ActorCritic,U_19,0.2,0.001,0.9,,0.6981132075471698,"[0.6363636363636364, 0.6538461538461539, 0.8125]",1.0
ActorCritic,U_19,0.3,0.001,0.5,,0.6382978723404256,"[0.6666666666666666, 0.6086956521739131, 0.6666666666666666]",1.0
ActorCritic,U_19,0.4,0.001,0.9,,0.625,"[0.75, 0.7058823529411765, 0.4666666666666667]",1.0
ActorCritic,U_19,0.5,0.001,0.8,,0.45454545454545453,"[0.8333333333333334, 0.7692307692307693, 0.0]",1.0
ActorCritic,U_19,0.6,0.001,0.05,,0.2962962962962963,"[0.6666666666666666, 0.6, 0.0]",1.0
ActorCritic,U_19,0.7,0.001,0.1,,0.2,"[0.6666666666666666, 0.5, 0.0]",1.0
ActorCritic,U_19,0.8,0.001,0.05,,0.0,"[0, 0.0, 0.0]",1.0
ActorCritic,U_19,0.9,0.001,0.05,,1.0,"[0, 0, 1.0]",1.0
ActorCritic,U_2,0.05,0.0001,0.9,,0.44537815126050423,"[0.21052631578947367, 0.47674418604651164, 0.5714285714285714]",1.0
ActorCritic,U_2,0.1,0.01,0.2,,0.6902654867256637,"[0.47368421052631576, 0.7831325301204819, 0.36363636363636365]",1.0
ActorCritic,U_2,0.2,0.001,0.05,,0.69,"[0.42857142857142855, 0.8, 0.2727272727272727]",1.0
ActorCritic,U_2,0.3,0.001,0.8,,0.6818181818181818,"[0.46153846153846156, 0.7846153846153846, 0.3]",1.0
ActorCritic,U_2,0.4,0.001,0.8,,0.7333333333333333,"[0.4166666666666667, 0.7962962962962963, 0.7777777777777778]",1.0
ActorCritic,U_2,0.5,0.001,0.1,,0.6666666666666666,"[0.45454545454545453, 0.782608695652174, 0.16666666666666666]",1.0
ActorCritic,U_2,0.6,0.001,0.05,,0.62,"[0.375, 0.75, 0.16666666666666666]",1.0
ActorCritic,U_2,0.7,0.001,0.05,,0.631578947368421,"[0.42857142857142855, 0.7307692307692307, 0.4]",1.0
ActorCritic,U_2,0.8,0.0001,0.9,,0.64,"[0.3333333333333333, 0.7222222222222222, 0.5]",1.0
ActorCritic,U_2,0.9,0.001,0.8,,0.6923076923076923,"[0.5, 0.8, 0.0]",1.0
ActorCritic,U_20,0.05,0.1,0.5,,0.8064516129032258,"[0.7948717948717948, 0.65625, 0.9056603773584906]",1.0
ActorCritic,U_20,0.1,0.001,0.05,,0.7948717948717948,"[0.7948717948717948, 0.6551724137931034, 0.8775510204081632]",1.0
ActorCritic,U_20,0.2,0.001,0.9,,0.8173076923076923,"[0.8333333333333334, 0.6190476190476191, 0.8936170212765957]",1.0
ActorCritic,U_20,0.3,0.001,0.2,,0.8241758241758241,"[0.8518518518518519, 0.631578947368421, 0.8888888888888888]",1.0
ActorCritic,U_20,0.4,0.001,0.05,,0.8205128205128205,"[0.7142857142857143, 0.631578947368421, 0.9333333333333333]",1.0
ActorCritic,U_20,0.5,0.001,0.9,,0.8153846153846154,"[0.5714285714285714, 0.625, 0.9285714285714286]",1.0
ActorCritic,U_20,0.6,0.001,0.1,,0.8461538461538461,"[0.6, 0.6666666666666666, 0.9428571428571428]",1.0
ActorCritic,U_20,0.7,0.001,0.1,,0.8717948717948718,"[0.5, 0.7142857142857143, 0.9333333333333333]",1.0
ActorCritic,U_20,0.8,0.001,0.05,,0.8461538461538461,"[0.5, 0.7142857142857143, 0.9411764705882353]",1.0
ActorCritic,U_20,0.9,0.001,0.05,,0.6923076923076923,"[0.5, 0.7142857142857143, 0.75]",1.0
ActorCritic,U_3,0.05,0.001,0.05,,0.7441860465116279,"[0.8095238095238095, 0.7777777777777778, 0.25]",1.0
ActorCritic,U_3,0.1,0.0001,0.99,,0.5121951219512195,"[0.631578947368421, 0.3888888888888889, 0.5]",1.0
ActorCritic,U_3,0.2,0.001,0.05,,0.7222222222222222,"[0.8823529411764706, 0.6666666666666666, 0.25]",1.0
ActorCritic,U_3,0.3,0.001,0.2,,0.625,"[0.7647058823529411, 0.5, 0.3333333333333333]",1.0
ActorCritic,U_3,0.4,0.001,0.05,,0.7407407407407407,"[0.6875, 0.7777777777777778, 1.0]",1.0
ActorCritic,U_3,0.5,0.001,0.1,,0.782608695652174,"[0.8333333333333334, 0.7777777777777778, 0.5]",1.0
ActorCritic,U_3,0.6,0.01,0.5,,0.8333333333333334,"[0.8888888888888888, 0.7142857142857143, 1.0]",1.0
ActorCritic,U_3,0.7,0.01,0.05,,0.6428571428571429,"[0.8888888888888888, 0.3333333333333333, 0.0]",1.0
ActorCritic,U_3,0.8,0.01,0.05,,0.8888888888888888,"[0.875, 0, 1.0]",1.0
ActorCritic,U_3,0.9,0.01,0.5,,0.8,"[0.75, 0, 1.0]",1.0
ActorCritic,U_4,0.05,0.0001,0.05,,0.37662337662337664,"[0.3, 0.3902439024390244, 0.4375]",1.0
ActorCritic,U_4,0.1,0.001,0.05,,0.589041095890411,"[0.6, 0.5945945945945946, 0.5625]",1.0
ActorCritic,U_4,0.2,0.001,0.2,,0.6153846153846154,"[0.6, 0.6470588235294118, 0.5454545454545454]",1.0
ActorCritic,U_4,0.3,0.001,0.8,,0.6140350877192983,"[0.6842105263157895, 0.625, 0.3333333333333333]",1.0
ActorCritic,U_4,0.4,0.1,0.99,,0.6530612244897959,"[0.7058823529411765, 0.6666666666666666, 0.4]",1.0
ActorCritic,U_4,0.5,0.001,0.1,,0.6341463414634146,"[0.6153846153846154, 0.6956521739130435, 0.4]",1.0
ActorCritic,U_4,0.6,0.001,0.05,,0.696969696969697,"[0.7272727272727273, 0.7368421052631579, 0.3333333333333333]",1.0
ActorCritic,U_4,0.7,0.001,0.8,,0.68,"[0.6666666666666666, 0.7647058823529411, 0.0]",1.0
ActorCritic,U_4,0.8,0.001,0.8,,0.7058823529411765,"[0.0, 0.7857142857142857, 0.5]",1.0
ActorCritic,U_4,0.9,0.001,0.1,,0.6666666666666666,"[0.0, 0.7142857142857143, 1.0]",1.0
ActorCritic,U_5,0.05,0.001,0.1,,0.7723577235772358,"[0.782608695652174, 0.7142857142857143, 0.8235294117647058]",1.0
ActorCritic,U_5,0.1,0.001,0.05,,0.7948717948717948,"[0.7391304347826086, 0.75, 0.8695652173913043]",1.0
ActorCritic,U_5,0.2,0.001,0.05,,0.8269230769230769,"[0.7619047619047619, 0.7692307692307693, 0.9090909090909091]",1.0
ActorCritic,U_5,0.3,0.01,0.1,,0.8351648351648352,"[0.8, 0.7586206896551724, 0.9047619047619048]",1.0
ActorCritic,U_5,0.4,0.001,0.05,,0.8461538461538461,"[0.7647058823529411, 0.7619047619047619, 0.925]",1.0
ActorCritic,U_5,0.5,0.001,0.1,,0.8461538461538461,"[0.8823529411764706, 0.7619047619047619, 0.8888888888888888]",1.0
ActorCritic,U_5,0.6,0.001,0.1,,0.8269230769230769,"[0.8, 0.7058823529411765, 0.92]",1.0
ActorCritic,U_5,0.7,0.001,0.05,,0.8461538461538461,"[0.5, 0.8, 0.9090909090909091]",1.0
ActorCritic,U_5,0.8,0.001,0.05,,0.9615384615384616,"[0, 0.9, 1.0]",1.0
ActorCritic,U_5,0.9,0.001,0.05,,1.0,"[0, 0, 1.0]",1.0
ActorCritic,U_6,0.05,0.01,0.5,,0.7311827956989247,"[0.6530612244897959, 0.6461538461538462, 0.8611111111111112]",1.0
ActorCritic,U_6,0.1,0.001,0.9,,0.7045454545454546,"[0.675, 0.578125, 0.8333333333333334]",1.0
ActorCritic,U_6,0.2,0.001,0.5,,0.75,"[0.6666666666666666, 0.6363636363636364, 0.8732394366197183]",1.0
ActorCritic,U_6,0.3,0.001,0.5,,0.7664233576642335,"[0.631578947368421, 0.673469387755102, 0.8695652173913043]",1.0
ActorCritic,U_6,0.4,0.001,0.05,,0.7350427350427351,"[0.631578947368421, 0.6739130434782609, 0.8269230769230769]",1.0
ActorCritic,U_6,0.5,0.0001,0.5,,0.673469387755102,"[0.5384615384615384, 0.625, 0.7555555555555555]",1.0
ActorCritic,U_6,0.6,0.0001,0.5,,0.8076923076923077,"[0.7272727272727273, 0.7419354838709677, 0.8888888888888888]",1.0
ActorCritic,U_6,0.7,0.0001,0.2,,0.7627118644067796,"[0.6666666666666666, 0.72, 0.84]",1.0
ActorCritic,U_6,0.8,0.001,0.05,,0.7692307692307693,"[0.7142857142857143, 0.6153846153846154, 0.8947368421052632]",1.0
ActorCritic,U_6,0.9,0.001,0.05,,0.8,"[0.75, 0.6, 0.9090909090909091]",1.0
ActorCritic,U_7,0.05,0.1,0.05,,0.5531914893617021,"[0.2222222222222222, 0.76, 0.38461538461538464]",1.0
ActorCritic,U_7,0.1,0.0001,0.99,,0.28888888888888886,"[0.3333333333333333, 0.30434782608695654, 0.23076923076923078]",1.0
ActorCritic,U_7,0.2,0.001,0.05,,0.65,"[0.6666666666666666, 0.6111111111111112, 0.6923076923076923]",1.0
ActorCritic,U_7,0.3,0.1,0.2,,0.42857142857142855,"[0.2222222222222222, 0.7142857142857143, 0.25]",1.0
ActorCritic,U_7,0.4,0.001,0.99,,0.7333333333333333,"[0.5, 0.7142857142857143, 0.8333333333333334]",1.0
ActorCritic,U_7,0.5,0.001,0.8,,0.6,"[0.0, 0.6666666666666666, 0.5833333333333334]",1.0
ActorCritic,U_7,0.6,0.001,0.05,,0.75,"[0.0, 0.7, 0.8888888888888888]",1.0
ActorCritic,U_7,0.7,0.001,0.2,,0.8,"[0, 0.6666666666666666, 0.8888888888888888]",1.0
ActorCritic,U_7,0.8,0.001,0.05,,0.7,"[0, 0.6666666666666666, 0.7142857142857143]",1.0
ActorCritic,U_7,0.9,0.001,0.1,,0.6,"[0, 0.6666666666666666, 0.5]",1.0
ActorCritic,U_8,0.05,0.001,0.05,,0.7307692307692307,"[0.7, 0.8085106382978723, 0.5714285714285714]",1.0
ActorCritic,U_8,0.1,0.001,0.9,,0.7297297297297297,"[0.7, 0.7209302325581395, 0.7619047619047619]",1.0
ActorCritic,U_8,0.2,0.001,0.2,,0.7727272727272727,"[0.7, 0.7837837837837838, 0.7894736842105263]",1.0
ActorCritic,U_8,0.3,0.001,0.1,,0.7586206896551724,"[0.7, 0.7586206896551724, 0.7894736842105263]",1.0
ActorCritic,U_8,0.4,0.001,0.1,,0.76,"[0.7, 0.76, 0.8]",1.0
ActorCritic,U_8,0.5,0.1,0.9,,0.7317073170731707,"[0.5555555555555556, 0.7222222222222222, 0.8571428571428571]",1.0
ActorCritic,U_8,0.6,0.001,0.05,,0.8181818181818182,"[0.7777777777777778, 0.7272727272727273, 0.9230769230769231]",1.0
ActorCritic,U_8,0.7,0.001,0.1,,0.8,"[0.75, 0.75, 0.8888888888888888]",1.0
ActorCritic,U_8,0.8,0.001,0.2,,0.8235294117647058,"[0.8, 0.8, 0.8571428571428571]",1.0
ActorCritic,U_8,0.9,0.001,0.1,,0.7777777777777778,"[0, 0.5, 0.8571428571428571]",1.0
ActorCritic,U_9,0.05,0.001,0.8,,0.7009345794392523,"[0.6538461538461539, 0.7627118644067796, 0.5909090909090909]",1.0
ActorCritic,U_9,0.1,0.001,0.05,,0.7029702970297029,"[0.7307692307692307, 0.7454545454545455, 0.55]",1.0
ActorCritic,U_9,0.2,0.001,0.05,,0.7111111111111111,"[0.7083333333333334, 0.7446808510638298, 0.631578947368421]",1.0
ActorCritic,U_9,0.3,0.001,0.5,,0.7088607594936709,"[0.6666666666666666, 0.7391304347826086, 0.6666666666666666]",1.0
ActorCritic,U_9,0.4,0.1,0.1,,0.7352941176470589,"[0.6666666666666666, 0.7368421052631579, 0.8]",1.0
ActorCritic,U_9,0.5,0.5,0.5,,0.7321428571428571,"[0.6923076923076923, 0.7241379310344828, 0.7857142857142857]",1.0
ActorCritic,U_9,0.6,0.001,0.2,,0.7555555555555555,"[0.7272727272727273, 0.7272727272727273, 0.8333333333333334]",1.0
ActorCritic,U_9,0.7,0.001,0.05,,0.7352941176470589,"[0.75, 0.6428571428571429, 0.8333333333333334]",1.0
ActorCritic,U_9,0.8,0.001,0.05,,0.782608695652174,"[0.8, 0.6666666666666666, 0.8888888888888888]",1.0
ActorCritic,U_9,0.9,0.001,0.05,,0.8333333333333334,"[0.0, 0.75, 1.0]",1.0
