User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy
U_1,0.4192139737991266,0.05,0,0,WSLS,"[0.4583333333333333, 0.3629032258064516, 0.5454545454545454]"
U_1,0.36619718309859156,0.1,0,0,WSLS,"[0.65, 0.225, 0.36363636363636365]"
U_1,0.36507936507936506,0.2,0,0,WSLS,"[0.3684210526315789, 0.34285714285714286, 0.4444444444444444]"
U_1,0.36363636363636365,0.3,0,0,WSLS,"[0.3684210526315789, 0.3333333333333333, 0.5]"
U_1,0.425531914893617,0.4,0,0,WSLS,"[0.6875, 0.24, 0.5]"
U_1,0.5128205128205128,0.5,0,0,WSLS,"[0.6875, 0.35, 0.6666666666666666]"
U_1,0.3548387096774194,0.6,0,0,WSLS,"[0.35714285714285715, 0.2857142857142857, 0.6666666666666666]"
U_1,0.43478260869565216,0.7,0,0,WSLS,"[0.5454545454545454, 0.2, 1.0]"
U_1,0.3333333333333333,0.8,0,0,WSLS,"[0.375, 0.2857142857142857, 0]"
U_1,0.8571428571428571,0.9,0,0,WSLS,"[1.0, 0.75, 0]"
U_10,0.438,0.05,0,0,WSLS,"[0.49107142857142855, 0.36231884057971014, 0.49171270718232046]"
U_10,0.37579617834394907,0.1,0,0,WSLS,"[0.5277777777777778, 0.24193548387096775, 0.423728813559322]"
U_10,0.4316546762589928,0.2,0,0,WSLS,"[0.5277777777777778, 0.38, 0.41509433962264153]"
U_10,0.45901639344262296,0.3,0,0,WSLS,"[0.59375, 0.34210526315789475, 0.46153846153846156]"
U_10,0.49038461538461536,0.4,0,0,WSLS,"[0.59375, 0.3142857142857143, 0.5675675675675675]"
U_10,0.45348837209302323,0.5,0,0,WSLS,"[0.391304347826087, 0.34615384615384615, 0.5675675675675675]"
U_10,0.43478260869565216,0.6,0,0,WSLS,"[0.5882352941176471, 0.38095238095238093, 0.3870967741935484]"
U_10,0.49019607843137253,0.7,0,0,WSLS,"[0.6428571428571429, 0.25, 0.4827586206896552]"
U_10,0.5,0.8,0,0,WSLS,"[0.5, 0.6, 0.48148148148148145]"
U_10,0.4375,0.9,0,0,WSLS,"[0.5, 0.2, 0.5555555555555556]"
U_11,0.3557692307692308,0.05,0,0,WSLS,"[0.2608695652173913, 0.30434782608695654, 0.4857142857142857]"
U_11,0.46875,0.1,0,0,WSLS,"[0.7142857142857143, 0.2857142857142857, 0.5454545454545454]"
U_11,0.42857142857142855,0.2,0,0,WSLS,"[0.75, 0.23076923076923078, 0.5454545454545454]"
U_11,0.4583333333333333,0.3,0,0,WSLS,"[1.0, 0.3333333333333333, 0.5454545454545454]"
U_11,0.38095238095238093,0.4,0,0,WSLS,"[0, 0.2, 0.5454545454545454]"
U_11,0.47058823529411764,0.5,0,0,WSLS,"[0, 0.3333333333333333, 0.5454545454545454]"
U_11,0.5384615384615384,0.6,0,0,WSLS,"[0, 0.5, 0.5454545454545454]"
U_11,0.5,0.7,0,0,WSLS,"[0, 0, 0.5]"
U_11,0.5,0.8,0,0,WSLS,"[0, 0, 0.5]"
U_11,0.5,0.9,0,0,WSLS,"[0, 0, 0.5]"
U_12,0.3813953488372093,0.05,0,0,WSLS,"[0.5344827586206896, 0.30656934306569344, 0.45]"
U_12,0.31343283582089554,0.1,0,0,WSLS,"[0.5, 0.2765957446808511, 0.16666666666666666]"
U_12,0.423728813559322,0.2,0,0,WSLS,"[0.5, 0.36585365853658536, 0.75]"
U_12,0.4230769230769231,0.3,0,0,WSLS,"[0.5454545454545454, 0.35135135135135137, 0.75]"
U_12,0.38636363636363635,0.4,0,0,WSLS,"[0.5, 0.3, 0.75]"
U_12,0.3611111111111111,0.5,0,0,WSLS,"[0.5, 0.30434782608695654, 0.3333333333333333]"
U_12,0.3103448275862069,0.6,0,0,WSLS,"[0.5, 0.2727272727272727, 0.3333333333333333]"
U_12,0.2857142857142857,0.7,0,0,WSLS,"[0.5, 0.2, 0.5]"
U_12,0.2857142857142857,0.8,0,0,WSLS,"[0.5, 0.2222222222222222, 0.0]"
U_12,0.3333333333333333,0.9,0,0,WSLS,"[1.0, 0.25, 0.0]"
U_13,0.3668639053254438,0.05,0,0,WSLS,"[0.3225806451612903, 0.35353535353535354, 0.4358974358974359]"
U_13,0.38461538461538464,0.1,0,0,WSLS,"[0.2, 0.3870967741935484, 0.5454545454545454]"
U_13,0.43478260869565216,0.2,0,0,WSLS,"[0.8888888888888888, 0.23076923076923078, 0.5454545454545454]"
U_13,0.325,0.3,0,0,WSLS,"[0.4, 0.20833333333333334, 0.5454545454545454]"
U_13,0.4117647058823529,0.4,0,0,WSLS,"[0.4, 0.35, 0.5555555555555556]"
U_13,0.39285714285714285,0.5,0,0,WSLS,"[0.6666666666666666, 0.25, 0.5555555555555556]"
U_13,0.3181818181818182,0.6,0,0,WSLS,"[0.6666666666666666, 0.16666666666666666, 0.42857142857142855]"
U_13,0.3125,0.7,0,0,WSLS,"[0.0, 0.25, 0.42857142857142855]"
U_13,0.4,0.8,0,0,WSLS,"[0.0, 0.3333333333333333, 0.6666666666666666]"
U_13,0.5,0.9,0,0,WSLS,"[0, 0.5, 0.5]"
U_14,0.45454545454545453,0.05,0,0,WSLS,"[0.7058823529411765, 0.31746031746031744, 0.45714285714285713]"
U_14,0.43902439024390244,0.1,0,0,WSLS,"[0.625, 0.4090909090909091, 0.36363636363636365]"
U_14,0.3888888888888889,0.2,0,0,WSLS,"[0.625, 0.29411764705882354, 0.36363636363636365]"
U_14,0.45161290322580644,0.3,0,0,WSLS,"[0.625, 0.21428571428571427, 0.6666666666666666]"
U_14,0.5185185185185185,0.4,0,0,WSLS,"[0.625, 0.3, 0.6666666666666666]"
U_14,0.5,0.5,0,0,WSLS,"[0.6666666666666666, 0.14285714285714285, 0.6666666666666666]"
U_14,0.5294117647058824,0.6,0,0,WSLS,"[0.6666666666666666, 0.42857142857142855, 0.5]"
U_14,0.38461538461538464,0.7,0,0,WSLS,"[0.2, 0.5, 0.5]"
U_14,0.625,0.8,0,0,WSLS,"[0, 0.75, 0.5]"
U_14,0.3333333333333333,0.9,0,0,WSLS,"[0, 0, 0.3333333333333333]"
U_15,0.39712918660287083,0.05,0,0,WSLS,"[0.5384615384615384, 0.3333333333333333, 0.5384615384615384]"
U_15,0.38461538461538464,0.1,0,0,WSLS,"[0.5454545454545454, 0.30434782608695654, 0.625]"
U_15,0.3448275862068966,0.2,0,0,WSLS,"[0.5454545454545454, 0.23076923076923078, 0.625]"
