User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy,Reward
U_1,0.4533333333333333,0.05,0,0,Momentum,"[0.42857142857142855, 0.4883720930232558, 0.36363636363636365]",0.0
U_1,0.5070422535211268,0.1,0,0,Momentum,"[0.6, 0.5, 0.36363636363636365]",0.0
U_1,0.42857142857142855,0.2,0,0,Momentum,"[0.47368421052631576, 0.4857142857142857, 0.1111111111111111]",0.0
U_1,0.4909090909090909,0.3,0,0,Momentum,"[0.5263157894736842, 0.5, 0.3333333333333333]",0.0
U_1,0.46808510638297873,0.4,0,0,Momentum,"[0.6875, 0.36, 0.3333333333333333]",0.0
U_1,0.5128205128205128,0.5,0,0,Momentum,"[0.625, 0.45, 0.3333333333333333]",0.0
U_1,0.5483870967741935,0.6,0,0,Momentum,"[0.5714285714285714, 0.5714285714285714, 0.3333333333333333]",0.0
U_1,0.5217391304347826,0.7,0,0,Momentum,"[0.7272727272727273, 0.4, 0.0]",0.0
U_1,0.6,0.8,0,0,Momentum,"[0.75, 0.42857142857142855, 0]",0.0
U_1,0.5714285714285714,0.9,0,0,Momentum,"[0.6666666666666666, 0.5, 0]",0.0
U_10,0.6204819277108434,0.05,0,0,Momentum,"[0.5555555555555556, 0.5362318840579711, 0.7540983606557377]",0.0
U_10,0.5859872611464968,0.1,0,0,Momentum,"[0.5, 0.5, 0.7288135593220338]",0.0
U_10,0.5683453237410072,0.2,0,0,Momentum,"[0.5555555555555556, 0.42, 0.7169811320754716]",0.0
U_10,0.6229508196721312,0.3,0,0,Momentum,"[0.65625, 0.3684210526315789, 0.7884615384615384]",0.0
U_10,0.5961538461538461,0.4,0,0,Momentum,"[0.59375, 0.45714285714285713, 0.7297297297297297]",0.0
U_10,0.6162790697674418,0.5,0,0,Momentum,"[0.6086956521739131, 0.4230769230769231, 0.7567567567567568]",0.0
U_10,0.6956521739130435,0.6,0,0,Momentum,"[0.7647058823529411, 0.42857142857142855, 0.8387096774193549]",0.0
U_10,0.7058823529411765,0.7,0,0,Momentum,"[0.7142857142857143, 0.375, 0.7931034482758621]",0.0
U_10,0.6176470588235294,0.8,0,0,Momentum,"[0.0, 0.4, 0.7037037037037037]",0.0
U_10,0.5625,0.9,0,0,Momentum,"[0.5, 0.2, 0.7777777777777778]",0.0
U_11,0.6764705882352942,0.05,0,0,Momentum,"[0.5, 0.6, 0.9090909090909091]",0.0
U_11,0.71875,0.1,0,0,Momentum,"[0.7142857142857143, 0.5714285714285714, 0.9090909090909091]",0.0
U_11,0.7857142857142857,0.2,0,0,Momentum,"[0.5, 0.7692307692307693, 0.9090909090909091]",0.0
U_11,0.75,0.3,0,0,Momentum,"[0.0, 0.75, 0.8181818181818182]",0.0
U_11,0.8095238095238095,0.4,0,0,Momentum,"[0, 0.7, 0.9090909090909091]",0.0
U_11,0.9411764705882353,0.5,0,0,Momentum,"[0, 0.8333333333333334, 1.0]",0.0
U_11,0.6923076923076923,0.6,0,0,Momentum,"[0, 0.5, 0.7272727272727273]",0.0
U_11,0.8,0.7,0,0,Momentum,"[0, 0, 0.8]",0.0
U_11,1.0,0.8,0,0,Momentum,"[0, 0, 1.0]",0.0
U_11,1.0,0.9,0,0,Momentum,"[0, 0, 1.0]",0.0
U_12,0.5070422535211268,0.05,0,0,Momentum,"[0.47058823529411764, 0.5319148936170213, 0.42857142857142855]",0.0
U_12,0.5970149253731343,0.1,0,0,Momentum,"[0.7857142857142857, 0.5957446808510638, 0.16666666666666666]",0.0
U_12,0.5932203389830508,0.2,0,0,Momentum,"[0.5, 0.6341463414634146, 0.5]",0.0
U_12,0.5384615384615384,0.3,0,0,Momentum,"[0.45454545454545453, 0.5675675675675675, 0.5]",0.0
U_12,0.5227272727272727,0.4,0,0,Momentum,"[0.5, 0.5333333333333333, 0.5]",0.0
U_12,0.5555555555555556,0.5,0,0,Momentum,"[0.5, 0.6086956521739131, 0.3333333333333333]",0.0
U_12,0.5172413793103449,0.6,0,0,Momentum,"[0.5, 0.5454545454545454, 0.3333333333333333]",0.0
U_12,0.38095238095238093,0.7,0,0,Momentum,"[0.25, 0.3333333333333333, 1.0]",0.0
U_12,0.6428571428571429,0.8,0,0,Momentum,"[0.25, 0.7777777777777778, 1.0]",0.0
U_12,0.3333333333333333,0.9,0,0,Momentum,"[0.0, 0.25, 1.0]",0.0
U_13,0.43636363636363634,0.05,0,0,Momentum,"[0.5, 0.46875, 0.3076923076923077]",0.0
U_13,0.46153846153846156,0.1,0,0,Momentum,"[0.5, 0.45161290322580644, 0.45454545454545453]",0.0
U_13,0.391304347826087,0.2,0,0,Momentum,"[0.2222222222222222, 0.34615384615384615, 0.6363636363636364]",0.0
U_13,0.375,0.3,0,0,Momentum,"[0.2, 0.4583333333333333, 0.2727272727272727]",0.0
U_13,0.38235294117647056,0.4,0,0,Momentum,"[0.6, 0.3, 0.4444444444444444]",0.0
U_13,0.35714285714285715,0.5,0,0,Momentum,"[0.6666666666666666, 0.25, 0.4444444444444444]",0.0
U_13,0.36363636363636365,0.6,0,0,Momentum,"[0.3333333333333333, 0.16666666666666666, 0.7142857142857143]",0.0
U_13,0.4375,0.7,0,0,Momentum,"[1.0, 0.25, 0.5714285714285714]",0.0
U_13,0.6,0.8,0,0,Momentum,"[1.0, 0.5, 0.6666666666666666]",0.0
U_13,0.25,0.9,0,0,Momentum,"[0, 0.0, 0.5]",0.0
U_14,0.5116279069767442,0.05,0,0,Momentum,"[0.5, 0.5, 0.5454545454545454]",0.0
U_14,0.6097560975609756,0.1,0,0,Momentum,"[0.75, 0.5454545454545454, 0.6363636363636364]",0.0
U_14,0.5,0.2,0,0,Momentum,"[0.5, 0.4117647058823529, 0.6363636363636364]",0.0
U_14,0.5161290322580645,0.3,0,0,Momentum,"[0.375, 0.42857142857142855, 0.7777777777777778]",0.0
U_14,0.48148148148148145,0.4,0,0,Momentum,"[0.5, 0.5, 0.4444444444444444]",0.0
U_14,0.6363636363636364,0.5,0,0,Momentum,"[0.6666666666666666, 0.5714285714285714, 0.6666666666666666]",0.0
U_14,0.6470588235294118,0.6,0,0,Momentum,"[0.6666666666666666, 0.42857142857142855, 1.0]",0.0
U_14,0.46153846153846156,0.7,0,0,Momentum,"[0.6, 0.25, 0.5]",0.0
U_14,0.625,0.8,0,0,Momentum,"[0, 0.5, 0.75]",0.0
U_14,0.6666666666666666,0.9,0,0,Momentum,"[0, 0, 0.6666666666666666]",0.0
U_15,0.6666666666666666,0.05,0,0,Momentum,"[0.7272727272727273, 0.68, 0.5]",0.0
U_15,0.7076923076923077,0.1,0,0,Momentum,"[0.5454545454545454, 0.7391304347826086, 0.75]",0.0
U_15,0.603448275862069,0.2,0,0,Momentum,"[0.7272727272727273, 0.5897435897435898, 0.5]",0.0
U_15,0.64,0.3,0,0,Momentum,"[0.5454545454545454, 0.6666666666666666, 0.6666666666666666]",0.0
U_15,0.5813953488372093,0.4,0,0,Momentum,"[0.5454545454545454, 0.5862068965517241, 0.6666666666666666]",0.0
U_15,0.6857142857142857,0.5,0,0,Momentum,"[0.625, 0.7083333333333334, 0.6666666666666666]",0.0
U_15,0.5714285714285714,0.6,0,0,Momentum,"[0.625, 0.5294117647058824, 0.6666666666666666]",0.0
U_15,0.6666666666666666,0.7,0,0,Momentum,"[1.0, 0.625, 0.6666666666666666]",0.0
U_15,0.5384615384615384,0.8,0,0,Momentum,"[1.0, 0.4444444444444444, 0.5]",0.0
U_15,0.3333333333333333,0.9,0,0,Momentum,"[0, 0.4, 0.0]",0.0
U_16,0.4727272727272727,0.05,0,0,Momentum,"[0.2857142857142857, 0.5641025641025641, 0.2222222222222222]",0.0
U_16,0.46153846153846156,0.1,0,0,Momentum,"[0.2857142857142857, 0.5277777777777778, 0.3333333333333333]",0.0
U_16,0.41304347826086957,0.2,0,0,Momentum,"[0.14285714285714285, 0.5161290322580645, 0.25]",0.0
U_16,0.425,0.3,0,0,Momentum,"[0.2, 0.5555555555555556, 0.125]",0.0
U_16,0.35294117647058826,0.4,0,0,Momentum,"[0.6, 0.30434782608695654, 0.3333333333333333]",0.0
U_16,0.42857142857142855,0.5,0,0,Momentum,"[0.5, 0.4444444444444444, 0.3333333333333333]",0.0
U_16,0.2727272727272727,0.6,0,0,Momentum,"[0.0, 0.38461538461538464, 0.2]",0.0
U_16,0.3125,0.7,0,0,Momentum,"[0.0, 0.5, 0.0]",0.0
U_16,0.4,0.8,0,0,Momentum,"[0.0, 0.42857142857142855, 1.0]",0.0
U_16,0.5,0.9,0,0,Momentum,"[1.0, 0.3333333333333333, 0]",0.0
U_17,0.5679012345679012,0.05,0,0,Momentum,"[0.631578947368421, 0.48936170212765956, 0.7333333333333333]",0.0
U_17,0.6103896103896104,0.1,0,0,Momentum,"[0.7368421052631579, 0.5348837209302325, 0.6666666666666666]",0.0
U_17,0.5441176470588235,0.2,0,0,Momentum,"[0.5555555555555556, 0.5526315789473685, 0.5]",0.0
U_17,0.5423728813559322,0.3,0,0,Momentum,"[0.5882352941176471, 0.45714285714285713, 0.8571428571428571]",0.0
U_17,0.5882352941176471,0.4,0,0,Momentum,"[0.8, 0.5, 0.5]",0.0
U_17,0.5952380952380952,0.5,0,0,Momentum,"[0.8461538461538461, 0.43478260869565216, 0.6666666666666666]",0.0
U_17,0.6060606060606061,0.6,0,0,Momentum,"[0.8461538461538461, 0.3333333333333333, 0.8]",0.0
U_17,0.64,0.7,0,0,Momentum,"[0.8333333333333334, 0.375, 0.6]",0.0
U_17,0.5,0.8,0,0,Momentum,"[0.8333333333333334, 0.3333333333333333, 0.25]",0.0
U_17,0.42857142857142855,0.9,0,0,Momentum,"[0, 0.5, 0.3333333333333333]",0.0
U_18,0.5897435897435898,0.05,0,0,Momentum,"[0.5714285714285714, 0.46153846153846156, 0.6842105263157895]",0.0
U_18,0.7297297297297297,0.1,0,0,Momentum,"[0.7142857142857143, 0.6153846153846154, 0.8235294117647058]",0.0
U_18,0.6363636363636364,0.2,0,0,Momentum,"[0.7142857142857143, 0.3333333333333333, 0.7647058823529411]",0.0
U_18,0.7241379310344828,0.3,0,0,Momentum,"[0.7142857142857143, 0.3333333333333333, 0.875]",0.0
U_18,0.625,0.4,0,0,Momentum,"[0.7142857142857143, 0.16666666666666666, 0.8181818181818182]",0.0
U_18,0.55,0.5,0,0,Momentum,"[0.5714285714285714, 0.3333333333333333, 0.7142857142857143]",0.0
U_18,0.5625,0.6,0,0,Momentum,"[0.8571428571428571, 0.16666666666666666, 0.6666666666666666]",0.0
U_18,0.45454545454545453,0.7,0,0,Momentum,"[0.42857142857142855, 0.6666666666666666, 0.0]",0.0
U_18,0.42857142857142855,0.8,0,0,Momentum,"[0.6666666666666666, 0.3333333333333333, 0.0]",0.0
U_18,0.0,0.9,0,0,Momentum,"[0, 0.0, 0.0]",0.0
U_19,0.6229508196721312,0.05,0,0,Momentum,"[0.55, 0.5384615384615384, 0.8666666666666667]",0.0
U_19,0.5689655172413793,0.1,0,0,Momentum,"[0.47058823529411764, 0.46153846153846156, 0.8666666666666667]",0.0
U_19,0.49019607843137253,0.2,0,0,Momentum,"[0.3, 0.46153846153846156, 0.6666666666666666]",0.0
U_19,0.6666666666666666,0.3,0,0,Momentum,"[0.75, 0.4782608695652174, 0.9285714285714286]",0.0
U_19,0.6578947368421053,0.4,0,0,Momentum,"[0.5, 0.5882352941176471, 0.8461538461538461]",0.0
U_19,0.6774193548387096,0.5,0,0,Momentum,"[0.4, 0.5384615384615384, 0.9230769230769231]",0.0
U_19,0.72,0.6,0,0,Momentum,"[0.3333333333333333, 0.4444444444444444, 1.0]",0.0
U_19,0.5555555555555556,0.7,0,0,Momentum,"[0.3333333333333333, 0.6666666666666666, 0.5833333333333334]",0.0
U_19,0.9166666666666666,0.8,0,0,Momentum,"[0, 0, 0.9166666666666666]",0.0
