Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Longitude,Latitude,Angle
start,Foraging,2016-06-09 17:13:45.260,0.4,0.0,0,1,1,0,0.6400338750000001,1,52.125,65.8125,0.0
pan,Foraging,2016-06-09 17:14:22.461,0.3333333333333333,37.201,0,1,1,0,0.6354235,1,46.5,68.5,359.6897322080367
zoom,Navigation,2016-06-09 17:14:23.202,0.4,0.741,0,1,2,1,0.66289525,1,100.625,45.25,0.0
zoom,Navigation,2016-06-09 17:14:23.754,0.5,0.552,0,1,2,2,0.6217085,1,92.875,46.25,0.0
pan,Navigation,2016-06-09 17:14:25.685,0.2857142857142857,1.931,0,1,2,2,0.6327995,1,89.0,44.5,9.980807303133544
zoom,Navigation,2016-06-09 17:14:26.201,0.5,0.516,0,1,2,3,0.31335725000000003,1,51.75,26.125,0.0
pan,Sensemaking,2016-06-09 17:14:28.005,0.4,1.804,0,1,2,3,0.6723005,1,103.5,44.5,358.05670452351035
pan,Sensemaking,2016-06-09 17:14:34.556,0.5,6.551,0,1,2,3,0.4805885,1,74.3125,33.375,354.8535191004356
pan,Sensemaking,2016-06-09 17:14:44.480,0.5714285714285714,9.924,0,1,2,3,0.6420195,1,100.5,44.5,328.9971515161713
pan,Sensemaking,2016-06-09 17:14:45.006,0.625,0.526,0,1,2,3,0.4886761875,1,74.4375,33.375,332.1486810035334
pan,Sensemaking,2016-06-09 17:14:45.904,0.6666666666666666,0.898,0,1,2,3,0.64688,1,99.5,44.5,328.83357569570086
pan,Sensemaking,2016-06-09 17:14:46.434,0.7,0.53,0,1,2,3,0.47005681250000003,1,75.5,33.375,332.948364292248
pan,Sensemaking,2016-06-09 17:14:47.094,0.7272727272727273,0.66,0,1,2,3,0.6198295,1,99.5,44.5,343.62136144200554
pan,Sensemaking,2016-06-09 17:14:47.719,0.75,0.625,0,1,2,3,0.49558056250000004,1,72.4375,34.0625,334.59829280698483
pan,Sensemaking,2016-06-09 17:14:48.610,0.7692307692307693,0.891,0,1,2,3,0.6594770000000001,1,96.5,44.5,332.72883433771125
pan,Sensemaking,2016-06-09 17:14:49.180,0.7857142857142857,0.57,0,1,2,3,0.4663444375,1,71.8125,33.375,336.31080738687945
pan,Sensemaking,2016-06-09 17:14:49.878,0.8,0.698,0,1,2,3,0.6242125,1,95.0,44.5,343.57055073562697
pan,Sensemaking,2016-06-09 17:14:50.367,0.8125,0.489,0,1,2,3,0.4835018125,1,72.9375,33.375,332.1829834999701
pan,Sensemaking,2016-06-09 17:14:51.087,0.8235294117647058,0.72,0,1,2,3,0.6392385,1,97.0,44.5,352.9405691673478
pan,Sensemaking,2016-06-09 17:14:53.318,0.8333333333333334,2.231,0,1,2,3,0.48443862499999996,1,71.625,33.9375,306.8481001358609
pan,Sensemaking,2016-06-09 17:14:53.919,0.8421052631578947,0.601,0,1,2,3,0.6578014999999999,1,95.0,44.5,328.2179481782616
pan,Sensemaking,2016-06-09 17:14:54.422,0.85,0.503,0,1,2,3,0.43246862499999994,1,72.6875,33.375,314.3256457881423
pan,Sensemaking,2016-06-09 17:14:55.169,0.8571428571428571,0.747,0,1,2,3,0.5729785,1,96.5,44.5,348.08969966709014
pan,Sensemaking,2016-06-09 17:14:56.407,0.8636363636363636,1.238,0,1,2,3,0.500050625,1,71.6875,33.6875,277.9369967705542
pan,Sensemaking,2016-06-09 17:14:57.149,0.8695652173913043,0.742,0,1,2,3,0.6766165,1,95.0,44.5,346.4698348504941
pan,Sensemaking,2016-06-09 17:14:57.652,0.875,0.503,0,1,2,3,0.5027652499999999,1,76.8125,33.6875,349.1905289550426
pan,Sensemaking,2016-06-09 17:14:58.500,0.88,0.848,0,1,2,3,0.669303,1,102.0,44.5,353.6523567242096
pan,Sensemaking,2016-06-09 17:14:59.237,0.8846153846153846,0.737,0,1,2,3,0.669303,1,102.0,44.5,346.6734321636006
pan,Sensemaking,2016-06-09 17:15:00.716,0.8888888888888888,1.479,0,1,2,3,0.50928125,1,72.8125,33.6875,318.6157805420346
pan,Sensemaking,2016-06-09 17:15:01.268,0.8928571428571429,0.552,0,1,2,3,0.678845,1,96.0,44.5,343.9866134762563
pan,Sensemaking,2016-06-09 17:15:01.765,0.896551724137931,0.497,0,1,2,3,0.439838375,1,72.5,34.0625,335.0050741584082
pan,Sensemaking,2016-06-09 17:15:02.317,0.9,0.552,0,1,2,3,0.5837125,1,96.5,44.5,343.9210141667731
pan,Sensemaking,2016-06-09 17:15:03.564,0.9032258064516129,1.247,0,1,2,3,0.49529781250000005,1,75.375,33.5625,322.18981242384666
pan,Sensemaking,2016-06-09 17:15:04.380,0.90625,0.816,0,1,2,3,0.6695465,1,100.5,44.5,351.2344505563002
pan,Sensemaking,2016-06-09 17:15:05.420,0.9090909090909091,1.04,0,1,2,3,0.6695465,1,100.5,44.5,260.9894984575218
pan,Sensemaking,2016-06-09 17:15:06.094,0.9117647058823529,0.674,0,1,2,3,0.6695465,1,100.5,44.5,336.3254040679839
pan,Sensemaking,2016-06-09 17:15:07.892,0.9142857142857143,1.798,0,1,2,3,0.49529781250000005,1,75.375,33.5625,18.16868631837315
pan,Sensemaking,2016-06-09 17:15:18.152,0.9166666666666666,10.26,0,1,2,3,0.6695465,1,100.5,44.5,8.554424151508144
pan,Sensemaking,2016-06-09 17:15:18.717,0.918918918918919,0.565,0,1,2,3,0.439838375,1,72.5,34.0625,10.502697306552248
pan,Sensemaking,2016-06-09 17:15:19.589,0.9210526315789473,0.872,0,1,2,3,0.5837125,1,96.5,44.5,19.920537866752486
pan,Sensemaking,2016-06-09 17:15:20.069,0.9230769230769231,0.48,0,1,2,3,0.50928125,1,72.8125,33.6875,17.61598542663134
pan,Sensemaking,2016-06-09 17:15:22.664,0.925,2.595,0,1,2,3,0.678845,1,96.0,44.5,21.88584231528692
pan,Sensemaking,2016-06-09 17:15:23.126,0.926829268292683,0.462,0,1,2,3,0.5027652499999999,1,76.8125,33.6875,19.8671083490206
pan,Sensemaking,2016-06-09 17:15:24.576,0.9285714285714286,1.45,0,1,2,3,0.669303,1,102.0,44.5,10.81231024856665
pan,Sensemaking,2016-06-09 17:15:25.029,0.9302325581395349,0.453,0,1,2,3,0.500050625,1,71.6875,33.6875,28.23704949911068
pan,Sensemaking,2016-06-09 17:15:25.837,0.9318181818181818,0.808,0,1,2,3,0.6766165,1,95.0,44.5,17.238172408750685
pan,Sensemaking,2016-06-09 17:15:26.279,0.9333333333333333,0.442,0,1,2,3,0.43246862499999994,1,72.6875,33.375,26.70595964592646
pan,Sensemaking,2016-06-09 17:15:26.854,0.9347826086956522,0.575,0,1,2,3,0.5729785,1,96.5,44.5,21.27081995317867
pan,Sensemaking,2016-06-09 17:15:27.499,0.9361702127659575,0.645,0,1,2,3,0.48443862499999996,1,71.625,33.9375,37.24670522031391
pan,Sensemaking,2016-06-09 17:15:28.070,0.9375,0.571,0,1,2,3,0.4835018125,1,72.9375,33.375,29.454642856803222
pan,Sensemaking,2016-06-09 17:15:28.597,0.9387755102040817,0.527,0,1,2,3,0.6392385,1,97.0,44.5,15.940927191359535
pan,Sensemaking,2016-06-09 17:15:29.086,0.94,0.489,0,1,2,3,0.4663444375,1,71.8125,33.375,24.569004519155893
pan,Sensemaking,2016-06-09 17:15:29.596,0.9411764705882353,0.51,0,1,2,3,0.6242125,1,95.0,44.5,28.552186355561773
pan,Sensemaking,2016-06-09 17:15:30.157,0.9423076923076923,0.561,0,1,2,3,0.49558056250000004,1,72.4375,34.0625,20.742652303526903
pan,Sensemaking,2016-06-09 17:15:30.736,0.9433962264150944,0.579,0,1,2,3,0.47005681250000003,1,75.5,33.375,21.26152408533239
pan,Sensemaking,2016-06-09 17:15:31.565,0.9444444444444444,0.829,0,1,2,3,0.6198295,1,99.5,44.5,27.211021301283942
pan,Sensemaking,2016-06-09 17:15:32.062,0.9454545454545454,0.497,0,1,2,3,0.4886761875,1,74.4375,33.375,18.235273088451812
pan,Sensemaking,2016-06-09 17:15:32.534,0.9464285714285714,0.472,0,1,2,3,0.48529975,1,75.75,33.375,14.54906520497027
pan,Sensemaking,2016-06-09 17:15:33.065,0.9473684210526315,0.531,0,1,2,3,0.6420195,1,100.5,44.5,19.212914738162237
pan,Sensemaking,2016-06-09 17:15:33.549,0.9482758620689655,0.484,0,1,2,3,0.46860587499999995,1,67.0,33.375,15.42807521204264
pan,Sensemaking,2016-06-09 17:15:34.473,0.9491525423728814,0.924,0,1,2,3,0.6346105,1,92.0,44.5,25.04206671185494
pan,Sensemaking,2016-06-09 17:15:34.989,0.95,0.516,0,1,2,3,0.6346105,1,92.0,44.5,19.8973116202214
pan,Sensemaking,2016-06-09 17:15:35.756,0.9508196721311475,0.767,0,1,2,3,0.48529975,1,75.75,33.375,335.47200085767025
pan,Sensemaking,2016-06-09 17:15:36.110,0.9516129032258065,0.354,0,1,2,3,0.6420195,1,100.5,44.5,317.80451620774164
pan,Sensemaking,2016-06-09 17:15:36.471,0.9523809523809523,0.361,0,1,2,3,0.4886761875,1,74.4375,33.375,338.18502167453477
pan,Sensemaking,2016-06-09 17:15:36.861,0.953125,0.39,0,1,2,3,0.64688,1,99.5,44.5,334.0595081714883
pan,Sensemaking,2016-06-09 17:15:37.309,0.9538461538461539,0.448,0,1,2,3,0.47005681250000003,1,75.5,33.375,313.0783335241377
pan,Sensemaking,2016-06-09 17:15:37.878,0.9545454545454546,0.569,0,1,2,3,0.49558056250000004,1,72.4375,34.0625,253.82149892402467
pan,Sensemaking,2016-06-09 17:15:38.553,0.9552238805970149,0.675,0,1,2,3,0.4663444375,1,71.8125,33.375,287.65550744454487
pan,Sensemaking,2016-06-09 17:15:38.920,0.9558823529411765,0.367,0,1,2,3,0.4835018125,1,72.9375,33.375,287.2115759130193
pan,Sensemaking,2016-06-09 17:15:39.251,0.9565217391304348,0.331,0,1,2,3,0.48443862499999996,1,71.625,33.9375,306.5447425802838
pan,Sensemaking,2016-06-09 17:15:39.564,0.9571428571428572,0.313,0,1,2,3,0.6578014999999999,1,95.0,44.5,280.773051374961
pan,Sensemaking,2016-06-09 17:15:39.926,0.9577464788732394,0.362,0,1,2,3,0.43246862499999994,1,72.6875,33.375,314.8218467269723
pan,Sensemaking,2016-06-09 17:15:40.514,0.9583333333333334,0.588,0,1,2,3,0.5729785,1,96.5,44.5,350.3130830969876
pan,Sensemaking,2016-06-09 17:15:41.433,0.958904109589041,0.919,0,1,2,3,0.500050625,1,71.6875,33.6875,315.6525728672065
pan,Sensemaking,2016-06-09 17:15:41.937,0.9594594594594594,0.504,0,1,2,3,0.6766165,1,95.0,44.5,305.21155773120955
pan,Sensemaking,2016-06-09 17:15:42.421,0.96,0.484,0,1,2,3,0.5027652499999999,1,76.8125,33.6875,321.913702751503
pan,Sensemaking,2016-06-09 17:15:42.877,0.9605263157894737,0.456,0,1,2,3,0.50928125,1,72.8125,33.6875,286.2255969776777
pan,Sensemaking,2016-06-09 17:15:44.038,0.961038961038961,1.161,0,1,2,3,0.678845,1,96.0,44.5,335.8672751166488
zoom,Sensemaking,2016-06-09 17:15:49.686,0.02564102564102564,5.648,10,1,2,4,0.661229625,1,114.5,51.1875,0.0
pan,Sensemaking,2016-06-09 17:15:54.640,0.9493670886075949,4.954,10,1,2,4,0.6644369999999999,1,89.5,44.5,350.5558925442147
pan,Sensemaking,2016-06-09 17:16:00.263,0.95,5.623,20,2,2,4,0.6644369999999999,1,89.5,44.5,14.276698350723679
pan,Sensemaking,2016-06-09 17:16:03.408,0.9506172839506173,3.145,20,2,2,4,0.6644369999999999,1,89.5,44.5,4.666044963596433
zoom,Navigation,2016-06-09 17:16:25.485,0.5555555555555556,22.077,0,3,2,3,0.328434,1,55.8125,26.25,0.0
