Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Longitude,Latitude,Angle
pan,Sensemaking,2016-06-10 20:26:03.530,0.9230769230769231,3.223,0,1,2,3,0.6756070000000001,1,104.5,47.0,4.058030237581602
pan,Sensemaking,2016-06-10 20:26:06.925,0.9245283018867925,3.395,0,1,2,3,0.504603,1,78.125,37.6875,254.4596523635215
pan,Sensemaking,2016-06-10 20:26:10.887,0.9259259259259259,3.962,0,1,2,3,0.4596843125000001,1,79.375,34.75,241.03633238115373
pan,Sensemaking,2016-06-10 20:26:15.494,0.9272727272727272,4.607,0,1,2,3,0.468344625,1,76.875,36.875,232.0962317346377
pan,Sensemaking,2016-06-10 20:26:16.963,0.9285714285714286,1.469,0,1,2,3,0.328434,1,55.8125,26.25,22.371083177506772
pan,Sensemaking,2016-06-10 20:26:21.157,0.9298245614035088,4.194,0,1,2,3,0.3858265625,1,61.5625,29.375,11.999037297238791
pan,Sensemaking,2016-06-10 20:26:23.179,0.9310344827586207,2.022,0,1,2,3,0.504603,1,78.125,37.6875,357.22890854723124
radioClick,Answering,2016-06-10 20:26:32.017,0.5,8.838,0,1,2,3,0.680025,1,102.5,47.0,0.0
zoom,Sensemaking,2016-06-10 20:26:45.556,0.05084745762711865,13.539,0,1,2,4,0.661229625,1,114.5,51.1875,0.0
pan,Sensemaking,2016-06-10 20:26:51.979,0.9166666666666666,6.423,10,1,2,4,0.536887125,1,66.1875,44.0,2.1947252206275887
pan,Sensemaking,2016-06-10 20:26:58.956,0.9180327868852459,6.977,10,2,2,4,0.664867125,1,96.625,44.5,348.6473426085455
pan,Sensemaking,2016-06-10 20:27:07.411,0.9193548387096774,8.455,10,2,2,4,0.6644369999999999,1,89.5,44.5,355.7741612880646
