Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Angle
zoom,Navigation,2016-06-15 17:23:46.187,0.72,3.223,10,3,2,4,0.632255625,6,0.0
zoom,Navigation,2016-06-15 17:23:46.754,0.7307692307692307,0.567,10,3,2,3,0.650957125,6,0.0
pan,Foraging,2016-06-15 17:23:47.852,0.8974358974358975,1.098,10,3,2,3,0.63246025,6,354.3008192534469
pan,Foraging,2016-06-15 17:23:49.078,0.9,1.226,10,3,2,3,0.6463865,6,355.7542962653565
zoom,Navigation,2016-06-15 17:23:50.499,0.7407407407407407,1.421,10,3,2,4,0.630823,6,0.0
zoom,Navigation,2016-06-15 17:23:51.772,0.75,1.273,10,3,2,5,0.606931,7,0.0
pan,Sensemaking,2016-06-15 17:23:53.229,0.7647058823529411,1.457,10,3,2,5,0.641238625,8,3.8351905583898214
pan,Sensemaking,2016-06-15 17:23:54.001,0.7777777777777778,0.772,10,3,2,5,0.639921875,9,354.61831349186076
pan,Sensemaking,2016-06-15 17:23:54.645,0.7894736842105263,0.644,10,3,2,5,0.636415,10,351.81693837358364
pan,Sensemaking,2016-06-15 17:23:55.507,0.8,0.862,0,3,2,5,0.636415,11,350.1344770556757
pan,Sensemaking,2016-06-15 17:23:56.186,0.8095238095238095,0.679,0,3,2,5,0.636415,11,354.7095007046833
pan,Sensemaking,2016-06-15 17:23:56.784,0.8181818181818182,0.598,0,3,2,5,0.636415,11,354.0408204894172
pan,Sensemaking,2016-06-15 17:23:57.395,0.8260869565217391,0.611,0,3,2,5,0.636415,11,357.319167675968
zoom,Navigation,2016-06-15 17:23:58.011,0.7586206896551724,0.616,0,3,2,4,0.63332725,11,0.0
zoom,Navigation,2016-06-15 17:23:58.490,0.7666666666666667,0.479,0,3,2,3,0.636739375,11,0.0
pan,Foraging,2016-06-15 17:23:59.198,0.9024390243902439,0.708,0,3,2,3,0.599820875,11,348.3107180489679
pan,Foraging,2016-06-15 17:23:59.766,0.9047619047619048,0.568,0,3,2,3,0.582838,11,352.3845811775419
pan,Foraging,2016-06-15 17:24:00.665,0.9069767441860465,0.899,0,3,2,3,0.582838,11,352.33088765333946
zoom,Navigation,2016-06-15 17:24:01.517,0.7741935483870968,0.852,0,3,2,4,0.619396625,11,0.0
pan,Navigation,2016-06-15 17:24:03.029,0.1875,1.512,0,3,2,4,0.583079,11,7.6077819313129105
zoom,Navigation,2016-06-15 17:24:03.746,0.7575757575757576,0.717,0,3,2,5,0.6397081250000001,12,0.0
pan,Sensemaking,2016-06-15 17:24:04.668,0.8333333333333334,0.922,0,3,2,5,0.650806,13,5.324368528510301
pan,Sensemaking,2016-06-15 17:24:05.597,0.84,0.929,0,3,2,5,0.650806,14,7.432053787434955
pan,Sensemaking,2016-06-15 17:24:06.234,0.8461538461538461,0.637,0,3,2,5,0.650806,15,352.30461370022925
pan,Sensemaking,2016-06-15 17:24:06.904,0.8518518518518519,0.67,0,3,2,5,0.424681875,16,345.7957895014003
pan,Sensemaking,2016-06-15 17:24:07.813,0.8571428571428571,0.909,0,3,2,5,0.5662425,17,352.49445289327514
pan,Sensemaking,2016-06-15 17:24:08.474,0.8620689655172413,0.661,0,3,2,5,0.319116375,18,3.901298958712846
pan,Sensemaking,2016-06-15 17:24:09.215,0.8666666666666667,0.741,0,3,2,5,0.6276155000000001,19,12.925581215890134
pan,Sensemaking,2016-06-15 17:24:09.720,0.8709677419354839,0.505,0,3,2,5,0.15651175,20,353.93345908984105
pan,Sensemaking,2016-06-15 17:24:10.416,0.875,0.696,0,3,2,5,0.6035225,21,357.7647685598443
pan,Sensemaking,2016-06-15 17:24:11.130,0.8787878787878788,0.714,0,3,2,5,0.6124545,22,355.18485558490937
pan,Sensemaking,2016-06-15 17:24:11.754,0.8823529411764706,0.624,0,3,2,5,0.133705875,23,358.4851338389179
pan,Sensemaking,2016-06-15 17:24:12.511,0.8857142857142857,0.757,0,3,2,5,0.6319954999999999,24,11.086535133619305
pan,Sensemaking,2016-06-15 17:24:13.084,0.8888888888888888,0.573,0,3,2,5,0.6504185,25,11.231042825722664
pan,Sensemaking,2016-06-15 17:24:13.609,0.8918918918918919,0.525,0,3,2,5,0.6504185,26,7.950904428095666
pan,Sensemaking,2016-06-15 17:24:14.095,0.8947368421052632,0.486,0,3,2,5,0.639805,27,13.187698763701361
pan,Sensemaking,2016-06-15 17:24:14.626,0.8974358974358975,0.531,0,3,2,5,0.650806,28,9.023167363880559
pan,Sensemaking,2016-06-15 17:24:15.048,0.9,0.422,0,3,2,5,0.650806,29,6.2834685750391355
pan,Sensemaking,2016-06-15 17:24:15.533,0.9024390243902439,0.485,0,3,2,5,0.570396125,30,11.177192804096686
pan,Sensemaking,2016-06-15 17:24:15.935,0.9047619047619048,0.402,0,3,2,5,0.5837175,31,8.74848524571295
pan,Sensemaking,2016-06-15 17:24:16.376,0.9069767441860465,0.441,0,3,2,5,0.61053925,32,6.941501195198631
pan,Sensemaking,2016-06-15 17:24:16.899,0.9090909090909091,0.523,0,3,2,5,0.6404755,33,11.301320411501194
pan,Sensemaking,2016-06-15 17:24:17.342,0.9111111111111111,0.443,0,3,2,5,0.619066375,34,9.400870286296449
pan,Sensemaking,2016-06-15 17:24:17.846,0.9130434782608695,0.504,0,3,2,5,0.645585125,35,12.621236442863744
pan,Sensemaking,2016-06-15 17:24:18.700,0.9148936170212766,0.854,0,3,2,5,0.646382,36,6.7319322486184
pan,Sensemaking,2016-06-15 17:24:19.181,0.9166666666666666,0.481,0,3,2,5,0.5463787499999999,37,14.093259513923156
pan,Sensemaking,2016-06-15 17:24:20.524,0.9183673469387755,1.343,0,3,2,5,0.641238625,38,15.579534912856454
pan,Sensemaking,2016-06-15 17:24:21.215,0.92,0.691,0,3,2,5,0.6406364999999999,39,13.231198286519449
pan,Sensemaking,2016-06-15 17:24:21.679,0.9215686274509803,0.464,0,3,2,5,0.6406364999999999,40,12.193707942638166
pan,Sensemaking,2016-06-15 17:24:22.493,0.9230769230769231,0.814,0,3,2,5,0.5845597499999999,41,8.516345852358413
pan,Sensemaking,2016-06-15 17:24:23.047,0.9245283018867925,0.554,0,3,2,5,0.5207305,41,9.289349062052171
pan,Sensemaking,2016-06-15 17:24:23.464,0.9259259259259259,0.417,0,3,2,5,0.5207305,41,9.341786508106347
pan,Sensemaking,2016-06-15 17:24:25.494,0.9272727272727272,2.03,0,3,2,5,0.6285316249999999,41,6.223653849774782
zoom,Navigation,2016-06-15 17:24:26.227,0.7647058823529411,0.733,0,3,2,4,0.632255625,41,0.0
zoom,Navigation,2016-06-15 17:24:26.594,0.7714285714285715,0.367,0,3,2,3,0.650957125,41,0.0
zoom,Navigation,2016-06-15 17:24:27.170,0.7777777777777778,0.576,0,3,2,2,0.651013625,41,0.0
pan,Foraging,2016-06-15 17:24:28.016,0.9090909090909091,0.846,0,3,2,2,0.6578195,41,11.436746518008697
pan,Foraging,2016-06-15 17:24:28.924,0.9111111111111111,0.908,0,3,2,2,0.6578195,41,0.6045217060286331
zoom,Navigation,2016-06-15 17:24:29.611,0.7837837837837838,0.687,0,3,2,3,0.650957125,41,0.0
zoom,Navigation,2016-06-15 17:24:30.066,0.7894736842105263,0.455,0,3,2,4,0.6228665,41,0.0
pan,Navigation,2016-06-15 17:24:32.201,0.1794871794871795,2.135,0,3,2,4,0.6430395,41,11.899170997031915
zoom,Navigation,2016-06-15 17:24:33.218,0.775,1.017,10,3,2,5,0.593418875,41,0.0
pan,Sensemaking,2016-06-15 17:24:35.376,0.9285714285714286,2.158,10,3,2,5,0.652155,41,344.0123777224926
pan,Sensemaking,2016-06-15 17:24:41.544,0.9298245614035088,6.168,10,3,2,5,0.652155,41,358.30266791717594
