User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State
0,clicked on a field,add Source,1602959761374,1.0722222222222222,same,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
1,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602959761464,1.0722222222222222,same,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
2,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602959770362,1.0722222222222222,same,"['None', 'None', 'Source']","[9, 16, 16]",Sensemaking
3,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602959780752,1.0722222222222222,same,"['None', 'None', 'Source']","[9, 16, 16]",Sensemaking
5,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602959781957,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Sensemaking
8,clicked on a field,add Running_Time_min,1602959783178,1.1,modify-1,"['None', 'None', 'Running_Time_min']","[7, 16, 16]",Foraging
9,main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Running_Time_min-quantitative-x<bin>,Source-nominal-y",1602959783364,2.0722222222222224,modify-1,"['None', 'Running_Time_min', 'Source']","[7, 9, 16]",Foraging
10,clicked on a field,remove Running_Time_min,1602959790654,1.1,modify-1,"['None', 'None', 'Running_Time_min']","[7, 16, 16]",Foraging
11,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602959790758,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
12,clicked on a field,add Worldwide_Gross,1602959793450,1.0444444444444445,modify-1,"['None', 'None', 'Worldwide_Gross']","[2, 16, 16]",Foraging
13,main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Source-nominal-y,Worldwide_Gross-quantitative-x<bin>",1602959793575,2.0166666666666666,modify-2,"['None', 'Source', 'Worldwide_Gross']","[2, 9, 16]",Foraging
14,mouseover a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959796430,2.2666666666666666,same,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
17,mouseout a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959797680,2.2666666666666666,same,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
20,mouseover a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959801942,2.2666666666666666,same,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
21,mouseout a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959802465,2.2666666666666666,same,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
22,scroll on a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959802630,2.2666666666666666,same,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
23,mouseover a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959805462,2.2666666666666666,same,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
24,scroll on a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959805463,2.2666666666666666,same,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
25,mouseout a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959806196,2.2666666666666666,same,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
27,mouseout a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959807375,2.2666666666666666,modify-2,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
28,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Source-nominal-y,Worldwide_Gross-quantitative-x<bin>",1602959815282,2.0166666666666666,same,"['None', 'Source', 'Worldwide_Gross']","[2, 9, 16]",Sensemaking
31,mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Source-nominal-y,Worldwide_Gross-quantitative-x<bin>",1602959820697,2.0166666666666666,modify-2,"['None', 'Source', 'Worldwide_Gross']","[2, 9, 16]",Sensemaking
34,mouseover a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959830543,2.2666666666666666,same,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
35,mouseout a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959833450,2.2666666666666666,same,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
38,mouseover a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959834287,2.2666666666666666,same,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
39,mouseout a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959835639,2.2666666666666666,modify-2,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
42,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,MPAA_Rating-nominal-y,Source-nominal-color",1602959836357,2.1277777777777778,modify-2,"['Creative_Type', 'MPAA_Rating', 'Source']","[6, 9, 11]",Foraging
57,mouseout on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Source-nominal-y,Worldwide_Gross-quantitative-x<bin>",1602959837661,2.0166666666666666,modify-2,"['None', 'Source', 'Worldwide_Gross']","[2, 9, 16]",Sensemaking
60,clicked on a field,add Running_Time_min,1602959840528,1.1,modify-2,"['None', 'None', 'Running_Time_min']","[7, 16, 16]",Foraging
61,main chart changed because of clicking a field,"mark:point;encoding:Running_Time_min-quantitative-size,Source-nominal-y,Worldwide_Gross-quantitative-x<bin>",1602959840714,3.0166666666666666,modify-2,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Foraging
62,mouseover a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959850841,2.2666666666666666,same,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
63,mouseout a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959853639,2.2666666666666666,modify-2,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
64,mouseover on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size,Source-nominal-y,Worldwide_Gross-quantitative-x<bin>",1602959861076,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
67,mouseout on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size,Source-nominal-y,Worldwide_Gross-quantitative-x<bin>",1602959878257,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
68,added chart to bookmark,"mark:point;encoding:Running_Time_min-quantitative-size,Source-nominal-y,Worldwide_Gross-quantitative-x<bin>",1602959882451,3.0166666666666666,modify-2,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
69,mouseover a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959900057,2.2666666666666666,same,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
70,scroll on a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959900674,2.2666666666666666,same,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
76,mouseout a related chart,"mark:point;encoding:Director-nominal-x,Source-nominal-color,Title-nominal-y",1602959901104,2.2666666666666666,modify-1,"['Director', 'Source', 'Title']","[0, 9, 12]",Foraging
