User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State
0,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1604942060714,0.8777777777777778,same,"['None', 'None', 'Title']","[0, 16, 16]",Foraging
1,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1604942061541,0.8777777777777778,same,"['None', 'None', 'Title']","[0, 16, 16]",Foraging
4,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1604942067606,0.8777777777777778,same,"['None', 'None', 'Title']","[0, 16, 16]",Foraging
6,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1604942072539,0.8777777777777778,same,"['None', 'None', 'Title']","[0, 16, 16]",Foraging
7,scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1604942072679,0.8777777777777778,same,"['None', 'None', 'Title']","[0, 16, 16]",Foraging
24,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1604942073589,0.8777777777777778,modify-1,"['None', 'None', 'Title']","[0, 16, 16]",Foraging
27,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1604942088971,0.3777777777777777,same,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging
36,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1604942089788,0.3777777777777777,modify-1,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging
46,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1604942092879,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
52,scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1604942093506,0.3777777777777777,same,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging
57,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Major_Genre-nominal-y",1604942094083,0.3777777777777777,modify-1,"['Major_Genre', 'None', 'None']","[10, 16, 16]",Foraging
58,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1604942097230,0.5166666666666667,same,"['Director', 'None', 'None']","[12, 16, 16]",Foraging
62,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Director-nominal-y",1604942098112,0.5166666666666667,modify-1,"['Director', 'None', 'None']","[12, 16, 16]",Foraging
66,mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1604942110455,0.6277777777777778,modify-1,"['None', 'None', 'US_Gross']","[1, 16, 16]",Foraging
