User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State
0,mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1602857350296,0.6277777777777778,same,"['None', 'None', 'US_Gross']","[1, 16, 16]",Foraging
1,mouseout a related chart,mark:tick;encoding:US_Gross-quantitative-x,1602857351121,0.6277777777777778,modify-1,"['None', 'None', 'US_Gross']","[1, 16, 16]",Foraging
4,clicked on a field,add Source,1602857360828,1.0722222222222222,same,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
5,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602857360954,1.0722222222222222,same,"['None', 'None', 'Source']","[9, 16, 16]",Foraging
6,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602857361842,1.0722222222222222,same,"['None', 'None', 'Source']","[9, 16, 16]",Sensemaking
7,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1602857364225,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Sensemaking
10,clicked on a field,add Running_Time_min,1602857370739,1.1,modify-1,"['None', 'None', 'Running_Time_min']","[7, 16, 16]",Foraging
11,main chart changed because of clicking a field,"mark:tick;encoding:Running_Time_min-quantitative-x,Source-nominal-y",1602857370859,2.0722222222222224,same,"['None', 'Running_Time_min', 'Source']","[7, 9, 16]",Foraging
12,mouseover on the specified chart,"mark:tick;encoding:Running_Time_min-quantitative-x,Source-nominal-y",1602857371936,2.0722222222222224,same,"['None', 'Running_Time_min', 'Source']","[7, 9, 16]",Sensemaking
14,mouseover on the specified chart,"mark:tick;encoding:Running_Time_min-quantitative-x,Source-nominal-y",1602857379269,2.0722222222222224,same,"['None', 'Running_Time_min', 'Source']","[7, 9, 16]",Sensemaking
15,mouseout on the specified chart,"mark:tick;encoding:Running_Time_min-quantitative-x,Source-nominal-y",1602857399602,2.0722222222222224,modify-2,"['None', 'Running_Time_min', 'Source']","[7, 9, 16]",Sensemaking
18,clicked on a field,add Worldwide_Gross,1602857402650,1.0444444444444445,modify-2,"['None', 'None', 'Worldwide_Gross']","[2, 16, 16]",Foraging
19,main chart changed because of clicking a field,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1602857403140,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Foraging
20,mouseover on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1602857403793,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
21,mouseout on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1602857405424,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
25,mouseout on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1602857406107,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
27,mouseout on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1602857411711,3.0166666666666666,modify-1,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
30,mouseover a related chart,"mark:tick;encoding:MPAA_Rating-nominal-color,Running_Time_min-quantitative-y<aggregate>mean,Source-nominal-x",1602857413614,2.5166666666666666,modify-2,"['MPAA_Rating', 'Running_Time_min', 'Source']","[6, 7, 9]",Foraging
32,mouseover a related chart,"mark:point;encoding:Source-nominal-x,US_DVD_Sales-quantitative-size<aggregate>mean,Worldwide_Gross-quantitative-y<bin>",1602857428075,2.322222222222222,same,"['Source', 'US_DVD_Sales', 'Worldwide_Gross']","[2, 3, 9]",Foraging
38,mouseover a related chart,"mark:point;encoding:Source-nominal-x,US_DVD_Sales-quantitative-size<aggregate>mean,Worldwide_Gross-quantitative-y<bin>",1602857428941,2.322222222222222,modify-1,"['Source', 'US_DVD_Sales', 'Worldwide_Gross']","[2, 3, 9]",Foraging
40,mouseover on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1602857438066,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
43,mouseout on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1602857485269,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
44,mouseover on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1602857488738,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
46,added chart to bookmark,"mark:point;encoding:Running_Time_min-quantitative-size<aggregate>mean,Source-nominal-x,Worldwide_Gross-quantitative-y<bin>",1602857489374,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking
