Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
SARSA,pro13_ace_p4,0.05,0.001,0.2,0,0.6842105263157895,0,1.0,0.1
SARSA,pro13_ace_p4,0.1,0.01,0.05,0,0.6962962962962963,0,1.0,0.1
SARSA,pro13_ace_p4,0.2,0.0001,0.05,0,0.7,0,1.0,0.1
SARSA,pro13_ace_p4,0.3,0.001,0.8,0,0.7095238095238094,0,1.0,0.05
SARSA,pro13_ace_p4,0.4,0.1,0.05,0,0.7611111111111111,0,1.0,0.1
SARSA,pro13_ace_p4,0.5,0.0001,0.05,0,0.78,0,1.0,0.1
SARSA,pro13_ace_p4,0.6,0.0001,0.1,0,0.7583333333333334,0,1.0,0.05
SARSA,pro13_ace_p4,0.7,0.0001,0.99,0,0.7111111111111111,0,1.0,0.1
SARSA,pro13_ace_p4,0.8,0.0001,0.5,0,0.6166666666666667,0,1.0,0.1
SARSA,pro13_ace_p4,0.9,0.01,0.05,0,0.7333333333333333,0,1.0,0.05
SARSA,pro18_adf_p4,0.05,0.0001,0.05,0,0.42222222222222217,0,1.0,0.5
SARSA,pro18_adf_p4,0.1,0.01,0.05,0,0.45999999999999996,0,1.0,0.1
SARSA,pro18_adf_p4,0.2,0.0001,0.5,0,0.4679245283018868,0,1.0,0.05
SARSA,pro18_adf_p4,0.3,0.0001,0.1,0,0.5063829787234042,0,1.0,0.05
SARSA,pro18_adf_p4,0.4,0.5,0.8,0,0.44000000000000006,0,1.0,0.1
SARSA,pro18_adf_p4,0.5,0.0001,0.05,0,0.4909090909090909,0,1.0,0.1
SARSA,pro18_adf_p4,0.6,0.1,0.05,0,0.5185185185185185,0,1.0,0.1
SARSA,pro18_adf_p4,0.7,0.0001,0.1,0,0.48,0,1.0,0.1
SARSA,pro18_adf_p4,0.8,0.5,0.1,0,0.7571428571428572,0,1.0,0.1
SARSA,pro18_adf_p4,0.9,0.001,0.05,0,0.5428571428571429,0,1.0,0.1
SARSA,pro15_ade_p4,0.05,0.0001,0.05,0,0.38125,0,1.0,0.01
SARSA,pro15_ade_p4,0.1,0.001,0.99,0,0.30163934426229505,0,1.0,0.7
SARSA,pro15_ade_p4,0.2,0.001,0.1,0,0.3481481481481482,0,1.0,0.5
SARSA,pro15_ade_p4,0.3,0.001,0.1,0,0.4,0,1.0,0.1
SARSA,pro15_ade_p4,0.4,0.01,0.2,0,0.35609756097560974,0,1.0,0.5
SARSA,pro15_ade_p4,0.5,0.0001,0.1,0,0.40588235294117647,0,1.0,0.05
SARSA,pro15_ade_p4,0.6,0.01,0.05,0,0.4148148148148148,0,1.0,0.1
SARSA,pro15_ade_p4,0.7,0.0001,0.05,0,0.42857142857142855,0,1.0,0.05
SARSA,pro15_ade_p4,0.8,0.0001,0.8,0,0.45714285714285713,0,1.0,0.1
SARSA,pro15_ade_p4,0.9,0.0001,0.5,0,0.6,0,1.0,0.1
SARSA,pro23_acf_p4,0.05,0.001,0.1,0,0.37534246575342467,0,1.0,0.7
SARSA,pro23_acf_p4,0.1,0.0001,0.1,0,0.7101449275362318,0,1.0,0.1
SARSA,pro23_acf_p4,0.2,0.0001,0.05,0,0.7377049180327868,0,1.0,0.1
SARSA,pro23_acf_p4,0.3,0.001,0.9,0,0.4814814814814815,0,1.0,0.5
SARSA,pro23_acf_p4,0.4,0.01,0.8,0,0.5695652173913043,0,1.0,0.5
SARSA,pro23_acf_p4,0.5,0.1,0.1,0,0.5736842105263158,0,1.0,0.5
SARSA,pro23_acf_p4,0.6,0.5,0.2,0,0.7612903225806452,0,1.0,0.1
SARSA,pro23_acf_p4,0.7,0.5,0.05,0,0.8956521739130435,0,1.0,0.1
SARSA,pro23_acf_p4,0.8,0.0001,0.9,0,0.8,0,1.0,0.05
SARSA,pro23_acf_p4,0.9,0.0001,0.9,0,0.825,0,1.0,0.05
SARSA,pro24_adf_p4,0.05,0.0001,0.05,0,0.6160000000000001,0,1.0,0.1
SARSA,pro24_adf_p4,0.1,0.0001,0.1,0,0.6084507042253522,0,1.0,0.1
SARSA,pro24_adf_p4,0.2,0.0001,0.05,0,0.6031746031746031,0,1.0,0.05
SARSA,pro24_adf_p4,0.3,0.0001,0.1,0,0.5781818181818181,0,1.0,0.05
SARSA,pro24_adf_p4,0.4,0.0001,0.1,0,0.5659574468085106,0,1.0,0.1
SARSA,pro24_adf_p4,0.5,0.0001,0.9,0,0.5076923076923077,0,1.0,0.1
SARSA,pro24_adf_p4,0.6,0.001,0.05,0,0.55625,0,1.0,0.1
SARSA,pro24_adf_p4,0.7,0.0001,0.8,0,0.6166666666666667,0,1.0,0.1
SARSA,pro24_adf_p4,0.8,0.01,0.05,0,0.475,0,1.0,0.1
SARSA,pro24_adf_p4,0.9,0.0001,0.5,0,0.575,0,1.0,0.1
SARSA,pro25_acf_p4,0.05,0.0001,0.2,0,0.4435897435897435,0,1.0,0.7
SARSA,pro25_acf_p4,0.1,0.1,0.9,0,0.5297297297297296,0,1.0,0.5
SARSA,pro25_acf_p4,0.2,0.001,0.1,0,0.7515151515151516,0,1.0,0.05
SARSA,pro25_acf_p4,0.3,0.5,0.1,0,0.7206896551724138,0,1.0,0.05
SARSA,pro25_acf_p4,0.4,0.1,0.9,0,0.708,0,1.0,0.05
SARSA,pro25_acf_p4,0.5,0.0001,0.2,0,0.7414634146341463,0,1.0,0.05
SARSA,pro25_acf_p4,0.6,0.0001,0.1,0,0.7030303030303031,0,1.0,0.05
SARSA,pro25_acf_p4,0.7,0.01,0.5,0,0.672,0,1.0,0.05
SARSA,pro25_acf_p4,0.8,0.0001,0.8,0,0.6705882352941177,0,1.0,0.05
SARSA,pro25_acf_p4,0.9,0.0001,0.8,0,0.6444444444444444,0,1.0,0.05
SARSA,pro22_ade_p4,0.05,0.0001,0.1,0,0.7232323232323232,0,1.0,0.1
SARSA,pro22_ade_p4,0.1,0.0001,0.1,0,0.723404255319149,0,1.0,0.1
SARSA,pro22_ade_p4,0.2,0.0001,0.9,0,0.7428571428571429,0,1.0,0.1
SARSA,pro22_ade_p4,0.3,0.0001,0.5,0,0.7178082191780822,0,1.0,0.1
SARSA,pro22_ade_p4,0.4,0.1,0.05,0,0.6952380952380952,0,1.0,0.1
SARSA,pro22_ade_p4,0.5,0.0001,0.5,0,0.7461538461538462,0,1.0,0.05
SARSA,pro22_ade_p4,0.6,0.0001,0.05,0,0.8142857142857143,0,1.0,0.05
SARSA,pro22_ade_p4,0.7,0.0001,0.5,0,0.825,0,1.0,0.05
SARSA,pro22_ade_p4,0.8,0.01,0.8,0,0.8285714285714285,0,1.0,0.05
SARSA,pro22_ade_p4,0.9,0.0001,0.05,0,0.909090909090909,0,1.0,0.05
SARSA,pro8_acf_p4,0.05,0.0001,0.05,0,0.7228070175438597,0,1.0,0.05
SARSA,pro8_acf_p4,0.1,0.0001,0.9,0,0.6851851851851851,0,1.0,0.1
SARSA,pro8_acf_p4,0.2,0.0001,0.2,0,0.6916666666666667,0,1.0,0.1
SARSA,pro8_acf_p4,0.3,0.001,0.1,0,0.657142857142857,0,1.0,0.1
SARSA,pro8_acf_p4,0.4,0.001,0.8,0,0.7166666666666666,0,1.0,0.05
SARSA,pro8_acf_p4,0.5,0.1,0.99,0,0.64,0,1.0,0.1
SARSA,pro8_acf_p4,0.6,0.5,0.1,0,0.7666666666666666,0,1.0,0.05
SARSA,pro8_acf_p4,0.7,0.5,0.2,0,0.788888888888889,0,1.0,0.1
SARSA,pro8_acf_p4,0.8,0.1,0.1,0,0.75,0,1.0,0.05
SARSA,pro8_acf_p4,0.9,0.5,0.05,0,0.8333333333333334,0,1.0,0.01
SARSA,pro5_adf_p4,0.05,0.001,0.5,0,0.6833333333333333,0,1.0,0.1
SARSA,pro5_adf_p4,0.1,0.01,0.05,0,0.4947368421052632,0,1.0,0.5
SARSA,pro5_adf_p4,0.2,0.0001,0.5,0,0.6392156862745098,0,1.0,0.1
SARSA,pro5_adf_p4,0.3,0.001,0.05,0,0.671111111111111,0,1.0,0.1
SARSA,pro5_adf_p4,0.4,0.0001,0.2,0,0.6421052631578947,0,1.0,0.1
SARSA,pro5_adf_p4,0.5,0.0001,0.2,0,0.625,0,1.0,0.1
SARSA,pro5_adf_p4,0.6,0.01,0.2,0,0.5538461538461538,0,1.0,0.1
SARSA,pro5_adf_p4,0.7,0.0001,0.9,0,0.5684210526315789,0,1.0,0.05
SARSA,pro5_adf_p4,0.8,0.01,0.05,0,0.43076923076923085,0,1.0,0.1
SARSA,pro5_adf_p4,0.9,0.0001,0.05,0,0.4,0,1.0,0.1
SARSA,pro31_adf_p4,0.05,0.0001,0.05,0,0.5555555555555556,0,1.0,0.1
