User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy
pro10_bdf_p1,0.7222222222222222,0.1,0,0,OnlineSVM,"defaultdict(None, {'modify-1': (5, 0.6), 'same': (13, 0.7692307692307693)})"
pro10_bdf_p1,0.875,0.2,0,0,OnlineSVM,"defaultdict(None, {'modify-1': (4, 1.0), 'same': (12, 0.8333333333333334)})"
pro10_bdf_p1,0.8571428571428571,0.3,0,0,OnlineSVM,"defaultdict(None, {'modify-1': (2, 1.0), 'same': (12, 0.8333333333333334)})"
pro10_bdf_p1,0.9166666666666666,0.4,0,0,OnlineSVM,"defaultdict(None, {'modify-1': (1, 1.0), 'same': (11, 0.9090909090909091)})"
pro10_bdf_p1,1.0,0.5,0,0,OnlineSVM,"defaultdict(None, {'same': (10, 1.0)})"
pro10_bdf_p1,1.0,0.6,0,0,OnlineSVM,"defaultdict(None, {'same': (8, 1.0)})"
pro10_bdf_p1,1.0,0.7,0,0,OnlineSVM,"defaultdict(None, {'same': (6, 1.0)})"
pro10_bdf_p1,1.0,0.8,0,0,OnlineSVM,"defaultdict(None, {'same': (4, 1.0)})"
pro10_bdf_p1,1.0,0.9,0,0,OnlineSVM,"defaultdict(None, {'same': (2, 1.0)})"
pro11_bcf_p1,0.525,0.1,0,0,OnlineSVM,"defaultdict(None, {'modify-3': (2, 0.0), 'modify-1': (14, 0.42857142857142855), 'modify-2': (18, 0.3333333333333333), 'same': (46, 0.6521739130434783)})"
pro11_bcf_p1,0.5070422535211268,0.2,0,0,OnlineSVM,"defaultdict(None, {'same': (44, 0.6590909090909091), 'modify-2': (13, 0.23076923076923078), 'modify-1': (13, 0.3076923076923077), 'modify-3': (1, 0.0)})"
pro11_bcf_p1,0.5645161290322581,0.3,0,0,OnlineSVM,"defaultdict(None, {'same': (37, 0.6756756756756757), 'modify-2': (11, 0.45454545454545453), 'modify-1': (13, 0.38461538461538464), 'modify-3': (1, 0.0)})"
pro11_bcf_p1,0.4716981132075472,0.4,0,0,OnlineSVM,"defaultdict(None, {'modify-2': (11, 0.2727272727272727), 'same': (28, 0.5714285714285714), 'modify-1': (13, 0.46153846153846156), 'modify-3': (1, 0.0)})"
pro11_bcf_p1,0.4318181818181818,0.5,0,0,OnlineSVM,"defaultdict(None, {'modify-1': (12, 0.3333333333333333), 'same': (22, 0.5454545454545454), 'modify-2': (9, 0.3333333333333333), 'modify-3': (1, 0.0)})"
pro11_bcf_p1,0.5555555555555556,0.6,0,0,OnlineSVM,"defaultdict(None, {'modify-2': (8, 0.375), 'modify-1': (8, 0.625), 'same': (19, 0.631578947368421), 'modify-3': (1, 0.0)})"
pro11_bcf_p1,0.6296296296296297,0.7,0,0,OnlineSVM,"defaultdict(None, {'same': (18, 0.7222222222222222), 'modify-3': (1, 0.0), 'modify-1': (5, 0.6), 'modify-2': (3, 0.3333333333333333)})"
