Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
QLearn,pro10_bdf_p1,0.05,0.0001,0.05,0,0.7368421052631579,0,1.0256410256410253,0.01
QLearn,pro10_bdf_p1,0.1,0.0001,0.05,0,0.7222222222222222,0,1.0270270270270265,0.01
QLearn,pro10_bdf_p1,0.2,0.0001,0.5,0,0.375,0,1.0303030303030303,1.0
QLearn,pro10_bdf_p1,0.3,0.0001,0.5,0,0.5,0,1.0344827586206895,0.7
QLearn,pro10_bdf_p1,0.4,0.5,0.1,0,0.5,0,1.04,0.7
QLearn,pro10_bdf_p1,0.5,0.0001,0.8,0,0.2,0,0.5238095238095238,0.1
QLearn,pro10_bdf_p1,0.6,0.0001,0.5,0,1.0,0,1.0588235294117647,0.1
QLearn,pro10_bdf_p1,0.7,0.0001,0.2,0,1.0,0,1.076923076923077,0.05
QLearn,pro10_bdf_p1,0.8,0.0001,0.1,0,1.0,0,1.1111111111111112,0.01
QLearn,pro10_bdf_p1,0.9,0.0001,0.05,0,1.0,0,1.2,0.1
QLearn,pro16_bce_p1,0.05,0.0001,0.1,0,0.2631578947368421,0,1.0256410256410258,1
QLearn,pro16_bce_p1,0.1,0.0001,0.5,0,0.7777777777777778,0,1.0270270270270272,0.5
QLearn,pro16_bce_p1,0.2,0.001,0.9,0,0.6875,0,1.0303030303030303,0.5
QLearn,pro16_bce_p1,0.3,0.0001,0.05,0,1.0,0,1.0344827586206897,0.1
QLearn,pro16_bce_p1,0.4,0.0001,0.2,0,0.75,0,1.0400000000000003,0.5
QLearn,pro16_bce_p1,0.5,0.0001,0.05,0,1.0,0,1.0476190476190477,0.05
QLearn,pro16_bce_p1,0.6,0.0001,0.2,0,1.0,0,1.0588235294117647,0.1
QLearn,pro16_bce_p1,0.7,0.0001,0.05,0,1.0,0,1.076923076923077,0.1
QLearn,pro16_bce_p1,0.8,0.0001,0.1,0,1.0,0,1.111111111111111,0.05
QLearn,pro16_bce_p1,0.9,1.0,0.8,0,1.0,0,1.2000000000000002,0.1
QLearn,pro1_bcf_p1,0.05,0.0001,0.05,0,0.42857142857142855,0,1.0175438596491226,0.01
QLearn,pro1_bcf_p1,0.1,0.0001,0.05,0,0.4444444444444444,0,1.018181818181818,0.1
QLearn,pro1_bcf_p1,0.2,0.0001,0.5,0,0.4583333333333333,0,1.0204081632653061,0.1
QLearn,pro1_bcf_p1,0.3,0.001,0.5,0,0.42857142857142855,0,1.0232558139534884,0.5
QLearn,pro1_bcf_p1,0.4,0.001,0.99,0,0.4444444444444444,0,1.0270270270270272,0.7
QLearn,pro1_bcf_p1,0.5,0.001,0.2,0,0.5333333333333333,0,1.032258064516129,0.5
QLearn,pro1_bcf_p1,0.6,0.001,0.2,0,0.4166666666666667,0,1.0399999999999998,0.1
QLearn,pro1_bcf_p1,0.7,0.0001,0.05,0,0.7777777777777778,0,1.0526315789473684,0.1
QLearn,pro1_bcf_p1,0.8,0.0001,0.05,0,0.5,0,1.0769230769230769,0.5
QLearn,pro1_bcf_p1,0.9,0.0001,0.9,0,0.6666666666666666,0,1.1428571428571428,0.5
QLearn,pro28_bce_p1,0.05,0.0001,0.05,0,0.46875,0,1.0153846153846153,0.01
QLearn,pro28_bce_p1,0.1,0.0001,0.99,0,0.4666666666666667,0,1.016393442622951,0.01
QLearn,pro28_bce_p1,0.2,0.001,0.9,0,0.5185185185185185,0,1.0181818181818183,0.5
QLearn,pro28_bce_p1,0.3,0.0001,0.1,0,0.5416666666666666,0,1.0204081632653064,0.1
QLearn,pro28_bce_p1,0.4,0.5,0.2,0,0.45,0,1.0243902439024393,0.1
QLearn,pro28_bce_p1,0.5,0.0001,0.1,0,0.47058823529411764,0,1.0285714285714287,0.1
QLearn,pro28_bce_p1,0.6,1.0,0.8,0,0.42857142857142855,0,1.0344827586206897,0.1
QLearn,pro28_bce_p1,0.7,0.5,0.2,0,0.4,0,1.0476190476190477,0.5
QLearn,pro28_bce_p1,0.8,0.001,0.99,0,0.42857142857142855,0,1.0666666666666667,0.1
QLearn,pro28_bce_p1,0.9,0.0001,0.8,0,0.75,0,1.1111111111111112,0.1
QLearn,pro14_bdf_p1,0.05,0.0001,0.05,0,0.5,0,1.0136986301369864,0.1
QLearn,pro14_bdf_p1,0.1,0.0001,0.1,0,0.6176470588235294,0,1.0144927536231882,0.1
QLearn,pro14_bdf_p1,0.2,0.01,0.5,0,0.6,0,1.0163934426229506,0.5
QLearn,pro14_bdf_p1,0.3,0.0001,0.05,0,0.46153846153846156,0,1.0188679245283017,0.7
QLearn,pro14_bdf_p1,0.4,0.0001,0.05,0,0.6086956521739131,0,1.0212765957446808,0.1
QLearn,pro14_bdf_p1,0.5,0.0001,0.1,0,0.5263157894736842,0,1.0256410256410253,0.1
