Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward
Reinforce,pro16_bce_p1,0.05,0.001,0.2,,0.6842105263157895,"[None, None, None]",0
Reinforce,pro16_bce_p1,0.1,0.5,0.5,,0.8888888888888888,"[None, None, None]",0
Reinforce,pro16_bce_p1,0.2,0.1,0.2,,0.9375,"[None, None, None]",0
Reinforce,pro16_bce_p1,0.3,0.001,0.99,,0.6428571428571429,"[None, None, None]",0
Reinforce,pro16_bce_p1,0.4,0.1,0.9,,1.0,"[None, None, None]",0
Reinforce,pro16_bce_p1,0.5,0.001,0.05,,0.9,"[None, None, None]",0
Reinforce,pro16_bce_p1,0.6,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,pro16_bce_p1,0.7,0.001,0.2,,1.0,"[None, None, None]",0
Reinforce,pro16_bce_p1,0.8,0.01,0.8,,1.0,"[None, None, None]",0
Reinforce,pro16_bce_p1,0.9,0.1,0.9,,1.0,"[None, None, None]",0
Reinforce,pro10_bdf_p1,0.05,0.0001,0.2,,0.3157894736842105,"[None, None, None]",0
Reinforce,pro10_bdf_p1,0.1,0.0001,0.5,,0.3888888888888889,"[None, None, None]",0
Reinforce,pro10_bdf_p1,0.2,0.0001,0.5,,0.25,"[None, None, None]",0
Reinforce,pro10_bdf_p1,0.3,0.01,0.05,,0.14285714285714285,"[None, None, None]",0
Reinforce,pro10_bdf_p1,0.4,0.01,0.05,,0.9166666666666666,"[None, None, None]",0
Reinforce,pro10_bdf_p1,0.5,0.0001,0.05,,0.6,"[None, None, None]",0
Reinforce,pro10_bdf_p1,0.6,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,pro10_bdf_p1,0.7,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,pro10_bdf_p1,0.8,0.01,0.8,,1.0,"[None, None, None]",0
Reinforce,pro10_bdf_p1,0.9,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,pro28_bce_p1,0.05,0.0001,0.9,,0.46875,"[None, None, None]",0
Reinforce,pro28_bce_p1,0.1,0.001,0.9,,0.5,"[None, None, None]",0
Reinforce,pro28_bce_p1,0.2,0.001,0.9,,0.5185185185185185,"[None, None, None]",0
Reinforce,pro28_bce_p1,0.3,0.1,0.05,,0.5416666666666666,"[None, None, None]",0
Reinforce,pro28_bce_p1,0.4,0.01,0.2,,0.5,"[None, None, None]",0
Reinforce,pro28_bce_p1,0.5,0.01,0.2,,0.5882352941176471,"[None, None, None]",0
Reinforce,pro28_bce_p1,0.6,0.01,0.5,,0.6428571428571429,"[None, None, None]",0
Reinforce,pro28_bce_p1,0.7,0.01,0.5,,0.5,"[None, None, None]",0
Reinforce,pro28_bce_p1,0.8,0.01,0.05,,0.42857142857142855,"[None, None, None]",0
Reinforce,pro28_bce_p1,0.9,0.01,0.8,,0.25,"[None, None, None]",0
Reinforce,pro1_bcf_p1,0.05,0.0001,0.05,,0.32142857142857145,"[None, None, None]",0
Reinforce,pro1_bcf_p1,0.1,0.001,0.05,,0.3333333333333333,"[None, None, None]",0
Reinforce,pro1_bcf_p1,0.2,0.01,0.05,,0.0,"[None, None, None]",0
Reinforce,pro1_bcf_p1,0.3,0.01,0.05,,0.5238095238095238,"[None, None, None]",0
Reinforce,pro1_bcf_p1,0.4,0.001,0.05,,0.5,"[None, None, None]",0
Reinforce,pro1_bcf_p1,0.5,0.001,0.1,,0.4,"[None, None, None]",0
Reinforce,pro1_bcf_p1,0.6,0.001,0.1,,0.5833333333333334,"[None, None, None]",0
Reinforce,pro1_bcf_p1,0.7,0.01,0.1,,0.4444444444444444,"[None, None, None]",0
Reinforce,pro1_bcf_p1,0.8,0.1,0.1,,0.16666666666666666,"[None, None, None]",0
Reinforce,pro1_bcf_p1,0.9,0.01,0.05,,0.3333333333333333,"[None, None, None]",0
