Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
SARSA,pro10_bdf_p1,0.05,0.0001,0.05,0,0.7368421052631579,0,1.0,0.01
SARSA,pro10_bdf_p1,0.1,0.0001,0.05,0,0.7222222222222222,0,1.0,0.01
SARSA,pro10_bdf_p1,0.2,0.0001,0.2,0,0.75,0,1.0,0.1
SARSA,pro10_bdf_p1,0.3,0.001,0.99,0,0.7142857142857143,0,1.0,0.5
SARSA,pro10_bdf_p1,0.4,0.001,0.05,0,0.0,0,1.0,0.05
SARSA,pro10_bdf_p1,0.5,0.0001,0.5,0,0.9,0,1.0,0.1
SARSA,pro10_bdf_p1,0.6,0.001,0.05,0,1.0,0,1.0,0.1
SARSA,pro10_bdf_p1,0.7,0.0001,0.9,0,1.0,0,1.0,0.05
SARSA,pro10_bdf_p1,0.8,0.001,0.1,0,1.0,0,1.0,0.1
SARSA,pro10_bdf_p1,0.9,0.0001,0.05,0,1.0,0,1.0,0.01
SARSA,pro16_bce_p1,0.05,0.0001,0.05,0,0.42105263157894735,0,1.0,1
SARSA,pro16_bce_p1,0.1,0.0001,0.5,0,0.5,0,1.0,0.7
SARSA,pro16_bce_p1,0.2,0.0001,0.5,0,0.9375,0,1.0,0.05
SARSA,pro16_bce_p1,0.3,0.001,0.1,0,0.7142857142857143,0,1.0,0.5
SARSA,pro16_bce_p1,0.4,0.001,0.1,0,1.0,0,1.0,0.1
SARSA,pro16_bce_p1,0.5,0.0001,0.05,0,1.0,0,1.0,0.1
SARSA,pro16_bce_p1,0.6,0.0001,0.1,0,0.875,0,1.0,0.1
SARSA,pro16_bce_p1,0.7,0.0001,0.1,0,1.0,0,1.0,0.05
SARSA,pro16_bce_p1,0.8,0.0001,0.8,0,1.0,0,1.0,0.1
SARSA,pro16_bce_p1,0.9,0.0001,0.2,0,1.0,0,1.0,0.05
SARSA,pro1_bcf_p1,0.05,0.0001,0.05,0,0.3793103448275862,0,1.0,0.1
SARSA,pro1_bcf_p1,0.1,0.0001,0.05,0,0.48148148148148145,0,1.0,0.7
SARSA,pro1_bcf_p1,0.2,0.001,0.99,0,0.375,0,1.0,0.7
SARSA,pro1_bcf_p1,0.3,0.0001,0.5,0,0.38095238095238093,0,1.0,0.1
SARSA,pro1_bcf_p1,0.4,0.0001,0.99,0,0.4444444444444444,0,1.0,0.1
SARSA,pro1_bcf_p1,0.5,0.1,0.9,0,0.4666666666666667,0,1.0,0.5
SARSA,pro1_bcf_p1,0.6,0.01,0.05,0,0.5,0,1.0,0.5
SARSA,pro1_bcf_p1,0.7,0.0001,0.99,0,0.5555555555555556,0,1.0,0.5
SARSA,pro1_bcf_p1,0.8,0.01,0.05,0,0.6666666666666666,0,1.0,0.1
SARSA,pro1_bcf_p1,0.9,0.0001,0.05,0,1.0,0,1.0,0.5
SARSA,pro28_bce_p1,0.05,0.0001,0.05,0,0.46875,0,1.0,0.01
SARSA,pro28_bce_p1,0.1,0.001,0.99,0,0.43333333333333335,0,1.0,0.5
SARSA,pro28_bce_p1,0.2,0.0001,0.5,0,0.5555555555555556,0,1.0,0.5
SARSA,pro28_bce_p1,0.3,0.0001,0.2,0,0.4166666666666667,0,1.0,0.5
SARSA,pro28_bce_p1,0.4,0.5,0.99,0,0.4,0,1.0,0.5
SARSA,pro28_bce_p1,0.5,0.001,0.05,0,0.47058823529411764,0,1.0,0.05
SARSA,pro28_bce_p1,0.6,0.0001,0.05,0,0.5,0,1.0,0.1
SARSA,pro28_bce_p1,0.7,0.1,0.5,0,0.6,0,1.0,0.5
SARSA,pro28_bce_p1,0.8,0.0001,0.8,0,0.42857142857142855,0,1.0,0.05
SARSA,pro28_bce_p1,0.9,0.001,0.1,0,0.75,0,1.0,0.7
SARSA,pro14_bdf_p1,0.05,0.0001,0.05,0,0.5555555555555556,0,1.0,0.5
SARSA,pro14_bdf_p1,0.1,0.0001,0.05,0,0.6470588235294118,0,1.0,0.1
SARSA,pro14_bdf_p1,0.2,0.5,0.99,0,0.5333333333333333,0,1.0,0.5
SARSA,pro14_bdf_p1,0.3,0.001,0.99,0,0.5769230769230769,0,1.0,0.5
SARSA,pro14_bdf_p1,0.4,0.0001,0.8,0,0.6956521739130435,0,1.0,0.1
SARSA,pro14_bdf_p1,0.5,0.5,0.1,0,0.631578947368421,0,1.0,0.1
SARSA,pro14_bdf_p1,0.6,0.0001,0.05,0,0.5333333333333333,0,1.0,0.1
SARSA,pro14_bdf_p1,0.7,0.001,0.1,0,0.75,0,1.0,0.1
SARSA,pro14_bdf_p1,0.8,1.0,0.05,0,0.875,0,1.0,0.1
SARSA,pro14_bdf_p1,0.9,0.1,0.2,0,0.75,0,1.0,0.1
SARSA,pro26_bde_p1,0.05,0.0001,0.05,0,0.5384615384615384,0,1.0,0.01
SARSA,pro26_bde_p1,0.1,0.0001,0.2,0,0.40816326530612246,0,1.0,0.7
SARSA,pro26_bde_p1,0.2,0.1,0.99,0,0.36363636363636365,0,1.0,0.7
SARSA,pro26_bde_p1,0.3,0.0001,0.1,0,0.5,0,1.0,0.05
SARSA,pro26_bde_p1,0.4,0.5,0.2,0,0.5757575757575758,0,1.0,0.1
SARSA,pro26_bde_p1,0.5,0.001,0.8,0,0.2222222222222222,0,1.0,0.5
SARSA,pro26_bde_p1,0.6,0.1,0.05,0,0.6818181818181818,0,1.0,0.05
SARSA,pro26_bde_p1,0.7,0.001,0.8,0,0.5294117647058824,0,1.0,0.5
SARSA,pro26_bde_p1,0.8,0.001,0.05,0,0.7272727272727273,0,1.0,0.1
SARSA,pro26_bde_p1,0.9,0.0001,0.2,0,0.6666666666666666,0,1.0,0.05
SARSA,pro19_bcf_p1,0.05,0.0001,0.05,0,0.5862068965517241,0,1.0,0.01
SARSA,pro19_bcf_p1,0.1,0.5,0.05,0,0.5818181818181818,0,1.0,0.05
SARSA,pro19_bcf_p1,0.2,0.5,0.9,0,0.5918367346938775,0,1.0,0.1
SARSA,pro19_bcf_p1,0.3,0.0001,0.2,0,0.5116279069767442,0,1.0,0.5
SARSA,pro19_bcf_p1,0.4,0.5,0.05,0,0.5675675675675675,0,1.0,0.05
SARSA,pro19_bcf_p1,0.5,0.0001,0.1,0,0.6129032258064516,0,1.0,0.1
SARSA,pro19_bcf_p1,0.6,0.1,0.05,0,0.48,0,1.0,0.05
SARSA,pro19_bcf_p1,0.7,0.5,0.1,0,0.6842105263157895,0,1.0,0.05
SARSA,pro19_bcf_p1,0.8,0.0001,0.1,0,0.38461538461538464,0,1.0,0.1
SARSA,pro19_bcf_p1,0.9,0.0001,0.05,0,0.5714285714285714,0,1.0,0.1
SARSA,pro32_bdf_p1,0.05,0.0001,0.05,0,0.7368421052631579,0,1.0,0.01
SARSA,pro32_bdf_p1,0.1,0.0001,0.05,0,0.7222222222222222,0,1.0,0.01
SARSA,pro32_bdf_p1,0.2,0.001,0.1,0,0.4375,0,1.0,0.5
SARSA,pro32_bdf_p1,0.3,0.01,0.1,0,0.7142857142857143,0,1.0,0.1
SARSA,pro32_bdf_p1,0.4,0.01,0.1,0,0.8333333333333334,0,1.0,0.1
SARSA,pro32_bdf_p1,0.5,0.001,0.1,0,0.7,0,1.0,0.1
