Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task
ActorCritic,stu27_bdf_p3,0.8,0.01,0.1,1.0,0.7553191489361702,"[None, None, None]",0.0,0.0,Openended,p3
Bayesian,pro10_bdf_p3,0.8,0.0,0.0,,0.1254901960784313,0,0.0,,Openended,p3
Bayesian,pro11_bcf_p3,0.8,0.0,0.0,,0.1130434782608695,0,0.0,,Openended,p3
Bayesian,pro12_bdf_p3,0.8,0.0,0.0,,0.123076923076923,0,0.0,,Openended,p3
Bayesian,pro14_bdf_p3,0.8,0.0,0.0,,0.0933333333333333,0,0.0,,Openended,p3
Bayesian,pro16_bce_p3,0.8,0.0,0.0,,0.1142857142857142,0,0.0,,Openended,p3
Bayesian,pro19_bcf_p3,0.8,0.0,0.0,,0.1024390243902439,0,0.0,,Openended,p3
Bayesian,pro1_bcf_p3,0.8,0.0,0.0,,0.0909090909090909,0,0.0,,Openended,p3
Bayesian,pro26_bde_p3,0.8,0.0,0.0,,0.0827586206896551,0,0.0,,Openended,p3
Bayesian,pro27_bcf_p3,0.8,0.0,0.0,,0.1,0,0.0,,Openended,p3
Bayesian,pro28_bce_p3,0.8,0.0,0.0,,0.1463414634146341,0,0.0,,Openended,p3
Bayesian,pro2_bce_p3,0.8,0.0,0.0,,0.0896551724137931,0,0.0,,Openended,p3
Bayesian,pro30_bde_p3,0.8,0.0,0.0,,0.1153846153846153,0,0.0,,Openended,p3
Bayesian,pro32_bdf_p3,0.8,0.0,0.0,,0.0867924528301886,0,0.0,,Openended,p3
Bayesian,pro4_bce_p3,0.8,0.0,0.0,,0.0754716981132075,0,0.0,,Openended,p3
Bayesian,pro6_bde_p3,0.8,0.0,0.0,,0.0727272727272727,0,0.0,,Openended,p3
Bayesian,pro7_bde_p3,0.8,0.0,0.0,,0.1448275862068965,0,0.0,,Openended,p3
Bayesian,stu12_bdf_p3,0.8,0.0,0.0,,0.136,0,0.0,,Openended,p3
Bayesian,stu14_bcf_p3,0.8,0.0,0.0,,0.0742857142857142,0,0.0,,Openended,p3
Bayesian,stu16_bcf_p3,0.8,0.0,0.0,,0.1105263157894737,0,0.0,,Openended,p3
Bayesian,stu18_bde_p3,0.8,0.0,0.0,,0.1578947368421052,0,0.0,,Openended,p3
Bayesian,stu19_bde_p3,0.8,0.0,0.0,,0.1272727272727272,0,0.0,,Openended,p3
Bayesian,stu1_bce_p3,0.8,0.0,0.0,,0.103030303030303,0,0.0,,Openended,p3
Bayesian,stu20_bdf_p3,0.8,0.0,0.0,,0.109090909090909,0,0.0,,Openended,p3
Bayesian,stu22_bde_p3,0.8,0.0,0.0,,0.1069767441860465,0,0.0,,Openended,p3
Bayesian,stu23_bdf_p3,0.8,0.0,0.0,,0.1473684210526315,0,0.0,,Openended,p3
Bayesian,stu27_bdf_p3,0.8,0.0,0.0,,0.1340425531914893,0,0.0,,Openended,p3
Bayesian,stu28_bde_p3,0.8,0.0,0.0,,0.1125,0,0.0,,Openended,p3
Bayesian,stu2_bce_p3,0.8,0.0,0.0,,0.0952380952380952,0,0.0,,Openended,p3
Bayesian,stu32_bce_p3,0.8,0.0,0.0,,0.0727272727272727,0,0.0,,Openended,p3
Bayesian,stu33_bce_p3,0.8,0.0,0.0,,0.0777777777777777,0,0.0,,Openended,p3
Bayesian,stu34_bcf_p3,0.8,0.0,0.0,,0.14375,0,0.0,,Openended,p3
Bayesian,stu35_bde_p3,0.8,0.0,0.0,,0.1,0,0.0,,Openended,p3
Bayesian,stu40_bdf_p3,0.8,0.0,0.0,,0.1473684210526315,0,0.0,,Openended,p3
Bayesian,stu5_bcf_p3,0.8,0.0,0.0,,0.1314285714285714,0,0.0,,Openended,p3
Bayesian,stu8_bce_p3,0.8,0.0,0.0,,0.1461538461538461,0,0.0,,Openended,p3
Bayesian,stu9_bcf_p3,0.8,0.0,0.0,,0.1111111111111111,0,0.0,,Openended,p3
Greedy,pro10_bdf_p3,0.8,0.0,0.0,,0.4705882352941176,0,0.0,,Openended,p3
Greedy,pro11_bcf_p3,0.8,0.0,0.0,,0.2608695652173913,0,0.0,,Openended,p3
Greedy,pro12_bdf_p3,0.8,0.0,0.0,,0.3846153846153846,0,0.0,,Openended,p3
Greedy,pro14_bdf_p3,0.8,0.0,0.0,,0.5333333333333333,0,0.0,,Openended,p3
Greedy,pro16_bce_p3,0.8,0.0,0.0,,0.2857142857142857,0,0.0,,Openended,p3
Greedy,pro19_bcf_p3,0.8,0.0,0.0,,0.4268292682926829,0,0.0,,Openended,p3
Greedy,pro1_bcf_p3,0.8,0.0,0.0,,0.5757575757575758,0,0.0,,Openended,p3
Greedy,pro26_bde_p3,0.8,0.0,0.0,,0.2413793103448276,0,0.0,,Openended,p3
Greedy,pro27_bcf_p3,0.8,0.0,0.0,,0.5,0,0.0,,Openended,p3
Greedy,pro28_bce_p3,0.8,0.0,0.0,,0.7317073170731707,0,0.0,,Openended,p3
Greedy,pro2_bce_p3,0.8,0.0,0.0,,0.3793103448275862,0,0.0,,Openended,p3
Greedy,pro30_bde_p3,0.8,0.0,0.0,,0.5384615384615384,0,0.0,,Openended,p3
Greedy,pro32_bdf_p3,0.8,0.0,0.0,,0.5660377358490566,0,0.0,,Openended,p3
Greedy,pro4_bce_p3,0.8,0.0,0.0,,0.4716981132075472,0,0.0,,Openended,p3
Greedy,pro6_bde_p3,0.8,0.0,0.0,,0.4545454545454545,0,0.0,,Openended,p3
Greedy,pro7_bde_p3,0.8,0.0,0.0,,0.6551724137931034,0,0.0,,Openended,p3
Greedy,stu12_bdf_p3,0.8,0.0,0.0,,0.8,0,0.0,,Openended,p3
Greedy,stu14_bcf_p3,0.8,0.0,0.0,,0.2,0,0.0,,Openended,p3
Greedy,stu16_bcf_p3,0.8,0.0,0.0,,0.5789473684210527,0,0.0,,Openended,p3
Greedy,stu18_bde_p3,0.8,0.0,0.0,,0.3157894736842105,0,0.0,,Openended,p3
Greedy,stu19_bde_p3,0.8,0.0,0.0,,0.0,0,0.0,,Openended,p3
Greedy,stu1_bce_p3,0.8,0.0,0.0,,0.2424242424242424,0,0.0,,Openended,p3
Greedy,stu20_bdf_p3,0.8,0.0,0.0,,0.8181818181818182,0,0.0,,Openended,p3
Greedy,stu22_bde_p3,0.8,0.0,0.0,,0.2790697674418604,0,0.0,,Openended,p3
Greedy,stu23_bdf_p3,0.8,0.0,0.0,,0.3157894736842105,0,0.0,,Openended,p3
Greedy,stu27_bdf_p3,0.8,0.0,0.0,,0.6914893617021277,0,0.0,,Openended,p3
Greedy,stu28_bde_p3,0.8,0.0,0.0,,0.71875,0,0.0,,Openended,p3
Greedy,stu2_bce_p3,0.8,0.0,0.0,,0.4285714285714285,0,0.0,,Openended,p3
Greedy,stu32_bce_p3,0.8,0.0,0.0,,0.3863636363636363,0,0.0,,Openended,p3
Greedy,stu33_bce_p3,0.8,0.0,0.0,,0.4444444444444444,0,0.0,,Openended,p3
Greedy,stu34_bcf_p3,0.8,0.0,0.0,,0.40625,0,0.0,,Openended,p3
Greedy,stu35_bde_p3,0.8,0.0,0.0,,0.6,0,0.0,,Openended,p3
Greedy,stu40_bdf_p3,0.8,0.0,0.0,,0.6578947368421053,0,0.0,,Openended,p3
Greedy,stu5_bcf_p3,0.8,0.0,0.0,,0.4285714285714285,0,0.0,,Openended,p3
Greedy,stu8_bce_p3,0.8,0.0,0.0,,0.2307692307692307,0,0.0,,Openended,p3
Greedy,stu9_bcf_p3,0.8,0.0,0.0,,0.6388888888888888,0,0.0,,Openended,p3
HMM,pro10_bdf_p3,0.8,0.0,0.0,,0.6666666666666666,,,,Openended,p3
HMM,pro11_bcf_p3,0.8,0.0,0.0,,0.5217391304347826,,,,Openended,p3
HMM,pro12_bdf_p3,0.8,0.0,0.0,,0.6153846153846154,,,,Openended,p3
HMM,pro14_bdf_p3,0.8,0.0,0.0,,0.5333333333333333,,,,Openended,p3
HMM,pro16_bce_p3,0.8,0.0,0.0,,0.1785714285714285,,,,Openended,p3
HMM,pro19_bcf_p3,0.8,0.0,0.0,,0.3902439024390244,,,,Openended,p3
HMM,pro1_bcf_p3,0.8,0.0,0.0,,0.5454545454545454,,,,Openended,p3
HMM,pro26_bde_p3,0.8,0.0,0.0,,0.3793103448275862,,,,Openended,p3
HMM,pro27_bcf_p3,0.8,0.0,0.0,,0.0789473684210526,,,,Openended,p3
HMM,pro28_bce_p3,0.8,0.0,0.0,,0.7317073170731707,,,,Openended,p3
HMM,pro2_bce_p3,0.8,0.0,0.0,,0.5517241379310345,,,,Openended,p3
HMM,pro30_bde_p3,0.8,0.0,0.0,,0.5769230769230769,,,,Openended,p3
HMM,pro32_bdf_p3,0.8,0.0,0.0,,0.5660377358490566,,,,Openended,p3
HMM,pro4_bce_p3,0.8,0.0,0.0,,0.3584905660377358,,,,Openended,p3
HMM,pro6_bde_p3,0.8,0.0,0.0,,0.5454545454545454,,,,Openended,p3
HMM,pro7_bde_p3,0.8,0.0,0.0,,0.3793103448275862,,,,Openended,p3
HMM,stu12_bdf_p3,0.8,0.0,0.0,,0.8,,,,Openended,p3
HMM,stu14_bcf_p3,0.8,0.0,0.0,,0.3142857142857143,,,,Openended,p3
HMM,stu16_bcf_p3,0.8,0.0,0.0,,0.5789473684210527,,,,Openended,p3
HMM,stu18_bde_p3,0.8,0.0,0.0,,0.5263157894736842,,,,Openended,p3
HMM,stu19_bde_p3,0.8,0.0,0.0,,0.8181818181818182,,,,Openended,p3
HMM,stu1_bce_p3,0.8,0.0,0.0,,0.4545454545454545,,,,Openended,p3
HMM,stu20_bdf_p3,0.8,0.0,0.0,,0.8181818181818182,,,,Openended,p3
HMM,stu22_bde_p3,0.8,0.0,0.0,,0.3720930232558139,,,,Openended,p3
HMM,stu23_bdf_p3,0.8,0.0,0.0,,0.7894736842105263,,,,Openended,p3
HMM,stu27_bdf_p3,0.8,0.0,0.0,,0.202127659574468,,,,Openended,p3
HMM,stu28_bde_p3,0.8,0.0,0.0,,0.34375,,,,Openended,p3
HMM,stu2_bce_p3,0.8,0.0,0.0,,0.5714285714285714,,,,Openended,p3
HMM,stu32_bce_p3,0.8,0.0,0.0,,0.2045454545454545,,,,Openended,p3
HMM,stu33_bce_p3,0.8,0.0,0.0,,0.5,,,,Openended,p3
HMM,stu34_bcf_p3,0.8,0.0,0.0,,0.59375,,,,Openended,p3
HMM,stu35_bde_p3,0.8,0.0,0.0,,0.6,,,,Openended,p3
HMM,stu40_bdf_p3,0.8,0.0,0.0,,0.631578947368421,,,,Openended,p3
HMM,stu5_bcf_p3,0.8,0.0,0.0,,0.2571428571428571,,,,Openended,p3
HMM,stu8_bce_p3,0.8,0.0,0.0,,0.6538461538461539,,,,Openended,p3
HMM,stu9_bcf_p3,0.8,0.0,0.0,,0.6388888888888888,,,,Openended,p3
Momentum,pro10_bdf_p3,0.8,0.0,0.0,,0.4705882352941176,"[0, 0, 0]",,,Openended,p3
Momentum,pro11_bcf_p3,0.8,0.0,0.0,,0.0869565217391304,"[0, 0, 0]",,,Openended,p3
Momentum,pro12_bdf_p3,0.8,0.0,0.0,,0.3076923076923077,"[0, 0, 0]",,,Openended,p3
Momentum,pro14_bdf_p3,0.8,0.0,0.0,,0.2666666666666666,"[0, 0, 0]",,,Openended,p3
Momentum,pro16_bce_p3,0.8,0.0,0.0,,0.3214285714285714,"[0, 0, 0]",,,Openended,p3
Momentum,pro19_bcf_p3,0.8,0.0,0.0,,0.2439024390243902,"[0, 0, 0]",,,Openended,p3
Momentum,pro1_bcf_p3,0.8,0.0,0.0,,0.2424242424242424,"[0, 0, 0]",,,Openended,p3
Momentum,pro26_bde_p3,0.8,0.0,0.0,,0.2413793103448276,"[0, 0, 0]",,,Openended,p3
Momentum,pro27_bcf_p3,0.8,0.0,0.0,,0.2631578947368421,"[0, 0, 0]",,,Openended,p3
Momentum,pro28_bce_p3,0.8,0.0,0.0,,0.3902439024390244,"[0, 0, 0]",,,Openended,p3
Momentum,pro2_bce_p3,0.8,0.0,0.0,,0.2413793103448276,"[0, 0, 0]",,,Openended,p3
Momentum,pro30_bde_p3,0.8,0.0,0.0,,0.1538461538461538,"[0, 0, 0]",,,Openended,p3
Momentum,pro32_bdf_p3,0.8,0.0,0.0,,0.3396226415094339,"[0, 0, 0]",,,Openended,p3
Momentum,pro4_bce_p3,0.8,0.0,0.0,,0.2452830188679245,"[0, 0, 0]",,,Openended,p3
Momentum,pro6_bde_p3,0.8,0.0,0.0,,0.2727272727272727,"[0, 0, 0]",,,Openended,p3
Momentum,pro7_bde_p3,0.8,0.0,0.0,,0.3103448275862069,"[0, 0, 0]",,,Openended,p3
Momentum,stu12_bdf_p3,0.8,0.0,0.0,,0.68,"[0, 0, 0]",,,Openended,p3
Momentum,stu14_bcf_p3,0.8,0.0,0.0,,0.4285714285714285,"[0, 0, 0]",,,Openended,p3
Momentum,stu16_bcf_p3,0.8,0.0,0.0,,0.3684210526315789,"[0, 0, 0]",,,Openended,p3
Momentum,stu18_bde_p3,0.8,0.0,0.0,,0.1578947368421052,"[0, 0, 0]",,,Openended,p3
Momentum,stu19_bde_p3,0.8,0.0,0.0,,0.2727272727272727,"[0, 0, 0]",,,Openended,p3
Momentum,stu1_bce_p3,0.8,0.0,0.0,,0.3636363636363636,"[0, 0, 0]",,,Openended,p3
Momentum,stu20_bdf_p3,0.8,0.0,0.0,,0.1818181818181818,"[0, 0, 0]",,,Openended,p3
Momentum,stu22_bde_p3,0.8,0.0,0.0,,0.2325581395348837,"[0, 0, 0]",,,Openended,p3
Momentum,stu23_bdf_p3,0.8,0.0,0.0,,0.1578947368421052,"[0, 0, 0]",,,Openended,p3
Momentum,stu27_bdf_p3,0.8,0.0,0.0,,0.2659574468085106,"[0, 0, 0]",,,Openended,p3
Momentum,stu28_bde_p3,0.8,0.0,0.0,,0.25,"[0, 0, 0]",,,Openended,p3
Momentum,stu2_bce_p3,0.8,0.0,0.0,,0.238095238095238,"[0, 0, 0]",,,Openended,p3
Momentum,stu32_bce_p3,0.8,0.0,0.0,,0.2727272727272727,"[0, 0, 0]",,,Openended,p3
Momentum,stu33_bce_p3,0.8,0.0,0.0,,0.3333333333333333,"[0, 0, 0]",,,Openended,p3
Momentum,stu34_bcf_p3,0.8,0.0,0.0,,0.15625,"[0, 0, 0]",,,Openended,p3
Momentum,stu35_bde_p3,0.8,0.0,0.0,,0.6,"[0, 0, 0]",,,Openended,p3
Momentum,stu40_bdf_p3,0.8,0.0,0.0,,0.8157894736842105,"[0, 0, 0]",,,Openended,p3
Momentum,stu5_bcf_p3,0.8,0.0,0.0,,0.1714285714285714,"[0, 0, 0]",,,Openended,p3
Momentum,stu8_bce_p3,0.8,0.0,0.0,,0.5769230769230769,"[0, 0, 0]",,,Openended,p3
Momentum,stu9_bcf_p3,0.8,0.0,0.0,,0.2777777777777778,"[0, 0, 0]",,,Openended,p3
OnlineSVM,pro10_bdf_p3,0.8,0.0,0.0,,0.4901960784313725,"defaultdict(None, {'same': (33, 0.6666666666666666), 'modify-1': (13, 0.23076923076923078), 'modify-2': (3, 0.0), 'modify-3': (2, 0.0)})",,,Openended,p3
OnlineSVM,pro11_bcf_p3,0.8,0.0,0.0,,0.5652173913043478,"defaultdict(None, {'same': (17, 0.7647058823529411), 'modify-1': (4, 0.0), 'modify-2': (2, 0.0)})",,,Openended,p3
OnlineSVM,pro12_bdf_p3,0.8,0.0,0.0,,0.6923076923076923,"defaultdict(None, {'same': (7, 0.7142857142857143), 'modify-2': (2, 0.5), 'modify-1': (4, 0.75)})",,,Openended,p3
OnlineSVM,pro14_bdf_p3,0.8,0.0,0.0,,0.2,"defaultdict(None, {'same': (8, 0.25), 'modify-1': (5, 0.2), 'modify-2': (2, 0.0)})",,,Openended,p3
OnlineSVM,pro16_bce_p3,0.8,0.0,0.0,,0.6428571428571429,"defaultdict(None, {'modify-2': (13, 0.6153846153846154), 'same': (13, 0.7692307692307693), 'modify-3': (2, 0.0)})",,,Openended,p3
OnlineSVM,pro19_bcf_p3,0.8,0.0,0.0,,0.3536585365853658,"defaultdict(None, {'same': (40, 0.5), 'modify-2': (23, 0.30434782608695654), 'modify-3': (9, 0.0), 'modify-1': (10, 0.2)})",,,Openended,p3
OnlineSVM,pro1_bcf_p3,0.8,0.0,0.0,,0.6363636363636364,"defaultdict(None, {'same': (19, 0.7368421052631579), 'modify-2': (12, 0.5833333333333334), 'modify-3': (1, 0.0), 'modify-1': (1, 0.0)})",,,Openended,p3
OnlineSVM,pro26_bde_p3,0.8,0.0,0.0,,0.5517241379310345,"defaultdict(None, {'modify-2': (2, 0.0), 'same': (15, 0.6), 'modify-1': (12, 0.5833333333333334)})",,,Openended,p3
OnlineSVM,pro27_bcf_p3,0.8,0.0,0.0,,0.5526315789473685,"defaultdict(None, {'modify-2': (18, 0.5), 'same': (19, 0.631578947368421), 'modify-1': (1, 0.0)})",,,Openended,p3
OnlineSVM,pro28_bce_p3,0.8,0.0,0.0,,0.6341463414634146,"defaultdict(None, {'same': (30, 0.7666666666666667), 'modify-1': (11, 0.2727272727272727)})",,,Openended,p3
OnlineSVM,pro2_bce_p3,0.8,0.0,0.0,,0.5172413793103449,"defaultdict(None, {'modify-1': (6, 0.3333333333333333), 'same': (15, 0.6666666666666666), 'modify-3': (2, 0.0), 'modify-2': (6, 0.5)})",,,Openended,p3
OnlineSVM,pro30_bde_p3,0.8,0.0,0.0,,0.5769230769230769,"defaultdict(None, {'same': (17, 0.7058823529411765), 'modify-1': (9, 0.3333333333333333)})",,,Openended,p3
OnlineSVM,pro32_bdf_p3,0.8,0.0,0.0,,0.3584905660377358,"defaultdict(None, {'same': (30, 0.43333333333333335), 'modify-2': (14, 0.35714285714285715), 'modify-1': (9, 0.1111111111111111)})",,,Openended,p3
OnlineSVM,pro4_bce_p3,0.8,0.0,0.0,,0.4528301886792453,"defaultdict(None, {'modify-1': (29, 0.5172413793103449), 'same': (19, 0.3157894736842105), 'modify-2': (5, 0.6)})",,,Openended,p3
OnlineSVM,pro6_bde_p3,0.8,0.0,0.0,,0.2727272727272727,"defaultdict(None, {'modify-1': (5, 0.2), 'same': (6, 0.3333333333333333)})",,,Openended,p3
OnlineSVM,pro7_bde_p3,0.8,0.0,0.0,,0.7586206896551724,"defaultdict(None, {'same': (21, 0.8095238095238095), 'modify-2': (4, 0.5), 'modify-1': (4, 0.75)})",,,Openended,p3
OnlineSVM,stu12_bdf_p3,0.8,0.0,0.0,,0.68,"defaultdict(None, {'same': (20, 0.8), 'modify-1': (5, 0.2)})",,,Openended,p3
OnlineSVM,stu14_bcf_p3,0.8,0.0,0.0,,0.6,"defaultdict(None, {'modify-1': (14, 0.7857142857142857), 'same': (11, 0.5454545454545454), 'modify-2': (8, 0.5), 'modify-3': (2, 0.0)})",,,Openended,p3
OnlineSVM,stu16_bcf_p3,0.8,0.0,0.0,,0.5526315789473685,"defaultdict(None, {'same': (22, 0.6363636363636364), 'modify-2': (15, 0.4666666666666667), 'modify-3': (1, 0.0)})",,,Openended,p3
OnlineSVM,stu18_bde_p3,0.8,0.0,0.0,,0.7368421052631579,"defaultdict(None, {'same': (13, 0.8461538461538461), 'modify-2': (3, 0.3333333333333333), 'modify-1': (3, 0.6666666666666666)})",,,Openended,p3
OnlineSVM,stu19_bde_p3,0.8,0.0,0.0,,0.9090909090909092,"defaultdict(None, {'modify-2': (3, 1.0), 'same': (8, 0.875)})",,,Openended,p3
OnlineSVM,stu1_bce_p3,0.8,0.0,0.0,,0.6363636363636364,"defaultdict(None, {'same': (18, 0.6666666666666666), 'modify-1': (8, 0.625), 'modify-2': (7, 0.5714285714285714)})",,,Openended,p3
OnlineSVM,stu20_bdf_p3,0.8,0.0,0.0,,0.4545454545454545,"defaultdict(None, {'same': (9, 0.5555555555555556), 'modify-1': (2, 0.0)})",,,Openended,p3
OnlineSVM,stu22_bde_p3,0.8,0.0,0.0,,0.5813953488372093,"defaultdict(None, {'same': (20, 0.55), 'modify-2': (8, 0.375), 'modify-1': (15, 0.7333333333333333)})",,,Openended,p3
OnlineSVM,stu23_bdf_p3,0.8,0.0,0.0,,0.631578947368421,"defaultdict(None, {'modify-2': (1, 0.0), 'modify-3': (1, 0.0), 'modify-1': (2, 0.0), 'same': (15, 0.8)})",,,Openended,p3
OnlineSVM,stu27_bdf_p3,0.8,0.0,0.0,,0.6914893617021277,"defaultdict(None, {'modify-1': (13, 0.3076923076923077), 'same': (71, 0.7887323943661971), 'modify-3': (1, 0.0), 'modify-2': (9, 0.5555555555555556)})",,,Openended,p3
OnlineSVM,stu28_bde_p3,0.8,0.0,0.0,,0.625,"defaultdict(None, {'same': (22, 0.6818181818181818), 'modify-1': (8, 0.5), 'modify-2': (2, 0.5)})",,,Openended,p3
OnlineSVM,stu2_bce_p3,0.8,0.0,0.0,,0.5238095238095238,"defaultdict(None, {'same': (11, 0.6363636363636364), 'modify-3': (2, 0.0), 'modify-2': (4, 0.75), 'modify-1': (4, 0.25)})",,,Openended,p3
OnlineSVM,stu32_bce_p3,0.8,0.0,0.0,,0.5227272727272727,"defaultdict(None, {'same': (21, 0.5238095238095238), 'modify-1': (10, 0.5), 'modify-2': (13, 0.5384615384615384)})",,,Openended,p3
OnlineSVM,stu33_bce_p3,0.8,0.0,0.0,,0.3888888888888889,"defaultdict(None, {'modify-1': (9, 0.4444444444444444), 'same': (9, 0.3333333333333333)})",,,Openended,p3
OnlineSVM,stu34_bcf_p3,0.8,0.0,0.0,,0.78125,"defaultdict(None, {'same': (22, 0.9090909090909091), 'modify-2': (6, 0.3333333333333333), 'modify-1': (4, 0.75)})",,,Openended,p3
OnlineSVM,stu35_bde_p3,0.8,0.0,0.0,,0.3,"defaultdict(None, {'modify-1': (6, 0.5), 'same': (4, 0.0)})",,,Openended,p3
OnlineSVM,stu40_bdf_p3,0.8,0.0,0.0,,0.7894736842105263,"defaultdict(None, {'modify-2': (5, 0.4), 'same': (29, 0.8620689655172413), 'modify-1': (4, 0.75)})",,,Openended,p3
OnlineSVM,stu5_bcf_p3,0.8,0.0,0.0,,0.6571428571428571,"defaultdict(None, {'modify-1': (5, 0.4), 'same': (21, 0.8095238095238095), 'modify-2': (9, 0.4444444444444444)})",,,Openended,p3
OnlineSVM,stu8_bce_p3,0.8,0.0,0.0,,0.7692307692307693,"defaultdict(None, {'same': (16, 0.8125), 'modify-3': (2, 0.5), 'modify-2': (8, 0.75)})",,,Openended,p3
OnlineSVM,stu9_bcf_p3,0.8,0.0,0.0,,0.6388888888888888,"defaultdict(None, {'same': (27, 0.7407407407407407), 'modify-2': (5, 0.4), 'modify-1': (4, 0.25)})",,,Openended,p3
QLearn,pro12_bdf_p3,0.8,0.01,0.05,0.0,0.3846153846153846,0,1.0370370370370372,0.1,Openended,p3
QLearn,pro14_bdf_p3,0.8,0.001,0.99,0.0,0.7333333333333333,0,1.032258064516129,0.1,Openended,p3
QLearn,pro11_bcf_p3,0.8,0.5,0.2,0.0,0.7391304347826086,0,1.021276595744681,0.1,Openended,p3
