User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State,Task
0,clicked on a field,add Creative_Type,1605590794037,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging,p1
1,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1605590794212,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging,p1
2,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1605590822898,1.1,modify-1,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking,p1
7,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y",1605590823595,1.5722222222222224,modify-1,"['Creative_Type', 'Director', 'None']","[11, 12, 16]",Foraging,p1
15,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1605590823999,1.1,modify-1,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking,p1
17,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y",1605590824648,1.5722222222222224,same,"['Creative_Type', 'Director', 'None']","[11, 12, 16]",Foraging,p1
55,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y",1605590825513,1.5722222222222224,modify-1,"['Creative_Type', 'Director', 'None']","[11, 12, 16]",Foraging,p1
68,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1605590826132,1.1,modify-1,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking,p1
71,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y",1605590826535,1.5722222222222224,same,"['Creative_Type', 'Director', 'None']","[11, 12, 16]",Foraging,p1
84,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y",1605590827022,1.5722222222222224,same,"['Creative_Type', 'Director', 'None']","[11, 12, 16]",Foraging,p1
85,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y",1605590827811,1.5722222222222224,modify-1,"['Creative_Type', 'Director', 'None']","[11, 12, 16]",Foraging,p1
88,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Source-nominal-y",1605590834604,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Foraging,p1
91,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Source-nominal-y",1605590835428,2.0722222222222224,modify-1,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Foraging,p1
94,clicked on a field,add Source,1605590837095,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Foraging,p1
95,main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1605590837551,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Foraging,p1
96,mouseover on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1605590841424,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking,p1
97,scroll on the specified chart,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1605590841928,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Sensemaking,p1
