User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State,Task
0,mouseover a related chart,mark:tick;encoding:US_Gross-quantitative-x,1611871925796,0.6277777777777778,modify-1,"['None', 'None', 'US_Gross']","[1, 16, 16]",Foraging,p2
4,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1611871926758,0.8777777777777778,same,"['None', 'None', 'Title']","[0, 16, 16]",Foraging,p2
5,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1611871929388,0.8777777777777778,same,"['None', 'None', 'Title']","[0, 16, 16]",Foraging,p2
7,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1611871930220,0.8777777777777778,modify-1,"['None', 'None', 'Title']","[0, 16, 16]",Foraging,p2
10,clicked on a field,add Source,1611871934660,1.0722222222222222,same,"['None', 'None', 'Source']","[9, 16, 16]",Foraging,p2
11,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Source-nominal-y",1611871934686,1.0722222222222222,modify-1,"['None', 'None', 'Source']","[9, 16, 16]",Foraging,p2
12,clicked on a field,add Creative_Type,1611871946558,0.7111111111111111,modify-1,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging,p2
13,main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Creative_Type-nominal-x,Source-nominal-y",1611871946624,1.6833333333333331,modify-2,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Foraging,p2
14,clicked on a field,add Worldwide_Gross,1611871951983,1.0444444444444445,modify-2,"['None', 'None', 'Worldwide_Gross']","[2, 16, 16]",Foraging,p2
15,main chart changed because of clicking a field,"mark:point;encoding:Creative_Type-nominal-x,Source-nominal-y,Worldwide_Gross-quantitative-size",1611871952011,2.6277777777777778,modify-3,"['Creative_Type', 'Source', 'Worldwide_Gross']","[2, 9, 11]",Foraging,p2
16,clicked on a field,"tried to add Running_Time_min, but failed because already selected 3 fields",1611871955111,1.1,modify-3,"['None', 'None', 'Running_Time_min']","[7, 16, 16]",Foraging,p2
17,mouseover on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Source-nominal-y,Worldwide_Gross-quantitative-size",1611871965065,2.6277777777777778,modify-2,"['Creative_Type', 'Source', 'Worldwide_Gross']","[2, 9, 11]",Sensemaking,p2
23,clicked on a field,remove Creative_Type,1611871966185,0.7111111111111111,modify-2,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging,p2
24,main chart changed because of clicking a field,"mark:point;encoding:-quantitative-size<aggregate>count,Source-nominal-y,Worldwide_Gross-quantitative-x<bin>",1611871966255,2.0166666666666666,modify-2,"['None', 'Source', 'Worldwide_Gross']","[2, 9, 16]",Foraging,p2
25,clicked on a field,add Running_Time_min,1611871970706,1.1,modify-2,"['None', 'None', 'Running_Time_min']","[7, 16, 16]",Foraging,p2
26,main chart changed because of clicking a field,"mark:point;encoding:Running_Time_min-quantitative-size,Source-nominal-y,Worldwide_Gross-quantitative-x<bin>",1611871970732,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Foraging,p2
27,mouseover on the specified chart,"mark:point;encoding:Running_Time_min-quantitative-size,Source-nominal-y,Worldwide_Gross-quantitative-x<bin>",1611871971214,3.0166666666666666,same,"['Running_Time_min', 'Source', 'Worldwide_Gross']","[2, 7, 9]",Sensemaking,p2
