User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State,Task
0,clicked on a field,remove undefined,1613520746451,0.1,same,"['None', 'None', 'None']","[16, 16, 16]",Foraging,p1
1,clicked on a field,remove undefined,1613520751524,0.1,modify-1,"['None', 'None', 'None']","[16, 16, 16]",Foraging,p1
2,clicked on a field,add Creative_Type,1613520754258,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging,p1
3,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1613520754354,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging,p1
4,clicked on a field,remove Creative_Type,1613520755035,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging,p1
5,clicked on a field,add Creative_Type,1613520756328,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging,p1
6,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1613520756425,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Foraging,p1
7,mouseover on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1613520769142,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking,p1
10,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1613520770925,1.1,same,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking,p1
16,mouseout on the specified chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Creative_Type-nominal-y",1613520781833,1.1,modify-1,"['Creative_Type', 'None', 'None']","[11, 16, 16]",Sensemaking,p1
17,mouseover a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y",1613520783081,1.5722222222222224,same,"['Creative_Type', 'Director', 'None']","[11, 12, 16]",Foraging,p1
18,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y",1613520783251,1.5722222222222224,same,"['Creative_Type', 'Director', 'None']","[11, 12, 16]",Foraging,p1
33,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Director-nominal-y",1613520784005,1.5722222222222224,modify-1,"['Creative_Type', 'Director', 'None']","[11, 12, 16]",Foraging,p1
37,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,MPAA_Rating-nominal-y",1613520784338,1.4333333333333331,same,"['Creative_Type', 'MPAA_Rating', 'None']","[6, 11, 16]",Foraging,p1
38,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,MPAA_Rating-nominal-y",1613520785172,1.4333333333333331,modify-1,"['Creative_Type', 'MPAA_Rating', 'None']","[6, 11, 16]",Foraging,p1
50,scroll on a related chart,"mark:point;encoding:Creative_Type-nominal-x,Source-nominal-y",1613520786547,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Foraging,p1
79,mouseout a related chart,"mark:point;encoding:Creative_Type-nominal-x,Source-nominal-y",1613520787472,2.0722222222222224,same,"['Creative_Type', 'None', 'Source']","[9, 11, 16]",Foraging,p1
