User,Accuracy,Algorithm,GranularPredictions,Predictions,GroundTruth
pro13_ace_p2,0.32142857142857145,WSLS,"defaultdict(None, {'modify-1': (8, 0.375), 'same': (16, 0.25), 'modify-2': (2, 0.5), 'modify-3': (2, 0.5)})","['modify-2', 'modify-2', 'modify-2', 'same', 'same', 'modify-3', 'modify-1', 'modify-1', 'modify-1', 'modify-3', 'modify-2', 'same', 'modify-3', 'modify-2', 'modify-1', 'modify-3', 'modify-2', 'modify-2', 'same', 'modify-3', 'same', 'modify-1', 'modify-1', 'modify-3', 'modify-2', 'modify-1', 'same', 'modify-2']","['modify-1', 'same', 'modify-1', 'same', 'same', 'modify-1', 'modify-1', 'same', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'modify-1', 'same', 'modify-1', 'same', 'same', 'same', 'modify-3', 'modify-3', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']"
pro15_ade_p2,0.3,WSLS,"defaultdict(None, {'same': (33, 0.30303030303030304), 'modify-1': (9, 0.4444444444444444), 'modify-2': (7, 0.14285714285714285), 'modify-3': (1, 0.0)})","['modify-2', 'modify-2', 'modify-1', 'same', 'modify-3', 'modify-3', 'modify-1', 'same', 'same', 'modify-1', 'modify-1', 'same', 'modify-3', 'modify-3', 'modify-1', 'modify-1', 'modify-2', 'modify-3', 'same', 'modify-1', 'same', 'same', 'modify-3', 'modify-3', 'same', 'modify-2', 'modify-2', 'modify-3', 'modify-2', 'same', 'modify-2', 'modify-1', 'same', 'same', 'modify-1', 'modify-2', 'modify-1', 'same', 'modify-3', 'modify-2', 'same', 'modify-3', 'modify-2', 'modify-2', 'same', 'modify-1', 'modify-1', 'modify-3', 'modify-2', 'modify-1']","['same', 'modify-1', 'modify-1', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-2', 'modify-3', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'same', 'same', 'same', 'same']"
pro17_ace_p2,0.25806451612903225,WSLS,"defaultdict(None, {'same': (65, 0.27692307692307694), 'modify-1': (26, 0.23076923076923078), 'modify-2': (2, 0.0)})","['modify-2', 'modify-2', 'modify-2', 'same', 'same', 'modify-3', 'modify-3', 'modify-1', 'modify-1', 'same', 'modify-3', 'modify-3', 'modify-2', 'modify-3', 'modify-1', 'modify-2', 'modify-3', 'same', 'modify-2', 'modify-1', 'same', 'modify-1', 'modify-3', 'modify-1', 'modify-2', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'modify-2', 'same', 'modify-3', 'modify-3', 'modify-3', 'same', 'modify-2', 'modify-2', 'modify-3', 'modify-3', 'same', 'same', 'modify-2', 'modify-3', 'same', 'modify-2', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'modify-3', 'modify-3', 'modify-2', 'modify-2', 'modify-3', 'modify-3', 'modify-2', 'same', 'modify-2', 'same', 'modify-2', 'modify-1', 'modify-1', 'modify-3', 'same', 'modify-3', 'modify-2', 'modify-3', 'modify-3', 'same', 'modify-2', 'same', 'modify-1', 'modify-2', 'modify-3', 'modify-1', 'modify-1', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-3', 'modify-3', 'modify-1', 'modify-3']","['same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'modify-1', 'modify-1', 'same']"
pro18_adf_p2,0.32142857142857145,WSLS,"defaultdict(None, {'same': (24, 0.2916666666666667), 'modify-1': (2, 0.0), 'modify-2': (2, 1.0)})","['modify-1', 'modify-1', 'same', 'same', 'modify-3', 'modify-3', 'same', 'modify-3', 'same', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'modify-1', 'modify-1', 'same', 'same', 'modify-1', 'modify-3', 'modify-3', 'modify-2', 'modify-2', 'same', 'modify-3', 'modify-1', 'modify-2', 'same', 'modify-1']","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']"
pro20_ade_p2,0.2608695652173913,WSLS,"defaultdict(None, {'same': (45, 0.28888888888888886), 'modify-1': (21, 0.19047619047619047), 'modify-2': (3, 0.3333333333333333)})","['modify-2', 'modify-2', 'modify-3', 'modify-3', 'same', 'same', 'same', 'modify-1', 'modify-3', 'modify-3', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'modify-1', 'modify-1', 'modify-3', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-3', 'modify-1', 'modify-1', 'same', 'same', 'modify-3', 'modify-1', 'modify-3', 'same', 'modify-2', 'same', 'modify-2', 'modify-2', 'modify-1', 'modify-2', 'modify-2', 'modify-3', 'modify-1', 'same', 'modify-3', 'modify-3', 'modify-3', 'modify-1', 'modify-2', 'same', 'same', 'modify-2', 'modify-1', 'same', 'modify-1', 'modify-3', 'modify-2', 'modify-1', 'modify-2', 'modify-2', 'same', 'same', 'modify-2', 'same', 'modify-2', 'modify-3', 'modify-3', 'modify-2', 'modify-1']","['same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'modify-1', 'same', 'modify-2', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']"
pro21_ade_p2,0.20512820512820512,WSLS,"defaultdict(None, {'same': (50, 0.3), 'modify-1': (20, 0.05), 'modify-2': (6, 0.0), 'modify-3': (2, 0.0)})","['modify-3', 'modify-3', 'modify-3', 'modify-3', 'same', 'modify-1', 'modify-1', 'same', 'modify-3', 'modify-3', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'modify-3', 'modify-3', 'modify-1', 'modify-1', 'same', 'modify-2', 'same', 'same', 'modify-3', 'modify-3', 'modify-3', 'modify-2', 'modify-3', 'same', 'modify-3', 'same', 'same', 'modify-3', 'modify-2', 'same', 'same', 'modify-2', 'same', 'modify-1', 'modify-2', 'same', 'same', 'modify-1', 'same', 'modify-3', 'same', 'modify-2', 'modify-3', 'same', 'same', 'modify-1', 'modify-1', 'modify-3', 'modify-2', 'modify-2', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'modify-2', 'modify-1', 'modify-2', 'modify-3', 'modify-2', 'same', 'modify-2', 'modify-3', 'same', 'modify-2', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same']","['same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-3', 'modify-3', 'same', 'modify-1', 'same', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same']"
pro22_ade_p2,0.2159090909090909,WSLS,"defaultdict(None, {'modify-1': (39, 0.15384615384615385), 'same': (44, 0.29545454545454547), 'modify-2': (5, 0.0)})","['modify-3', 'modify-3', 'modify-3', 'same', 'same', 'modify-2', 'modify-2', 'modify-2', 'same', 'modify-3', 'modify-2', 'modify-1', 'modify-1', 'same', 'same', 'modify-1', 'modify-3', 'modify-3', 'same', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'modify-1', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'modify-1', 'modify-2', 'same', 'modify-2', 'modify-3', 'modify-2', 'modify-3', 'modify-1', 'modify-3', 'modify-3', 'modify-2', 'modify-2', 'same', 'same', 'modify-3', 'same', 'modify-1', 'modify-1', 'modify-3', 'modify-1', 'modify-2', 'modify-1', 'modify-3', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'modify-1', 'modify-2', 'modify-2', 'modify-2', 'modify-1', 'same', 'same', 'modify-1', 'modify-3', 'modify-3', 'modify-2', 'same', 'same', 'same', 'modify-1', 'same', 'modify-3', 'modify-1', 'same', 'modify-1', 'same']","['modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'modify-1', 'modify-2', 'modify-1', 'modify-2', 'modify-2', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same']"
pro23_acf_p2,0.20388349514563106,WSLS,"defaultdict(None, {'modify-1': (19, 0.21052631578947367), 'same': (61, 0.2459016393442623), 'modify-2': (20, 0.05), 'modify-3': (3, 0.3333333333333333)})","['modify-3', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'same', 'same', 'modify-1', 'same', 'modify-1', 'modify-3', 'modify-1', 'modify-3', 'modify-2', 'modify-3', 'modify-2', 'modify-3', 'modify-1', 'modify-1', 'modify-3', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'modify-3', 'same', 'modify-3', 'modify-1', 'same', 'same', 'modify-1', 'modify-3', 'modify-3', 'modify-2', 'modify-1', 'same', 'modify-2', 'modify-3', 'modify-1', 'same', 'modify-2', 'modify-2', 'modify-3', 'modify-3', 'modify-2', 'same', 'modify-1', 'modify-1', 'modify-3', 'modify-1', 'same', 'modify-3', 'same', 'modify-2', 'same', 'modify-3', 'same', 'modify-2', 'modify-3', 'modify-1', 'modify-2', 'modify-3', 'same', 'modify-3', 'same', 'modify-1', 'modify-3', 'modify-3', 'modify-3', 'modify-3', 'modify-2', 'modify-2', 'same', 'modify-1', 'modify-1', 'modify-2', 'modify-3', 'same', 'modify-2', 'same', 'modify-1', 'modify-3', 'modify-1', 'modify-3', 'modify-2', 'same', 'same', 'modify-3', 'modify-1', 'same', 'modify-2', 'modify-3', 'modify-2', 'same', 'modify-2', 'modify-1', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1']","['modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-2', 'same', 'same', 'modify-2', 'same', 'same', 'same', 'modify-3', 'modify-1', 'modify-2', 'same', 'modify-2', 'same', 'same', 'same', 'modify-2', 'same', 'modify-3', 'modify-2', 'modify-2', 'same', 'same', 'modify-2', 'same', 'same', 'same', 'same', 'modify-2', 'same', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'modify-2', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'modify-2', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-3', 'modify-2', 'modify-1', 'modify-1', 'modify-2', 'same', 'modify-2', 'same', 'modify-2', 'modify-2', 'same', 'same']"
pro24_adf_p2,0.25,WSLS,"defaultdict(None, {'same': (16, 0.1875), 'modify-1': (5, 0.4), 'modify-2': (3, 0.3333333333333333)})","['modify-3', 'modify-2', 'modify-1', 'modify-1', 'same', 'same', 'modify-1', 'modify-3', 'modify-3', 'modify-2', 'modify-2', 'same', 'same', 'same', 'modify-2', 'modify-2', 'modify-3', 'modify-1', 'modify-1', 'modify-1', 'modify-3', 'modify-1', 'modify-1', 'modify-3']","['same', 'modify-1', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'modify-1', 'modify-2', 'same', 'modify-1', 'same', 'same', 'same', 'same']"
pro25_acf_p2,0.2,WSLS,"defaultdict(None, {'same': (15, 0.13333333333333333), 'modify-1': (4, 0.5), 'modify-2': (6, 0.16666666666666666)})","['modify-1', 'same', 'modify-1', 'modify-3', 'modify-3', 'same', 'modify-3', 'same', 'modify-1', 'modify-3', 'modify-1', 'same', 'modify-1', 'modify-3', 'modify-3', 'same', 'modify-3', 'modify-3', 'modify-1', 'modify-2', 'modify-2', 'modify-2', 'modify-1', 'modify-1', 'modify-2']","['same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same']"
