Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward
Reinforce,pro25_acf_p2,0.05,0.0001,0.2,,0.3333333333333333,"[None, None, None]",0
Reinforce,pro25_acf_p2,0.1,1.0,0.1,,0.17391304347826086,"[None, None, None]",0
Reinforce,pro25_acf_p2,0.2,0.001,0.1,,0.6,"[None, None, None]",0
Reinforce,pro25_acf_p2,0.3,0.01,0.05,,0.5555555555555556,"[None, None, None]",0
Reinforce,pro25_acf_p2,0.4,0.01,0.2,,0.4666666666666667,"[None, None, None]",0
Reinforce,pro25_acf_p2,0.5,0.01,0.05,,0.46153846153846156,"[None, None, None]",0
Reinforce,pro25_acf_p2,0.6,0.01,0.1,,0.5,"[None, None, None]",0
Reinforce,pro25_acf_p2,0.7,0.1,0.05,,0.625,"[None, None, None]",0
Reinforce,pro25_acf_p2,0.8,0.1,0.5,,1.0,"[None, None, None]",0
Reinforce,pro25_acf_p2,0.9,0.1,0.05,,1.0,"[None, None, None]",0
Reinforce,pro24_adf_p2,0.05,0.0001,0.1,,0.25,"[None, None, None]",0
Reinforce,pro24_adf_p2,0.1,0.001,0.1,,0.5652173913043478,"[None, None, None]",0
Reinforce,pro24_adf_p2,0.2,0.001,0.05,,0.65,"[None, None, None]",0
Reinforce,pro24_adf_p2,0.3,0.0001,0.05,,0.5,"[None, None, None]",0
Reinforce,pro24_adf_p2,0.4,0.1,0.1,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro24_adf_p2,0.5,0.01,0.05,,0.6923076923076923,"[None, None, None]",0
Reinforce,pro24_adf_p2,0.6,0.01,0.05,,0.7,"[None, None, None]",0
Reinforce,pro24_adf_p2,0.7,0.01,0.05,,0.625,"[None, None, None]",0
Reinforce,pro24_adf_p2,0.8,0.01,0.99,,0.8,"[None, None, None]",0
Reinforce,pro24_adf_p2,0.9,0.01,0.9,,1.0,"[None, None, None]",0
Reinforce,pro13_ace_p2,0.05,0.0001,0.2,,0.2962962962962963,"[None, None, None]",0
Reinforce,pro13_ace_p2,0.1,0.001,0.2,,0.5384615384615384,"[None, None, None]",0
Reinforce,pro13_ace_p2,0.2,0.1,0.1,,0.2608695652173913,"[None, None, None]",0
Reinforce,pro13_ace_p2,0.3,0.1,0.5,,0.15,"[None, None, None]",0
Reinforce,pro13_ace_p2,0.4,0.01,0.05,,0.11764705882352941,"[None, None, None]",0
Reinforce,pro13_ace_p2,0.5,0.001,0.05,,0.35714285714285715,"[None, None, None]",0
Reinforce,pro13_ace_p2,0.6,0.0001,0.2,,0.3333333333333333,"[None, None, None]",0
Reinforce,pro13_ace_p2,0.7,0.01,0.1,,0.8888888888888888,"[None, None, None]",0
Reinforce,pro13_ace_p2,0.8,0.01,0.99,,1.0,"[None, None, None]",0
Reinforce,pro13_ace_p2,0.9,0.1,0.5,,1.0,"[None, None, None]",0
Reinforce,pro18_adf_p2,0.05,0.001,0.1,,0.8518518518518519,"[None, None, None]",0
Reinforce,pro18_adf_p2,0.1,0.001,0.05,,0.8461538461538461,"[None, None, None]",0
Reinforce,pro18_adf_p2,0.2,0.001,0.05,,0.8695652173913043,"[None, None, None]",0
Reinforce,pro18_adf_p2,0.3,0.01,0.99,,0.85,"[None, None, None]",0
Reinforce,pro18_adf_p2,0.4,0.01,0.05,,0.8823529411764706,"[None, None, None]",0
Reinforce,pro18_adf_p2,0.5,0.1,0.5,,1.0,"[None, None, None]",0
