Time,State,action,reward,visualization,subtask
00:37:32,(Sensemaking+hist-3),brush,0.25,hist-3,3
00:37:33,(Sensemaking+hist-3),brush,0.25,hist-3,3
00:37:33,(Sensemaking+hist-2),brush,0.25,hist-2,3
00:37:34,(Sensemaking+hist-2),brush,0.25,hist-2,3
00:37:35,(Sensemaking+hist-2),brush,0.25,hist-2,3
00:37:36,(Sensemaking+hist-2),brush,0.25,hist-2,3
00:37:37,(Sensemaking+hist-2),brush,0.25,hist-2,3
00:37:38,(Sensemaking+hist-2),brush,0.25,hist-2,3
00:37:39,(Sensemaking+hist-2),brush,0.25,hist-2,3
00:37:40,(Question+hist-2),brush,0.0,hist-2,3
00:37:41,(Question+hist-2),brush,0.0,hist-2,3
00:37:42,(Question+hist-2),brush,0.0,hist-2,3
00:37:43,(Question+hist-2),brush,0.0,hist-2,3
00:37:44,(Question+hist-2),brush,0.0,hist-2,3
00:37:45,(Question+hist-2),brush,0.0,hist-2,3
00:37:46,(Question+hist-2),brush,0.0,hist-2,3
00:37:47,(Question+hist-2),brush,0.0,hist-2,3
00:37:48,(Question+hist-2),brush,0.0,hist-2,3
00:37:49,(Question+hist-2),brush,0.0,hist-2,3
00:37:50,(Question+hist-2),brush,0.0,hist-2,3
00:37:51,(Question+hist-2),brush,0.0,hist-2,3
00:37:53,(Question+hist-2),range select,0.0,hist-2,3
00:38:05,(Question+bar-5),brush,0.0,bar-5,4
00:38:08,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:38:09,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:38:12,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:38:13,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:38:20,(Question+hist-2),brush,0.0,hist-2,4
00:38:21,(Question+hist-2),brush,0.0,hist-2,4
00:38:22,(Question+hist-2),brush,0.0,hist-2,4
00:38:23,(Question+hist-2),brush,0.0,hist-2,4
00:38:24,(Question+hist-2),brush,0.0,hist-2,4
00:38:26,(Question+hist-2),brush,0.0,hist-2,4
00:38:27,(Question+hist-2),brush,0.0,hist-2,4
00:38:28,(Question+hist-2),brush,0.0,hist-2,4
00:38:28,(Question+hist-2),brush,0.0,hist-2,4
00:38:29,(Question+hist-2),brush,0.0,hist-2,4
00:38:30,(Question+hist-2),brush,0.0,hist-2,4
00:38:31,(Question+hist-2),brush,0.0,hist-2,4
00:38:32,(Question+hist-2),brush,0.0,hist-2,4
00:38:33,(Question+hist-2),brush,0.0,hist-2,4
00:38:34,(Question+hist-2),brush,0.0,hist-2,4
00:38:35,(Question+hist-2),brush,0.0,hist-2,4
00:38:38,(Question+hist-2),brush,0.0,hist-2,4
00:38:39,(Question+hist-2),brush,0.0,hist-2,4
00:38:45,(Question+hist-2),brush,0.0,hist-2,4
00:38:46,(Question+hist-2),brush,0.0,hist-2,4
00:38:47,(Question+hist-2),brush,0.0,hist-2,4
00:38:48,(Question+hist-2),brush,0.0,hist-2,4
00:38:49,(Question+hist-2),brush,0.0,hist-2,4
00:38:49,(Question+hist-2),brush,0.0,hist-2,4
00:38:50,(Question+hist-2),brush,0.0,hist-2,4
00:38:50,(Question+hist-3),brush,0.0,hist-3,4
00:38:51,(Question+hist-3),brush,0.0,hist-3,4
00:38:51,(Question+hist-3),brush,0.0,hist-3,4
00:38:52,(Question+hist-3),brush,0.0,hist-3,4
00:38:52,(Question+bar-5),brush,0.0,bar-5,4
00:38:53,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:38:54,(Question+hist-3),brush,0.0,hist-3,4
00:38:55,(Question+hist-3),brush,0.0,hist-3,4
00:38:56,(Question+hist-3),brush,0.0,hist-3,4
00:38:57,(Question+hist-3),brush,0.0,hist-3,4
00:38:58,(Question+hist-3),brush,0.0,hist-3,4
00:38:59,(Question+hist-3),brush,0.0,hist-3,4
00:39:00,(Question+hist-3),brush,0.0,hist-3,4
00:39:01,(Question+hist-3),brush,0.0,hist-3,4
00:39:02,(Question+hist-3),brush,0.0,hist-3,4
00:39:03,(Question+hist-3),brush,0.0,hist-3,4
00:39:04,(Question+hist-3),brush,0.0,hist-3,4
00:39:05,(Question+hist-3),brush,0.0,hist-3,4
00:39:06,(Question+hist-3),brush,0.0,hist-3,4
00:39:07,(Question+hist-3),brush,0.0,hist-3,4
00:39:08,(Question+hist-3),brush,0.0,hist-3,4
00:39:08,(Question+hist-3),brush,0.0,hist-3,4
00:39:09,(Question+hist-3),brush,0.0,hist-3,4
00:39:10,(Question+hist-3),brush,0.0,hist-3,4
00:39:11,(Question+hist-3),brush,0.0,hist-3,4
00:39:11,(Question+hist-3),brush,0.0,hist-3,4
00:39:12,(Question+hist-3),brush,0.0,hist-3,4
00:39:13,(Question+hist-3),brush,0.0,hist-3,4
00:39:13,(Question+hist-3),brush,0.0,hist-3,4
00:39:14,(Question+hist-3),brush,0.0,hist-3,4
00:39:14,(Question+hist-3),brush,0.0,hist-3,4
00:39:15,(Question+hist-3),brush,0.0,hist-3,4
00:39:16,(Question+hist-3),brush,0.0,hist-3,4
00:39:17,(Question+hist-3),brush,0.0,hist-3,4
00:39:17,(Question+hist-3),brush,0.0,hist-3,4
00:39:18,(Question+hist-3),brush,0.0,hist-3,4
00:39:19,(Question+hist-3),brush,0.0,hist-3,4
00:39:20,(Question+hist-3),brush,0.0,hist-3,4
00:39:21,(Question+hist-3),brush,0.0,hist-3,4
00:39:22,(Question+hist-3),brush,0.0,hist-3,4
00:39:23,(Question+hist-3),brush,0.0,hist-3,4
00:39:24,(Question+hist-3),brush,0.0,hist-3,4
00:39:25,(Question+hist-3),brush,0.0,hist-3,4
00:39:26,(Question+hist-3),brush,0.0,hist-3,4
00:39:27,(Question+hist-3),brush,0.0,hist-3,4
00:39:28,(Question+hist-3),brush,0.0,hist-3,4
00:39:29,(Question+hist-3),brush,0.0,hist-3,4
00:39:30,(Question+hist-3),brush,0.0,hist-3,4
00:39:31,(Question+hist-3),brush,0.0,hist-3,4
00:39:32,(Question+hist-3),brush,0.0,hist-3,4
00:39:33,(Question+hist-3),brush,0.0,hist-3,4
00:39:33,(Question+hist-3),brush,0.0,hist-3,4
00:39:34,(Question+hist-3),brush,0.0,hist-3,4
00:39:34,(Question+hist-4),brush,0.0,hist-4,4
00:39:35,(Question+hist-4),brush,0.0,hist-4,4
00:39:36,(Question+hist-4),brush,0.0,hist-4,4
00:39:37,(Question+hist-4),brush,0.0,hist-4,4
00:39:38,(Question+hist-4),brush,0.0,hist-4,4
00:39:39,(Question+hist-4),brush,0.0,hist-4,4
00:39:40,(Question+hist-4),brush,0.0,hist-4,4
00:39:40,(Question+hist-4),brush,0.0,hist-4,4
00:39:40,(Question+hist-4),brush,0.0,hist-4,4
00:39:41,(Question+hist-4),brush,0.0,hist-4,4
00:39:42,(Question+hist-4),brush,0.0,hist-4,4
00:39:43,(Question+hist-4),brush,0.0,hist-4,4
00:39:44,(Question+hist-4),brush,0.0,hist-4,4
00:39:45,(Question+hist-4),brush,0.0,hist-4,4
00:39:45,(Question+hist-4),brush,0.0,hist-4,4
00:39:46,(Question+hist-4),brush,0.0,hist-4,4
00:39:47,(Question+hist-4),brush,0.0,hist-4,4
00:39:47,(Question+hist-4),brush,0.0,hist-4,4
00:39:48,(Question+hist-4),brush,0.0,hist-4,4
00:39:49,(Question+hist-4),brush,0.0,hist-4,4
00:39:50,(Question+hist-4),brush,0.0,hist-4,4
00:39:51,(Question+hist-4),brush,0.0,hist-4,4
00:39:52,(Question+hist-4),brush,0.0,hist-4,4
00:39:52,(Question+bar-5),brush,0.0,bar-5,4
00:39:53,(Question+bar-5),brush,0.0,bar-5,4
00:39:54,(Question+bar-5),brush,0.0,bar-5,4
00:39:55,(Question+bar-5),brush,0.0,bar-5,4
00:39:56,(Question+bar-5),brush,0.0,bar-5,4
00:40:09,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:10,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:11,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:12,(Question+geo-0-1),zoom,0.0,geo-0-1,4
00:40:12,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:12,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:12,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:12,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:13,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:13,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:14,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:15,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:16,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:16,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:16,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:17,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:18,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:19,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:20,(Question+geo-0-1),range select,0.0,geo-0-1,4
00:40:24,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:25,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:26,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:27,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:28,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:29,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:30,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:31,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:32,(Question+geo-0-1),pan,0.0,geo-0-1,4
00:40:33,(Question+hist-2),range select,0.0,hist-2,4
00:40:35,(Question+hist-2),brush,0.0,hist-2,4
00:40:36,(Question+hist-2),brush,0.0,hist-2,4
00:40:37,(Question+hist-2),brush,0.0,hist-2,4
00:40:37,(Question+hist-2),brush,0.0,hist-2,4
00:40:38,(Question+hist-2),brush,0.0,hist-2,4
00:40:39,(Question+hist-2),brush,0.0,hist-2,4
00:40:40,(Question+hist-2),brush,0.0,hist-2,4
00:40:41,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:42,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:42,(Sensemaking+bar-5),brush,0.0,bar-5,4
00:40:43,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:40:44,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:44,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:45,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:46,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:47,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:48,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:49,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:49,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:50,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:51,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:52,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:53,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:54,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:54,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:40:55,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:40:56,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:40:57,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:40:57,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:40:58,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:40:58,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:40:59,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:41:00,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:41:01,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:41:02,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:41:03,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:41:04,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:41:05,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:41:06,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:41:07,(Sensemaking+hist-2),brush,1.0,hist-2,4
00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:13,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:13,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:14,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:14,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:14,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:15,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:16,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:17,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:18,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:19,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:20,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:21,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:22,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:23,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:23,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:24,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:25,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:26,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:27,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:28,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:29,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:41:29,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:30,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:31,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:32,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:33,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:33,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:41:34,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:41:35,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:41:36,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:41:37,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:41:38,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:41:38,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:39,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:40,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:41,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:42,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:43,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:44,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:45,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:46,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:49,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:50,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:51,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:52,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:53,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:54,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:55,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:56,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:57,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:58,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:41:59,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:00,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:01,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:02,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:06,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:07,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:08,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:09,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:10,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:11,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:12,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:13,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:14,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:15,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:16,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:17,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:18,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:19,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:20,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:21,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:22,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:22,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:23,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:24,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:25,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:26,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:27,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:28,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:29,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:30,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:31,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:32,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:33,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:34,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:35,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:36,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:37,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:38,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:39,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:40,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:41,(Sensemaking+hist-2),brush,0.0,hist-2,4
00:42:43,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:42:44,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:42:44,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:42:45,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:42:45,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:42:46,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:42:46,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:42:47,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:42:47,(Sensemaking+hist-4),brush,0.0,hist-4,4
00:42:48,(Sensemaking+hist-4),brush,0.0,hist-4,4
00:42:49,(Sensemaking+hist-4),brush,0.0,hist-4,4
00:42:50,(Sensemaking+hist-4),brush,0.0,hist-4,4
00:42:51,(Sensemaking+hist-4),brush,0.0,hist-4,4
00:42:52,(Sensemaking+hist-4),brush,0.0,hist-4,4
00:42:53,(Sensemaking+bar-5),brush,0.0,bar-5,4
00:42:54,(Sensemaking+bar-5),brush,0.0,bar-5,4
00:42:55,(Sensemaking+bar-5),brush,0.0,bar-5,4
00:42:56,(Sensemaking+bar-5),brush,0.0,bar-5,4
00:43:00,(Sensemaking+bar-5),brush,0.0,bar-5,4
00:43:00,(Sensemaking+bar-5),brush,0.0,bar-5,4
00:43:01,(Sensemaking+bar-5),brush,0.0,bar-5,4
00:43:17,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:43:18,(Sensemaking+geo-0-1),zoom,0.0,geo-0-1,4
00:43:26,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:43:27,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:43:28,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:43:29,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:43:33,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:43:52,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:43:53,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:43:54,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:01,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:02,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:03,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:18,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:19,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:20,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:21,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:22,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:23,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:24,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:25,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:26,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:27,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:27,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:28,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:29,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:30,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:31,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:32,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:32,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:33,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:47,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:48,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:50,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:44:51,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:45:02,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:45:03,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:45:04,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,4
00:45:09,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:45:10,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:45:10,(Sensemaking+hist-4),brush,0.0,hist-4,4
00:45:10,(Sensemaking+bar-5),brush,0.0,bar-5,4
00:45:26,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:45:27,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:45:28,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:45:29,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:45:30,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:45:30,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:45:33,(Sensemaking+hist-3),brush,0.0,hist-3,4
00:45:33,(Sensemaking+hist-4),brush,0.0,hist-4,4
00:45:34,(Sensemaking+hist-4),brush,0.0,hist-4,4
00:45:34,(Sensemaking+hist-3),brush,0.0,hist-3,4
