Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward
Reinforce,stu31_ade_p3,0.7,0.1,0.1,,0.4888888888888889,"[None, None, None]",0
Reinforce,stu31_ade_p3,0.8,0.01,0.2,,0.23333333333333334,"[None, None, None]",0
Reinforce,stu31_ade_p3,0.9,0.01,0.05,,0.3333333333333333,"[None, None, None]",0
Reinforce,stu29_ade_p3,0.05,0.0001,0.99,,0.3026315789473684,"[None, None, None]",0
Reinforce,stu29_ade_p3,0.1,0.001,0.2,,0.5555555555555556,"[None, None, None]",0
Reinforce,stu29_ade_p3,0.2,0.01,0.99,,0.5390625,"[None, None, None]",0
Reinforce,stu29_ade_p3,0.3,0.1,0.9,,0.35714285714285715,"[None, None, None]",0
Reinforce,stu29_ade_p3,0.4,0.1,0.05,,0.5,"[None, None, None]",0
Reinforce,stu29_ade_p3,0.5,0.01,0.05,,0.4625,"[None, None, None]",0
Reinforce,stu29_ade_p3,0.6,0.01,0.9,,0.5,"[None, None, None]",0
Reinforce,stu29_ade_p3,0.7,0.1,0.5,,0.4166666666666667,"[None, None, None]",0
Reinforce,stu29_ade_p3,0.8,0.01,0.9,,0.46875,"[None, None, None]",0
Reinforce,stu29_ade_p3,0.9,0.01,0.05,,0.5,"[None, None, None]",0
Reinforce,stu36_adf_p3,0.05,0.0001,0.1,,0.3284671532846715,"[None, None, None]",0
Reinforce,stu36_adf_p3,0.1,0.01,0.05,,0.4307692307692308,"[None, None, None]",0
Reinforce,stu36_adf_p3,0.2,0.01,0.05,,0.41379310344827586,"[None, None, None]",0
Reinforce,stu36_adf_p3,0.3,0.01,0.05,,0.37623762376237624,"[None, None, None]",0
Reinforce,stu36_adf_p3,0.4,0.01,0.2,,0.41379310344827586,"[None, None, None]",0
Reinforce,stu36_adf_p3,0.5,0.1,0.2,,0.3055555555555556,"[None, None, None]",0
Reinforce,stu36_adf_p3,0.6,0.01,0.1,,0.6206896551724138,"[None, None, None]",0
Reinforce,stu36_adf_p3,0.7,0.01,0.05,,0.36363636363636365,"[None, None, None]",0
Reinforce,stu36_adf_p3,0.8,0.01,0.2,,0.7586206896551724,"[None, None, None]",0
Reinforce,stu36_adf_p3,0.9,0.1,0.2,,0.06666666666666667,"[None, None, None]",0
Reinforce,stu26_ace_p3,0.05,1,0.2,,0.6287425149700598,"[None, None, None]",0
Reinforce,stu26_ace_p3,0.1,1,0.99,,0.6329113924050633,"[None, None, None]",0
Reinforce,stu26_ace_p3,0.2,1,0.05,,0.6214285714285714,"[None, None, None]",0
Reinforce,stu26_ace_p3,0.3,0.01,0.05,,0.6260162601626016,"[None, None, None]",0
Reinforce,stu26_ace_p3,0.4,0.01,0.05,,0.6095238095238096,"[None, None, None]",0
Reinforce,stu26_ace_p3,0.5,0.01,0.05,,0.6363636363636364,"[None, None, None]",0
Reinforce,stu26_ace_p3,0.6,0.01,0.05,,0.6,"[None, None, None]",0
Reinforce,stu26_ace_p3,0.7,0.01,0.05,,0.6037735849056604,"[None, None, None]",0
Reinforce,stu26_ace_p3,0.8,0.01,0.05,,0.7428571428571429,"[None, None, None]",0
Reinforce,stu26_ace_p3,0.9,0.01,0.05,,0.8333333333333334,"[None, None, None]",0
Reinforce,stu15_ade_p3,0.05,0.01,0.05,,0.4857142857142857,"[None, None, None]",0
Reinforce,stu15_ade_p3,0.1,0.1,0.1,,0.33668341708542715,"[None, None, None]",0
Reinforce,stu15_ade_p3,0.2,0.01,0.05,,0.4632768361581921,"[None, None, None]",0
Reinforce,stu15_ade_p3,0.3,0.01,0.05,,0.4258064516129032,"[None, None, None]",0
