User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy,Reward
pro13_ace_p1,0.7916666666666666,0.05,,,Naive,0,
pro13_ace_p1,0.826086956521739,0.1,,,Naive,0,
pro13_ace_p1,0.8,0.2,,,Naive,0,
pro13_ace_p1,0.888888888888889,0.3,,,Naive,0,
pro13_ace_p1,1.0,0.4,,,Naive,0,
pro13_ace_p1,1.0,0.5,,,Naive,0,
pro13_ace_p1,1.0,0.6,,,Naive,0,
pro13_ace_p1,1.0,0.7,,,Naive,0,
pro13_ace_p1,1.0,0.8,,,Naive,0,
pro13_ace_p1,1.0,0.9,,,Naive,0,
pro15_ade_p1,0.7083333333333334,0.05,,,Naive,0,
pro15_ade_p1,0.6956521739130435,0.1,,,Naive,0,
pro15_ade_p1,0.7,0.2,,,Naive,0,
pro15_ade_p1,0.7222222222222222,0.3,,,Naive,0,
pro15_ade_p1,0.6666666666666666,0.4,,,Naive,0,
pro15_ade_p1,0.6153846153846154,0.5,,,Naive,0,
pro15_ade_p1,0.5,0.6,,,Naive,0,
pro15_ade_p1,0.5,0.7,,,Naive,0,
pro15_ade_p1,0.6,0.8,,,Naive,0,
pro15_ade_p1,0.6666666666666666,0.9,,,Naive,0,
pro17_ace_p1,0.7058823529411765,0.05,,,Naive,0,
pro17_ace_p1,0.7083333333333334,0.1,,,Naive,0,
pro17_ace_p1,0.7441860465116279,0.2,,,Naive,0,
pro17_ace_p1,0.7631578947368421,0.3,,,Naive,0,
pro17_ace_p1,0.78125,0.4,,,Naive,0,
pro17_ace_p1,0.7407407407407407,0.5,,,Naive,0,
pro17_ace_p1,0.6818181818181818,0.6,,,Naive,0,
pro17_ace_p1,0.6875,0.7,,,Naive,0,
pro17_ace_p1,0.8181818181818181,0.8,,,Naive,0,
pro17_ace_p1,1.0,0.9,,,Naive,0,
pro18_adf_p1,0.5833333333333334,0.05,,,Naive,0,
pro18_adf_p1,0.5777777777777777,0.1,,,Naive,0,
pro18_adf_p1,0.575,0.2,,,Naive,0,
pro18_adf_p1,0.5142857142857142,0.3,,,Naive,0,
pro18_adf_p1,0.4333333333333334,0.4,,,Naive,0,
pro18_adf_p1,0.36,0.5,,,Naive,0,
pro18_adf_p1,0.35,0.6,,,Naive,0,
pro18_adf_p1,0.26666666666666666,0.7,,,Naive,0,
pro18_adf_p1,0.4,0.8,,,Naive,0,
pro18_adf_p1,0.6,0.9,,,Naive,0,
pro20_ade_p1,0.6285714285714286,0.05,,,Naive,0,
