User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy
pro10_bdf_p2,0.18421052631578946,0.05,0,0,WSLS,"[None, None, None]"
pro10_bdf_p2,0.25,0.1,0,0,WSLS,"[None, None, None]"
pro10_bdf_p2,0.25,0.2,0,0,WSLS,"[None, None, None]"
pro10_bdf_p2,0.25,0.3,0,0,WSLS,"[None, None, None]"
pro10_bdf_p2,0.2916666666666667,0.4,0,0,WSLS,"[None, None, None]"
pro10_bdf_p2,0.2,0.5,0,0,WSLS,"[None, None, None]"
pro10_bdf_p2,0.3125,0.6,0,0,WSLS,"[None, None, None]"
pro10_bdf_p2,0.25,0.7,0,0,WSLS,"[None, None, None]"
pro10_bdf_p2,0.25,0.8,0,0,WSLS,"[None, None, None]"
pro10_bdf_p2,0.0,0.9,0,0,WSLS,"[None, None, None]"
pro11_bcf_p2,0.2608695652173913,0.05,0,0,WSLS,"[None, None, None]"
pro11_bcf_p2,0.29545454545454547,0.1,0,0,WSLS,"[None, None, None]"
pro11_bcf_p2,0.3333333333333333,0.2,0,0,WSLS,"[None, None, None]"
pro11_bcf_p2,0.20588235294117646,0.3,0,0,WSLS,"[None, None, None]"
pro11_bcf_p2,0.27586206896551724,0.4,0,0,WSLS,"[None, None, None]"
pro11_bcf_p2,0.16666666666666666,0.5,0,0,WSLS,"[None, None, None]"
pro11_bcf_p2,0.4,0.6,0,0,WSLS,"[None, None, None]"
pro11_bcf_p2,0.13333333333333333,0.7,0,0,WSLS,"[None, None, None]"
pro11_bcf_p2,0.4,0.8,0,0,WSLS,"[None, None, None]"
pro11_bcf_p2,0.0,0.9,0,0,WSLS,"[None, None, None]"
pro12_bdf_p2,0.23404255319148937,0.05,0,0,WSLS,"[None, None, None]"
pro12_bdf_p2,0.30337078651685395,0.1,0,0,WSLS,"[None, None, None]"
pro12_bdf_p2,0.26582278481012656,0.2,0,0,WSLS,"[None, None, None]"
pro12_bdf_p2,0.34782608695652173,0.3,0,0,WSLS,"[None, None, None]"
pro12_bdf_p2,0.2542372881355932,0.4,0,0,WSLS,"[None, None, None]"
pro12_bdf_p2,0.22448979591836735,0.5,0,0,WSLS,"[None, None, None]"
pro12_bdf_p2,0.275,0.6,0,0,WSLS,"[None, None, None]"
pro12_bdf_p2,0.23333333333333334,0.7,0,0,WSLS,"[None, None, None]"
pro12_bdf_p2,0.25,0.8,0,0,WSLS,"[None, None, None]"
pro12_bdf_p2,0.4,0.9,0,0,WSLS,"[None, None, None]"
pro14_bdf_p2,0.3181818181818182,0.05,0,0,WSLS,"[None, None, None]"
pro14_bdf_p2,0.2619047619047619,0.1,0,0,WSLS,"[None, None, None]"
pro14_bdf_p2,0.16216216216216217,0.2,0,0,WSLS,"[None, None, None]"
pro14_bdf_p2,0.18181818181818182,0.3,0,0,WSLS,"[None, None, None]"
pro14_bdf_p2,0.10714285714285714,0.4,0,0,WSLS,"[None, None, None]"
pro14_bdf_p2,0.391304347826087,0.5,0,0,WSLS,"[None, None, None]"
pro14_bdf_p2,0.2631578947368421,0.6,0,0,WSLS,"[None, None, None]"
pro14_bdf_p2,0.14285714285714285,0.7,0,0,WSLS,"[None, None, None]"
pro14_bdf_p2,0.2,0.8,0,0,WSLS,"[None, None, None]"
pro14_bdf_p2,0.4,0.9,0,0,WSLS,"[None, None, None]"
pro16_bce_p2,0.3548387096774194,0.05,0,0,WSLS,"[None, None, None]"
pro16_bce_p2,0.27586206896551724,0.1,0,0,WSLS,"[None, None, None]"
pro16_bce_p2,0.3076923076923077,0.2,0,0,WSLS,"[None, None, None]"
pro16_bce_p2,0.30434782608695654,0.3,0,0,WSLS,"[None, None, None]"
pro16_bce_p2,0.1,0.4,0,0,WSLS,"[None, None, None]"
pro16_bce_p2,0.125,0.5,0,0,WSLS,"[None, None, None]"
pro16_bce_p2,0.3076923076923077,0.6,0,0,WSLS,"[None, None, None]"
pro16_bce_p2,0.3,0.7,0,0,WSLS,"[None, None, None]"
pro16_bce_p2,0.2857142857142857,0.8,0,0,WSLS,"[None, None, None]"
pro16_bce_p2,0.0,0.9,0,0,WSLS,"[None, None, None]"
pro19_bcf_p2,0.20967741935483872,0.05,0,0,WSLS,"[None, None, None]"
pro19_bcf_p2,0.4067796610169492,0.1,0,0,WSLS,"[None, None, None]"
pro19_bcf_p2,0.3076923076923077,0.2,0,0,WSLS,"[None, None, None]"
pro19_bcf_p2,0.30434782608695654,0.3,0,0,WSLS,"[None, None, None]"
pro19_bcf_p2,0.1794871794871795,0.4,0,0,WSLS,"[None, None, None]"
pro19_bcf_p2,0.21212121212121213,0.5,0,0,WSLS,"[None, None, None]"
pro19_bcf_p2,0.2692307692307692,0.6,0,0,WSLS,"[None, None, None]"
pro19_bcf_p2,0.2,0.7,0,0,WSLS,"[None, None, None]"
pro19_bcf_p2,0.23076923076923078,0.8,0,0,WSLS,"[None, None, None]"
pro19_bcf_p2,0.42857142857142855,0.9,0,0,WSLS,"[None, None, None]"
pro1_bcf_p2,0.34615384615384615,0.05,0,0,WSLS,"[None, None, None]"
pro1_bcf_p2,0.08,0.1,0,0,WSLS,"[None, None, None]"
pro1_bcf_p2,0.18181818181818182,0.2,0,0,WSLS,"[None, None, None]"
pro1_bcf_p2,0.2631578947368421,0.3,0,0,WSLS,"[None, None, None]"
pro1_bcf_p2,0.17647058823529413,0.4,0,0,WSLS,"[None, None, None]"
pro1_bcf_p2,0.21428571428571427,0.5,0,0,WSLS,"[None, None, None]"
pro1_bcf_p2,0.45454545454545453,0.6,0,0,WSLS,"[None, None, None]"
pro1_bcf_p2,0.2222222222222222,0.7,0,0,WSLS,"[None, None, None]"
pro1_bcf_p2,0.3333333333333333,0.8,0,0,WSLS,"[None, None, None]"
pro1_bcf_p2,0.3333333333333333,0.9,0,0,WSLS,"[None, None, None]"
pro26_bde_p2,0.17857142857142858,0.05,0,0,WSLS,"[None, None, None]"
pro26_bde_p2,0.2962962962962963,0.1,0,0,WSLS,"[None, None, None]"
pro26_bde_p2,0.20833333333333334,0.2,0,0,WSLS,"[None, None, None]"
pro26_bde_p2,0.2857142857142857,0.3,0,0,WSLS,"[None, None, None]"
pro26_bde_p2,0.2777777777777778,0.4,0,0,WSLS,"[None, None, None]"
pro26_bde_p2,0.4,0.5,0,0,WSLS,"[None, None, None]"
pro26_bde_p2,0.16666666666666666,0.6,0,0,WSLS,"[None, None, None]"
pro26_bde_p2,0.2222222222222222,0.7,0,0,WSLS,"[None, None, None]"
pro26_bde_p2,0.8333333333333334,0.8,0,0,WSLS,"[None, None, None]"
pro26_bde_p2,0.0,0.9,0,0,WSLS,"[None, None, None]"
pro27_bcf_p2,0.24444444444444444,0.05,0,0,WSLS,"[None, None, None]"
pro27_bcf_p2,0.20930232558139536,0.1,0,0,WSLS,"[None, None, None]"
pro27_bcf_p2,0.15789473684210525,0.2,0,0,WSLS,"[None, None, None]"
pro27_bcf_p2,0.15151515151515152,0.3,0,0,WSLS,"[None, None, None]"
pro27_bcf_p2,0.034482758620689655,0.4,0,0,WSLS,"[None, None, None]"
pro27_bcf_p2,0.20833333333333334,0.5,0,0,WSLS,"[None, None, None]"
pro27_bcf_p2,0.3157894736842105,0.6,0,0,WSLS,"[None, None, None]"
pro27_bcf_p2,0.26666666666666666,0.7,0,0,WSLS,"[None, None, None]"
pro27_bcf_p2,0.0,0.8,0,0,WSLS,"[None, None, None]"
pro27_bcf_p2,0.2,0.9,0,0,WSLS,"[None, None, None]"
pro28_bce_p2,0.25,0.05,0,0,WSLS,"[None, None, None]"
pro28_bce_p2,0.20588235294117646,0.1,0,0,WSLS,"[None, None, None]"
pro28_bce_p2,0.16666666666666666,0.2,0,0,WSLS,"[None, None, None]"
pro28_bce_p2,0.34615384615384615,0.3,0,0,WSLS,"[None, None, None]"
pro28_bce_p2,0.043478260869565216,0.4,0,0,WSLS,"[None, None, None]"
pro28_bce_p2,0.10526315789473684,0.5,0,0,WSLS,"[None, None, None]"
pro28_bce_p2,0.26666666666666666,0.6,0,0,WSLS,"[None, None, None]"
pro28_bce_p2,0.3333333333333333,0.7,0,0,WSLS,"[None, None, None]"
pro28_bce_p2,0.25,0.8,0,0,WSLS,"[None, None, None]"
pro28_bce_p2,0.25,0.9,0,0,WSLS,"[None, None, None]"
pro2_bce_p2,0.3111111111111111,0.05,0,0,WSLS,"[None, None, None]"
pro2_bce_p2,0.3023255813953488,0.1,0,0,WSLS,"[None, None, None]"
pro2_bce_p2,0.2894736842105263,0.2,0,0,WSLS,"[None, None, None]"
pro2_bce_p2,0.21212121212121213,0.3,0,0,WSLS,"[None, None, None]"
pro2_bce_p2,0.13793103448275862,0.4,0,0,WSLS,"[None, None, None]"
pro2_bce_p2,0.20833333333333334,0.5,0,0,WSLS,"[None, None, None]"
pro2_bce_p2,0.2631578947368421,0.6,0,0,WSLS,"[None, None, None]"
pro2_bce_p2,0.4,0.7,0,0,WSLS,"[None, None, None]"
pro2_bce_p2,0.3,0.8,0,0,WSLS,"[None, None, None]"
pro2_bce_p2,0.2,0.9,0,0,WSLS,"[None, None, None]"
pro30_bde_p2,0.375,0.05,0,0,WSLS,"[None, None, None]"
pro30_bde_p2,0.2,0.1,0,0,WSLS,"[None, None, None]"
pro30_bde_p2,0.3076923076923077,0.2,0,0,WSLS,"[None, None, None]"
pro30_bde_p2,0.0,0.3,0,0,WSLS,"[None, None, None]"
pro30_bde_p2,0.4,0.4,0,0,WSLS,"[None, None, None]"
pro30_bde_p2,0.25,0.5,0,0,WSLS,"[None, None, None]"
pro30_bde_p2,0.2857142857142857,0.6,0,0,WSLS,"[None, None, None]"
pro30_bde_p2,0.0,0.7,0,0,WSLS,"[None, None, None]"
pro30_bde_p2,0.0,0.8,0,0,WSLS,"[None, None, None]"
pro30_bde_p2,0.5,0.9,0,0,WSLS,"[None, None, None]"
pro32_bdf_p2,0.19801980198019803,0.05,0,0,WSLS,"[None, None, None]"
pro32_bdf_p2,0.23958333333333334,0.1,0,0,WSLS,"[None, None, None]"
pro32_bdf_p2,0.25882352941176473,0.2,0,0,WSLS,"[None, None, None]"
pro32_bdf_p2,0.26666666666666666,0.3,0,0,WSLS,"[None, None, None]"
pro32_bdf_p2,0.328125,0.4,0,0,WSLS,"[None, None, None]"
pro32_bdf_p2,0.33962264150943394,0.5,0,0,WSLS,"[None, None, None]"
pro32_bdf_p2,0.3023255813953488,0.6,0,0,WSLS,"[None, None, None]"
pro32_bdf_p2,0.15625,0.7,0,0,WSLS,"[None, None, None]"
pro32_bdf_p2,0.13636363636363635,0.8,0,0,WSLS,"[None, None, None]"
pro32_bdf_p2,0.2727272727272727,0.9,0,0,WSLS,"[None, None, None]"
pro4_bce_p2,0.22666666666666666,0.05,0,0,WSLS,"[None, None, None]"
pro4_bce_p2,0.2676056338028169,0.1,0,0,WSLS,"[None, None, None]"
pro4_bce_p2,0.31746031746031744,0.2,0,0,WSLS,"[None, None, None]"
pro4_bce_p2,0.2,0.3,0,0,WSLS,"[None, None, None]"
pro4_bce_p2,0.2765957446808511,0.4,0,0,WSLS,"[None, None, None]"
pro4_bce_p2,0.3076923076923077,0.5,0,0,WSLS,"[None, None, None]"
pro4_bce_p2,0.15625,0.6,0,0,WSLS,"[None, None, None]"
pro4_bce_p2,0.25,0.7,0,0,WSLS,"[None, None, None]"
pro4_bce_p2,0.25,0.8,0,0,WSLS,"[None, None, None]"
pro4_bce_p2,0.125,0.9,0,0,WSLS,"[None, None, None]"
pro6_bde_p2,0.19047619047619047,0.05,0,0,WSLS,"[None, None, None]"
pro6_bde_p2,0.3,0.1,0,0,WSLS,"[None, None, None]"
pro6_bde_p2,0.3333333333333333,0.2,0,0,WSLS,"[None, None, None]"
pro6_bde_p2,0.125,0.3,0,0,WSLS,"[None, None, None]"
pro6_bde_p2,0.21428571428571427,0.4,0,0,WSLS,"[None, None, None]"
pro6_bde_p2,0.18181818181818182,0.5,0,0,WSLS,"[None, None, None]"
pro6_bde_p2,0.2222222222222222,0.6,0,0,WSLS,"[None, None, None]"
pro6_bde_p2,0.42857142857142855,0.7,0,0,WSLS,"[None, None, None]"
pro6_bde_p2,0.4,0.8,0,0,WSLS,"[None, None, None]"
pro6_bde_p2,0.6666666666666666,0.9,0,0,WSLS,"[None, None, None]"
pro7_bde_p2,0.19444444444444445,0.05,0,0,WSLS,"[None, None, None]"
pro7_bde_p2,0.3235294117647059,0.1,0,0,WSLS,"[None, None, None]"
pro7_bde_p2,0.16666666666666666,0.2,0,0,WSLS,"[None, None, None]"
pro7_bde_p2,0.38461538461538464,0.3,0,0,WSLS,"[None, None, None]"
pro7_bde_p2,0.13043478260869565,0.4,0,0,WSLS,"[None, None, None]"
pro7_bde_p2,0.15789473684210525,0.5,0,0,WSLS,"[None, None, None]"
