data/zheng/birdstrikes_processed_interactions_p2/pro12_bdf_p2_logs.csv,0.5714285714285714,defaultdict(None, {'modify-1': (27, 0.037037037037037035), 'same': (59, 0.9322033898305084), 'modify-2': (11, 0.0), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/pro10_bdf_p2_logs.csv,0.717948717948718,defaultdict(None, {'same': (30, 0.8666666666666667), 'modify-1': (6, 0.16666666666666666), 'modify-2': (3, 0.3333333333333333)})
data/zheng/birdstrikes_processed_interactions_p2/pro1_bcf_p2_logs.csv,0.6296296296296297,defaultdict(None, {'same': (16, 0.9375), 'modify-1': (7, 0.14285714285714285), 'modify-2': (4, 0.25)})
data/zheng/birdstrikes_processed_interactions_p2/pro14_bdf_p2_logs.csv,0.41304347826086957,defaultdict(None, {'same': (16, 0.75), 'modify-1': (22, 0.3181818181818182), 'modify-2': (7, 0.0), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/pro19_bcf_p2_logs.csv,0.5846153846153846,defaultdict(None, {'same': (39, 0.9230769230769231), 'modify-1': (8, 0.125), 'modify-2': (16, 0.0625), 'modify-3': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/pro27_bcf_p2_logs.csv,0.574468085106383,defaultdict(None, {'modify-1': (10, 0.1), 'same': (28, 0.9285714285714286), 'modify-2': (9, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/pro11_bcf_p2_logs.csv,0.5833333333333334,defaultdict(None, {'same': (29, 0.8620689655172413), 'modify-1': (10, 0.3), 'modify-2': (8, 0.0), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/pro16_bce_p2_logs.csv,0.65625,defaultdict(None, {'modify-1': (8, 0.25), 'same': (22, 0.8636363636363636), 'modify-2': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/pro28_bce_p2_logs.csv,0.7567567567567568,defaultdict(None, {'same': (22, 0.9545454545454546), 'modify-1': (6, 0.3333333333333333), 'modify-2': (8, 0.625), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/pro26_bde_p2_logs.csv,0.6896551724137931,defaultdict(None, {'same': (19, 1.0), 'modify-1': (8, 0.125), 'modify-2': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/pro32_bdf_p2_logs.csv,0.660377358490566,defaultdict(None, {'same': (72, 0.9583333333333334), 'modify-1': (19, 0.05263157894736842), 'modify-2': (15, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/stu18_bde_p2_logs.csv,0.8210526315789474,defaultdict(None, {'same': (78, 0.9871794871794872), 'modify-1': (7, 0.14285714285714285), 'modify-2': (10, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/pro6_bde_p2_logs.csv,0.6363636363636364,defaultdict(None, {'same': (15, 0.8666666666666667), 'modify-1': (4, 0.25), 'modify-2': (3, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/pro4_bce_p2_logs.csv,0.6410256410256411,defaultdict(None, {'same': (50, 0.86), 'modify-1': (22, 0.3181818181818182), 'modify-3': (1, 0.0), 'modify-2': (5, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/pro7_bde_p2_logs.csv,0.7027027027027027,defaultdict(None, {'modify-1': (13, 0.15384615384615385), 'same': (24, 1.0)})
data/zheng/birdstrikes_processed_interactions_p2/stu16_bcf_p2_logs.csv,0.7246376811594203,defaultdict(None, {'same': (51, 0.9607843137254902), 'modify-1': (6, 0.0), 'modify-2': (11, 0.0), 'modify-3': (1, 1.0)})
data/zheng/birdstrikes_processed_interactions_p2/pro2_bce_p2_logs.csv,0.6170212765957447,defaultdict(None, {'modify-1': (16, 0.0), 'same': (29, 1.0), 'modify-2': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/pro30_bde_p2_logs.csv,0.5625,defaultdict(None, {'same': (9, 0.8888888888888888), 'modify-1': (5, 0.2), 'modify-2': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/stu14_bcf_p2_logs.csv,0.7441860465116279,defaultdict(None, {'same': (30, 0.9333333333333333), 'modify-1': (4, 0.5), 'modify-2': (9, 0.2222222222222222)})
data/zheng/birdstrikes_processed_interactions_p2/stu12_bdf_p2_logs.csv,0.84375,defaultdict(None, {'modify-1': (4, 0.0), 'same': (27, 1.0), 'modify-2': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/stu19_bde_p2_logs.csv,0.6086956521739131,defaultdict(None, {'modify-1': (6, 0.16666666666666666), 'same': (17, 0.7647058823529411)})
data/zheng/birdstrikes_processed_interactions_p2/stu22_bde_p2_logs.csv,0.5821917808219178,defaultdict(None, {'modify-1': (51, 0.0784313725490196), 'same': (81, 0.9753086419753086), 'modify-2': (14, 0.14285714285714285)})
data/zheng/birdstrikes_processed_interactions_p2/stu1_bce_p2_logs.csv,0.6976744186046512,defaultdict(None, {'modify-1': (11, 0.0), 'same': (30, 1.0), 'modify-2': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/stu32_bce_p2_logs.csv,0.8378378378378378,defaultdict(None, {'modify-1': (4, 0.25), 'same': (31, 0.967741935483871), 'modify-2': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/stu23_bdf_p2_logs.csv,0.5692307692307692,defaultdict(None, {'same': (37, 1.0), 'modify-1': (21, 0.0), 'modify-2': (5, 0.0), 'modify-3': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/stu33_bce_p2_logs.csv,0.5714285714285714,defaultdict(None, {'same': (23, 1.0), 'modify-1': (5, 0.0), 'modify-2': (14, 0.07142857142857142)})
data/zheng/birdstrikes_processed_interactions_p2/stu20_bdf_p2_logs.csv,0.7777777777777778,defaultdict(None, {'same': (7, 1.0), 'modify-1': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p2/stu2_bce_p2_logs.csv,0.8,defaultdict(None, {'modify-1': (8, 0.25), 'same': (42, 0.9761904761904762), 'modify-2': (5, 0.2)})
data/zheng/birdstrikes_processed_interactions_p2/stu27_bdf_p2_logs.csv,0.6730769230769231,defaultdict(None, {'modify-1': (7, 0.14285714285714285), 'same': (33, 1.0), 'modify-2': (9, 0.1111111111111111), 'modify-3': (3, 0.0)})
