Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward
Reinforce,pro1_bcf_p2,0.05,0.0001,0.05,,0.4230769230769231,"[None, None, None]",0
Reinforce,pro1_bcf_p2,0.1,0.5,0.5,,0.6,"[None, None, None]",0
Reinforce,pro1_bcf_p2,0.2,0.0001,0.1,,0.3181818181818182,"[None, None, None]",0
Reinforce,pro1_bcf_p2,0.3,0.0001,0.9,,0.3684210526315789,"[None, None, None]",0
Reinforce,pro1_bcf_p2,0.4,0.0001,0.05,,0.29411764705882354,"[None, None, None]",0
Reinforce,pro1_bcf_p2,0.5,0.01,0.05,,0.5714285714285714,"[None, None, None]",0
Reinforce,pro1_bcf_p2,0.6,0.001,0.1,,0.6363636363636364,"[None, None, None]",0
Reinforce,pro1_bcf_p2,0.7,0.01,0.05,,0.5555555555555556,"[None, None, None]",0
Reinforce,pro1_bcf_p2,0.8,0.01,0.2,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro1_bcf_p2,0.9,0.01,0.5,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro26_bde_p2,0.05,0.0001,0.2,,0.32142857142857145,"[None, None, None]",0
Reinforce,pro26_bde_p2,0.1,0.0001,0.05,,0.4074074074074074,"[None, None, None]",0
Reinforce,pro26_bde_p2,0.2,0.001,0.5,,0.625,"[None, None, None]",0
Reinforce,pro26_bde_p2,0.3,0.0001,0.8,,0.2857142857142857,"[None, None, None]",0
Reinforce,pro26_bde_p2,0.4,0.001,0.5,,0.7777777777777778,"[None, None, None]",0
Reinforce,pro26_bde_p2,0.5,0.001,0.2,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro26_bde_p2,0.6,0.001,0.05,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro26_bde_p2,0.7,0.01,0.9,,0.5555555555555556,"[None, None, None]",0
Reinforce,pro26_bde_p2,0.8,0.01,0.05,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro26_bde_p2,0.9,0.01,0.2,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro10_bdf_p2,0.05,0.0001,0.05,,0.34210526315789475,"[None, None, None]",0
Reinforce,pro10_bdf_p2,0.1,0.001,0.1,,0.8055555555555556,"[None, None, None]",0
Reinforce,pro10_bdf_p2,0.2,0.01,0.05,,0.78125,"[None, None, None]",0
Reinforce,pro10_bdf_p2,0.3,0.01,0.8,,0.8571428571428571,"[None, None, None]",0
Reinforce,pro10_bdf_p2,0.4,0.01,0.1,,0.9166666666666666,"[None, None, None]",0
Reinforce,pro10_bdf_p2,0.5,0.01,0.05,,0.9,"[None, None, None]",0
Reinforce,pro10_bdf_p2,0.6,0.01,0.05,,0.875,"[None, None, None]",0
Reinforce,pro10_bdf_p2,0.7,0.01,0.05,,0.8333333333333334,"[None, None, None]",0
Reinforce,pro10_bdf_p2,0.8,0.01,0.05,,0.75,"[None, None, None]",0
Reinforce,pro10_bdf_p2,0.9,0.001,0.8,,1.0,"[None, None, None]",0
Reinforce,pro16_bce_p2,0.05,0.0001,0.8,,0.40625,"[None, None, None]",0
Reinforce,pro16_bce_p2,0.1,0.01,0.05,,0.7,"[None, None, None]",0
Reinforce,pro16_bce_p2,0.2,0.01,0.05,,0.14814814814814814,"[None, None, None]",0
Reinforce,pro16_bce_p2,0.3,0.01,0.05,,0.125,"[None, None, None]",0
Reinforce,pro16_bce_p2,0.4,0.01,0.99,,0.85,"[None, None, None]",0
Reinforce,pro16_bce_p2,0.5,0.01,0.05,,0.8235294117647058,"[None, None, None]",0
Reinforce,pro16_bce_p2,0.6,0.01,0.05,,0.8571428571428571,"[None, None, None]",0
Reinforce,pro16_bce_p2,0.7,0.1,0.5,,0.9,"[None, None, None]",0
Reinforce,pro16_bce_p2,0.8,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,pro16_bce_p2,0.9,0.001,0.1,,1.0,"[None, None, None]",0
Reinforce,pro30_bde_p2,0.05,0.001,0.8,,0.5,"[None, None, None]",0
Reinforce,pro30_bde_p2,0.1,0.0001,0.5,,0.3333333333333333,"[None, None, None]",0
Reinforce,pro30_bde_p2,0.2,0.001,0.1,,0.46153846153846156,"[None, None, None]",0
Reinforce,pro30_bde_p2,0.3,0.0001,0.05,,0.4166666666666667,"[None, None, None]",0
Reinforce,pro30_bde_p2,0.4,0.01,0.1,,0.1,"[None, None, None]",0
Reinforce,pro30_bde_p2,0.5,0.001,0.05,,0.5,"[None, None, None]",0
Reinforce,pro30_bde_p2,0.6,0.001,0.1,,0.2857142857142857,"[None, None, None]",0
Reinforce,pro30_bde_p2,0.7,0.01,0.1,,1.0,"[None, None, None]",0
Reinforce,pro30_bde_p2,0.8,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,pro30_bde_p2,0.9,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,pro28_bce_p2,0.05,0.0001,0.05,,0.2777777777777778,"[None, None, None]",0
Reinforce,pro28_bce_p2,0.1,0.0001,0.1,,0.35294117647058826,"[None, None, None]",0
Reinforce,pro28_bce_p2,0.2,0.01,0.1,,0.03333333333333333,"[None, None, None]",0
Reinforce,pro28_bce_p2,0.3,0.001,0.1,,0.4230769230769231,"[None, None, None]",0
Reinforce,pro28_bce_p2,0.4,0.01,0.1,,0.043478260869565216,"[None, None, None]",0
Reinforce,pro28_bce_p2,0.5,0.01,0.1,,0.3684210526315789,"[None, None, None]",0
Reinforce,pro28_bce_p2,0.6,0.01,0.05,,0.8,"[None, None, None]",0
Reinforce,pro28_bce_p2,0.7,0.001,0.9,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro28_bce_p2,0.8,0.1,0.5,,1.0,"[None, None, None]",0
Reinforce,pro28_bce_p2,0.9,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,pro11_bcf_p2,0.05,0.0001,0.2,,0.40425531914893614,"[None, None, None]",0
Reinforce,pro11_bcf_p2,0.1,0.001,0.9,,0.5555555555555556,"[None, None, None]",0
Reinforce,pro11_bcf_p2,0.2,0.01,0.05,,0.1,"[None, None, None]",0
Reinforce,pro11_bcf_p2,0.3,0.01,0.05,,0.22857142857142856,"[None, None, None]",0
Reinforce,pro11_bcf_p2,0.4,0.01,0.05,,0.13333333333333333,"[None, None, None]",0
Reinforce,pro11_bcf_p2,0.5,0.01,0.2,,0.56,"[None, None, None]",0
Reinforce,pro11_bcf_p2,0.6,0.01,0.1,,0.35,"[None, None, None]",0
Reinforce,pro11_bcf_p2,0.7,0.01,0.05,,0.26666666666666666,"[None, None, None]",0
Reinforce,pro11_bcf_p2,0.8,0.1,0.5,,0.4,"[None, None, None]",0
Reinforce,pro11_bcf_p2,0.9,0.001,0.1,,0.8,"[None, None, None]",0
Reinforce,pro27_bcf_p2,0.05,0.001,0.1,,0.5416666666666666,"[None, None, None]",0
Reinforce,pro27_bcf_p2,0.1,0.01,0.05,,0.5111111111111111,"[None, None, None]",0
Reinforce,pro27_bcf_p2,0.2,0.01,0.05,,0.525,"[None, None, None]",0
Reinforce,pro27_bcf_p2,0.3,0.01,0.1,,0.2,"[None, None, None]",0
Reinforce,pro27_bcf_p2,0.4,0.01,0.1,,0.23333333333333334,"[None, None, None]",0
Reinforce,pro27_bcf_p2,0.5,0.1,0.5,,0.24,"[None, None, None]",0
Reinforce,pro27_bcf_p2,0.6,0.5,0.05,,0.45,"[None, None, None]",0
Reinforce,pro27_bcf_p2,0.7,0.1,0.2,,0.26666666666666666,"[None, None, None]",0
Reinforce,pro27_bcf_p2,0.8,0.001,0.5,,0.7,"[None, None, None]",0
Reinforce,pro27_bcf_p2,0.9,0.1,0.1,,0.6,"[None, None, None]",0
Reinforce,pro14_bdf_p2,0.05,0.001,0.1,,0.4,"[None, None, None]",0
Reinforce,pro14_bdf_p2,0.1,0.001,0.2,,0.32558139534883723,"[None, None, None]",0
Reinforce,pro14_bdf_p2,0.2,0.01,0.05,,0.2631578947368421,"[None, None, None]",0
Reinforce,pro14_bdf_p2,0.3,0.01,0.05,,0.3333333333333333,"[None, None, None]",0
Reinforce,pro14_bdf_p2,0.4,0.01,0.5,,0.5517241379310345,"[None, None, None]",0
Reinforce,pro14_bdf_p2,0.5,0.01,0.8,,0.4166666666666667,"[None, None, None]",0
Reinforce,pro14_bdf_p2,0.6,0.01,0.1,,0.5263157894736842,"[None, None, None]",0
Reinforce,pro14_bdf_p2,0.7,0.01,0.2,,0.4,"[None, None, None]",0
Reinforce,pro14_bdf_p2,0.8,0.01,0.5,,0.4,"[None, None, None]",0
Reinforce,pro14_bdf_p2,0.9,0.1,0.1,,0.4,"[None, None, None]",0
Reinforce,pro19_bcf_p2,0.05,0.0001,0.1,,0.3709677419354839,"[None, None, None]",0
Reinforce,pro19_bcf_p2,0.1,0.001,0.05,,0.6610169491525424,"[None, None, None]",0
Reinforce,pro19_bcf_p2,0.2,0.01,0.2,,0.6153846153846154,"[None, None, None]",0
Reinforce,pro19_bcf_p2,0.3,0.001,0.2,,0.5869565217391305,"[None, None, None]",0
Reinforce,pro19_bcf_p2,0.4,0.001,0.8,,0.5128205128205128,"[None, None, None]",0
Reinforce,pro19_bcf_p2,0.5,0.01,0.05,,0.696969696969697,"[None, None, None]",0
Reinforce,pro19_bcf_p2,0.6,0.01,0.9,,0.6153846153846154,"[None, None, None]",0
Reinforce,pro19_bcf_p2,0.7,0.01,0.05,,0.5,"[None, None, None]",0
Reinforce,pro19_bcf_p2,0.8,0.01,0.05,,0.3076923076923077,"[None, None, None]",0
Reinforce,pro19_bcf_p2,0.9,0.01,0.05,,0.2857142857142857,"[None, None, None]",0
Reinforce,pro6_bde_p2,0.05,0.0001,0.5,,0.3333333333333333,"[None, None, None]",0
Reinforce,pro6_bde_p2,0.1,0.01,0.1,,0.65,"[None, None, None]",0
Reinforce,pro6_bde_p2,0.2,1.0,0.05,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro6_bde_p2,0.3,0.01,0.9,,0.6875,"[None, None, None]",0
Reinforce,pro6_bde_p2,0.4,0.5,0.9,,0.0,"[None, None, None]",0
Reinforce,pro6_bde_p2,0.5,0.01,0.2,,0.9090909090909091,"[None, None, None]",0
Reinforce,pro6_bde_p2,0.6,0.001,0.9,,0.5555555555555556,"[None, None, None]",0
Reinforce,pro6_bde_p2,0.7,0.1,0.1,,1.0,"[None, None, None]",0
Reinforce,pro6_bde_p2,0.8,0.01,0.2,,1.0,"[None, None, None]",0
Reinforce,pro6_bde_p2,0.9,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,pro2_bce_p2,0.05,0.0001,0.05,,0.4666666666666667,"[None, None, None]",0
Reinforce,pro2_bce_p2,0.1,0.001,0.1,,0.4418604651162791,"[None, None, None]",0
Reinforce,pro2_bce_p2,0.2,0.001,0.2,,0.6578947368421053,"[None, None, None]",0
Reinforce,pro2_bce_p2,0.3,0.01,0.2,,0.7575757575757576,"[None, None, None]",0
Reinforce,pro2_bce_p2,0.4,0.0001,0.8,,0.41379310344827586,"[None, None, None]",0
Reinforce,pro2_bce_p2,0.5,0.001,0.05,,0.75,"[None, None, None]",0
Reinforce,pro2_bce_p2,0.6,0.01,0.2,,0.8421052631578947,"[None, None, None]",0
Reinforce,pro2_bce_p2,0.7,0.001,0.1,,0.8666666666666667,"[None, None, None]",0
Reinforce,pro2_bce_p2,0.8,0.01,0.1,,1.0,"[None, None, None]",0
Reinforce,pro2_bce_p2,0.9,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,stu12_bdf_p2,0.05,0.0001,0.05,,0.4838709677419355,"[None, None, None]",0
Reinforce,stu12_bdf_p2,0.1,0.001,0.9,,0.7931034482758621,"[None, None, None]",0
Reinforce,stu12_bdf_p2,0.2,0.0001,0.05,,0.38461538461538464,"[None, None, None]",0
Reinforce,stu12_bdf_p2,0.3,0.01,0.2,,0.9565217391304348,"[None, None, None]",0
Reinforce,stu12_bdf_p2,0.4,0.01,0.5,,0.95,"[None, None, None]",0
Reinforce,stu12_bdf_p2,0.5,0.5,0.2,,1.0,"[None, None, None]",0
Reinforce,stu12_bdf_p2,0.6,0.1,0.9,,1.0,"[None, None, None]",0
Reinforce,stu12_bdf_p2,0.7,0.01,0.5,,1.0,"[None, None, None]",0
Reinforce,stu12_bdf_p2,0.8,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,stu12_bdf_p2,0.9,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,pro7_bde_p2,0.05,0.0001,0.5,,0.3611111111111111,"[None, None, None]",0
Reinforce,pro7_bde_p2,0.1,0.0001,0.99,,0.35294117647058826,"[None, None, None]",0
Reinforce,pro7_bde_p2,0.2,0.01,0.2,,0.8333333333333334,"[None, None, None]",0
Reinforce,pro7_bde_p2,0.3,0.01,0.05,,0.38461538461538464,"[None, None, None]",0
Reinforce,pro7_bde_p2,0.4,0.1,0.05,,0.30434782608695654,"[None, None, None]",0
Reinforce,pro7_bde_p2,0.5,0.01,0.2,,0.8421052631578947,"[None, None, None]",0
Reinforce,pro7_bde_p2,0.6,0.01,0.1,,0.8666666666666667,"[None, None, None]",0
Reinforce,pro7_bde_p2,0.7,0.01,0.05,,0.25,"[None, None, None]",0
Reinforce,pro7_bde_p2,0.8,0.01,0.05,,0.0,"[None, None, None]",0
Reinforce,pro7_bde_p2,0.9,0.01,0.1,,1.0,"[None, None, None]",0
Reinforce,stu20_bdf_p2,0.05,0.0001,0.1,,0.4444444444444444,"[None, None, None]",0
Reinforce,stu20_bdf_p2,0.1,0.0001,0.05,,0.4444444444444444,"[None, None, None]",0
Reinforce,stu20_bdf_p2,0.2,0.01,0.05,,0.75,"[None, None, None]",0
Reinforce,stu20_bdf_p2,0.3,0.0001,0.1,,0.42857142857142855,"[None, None, None]",0
Reinforce,stu20_bdf_p2,0.4,0.0001,0.05,,0.5,"[None, None, None]",0
Reinforce,stu20_bdf_p2,0.5,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,stu20_bdf_p2,0.6,1.0,0.1,,1.0,"[None, None, None]",0
Reinforce,stu20_bdf_p2,0.7,0.1,0.5,,1.0,"[None, None, None]",0
Reinforce,stu20_bdf_p2,0.8,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,stu20_bdf_p2,0.9,0.001,0.5,,1.0,"[None, None, None]",0
Reinforce,stu19_bde_p2,0.05,0.0001,0.05,,0.2727272727272727,"[None, None, None]",0
Reinforce,stu19_bde_p2,0.1,0.01,0.5,,0.8095238095238095,"[None, None, None]",0
Reinforce,stu19_bde_p2,0.2,0.001,0.1,,0.7368421052631579,"[None, None, None]",0
Reinforce,stu19_bde_p2,0.3,0.01,0.9,,0.7647058823529411,"[None, None, None]",0
Reinforce,stu19_bde_p2,0.4,0.01,0.5,,0.9285714285714286,"[None, None, None]",0
Reinforce,stu19_bde_p2,0.5,0.0001,0.8,,0.3333333333333333,"[None, None, None]",0
Reinforce,stu19_bde_p2,0.6,0.01,0.2,,0.0,"[None, None, None]",0
Reinforce,stu19_bde_p2,0.7,0.01,0.1,,1.0,"[None, None, None]",0
Reinforce,stu19_bde_p2,0.8,0.01,0.05,,1.0,"[None, None, None]",0
Reinforce,stu19_bde_p2,0.9,0.5,0.2,,1.0,"[None, None, None]",0
Reinforce,stu14_bcf_p2,0.05,0.0001,0.1,,0.34146341463414637,"[None, None, None]",0
Reinforce,stu14_bcf_p2,0.1,0.0001,0.1,,0.3333333333333333,"[None, None, None]",0
Reinforce,stu14_bcf_p2,0.2,0.0001,0.99,,0.34285714285714286,"[None, None, None]",0
Reinforce,stu14_bcf_p2,0.3,0.001,0.05,,0.7096774193548387,"[None, None, None]",0
Reinforce,stu14_bcf_p2,0.4,0.01,0.05,,0.6538461538461539,"[None, None, None]",0
Reinforce,stu14_bcf_p2,0.5,0.1,0.99,,0.2727272727272727,"[None, None, None]",0
Reinforce,stu14_bcf_p2,0.6,0.01,0.05,,0.5555555555555556,"[None, None, None]",0
Reinforce,stu14_bcf_p2,0.7,0.5,0.5,,0.23076923076923078,"[None, None, None]",0
