participant_id,user,threshold,ncp-1,rank
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,6.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,3.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,4.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,5.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,36.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,10.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,9.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,3.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,37.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,37.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,24.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,31.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,2.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,11.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,10.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,13.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,1.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,11.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,2.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,4.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,2.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,10.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,7.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,6.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,6.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,2.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,16.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,17.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,19.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,37.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,31.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,14.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,4.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,5.0
pro10_bdf_p2,pro10_bdf_p2,0.05,0.6944444444444444,2.0
