User,Accuracy,Threshold,LearningRate,Discount,Algorithm
pro10_bdf_p2,0.7777777777777778,0.1,0,0,HMM
pro10_bdf_p2,0.78125,0.2,0,0,HMM
pro10_bdf_p2,0.8571428571428571,0.3,0,0,HMM
pro10_bdf_p2,0.9166666666666666,0.4,0,0,HMM
pro10_bdf_p2,0.9,0.5,0,0,HMM
pro10_bdf_p2,0.875,0.6,0,0,HMM
pro10_bdf_p2,0.8333333333333334,0.7,0,0,HMM
pro10_bdf_p2,0.75,0.8,0,0,HMM
pro10_bdf_p2,1.0,0.9,0,0,HMM
pro11_bcf_p2,0.5681818181818182,0.1,0,0,HMM
pro11_bcf_p2,0.6153846153846154,0.2,0,0,HMM
pro11_bcf_p2,0.5588235294117647,0.3,0,0,HMM
pro11_bcf_p2,0.5172413793103449,0.4,0,0,HMM
pro11_bcf_p2,0.5,0.5,0,0,HMM
pro11_bcf_p2,0.55,0.6,0,0,HMM
pro11_bcf_p2,0.5333333333333333,0.7,0,0,HMM
pro11_bcf_p2,0.6,0.8,0,0,HMM
pro11_bcf_p2,0.6,0.9,0,0,HMM
pro12_bdf_p2,0.2808988764044944,0.1,0,0,HMM
pro12_bdf_p2,0.3037974683544304,0.2,0,0,HMM
pro12_bdf_p2,0.2898550724637681,0.3,0,0,HMM
pro12_bdf_p2,0.2711864406779661,0.4,0,0,HMM
pro12_bdf_p2,0.20408163265306123,0.5,0,0,HMM
pro12_bdf_p2,0.175,0.6,0,0,HMM
pro12_bdf_p2,0.13333333333333333,0.7,0,0,HMM
pro12_bdf_p2,0.15,0.8,0,0,HMM
pro12_bdf_p2,0.1,0.9,0,0,HMM
pro14_bdf_p2,0.30952380952380953,0.1,0,0,HMM
pro14_bdf_p2,0.2702702702702703,0.2,0,0,HMM
pro14_bdf_p2,0.2727272727272727,0.3,0,0,HMM
pro14_bdf_p2,0.2857142857142857,0.4,0,0,HMM
pro14_bdf_p2,0.30434782608695654,0.5,0,0,HMM
pro14_bdf_p2,0.3684210526315789,0.6,0,0,HMM
pro14_bdf_p2,0.35714285714285715,0.7,0,0,HMM
pro14_bdf_p2,0.3,0.8,0,0,HMM
pro14_bdf_p2,0.6,0.9,0,0,HMM
pro16_bce_p2,0.3448275862068966,0.1,0,0,HMM
pro16_bce_p2,0.3076923076923077,0.2,0,0,HMM
pro16_bce_p2,0.34782608695652173,0.3,0,0,HMM
pro16_bce_p2,0.3,0.4,0,0,HMM
pro16_bce_p2,0.125,0.5,0,0,HMM
pro16_bce_p2,0.07692307692307693,0.6,0,0,HMM
pro16_bce_p2,0.0,0.7,0,0,HMM
pro16_bce_p2,0.0,0.8,0,0,HMM
pro16_bce_p2,0.0,0.9,0,0,HMM
pro19_bcf_p2,0.5932203389830508,0.1,0,0,HMM
pro19_bcf_p2,0.5769230769230769,0.2,0,0,HMM
pro19_bcf_p2,0.5869565217391305,0.3,0,0,HMM
pro19_bcf_p2,0.6666666666666666,0.4,0,0,HMM
pro19_bcf_p2,0.6666666666666666,0.5,0,0,HMM
pro19_bcf_p2,0.5769230769230769,0.6,0,0,HMM
pro19_bcf_p2,0.45,0.7,0,0,HMM
pro19_bcf_p2,0.23076923076923078,0.8,0,0,HMM
pro19_bcf_p2,0.2857142857142857,0.9,0,0,HMM
pro1_bcf_p2,0.6,0.1,0,0,HMM
pro1_bcf_p2,0.6363636363636364,0.2,0,0,HMM
pro1_bcf_p2,0.6842105263157895,0.3,0,0,HMM
pro1_bcf_p2,0.6470588235294118,0.4,0,0,HMM
pro1_bcf_p2,0.5714285714285714,0.5,0,0,HMM
pro1_bcf_p2,0.45454545454545453,0.6,0,0,HMM
pro1_bcf_p2,0.5555555555555556,0.7,0,0,HMM
pro1_bcf_p2,0.5,0.8,0,0,HMM
pro1_bcf_p2,0.6666666666666666,0.9,0,0,HMM
pro26_bde_p2,0.6296296296296297,0.1,0,0,HMM
pro26_bde_p2,0.6666666666666666,0.2,0,0,HMM
pro26_bde_p2,0.7619047619047619,0.3,0,0,HMM
pro26_bde_p2,0.7222222222222222,0.4,0,0,HMM
pro26_bde_p2,0.6666666666666666,0.5,0,0,HMM
pro26_bde_p2,0.6666666666666666,0.6,0,0,HMM
pro26_bde_p2,0.5555555555555556,0.7,0,0,HMM
pro26_bde_p2,0.6666666666666666,0.8,0,0,HMM
pro26_bde_p2,0.6666666666666666,0.9,0,0,HMM
pro27_bcf_p2,0.3953488372093023,0.1,0,0,HMM
pro27_bcf_p2,0.4473684210526316,0.2,0,0,HMM
pro27_bcf_p2,0.48484848484848486,0.3,0,0,HMM
pro27_bcf_p2,0.5517241379310345,0.4,0,0,HMM
