data/zheng/birdstrikes_processed_interactions_p4/pro19_bcf_p4_logs.csv,0.4664179104477612,defaultdict(None, {'same': (137, 0.7664233576642335), 'modify-1': (48, 0.1875), 'modify-2': (69, 0.15942028985507245), 'modify-3': (14, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu14_bcf_p4_logs.csv,0.5241379310344828,defaultdict(None, {'same': (83, 0.6987951807228916), 'modify-1': (41, 0.3902439024390244), 'modify-2': (20, 0.1), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu16_bcf_p4_logs.csv,0.7204724409448819,defaultdict(None, {'same': (193, 0.9067357512953368), 'modify-1': (27, 0.1111111111111111), 'modify-2': (29, 0.1724137931034483), 'modify-3': (5, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/pro4_bce_p4_logs.csv,0.8085106382978723,defaultdict(None, {'same': (77, 0.935064935064935), 'modify-1': (15, 0.26666666666666666), 'modify-2': (2, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu18_bde_p4_logs.csv,0.6864864864864865,defaultdict(None, {'same': (132, 0.9015151515151515), 'modify-1': (40, 0.15), 'modify-3': (1, 0.0), 'modify-2': (12, 0.16666666666666666)})
data/zheng/birdstrikes_processed_interactions_p4/pro7_bde_p4_logs.csv,0.5714285714285714,defaultdict(None, {'same': (49, 0.7959183673469388), 'modify-1': (17, 0.058823529411764705), 'modify-2': (4, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu1_bce_p4_logs.csv,0.6123595505617978,defaultdict(None, {'same': (96, 0.8229166666666666), 'modify-1': (77, 0.37662337662337664), 'modify-2': (5, 0.2)})
data/zheng/birdstrikes_processed_interactions_p4/stu19_bde_p4_logs.csv,0.5408805031446541,defaultdict(None, {'same': (84, 0.9523809523809523), 'modify-1': (39, 0.1282051282051282), 'modify-2': (35, 0.02857142857142857), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu27_bdf_p4_logs.csv,0.5523012552301255,defaultdict(None, {'modify-1': (46, 0.10869565217391304), 'same': (129, 0.937984496124031), 'modify-2': (56, 0.08928571428571429), 'modify-3': (8, 0.125)})
data/zheng/birdstrikes_processed_interactions_p4/stu2_bce_p4_logs.csv,0.6640211640211641,defaultdict(None, {'same': (268, 0.914179104477612), 'modify-1': (52, 0.07692307692307693), 'modify-2': (54, 0.018518518518518517), 'modify-3': (4, 0.25)})
data/zheng/birdstrikes_processed_interactions_p4/stu20_bdf_p4_logs.csv,0.5416666666666666,defaultdict(None, {'same': (12, 1.0), 'modify-1': (12, 0.08333333333333333)})
data/zheng/birdstrikes_processed_interactions_p4/stu28_bde_p4_logs.csv,0.603448275862069,defaultdict(None, {'modify-1': (74, 0.0945945945945946), 'same': (152, 0.875), 'modify-2': (6, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu22_bde_p4_logs.csv,0.6451612903225806,defaultdict(None, {'modify-1': (35, 0.22857142857142856), 'same': (85, 0.8470588235294118), 'modify-2': (4, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu23_bdf_p4_logs.csv,0.610738255033557,defaultdict(None, {'modify-1': (51, 0.21568627450980393), 'same': (98, 0.8163265306122449)})
data/zheng/birdstrikes_processed_interactions_p4/stu32_bce_p4_logs.csv,0.616580310880829,defaultdict(None, {'same': (132, 0.8560606060606061), 'modify-1': (60, 0.1), 'modify-2': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu33_bce_p4_logs.csv,0.5769230769230769,defaultdict(None, {'same': (115, 0.8260869565217391), 'modify-1': (61, 0.16393442622950818), 'modify-2': (6, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu35_bde_p4_logs.csv,0.5816326530612245,defaultdict(None, {'modify-1': (39, 0.41025641025641024), 'same': (55, 0.7454545454545455), 'modify-2': (4, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu34_bcf_p4_logs.csv,0.725,defaultdict(None, {'same': (56, 0.9642857142857143), 'modify-1': (18, 0.16666666666666666), 'modify-2': (6, 0.16666666666666666)})
data/zheng/birdstrikes_processed_interactions_p4/stu40_bdf_p4_logs.csv,0.5384615384615384,defaultdict(None, {'same': (50, 0.94), 'modify-1': (26, 0.07692307692307693), 'modify-2': (15, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu9_bcf_p4_logs.csv,0.6275862068965518,defaultdict(None, {'modify-1': (14, 0.0), 'same': (98, 0.9081632653061225), 'modify-2': (32, 0.0625), 'modify-3': (1, 0.0)})
data/zheng/birdstrikes_processed_interactions_p4/stu5_bcf_p4_logs.csv,0.5492957746478874,defaultdict(None, {'same': (39, 0.8717948717948718), 'modify-1': (11, 0.18181818181818182), 'modify-2': (12, 0.16666666666666666), 'modify-3': (9, 0.1111111111111111)})
data/zheng/birdstrikes_processed_interactions_p4/stu8_bce_p4_logs.csv,0.6593406593406593,defaultdict(None, {'same': (60, 0.9166666666666666), 'modify-1': (29, 0.1724137931034483), 'modify-2': (2, 0.0)})
