Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
SARSA,pro18_adf_p4,0.05,0.0001,0.1,0,0.3972602739726027,0,1.0,0.7
SARSA,pro18_adf_p4,0.1,0.0001,0.1,0,0.4927536231884058,0,1.0,0.1
SARSA,pro18_adf_p4,0.2,0.01,0.1,0,0.4918032786885246,0,1.0,0.1
SARSA,pro18_adf_p4,0.3,0.0001,0.2,0,0.5185185185185185,0,1.0,0.1
SARSA,pro18_adf_p4,0.4,0.0001,0.5,0,0.41304347826086957,0,1.0,0.05
SARSA,pro18_adf_p4,0.5,0.5,0.1,0,0.5526315789473685,0,1.0,0.1
SARSA,pro18_adf_p4,0.6,0.1,0.05,0,0.6129032258064516,0,1.0,0.1
SARSA,pro18_adf_p4,0.7,0.5,0.05,0,0.6521739130434783,0,1.0,0.1
SARSA,pro18_adf_p4,0.8,0.5,0.05,0,0.6875,0,1.0,0.05
SARSA,pro18_adf_p4,0.9,0.01,0.05,0,0.375,0,1.0,0.1
SARSA,pro23_acf_p4,0.05,0.01,0.2,0,0.580952380952381,0,1.0,0.1
SARSA,pro23_acf_p4,0.1,0.01,0.2,0,0.6363636363636364,0,1.0,0.05
SARSA,pro23_acf_p4,0.2,0.5,0.5,0,0.6931818181818182,0,1.0,0.1
SARSA,pro23_acf_p4,0.3,0.0001,0.2,0,0.7142857142857143,0,1.0,0.1
SARSA,pro23_acf_p4,0.4,0.5,0.05,0,0.7575757575757576,0,1.0,0.05
SARSA,pro23_acf_p4,0.5,0.1,0.1,0,0.7636363636363637,0,1.0,0.1
SARSA,pro23_acf_p4,0.6,0.5,0.1,0,0.75,0,1.0,0.05
SARSA,pro23_acf_p4,0.7,0.5,0.05,0,0.7878787878787878,0,1.0,0.05
SARSA,pro23_acf_p4,0.8,0.5,0.2,0,0.8636363636363636,0,1.0,0.1
SARSA,pro23_acf_p4,0.9,0.1,0.1,0,0.9090909090909091,0,1.0,0.1
SARSA,pro24_adf_p4,0.05,0.1,0.9,0,0.3333333333333333,0,1.0,1
SARSA,pro24_adf_p4,0.1,0.01,0.5,0,0.3939393939393939,0,1.0,0.7
SARSA,pro24_adf_p4,0.2,0.0001,0.99,0,0.6022727272727273,0,1.0,0.1
SARSA,pro24_adf_p4,0.3,0.0001,0.1,0,0.5064935064935064,0,1.0,0.05
SARSA,pro24_adf_p4,0.4,0.0001,0.05,0,0.5606060606060606,0,1.0,0.05
SARSA,pro24_adf_p4,0.5,0.1,0.05,0,0.509090909090909,0,1.0,0.1
