data/zheng/processed_interactions_p4/pro20_ade_p4_logs.csv,0.6056910569105691,defaultdict(None, {'same': (149, 0.959731543624161), 'modify-1': (94, 0.06382978723404255), 'modify-2': (3, 0.0)})
data/zheng/processed_interactions_p4/pro17_ace_p4_logs.csv,0.5384615384615384,defaultdict(None, {'same': (152, 0.8947368421052632), 'modify-1': (71, 0.11267605633802817), 'modify-2': (47, 0.06382978723404255), 'modify-3': (3, 0.0)})
data/zheng/processed_interactions_p4/pro21_ade_p4_logs.csv,0.5372168284789643,defaultdict(None, {'same': (174, 0.9252873563218391), 'modify-1': (79, 0.06329113924050633), 'modify-2': (54, 0.0), 'modify-3': (2, 0.0)})
data/zheng/processed_interactions_p4/pro22_ade_p4_logs.csv,0.6323529411764706,defaultdict(None, {'same': (94, 0.8936170212765957), 'modify-1': (30, 0.03333333333333333), 'modify-2': (12, 0.08333333333333333)})
data/zheng/processed_interactions_p4/pro23_acf_p4_logs.csv,0.6090909090909091,defaultdict(None, {'same': (67, 0.8955223880597015), 'modify-1': (25, 0.28), 'modify-2': (16, 0.0), 'modify-3': (2, 0.0)})
data/zheng/processed_interactions_p4/pro25_acf_p4_logs.csv,0.6216216216216216,defaultdict(None, {'same': (81, 0.9012345679012346), 'modify-1': (19, 0.10526315789473684), 'modify-2': (46, 0.3695652173913043), 'modify-3': (2, 0.0)})
data/zheng/processed_interactions_p4/pro15_ade_p4_logs.csv,0.4298245614035088,defaultdict(None, {'modify-1': (63, 0.1111111111111111), 'same': (49, 0.8367346938775511), 'modify-2': (2, 0.5)})
data/zheng/processed_interactions_p4/pro13_ace_p4_logs.csv,0.6106194690265486,defaultdict(None, {'modify-1': (37, 0.08108108108108109), 'same': (68, 0.9705882352941176), 'modify-2': (8, 0.0)})
data/zheng/processed_interactions_p4/pro24_adf_p4_logs.csv,0.6272727272727273,defaultdict(None, {'same': (66, 0.9545454545454546), 'modify-1': (26, 0.23076923076923078), 'modify-2': (15, 0.0), 'modify-3': (3, 0.0)})
data/zheng/processed_interactions_p4/pro18_adf_p4_logs.csv,0.4342105263157895,defaultdict(None, {'modify-1': (47, 0.2765957446808511), 'same': (29, 0.6896551724137931)})
data/zheng/processed_interactions_p4/pro29_ace_p4_logs.csv,0.6296296296296297,defaultdict(None, {'same': (101, 0.9504950495049505), 'modify-1': (50, 0.02), 'modify-2': (11, 0.45454545454545453)})
data/zheng/processed_interactions_p4/pro31_adf_p4_logs.csv,0.40522875816993464,defaultdict(None, {'same': (67, 0.8656716417910447), 'modify-1': (24, 0.08333333333333333), 'modify-2': (58, 0.017241379310344827), 'modify-3': (4, 0.25)})
data/zheng/processed_interactions_p4/pro3_ace_p4_logs.csv,0.609271523178808,defaultdict(None, {'modify-1': (54, 0.1111111111111111), 'same': (90, 0.9555555555555556), 'modify-2': (7, 0.0)})
data/zheng/processed_interactions_p4/pro5_adf_p4_logs.csv,0.5338983050847458,defaultdict(None, {'modify-1': (15, 0.0), 'same': (63, 0.873015873015873), 'modify-3': (1, 0.0), 'modify-2': (39, 0.20512820512820512)})
data/zheng/processed_interactions_p4/pro8_acf_p4_logs.csv,0.574468085106383,defaultdict(None, {'same': (53, 0.9245283018867925), 'modify-1': (14, 0.07142857142857142), 'modify-2': (26, 0.15384615384615385), 'modify-3': (1, 0.0)})
data/zheng/processed_interactions_p4/stu11_adf_p4_logs.csv,0.6421052631578947,defaultdict(None, {'modify-1': (35, 0.17142857142857143), 'same': (109, 0.944954128440367), 'modify-2': (41, 0.3170731707317073), 'modify-3': (5, 0.0)})
data/zheng/processed_interactions_p4/pro9_acf_p4_logs.csv,0.5114503816793893,defaultdict(None, {'same': (68, 0.9411764705882353), 'modify-1': (43, 0.06976744186046512), 'modify-2': (17, 0.0), 'modify-3': (3, 0.0)})
data/zheng/processed_interactions_p4/stu13_acf_p4_logs.csv,0.5555555555555556,defaultdict(None, {'same': (65, 0.9538461538461539), 'modify-1': (14, 0.14285714285714285), 'modify-2': (36, 0.027777777777777776), 'modify-3': (2, 0.0)})
data/zheng/processed_interactions_p4/stu15_ade_p4_logs.csv,0.4560669456066946,defaultdict(None, {'modify-1': (138, 0.39855072463768115), 'same': (60, 0.7666666666666667), 'modify-2': (37, 0.21621621621621623), 'modify-3': (4, 0.0)})
data/zheng/processed_interactions_p4/stu10_acf_p4_logs.csv,0.7659574468085106,defaultdict(None, {'modify-1': (23, 0.21739130434782608), 'same': (98, 0.9795918367346939), 'modify-2': (20, 0.35)})
data/zheng/processed_interactions_p4/stu17_ace_p4_logs.csv,0.4305555555555556,defaultdict(None, {'same': (26, 0.9615384615384616), 'modify-1': (26, 0.15384615384615385), 'modify-3': (3, 0.0), 'modify-2': (17, 0.11764705882352941)})
data/zheng/processed_interactions_p4/stu26_ace_p4_logs.csv,0.6424581005586593,defaultdict(None, {'same': (224, 0.9017857142857143), 'modify-1': (124, 0.22580645161290322), 'modify-2': (10, 0.0)})
data/zheng/processed_interactions_p4/stu31_ade_p4_logs.csv,0.5846774193548387,defaultdict(None, {'modify-1': (100, 0.17), 'same': (148, 0.8648648648648649)})
data/zheng/processed_interactions_p4/stu21_ace_p4_logs.csv,0.6886792452830188,defaultdict(None, {'same': (77, 0.935064935064935), 'modify-1': (29, 0.034482758620689655)})
data/zheng/processed_interactions_p4/stu24_ace_p4_logs.csv,0.4716981132075472,defaultdict(None, {'same': (74, 0.9459459459459459), 'modify-1': (71, 0.07042253521126761), 'modify-2': (14, 0.0)})
data/zheng/processed_interactions_p4/stu29_ade_p4_logs.csv,0.5128205128205128,defaultdict(None, {'same': (94, 0.9574468085106383), 'modify-1': (55, 0.07272727272727272), 'modify-2': (42, 0.14285714285714285), 'modify-3': (4, 0.0)})
data/zheng/processed_interactions_p4/stu30_adf_p4_logs.csv,0.43523316062176165,defaultdict(None, {'same': (82, 0.8048780487804879), 'modify-1': (49, 0.20408163265306123), 'modify-2': (58, 0.13793103448275862), 'modify-3': (4, 0.0)})
data/zheng/processed_interactions_p4/stu25_ace_p4_logs.csv,0.43119266055045874,defaultdict(None, {'same': (45, 0.9333333333333333), 'modify-1': (32, 0.15625), 'modify-2': (30, 0.0), 'modify-3': (2, 0.0)})
data/zheng/processed_interactions_p4/stu36_adf_p4_logs.csv,0.5664335664335665,defaultdict(None, {'same': (83, 0.9397590361445783), 'modify-1': (40, 0.075), 'modify-2': (20, 0.0)})
data/zheng/processed_interactions_p4/stu37_adf_p4_logs.csv,0.39849624060150374,defaultdict(None, {'same': (49, 0.9183673469387755), 'modify-1': (64, 0.078125), 'modify-2': (19, 0.15789473684210525), 'modify-3': (1, 0.0)})
data/zheng/processed_interactions_p4/stu39_adf_p4_logs.csv,0.5654205607476636,defaultdict(None, {'modify-1': (55, 0.01818181818181818), 'same': (123, 0.975609756097561), 'modify-2': (32, 0.0), 'modify-3': (4, 0.0)})
data/zheng/processed_interactions_p4/stu38_acf_p4_logs.csv,0.5918367346938775,defaultdict(None, {'modify-1': (23, 0.17391304347826086), 'modify-2': (20, 0.0), 'same': (55, 0.9818181818181818)})
data/zheng/processed_interactions_p4/stu3_acf_p4_logs.csv,0.6374501992031872,defaultdict(None, {'modify-1': (39, 0.3076923076923077), 'same': (171, 0.8421052631578947), 'modify-2': (37, 0.05405405405405406), 'modify-3': (4, 0.5)})
data/zheng/processed_interactions_p4/stu6_acf_p4_logs.csv,0.49537037037037035,defaultdict(None, {'modify-1': (43, 0.046511627906976744), 'same': (131, 0.7938931297709924), 'modify-2': (37, 0.02702702702702703), 'modify-3': (5, 0.0)})
data/zheng/processed_interactions_p4/stu7_ade_p4_logs.csv,0.3933333333333333,defaultdict(None, {'same': (61, 0.8032786885245902), 'modify-1': (57, 0.05263157894736842), 'modify-2': (31, 0.22580645161290322), 'modify-3': (1, 0.0)})
data/zheng/processed_interactions_p4/stu4_ade_p4_logs.csv,0.559322033898305,defaultdict(None, {'same': (33, 0.9090909090909091), 'modify-1': (15, 0.2), 'modify-2': (11, 0.0)})
