Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
ActorCritic,pro25_acf_p1,0.05,0.0001,0.5,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro25_acf_p1,0.1,0.0001,0.05,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro25_acf_p1,0.2,0.0001,0.9,1,0.625,"[None, None, None]",0,0
ActorCritic,pro25_acf_p1,0.3,0.0001,0.05,1,0.7142857142857143,"[None, None, None]",0,0
ActorCritic,pro25_acf_p1,0.4,0.0001,0.05,1,0.16666666666666666,"[None, None, None]",0,0
ActorCritic,pro25_acf_p1,0.5,0.001,0.2,1,0.0,"[None, None, None]",0,0
ActorCritic,pro25_acf_p1,0.6,0.1,0.5,1,1.0,"[None, None, None]",0,0
ActorCritic,pro25_acf_p1,0.7,0.0001,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,pro25_acf_p1,0.8,0.1,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,pro25_acf_p1,0.9,0.1,0.2,1,0.0,"[None, None, None]",0,0
ActorCritic,pro15_ade_p1,0.05,0.001,0.8,1,0.7083333333333334,"[None, None, None]",0,0
ActorCritic,pro15_ade_p1,0.1,0.0001,0.05,1,0.4782608695652174,"[None, None, None]",0,0
ActorCritic,pro15_ade_p1,0.2,0.0001,0.99,1,0.7,"[None, None, None]",0,0
ActorCritic,pro15_ade_p1,0.3,0.0001,0.9,1,0.7222222222222222,"[None, None, None]",0,0
ActorCritic,pro15_ade_p1,0.4,0.0001,0.05,1,0.7333333333333333,"[None, None, None]",0,0
ActorCritic,pro15_ade_p1,0.5,0.001,0.99,1,0.6153846153846154,"[None, None, None]",0,0
ActorCritic,pro15_ade_p1,0.6,0.0001,0.2,1,0.5,"[None, None, None]",0,0
ActorCritic,pro15_ade_p1,0.7,0.001,0.5,1,0.5,"[None, None, None]",0,0
ActorCritic,pro15_ade_p1,0.8,0.0001,0.5,1,0.6,"[None, None, None]",0,0
ActorCritic,pro15_ade_p1,0.9,0.1,0.05,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro13_ace_p1,0.05,0.0001,0.2,1,0.6923076923076923,"[None, None, None]",0,0
ActorCritic,pro13_ace_p1,0.1,0.0001,0.05,1,0.72,"[None, None, None]",0,0
ActorCritic,pro13_ace_p1,0.2,0.0001,0.1,1,0.6363636363636364,"[None, None, None]",0,0
ActorCritic,pro13_ace_p1,0.3,0.0001,0.9,1,0.7368421052631579,"[None, None, None]",0,0
ActorCritic,pro13_ace_p1,0.4,0.001,0.05,1,0.8823529411764706,"[None, None, None]",0,0
ActorCritic,pro13_ace_p1,0.5,0.001,0.2,1,1.0,"[None, None, None]",0,0
ActorCritic,pro13_ace_p1,0.6,0.001,0.2,1,1.0,"[None, None, None]",0,0
ActorCritic,pro13_ace_p1,0.7,0.0001,0.5,1,1.0,"[None, None, None]",0,0
ActorCritic,pro13_ace_p1,0.8,0.0001,0.8,1,1.0,"[None, None, None]",0,0
ActorCritic,pro13_ace_p1,0.9,0.0001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,pro24_adf_p1,0.05,0.0001,0.2,1,0.53125,"[None, None, None]",0,0
ActorCritic,pro24_adf_p1,0.1,0.0001,0.05,1,0.4,"[None, None, None]",0,0
ActorCritic,pro24_adf_p1,0.2,0.0001,0.1,1,0.4074074074074074,"[None, None, None]",0,0
ActorCritic,pro24_adf_p1,0.3,0.0001,0.9,1,0.4583333333333333,"[None, None, None]",0,0
ActorCritic,pro24_adf_p1,0.4,0.001,0.05,1,0.3,"[None, None, None]",0,0
ActorCritic,pro24_adf_p1,0.5,0.0001,0.1,1,0.4117647058823529,"[None, None, None]",0,0
ActorCritic,pro24_adf_p1,0.6,0.001,0.99,1,0.35714285714285715,"[None, None, None]",0,0
ActorCritic,pro24_adf_p1,0.7,0.5,0.2,1,0.6,"[None, None, None]",0,0
ActorCritic,pro24_adf_p1,0.8,0.001,0.05,1,0.14285714285714285,"[None, None, None]",0,0
ActorCritic,pro24_adf_p1,0.9,0.1,0.8,1,1.0,"[None, None, None]",0,0
ActorCritic,pro20_ade_p1,0.05,0.0001,0.05,1,0.6571428571428571,"[None, None, None]",0,0
ActorCritic,pro20_ade_p1,0.1,0.0001,0.1,1,0.3939393939393939,"[None, None, None]",0,0
ActorCritic,pro20_ade_p1,0.2,0.0001,0.1,1,0.3448275862068966,"[None, None, None]",0,0
ActorCritic,pro20_ade_p1,0.3,0.001,0.1,1,0.2692307692307692,"[None, None, None]",0,0
ActorCritic,pro20_ade_p1,0.4,0.0001,0.5,1,0.7272727272727273,"[None, None, None]",0,0
ActorCritic,pro20_ade_p1,0.5,0.0001,0.9,1,0.7222222222222222,"[None, None, None]",0,0
ActorCritic,pro20_ade_p1,0.6,0.1,0.05,1,0.8,"[None, None, None]",0,0
ActorCritic,pro20_ade_p1,0.7,0.001,0.8,1,0.8181818181818182,"[None, None, None]",0,0
