Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
SARSA,pro25_acf_p1,0.05,0.0001,0.05,0,0.6666666666666666,0,1.0,0.01
SARSA,pro25_acf_p1,0.1,0.0001,0.05,0,0.6666666666666666,0,1.0,0.01
SARSA,pro25_acf_p1,0.2,0.0001,0.05,0,0.625,0,1.0,0.01
SARSA,pro25_acf_p1,0.3,0.0001,0.1,0,0.5714285714285714,0,1.0,0.7
SARSA,pro25_acf_p1,0.4,0.0001,0.05,0,0.6666666666666666,0,1.0,0.7
SARSA,pro25_acf_p1,0.5,0.0001,0.8,0,0.6,0,1.0,0.7
SARSA,pro25_acf_p1,0.6,0.0001,0.2,0,0.75,0,1.0,0.5
SARSA,pro25_acf_p1,0.7,0.1,0.05,0,0.6666666666666666,0,1.0,0.5
SARSA,pro25_acf_p1,0.8,0.1,0.9,0,1.0,0,1.0,0.5
SARSA,pro25_acf_p1,0.9,0.0001,0.1,0,1.0,0,1.0,0.1
SARSA,pro15_ade_p1,0.05,0.0001,0.05,0,0.75,0,1.0,0.01
SARSA,pro15_ade_p1,0.1,0.0001,0.05,0,0.6956521739130435,0,1.0,0.01
SARSA,pro15_ade_p1,0.2,0.001,0.99,0,0.65,0,1.0,0.05
SARSA,pro15_ade_p1,0.3,0.0001,0.1,0,0.7222222222222222,0,1.0,0.1
SARSA,pro15_ade_p1,0.4,0.0001,0.05,0,0.6666666666666666,0,1.0,0.01
SARSA,pro15_ade_p1,0.5,0.0001,0.1,0,0.6923076923076923,0,1.0,0.05
SARSA,pro15_ade_p1,0.6,0.0001,0.1,0,0.5,0,1.0,0.05
SARSA,pro15_ade_p1,0.7,0.0001,0.99,0,0.625,0,1.0,0.1
SARSA,pro15_ade_p1,0.8,0.0001,0.1,0,0.6,0,1.0,0.01
SARSA,pro15_ade_p1,0.9,0.1,0.05,0,0.6666666666666666,0,1.0,0.1
SARSA,pro13_ace_p1,0.05,0.0001,0.05,0,0.6923076923076923,0,1.0,0.01
SARSA,pro13_ace_p1,0.1,0.0001,0.05,0,0.72,0,1.0,0.05
SARSA,pro13_ace_p1,0.2,0.01,0.8,0,0.6818181818181818,0,1.0,0.1
