Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward
Reinforce,pro31_adf_p4,0.4,0.01,0.05,,0.5882352941176471,"[None, None, None]",0
Reinforce,pro31_adf_p4,0.5,0.01,0.05,,0.5348837209302325,"[None, None, None]",0
Reinforce,pro31_adf_p4,0.6,0.001,0.05,,0.5588235294117647,"[None, None, None]",0
Reinforce,pro31_adf_p4,0.7,0.01,0.05,,0.6153846153846154,"[None, None, None]",0
Reinforce,pro31_adf_p4,0.8,0.01,0.05,,0.5882352941176471,"[None, None, None]",0
Reinforce,pro31_adf_p4,0.9,0.01,0.5,,0.4444444444444445,"[None, None, None]",0
Reinforce,pro3_ace_p4,0.05,0.0001,0.8,,0.6860759493670886,"[None, None, None]",0
Reinforce,pro3_ace_p4,0.1,0.0001,0.2,,0.7253333333333334,"[None, None, None]",0
Reinforce,pro3_ace_p4,0.2,0.0001,0.9,,0.6746268656716418,"[None, None, None]",0
Reinforce,pro3_ace_p4,0.3,0.001,0.05,,0.7627118644067796,"[None, None, None]",0
Reinforce,pro3_ace_p4,0.4,0.0001,0.8,,0.64,"[None, None, None]",0
Reinforce,pro3_ace_p4,0.5,0.001,0.1,,0.8047619047619048,"[None, None, None]",0
Reinforce,pro3_ace_p4,0.6,0.001,0.05,,0.9411764705882353,"[None, None, None]",0
Reinforce,pro3_ace_p4,0.7,0.001,0.05,,0.96,"[None, None, None]",0
Reinforce,pro3_ace_p4,0.8,0.001,0.05,,1.0,"[None, None, None]",0
Reinforce,pro3_ace_p4,0.9,0.001,0.1,,1.0,"[None, None, None]",0
Reinforce,pro17_ace_p4,0.05,0.001,0.5,,0.6350282485875706,"[None, None, None]",0
Reinforce,pro17_ace_p4,0.1,0.001,0.5,,0.6309523809523809,"[None, None, None]",0
Reinforce,pro17_ace_p4,0.2,0.001,0.05,,0.6161073825503356,"[None, None, None]",0
Reinforce,pro17_ace_p4,0.3,0.001,0.05,,0.6091603053435115,"[None, None, None]",0
Reinforce,pro17_ace_p4,0.4,0.001,0.1,,0.6321428571428571,"[None, None, None]",0
Reinforce,pro17_ace_p4,0.5,0.001,0.05,,0.6344086021505376,"[None, None, None]",0
Reinforce,pro17_ace_p4,0.6,0.001,0.8,,0.64,"[None, None, None]",0
Reinforce,pro17_ace_p4,0.7,0.01,0.05,,0.5535714285714286,"[None, None, None]",0
Reinforce,pro17_ace_p4,0.8,0.001,0.5,,0.5,"[None, None, None]",0
Reinforce,pro17_ace_p4,0.9,0.001,0.2,,0.631578947368421,"[None, None, None]",0
Reinforce,pro9_acf_p4,0.05,0.0001,0.05,,0.07837837837837838,"[None, None, None]",0
Reinforce,pro9_acf_p4,0.1,0.0001,0.05,,0.5714285714285714,"[None, None, None]",0
Reinforce,pro9_acf_p4,0.2,0.001,0.2,,0.6129032258064516,"[None, None, None]",0
Reinforce,pro9_acf_p4,0.3,0.001,0.05,,0.6666666666666666,"[None, None, None]",0
Reinforce,pro9_acf_p4,0.4,0.001,0.05,,0.6340425531914894,"[None, None, None]",0
Reinforce,pro9_acf_p4,0.5,0.001,0.05,,0.5897435897435898,"[None, None, None]",0
Reinforce,pro9_acf_p4,0.6,0.001,0.05,,0.5483870967741935,"[None, None, None]",0
Reinforce,pro9_acf_p4,0.7,0.001,0.05,,0.5833333333333334,"[None, None, None]",0
Reinforce,pro9_acf_p4,0.8,0.001,0.05,,0.625,"[None, None, None]",0
Reinforce,pro9_acf_p4,0.9,0.001,0.05,,0.75,"[None, None, None]",0
Reinforce,pro20_ade_p4,0.05,0.0001,0.1,,0.5883116883116883,"[None, None, None]",0
Reinforce,pro20_ade_p4,0.1,0.001,0.2,,0.6,"[None, None, None]",0
Reinforce,pro20_ade_p4,0.2,0.001,0.5,,0.6153846153846154,"[None, None, None]",0
Reinforce,pro20_ade_p4,0.3,0.001,0.1,,0.6228070175438597,"[None, None, None]",0
Reinforce,pro20_ade_p4,0.4,0.001,0.05,,0.5897959183673469,"[None, None, None]",0
Reinforce,pro20_ade_p4,0.5,0.001,0.05,,0.6049382716049383,"[None, None, None]",0
Reinforce,pro20_ade_p4,0.6,0.001,0.05,,0.6307692307692307,"[None, None, None]",0
Reinforce,pro20_ade_p4,0.7,0.001,0.1,,0.6122448979591837,"[None, None, None]",0
Reinforce,pro20_ade_p4,0.8,0.001,0.05,,0.6848484848484848,"[None, None, None]",0
Reinforce,pro20_ade_p4,0.9,0.001,0.05,,0.6941176470588236,"[None, None, None]",0
Reinforce,pro29_ace_p4,0.05,0.001,0.8,,0.6477611940298508,"[None, None, None]",0
Reinforce,pro29_ace_p4,0.1,0.001,0.05,,0.6519685039370078,"[None, None, None]",0
Reinforce,pro29_ace_p4,0.2,0.001,0.05,,0.6637168141592921,"[None, None, None]",0
Reinforce,pro29_ace_p4,0.3,0.001,0.1,,0.6464646464646465,"[None, None, None]",0
Reinforce,pro29_ace_p4,0.4,0.001,0.05,,0.6447058823529411,"[None, None, None]",0
Reinforce,pro29_ace_p4,0.5,0.001,0.05,,0.6619718309859155,"[None, None, None]",0
Reinforce,pro29_ace_p4,0.6,0.001,0.05,,0.6491228070175439,"[None, None, None]",0
Reinforce,pro29_ace_p4,0.7,0.001,0.1,,0.6372093023255815,"[None, None, None]",0
Reinforce,pro29_ace_p4,0.8,0.001,0.05,,0.5862068965517241,"[None, None, None]",0
Reinforce,pro29_ace_p4,0.9,0.001,0.05,,0.6,"[None, None, None]",0
Reinforce,stu17_ace_p4,0.05,0.001,0.05,,0.5333333333333333,"[None, None, None]",0
Reinforce,stu17_ace_p4,0.1,0.0001,0.1,,0.4714285714285714,"[None, None, None]",0
Reinforce,stu17_ace_p4,0.2,0.001,0.05,,0.43200000000000005,"[None, None, None]",0
Reinforce,stu17_ace_p4,0.3,0.0001,0.05,,0.36363636363636365,"[None, None, None]",0
Reinforce,stu17_ace_p4,0.4,0.001,0.1,,0.3684210526315789,"[None, None, None]",0
Reinforce,stu17_ace_p4,0.5,0.001,0.05,,0.3125,"[None, None, None]",0
Reinforce,stu17_ace_p4,0.6,0.001,0.05,,0.23076923076923078,"[None, None, None]",0
Reinforce,stu17_ace_p4,0.7,0.001,0.2,,0.2,"[None, None, None]",0
Reinforce,stu17_ace_p4,0.8,0.001,0.05,,0.14285714285714285,"[None, None, None]",0
Reinforce,stu17_ace_p4,0.9,0.0001,0.05,,0.2,"[None, None, None]",0
Reinforce,stu10_acf_p4,0.05,0.001,0.05,,0.8804347826086957,"[None, None, None]",0
Reinforce,stu10_acf_p4,0.1,0.001,0.1,,0.8965517241379309,"[None, None, None]",0
Reinforce,stu10_acf_p4,0.2,0.001,0.05,,0.909090909090909,"[None, None, None]",0
Reinforce,stu10_acf_p4,0.3,0.001,0.05,,0.9117647058823529,"[None, None, None]",0
Reinforce,stu10_acf_p4,0.4,0.001,0.05,,0.913793103448276,"[None, None, None]",0
Reinforce,stu10_acf_p4,0.5,0.0001,0.2,,0.9166666666666666,"[None, None, None]",0
Reinforce,stu10_acf_p4,0.6,0.001,0.05,,0.8974358974358975,"[None, None, None]",0
Reinforce,stu10_acf_p4,0.7,0.001,0.1,,0.8965517241379309,"[None, None, None]",0
Reinforce,stu10_acf_p4,0.8,0.001,0.05,,0.9,"[None, None, None]",0
Reinforce,stu10_acf_p4,0.9,0.001,0.1,,0.9,"[None, None, None]",0
Reinforce,pro21_ade_p4,0.05,0.0001,0.1,,0.5901477832512315,"[None, None, None]",0
Reinforce,pro21_ade_p4,0.1,0.001,0.05,,0.6354166666666666,"[None, None, None]",0
Reinforce,pro21_ade_p4,0.2,0.001,0.05,,0.6374269005847953,"[None, None, None]",0
Reinforce,pro21_ade_p4,0.3,0.001,0.9,,0.64,"[None, None, None]",0
Reinforce,pro21_ade_p4,0.4,0.001,0.05,,0.6484375,"[None, None, None]",0
Reinforce,pro21_ade_p4,0.5,0.001,0.05,,0.6448598130841121,"[None, None, None]",0
Reinforce,pro21_ade_p4,0.6,0.001,0.05,,0.6953488372093023,"[None, None, None]",0
Reinforce,pro21_ade_p4,0.7,0.001,0.05,,0.7,"[None, None, None]",0
Reinforce,pro21_ade_p4,0.8,0.001,0.9,,0.6418604651162791,"[None, None, None]",0
Reinforce,pro21_ade_p4,0.9,0.001,0.5,,0.8181818181818181,"[None, None, None]",0
Reinforce,stu13_acf_p4,0.05,0.0001,0.1,,0.7886792452830188,"[None, None, None]",0
Reinforce,stu13_acf_p4,0.1,0.001,0.05,,0.8,"[None, None, None]",0
Reinforce,stu13_acf_p4,0.2,0.001,0.1,,0.8227272727272726,"[None, None, None]",0
Reinforce,stu13_acf_p4,0.3,0.001,0.05,,0.8461538461538461,"[None, None, None]",0
Reinforce,stu13_acf_p4,0.4,0.001,0.05,,0.8484848484848484,"[None, None, None]",0
Reinforce,stu13_acf_p4,0.5,0.001,0.05,,0.8214285714285714,"[None, None, None]",0
Reinforce,stu13_acf_p4,0.6,0.001,0.05,,0.8636363636363636,"[None, None, None]",0
Reinforce,stu13_acf_p4,0.7,0.001,0.05,,0.8823529411764707,"[None, None, None]",0
Reinforce,stu13_acf_p4,0.8,0.001,0.1,,0.8181818181818181,"[None, None, None]",0
Reinforce,stu13_acf_p4,0.9,0.001,0.05,,1.0,"[None, None, None]",0
Reinforce,stu21_ace_p4,0.05,0.0001,0.05,,0.6578313253012048,"[None, None, None]",0
Reinforce,stu21_ace_p4,0.1,0.001,0.1,,0.6759493670886076,"[None, None, None]",0
Reinforce,stu21_ace_p4,0.2,0.001,0.05,,0.6714285714285714,"[None, None, None]",0
Reinforce,stu21_ace_p4,0.3,0.001,0.05,,0.6557377049180327,"[None, None, None]",0
Reinforce,stu21_ace_p4,0.4,0.001,0.1,,0.6037735849056604,"[None, None, None]",0
Reinforce,stu21_ace_p4,0.5,0.001,0.05,,0.6136363636363636,"[None, None, None]",0
Reinforce,stu21_ace_p4,0.6,0.0001,0.9,,0.6285714285714286,"[None, None, None]",0
Reinforce,stu21_ace_p4,0.7,0.001,0.05,,0.5555555555555556,"[None, None, None]",0
Reinforce,stu21_ace_p4,0.8,0.001,0.05,,0.3888888888888889,"[None, None, None]",0
Reinforce,stu21_ace_p4,0.9,0.001,0.05,,0.3333333333333333,"[None, None, None]",0
Reinforce,stu24_ace_p4,0.05,0.0001,0.2,,0.3614457831325301,"[None, None, None]",0
Reinforce,stu24_ace_p4,0.1,0.001,0.05,,0.49367088607594944,"[None, None, None]",0
Reinforce,stu24_ace_p4,0.2,0.0001,0.05,,0.3771428571428571,"[None, None, None]",0
Reinforce,stu24_ace_p4,0.3,0.001,0.1,,0.5377049180327869,"[None, None, None]",0
Reinforce,stu24_ace_p4,0.4,0.0001,0.05,,0.5433962264150943,"[None, None, None]",0
Reinforce,stu24_ace_p4,0.5,0.001,0.05,,0.5454545454545454,"[None, None, None]",0
Reinforce,stu24_ace_p4,0.6,0.001,0.05,,0.5142857142857142,"[None, None, None]",0
Reinforce,stu24_ace_p4,0.7,0.001,0.05,,0.5555555555555556,"[None, None, None]",0
Reinforce,stu24_ace_p4,0.8,0.01,0.2,,0.5,"[None, None, None]",0
Reinforce,stu24_ace_p4,0.9,0.001,0.2,,0.4444444444444445,"[None, None, None]",0
Reinforce,stu25_ace_p4,0.05,0.0001,0.1,,0.5785714285714285,"[None, None, None]",0
Reinforce,stu25_ace_p4,0.1,0.0001,0.05,,0.5773584905660376,"[None, None, None]",0
Reinforce,stu25_ace_p4,0.2,0.0001,0.1,,0.43404255319148943,"[None, None, None]",0
Reinforce,stu25_ace_p4,0.3,0.0001,0.1,,0.5804878048780487,"[None, None, None]",0
Reinforce,stu25_ace_p4,0.4,0.0001,0.05,,0.5542857142857143,"[None, None, None]",0
Reinforce,stu25_ace_p4,0.5,0.001,0.1,,0.5862068965517241,"[None, None, None]",0
Reinforce,stu25_ace_p4,0.6,0.001,0.05,,0.5833333333333334,"[None, None, None]",0
Reinforce,stu25_ace_p4,0.7,0.001,0.05,,0.6000000000000001,"[None, None, None]",0
Reinforce,stu25_ace_p4,0.8,0.001,0.05,,0.5833333333333334,"[None, None, None]",0
Reinforce,stu25_ace_p4,0.9,0.001,0.05,,0.5,"[None, None, None]",0
Reinforce,stu11_adf_p4,0.05,0.0001,0.1,,0.5079646017699115,"[None, None, None]",0
Reinforce,stu11_adf_p4,0.1,0.001,0.2,,0.6859813084112149,"[None, None, None]",0
Reinforce,stu11_adf_p4,0.2,0.001,0.05,,0.7473684210526316,"[None, None, None]",0
Reinforce,stu11_adf_p4,0.3,0.001,0.05,,0.7710843373493976,"[None, None, None]",0
Reinforce,stu11_adf_p4,0.4,0.001,0.05,,0.8028169014084507,"[None, None, None]",0
Reinforce,stu11_adf_p4,0.5,0.001,0.05,,0.8135593220338982,"[None, None, None]",0
Reinforce,stu11_adf_p4,0.6,0.001,0.05,,0.7916666666666666,"[None, None, None]",0
Reinforce,stu11_adf_p4,0.7,0.001,0.05,,0.8055555555555556,"[None, None, None]",0
Reinforce,stu11_adf_p4,0.8,0.001,0.05,,0.875,"[None, None, None]",0
Reinforce,stu11_adf_p4,0.9,0.001,0.1,,0.9166666666666666,"[None, None, None]",0
Reinforce,stu29_ade_p4,0.05,0.001,0.05,,0.6024691358024692,"[None, None, None]",0
Reinforce,stu29_ade_p4,0.1,0.001,0.1,,0.612987012987013,"[None, None, None]",0
Reinforce,stu29_ade_p4,0.2,0.001,0.05,,0.6029411764705882,"[None, None, None]",0
Reinforce,stu29_ade_p4,0.3,0.01,0.05,,0.6166666666666667,"[None, None, None]",0
Reinforce,stu29_ade_p4,0.4,0.001,0.05,,0.6078431372549019,"[None, None, None]",0
Reinforce,stu29_ade_p4,0.5,0.01,0.05,,0.5813953488372093,"[None, None, None]",0
Reinforce,stu29_ade_p4,0.6,0.01,0.05,,0.5588235294117647,"[None, None, None]",0
Reinforce,stu29_ade_p4,0.7,0.001,0.05,,0.6153846153846154,"[None, None, None]",0
Reinforce,stu29_ade_p4,0.8,0.001,0.1,,0.5882352941176471,"[None, None, None]",0
Reinforce,stu29_ade_p4,0.9,0.001,0.2,,0.5555555555555556,"[None, None, None]",0
Reinforce,stu30_adf_p4,0.05,0.0001,0.99,,0.6428571428571428,"[None, None, None]",0
Reinforce,stu30_adf_p4,0.1,0.001,0.8,,0.6424242424242423,"[None, None, None]",0
Reinforce,stu30_adf_p4,0.2,0.001,0.99,,0.6135593220338983,"[None, None, None]",0
Reinforce,stu30_adf_p4,0.3,0.01,0.05,,0.3923076923076923,"[None, None, None]",0
Reinforce,stu30_adf_p4,0.4,0.001,0.05,,0.6590909090909091,"[None, None, None]",0
Reinforce,stu30_adf_p4,0.5,0.001,0.05,,0.6756756756756757,"[None, None, None]",0
Reinforce,stu30_adf_p4,0.6,0.001,0.05,,0.6666666666666666,"[None, None, None]",0
Reinforce,stu30_adf_p4,0.7,0.001,0.05,,0.6363636363636364,"[None, None, None]",0
Reinforce,stu30_adf_p4,0.8,0.001,0.05,,0.5333333333333333,"[None, None, None]",0
Reinforce,stu30_adf_p4,0.9,0.001,0.05,,0.5,"[None, None, None]",0
Reinforce,stu15_ade_p4,0.05,0.001,0.05,,0.42000000000000004,"[None, None, None]",0
Reinforce,stu15_ade_p4,0.1,0.001,0.1,,0.40210526315789474,"[None, None, None]",0
Reinforce,stu15_ade_p4,0.2,0.001,0.8,,0.4261904761904762,"[None, None, None]",0
Reinforce,stu15_ade_p4,0.3,0.01,0.05,,0.35135135135135137,"[None, None, None]",0
Reinforce,stu15_ade_p4,0.4,0.001,0.1,,0.4126984126984127,"[None, None, None]",0
Reinforce,stu15_ade_p4,0.5,0.001,0.05,,0.41509433962264153,"[None, None, None]",0
Reinforce,stu15_ade_p4,0.6,0.001,0.05,,0.40476190476190477,"[None, None, None]",0
Reinforce,stu15_ade_p4,0.7,0.001,0.05,,0.40625,"[None, None, None]",0
Reinforce,stu15_ade_p4,0.8,0.001,0.9,,0.47619047619047616,"[None, None, None]",0
Reinforce,stu15_ade_p4,0.9,0.001,0.8,,0.5454545454545454,"[None, None, None]",0
Reinforce,stu4_ade_p4,0.05,0.001,0.05,,0.03125,"[None, None, None]",0
Reinforce,stu4_ade_p4,0.1,0.0001,0.05,,0.5533333333333333,"[None, None, None]",0
Reinforce,stu4_ade_p4,0.2,0.001,0.1,,0.5851851851851851,"[None, None, None]",0
Reinforce,stu4_ade_p4,0.3,0.0001,0.2,,0.5333333333333334,"[None, None, None]",0
Reinforce,stu4_ade_p4,0.4,0.001,0.05,,0.5200000000000001,"[None, None, None]",0
Reinforce,stu4_ade_p4,0.5,0.001,0.05,,0.45882352941176474,"[None, None, None]",0
Reinforce,stu4_ade_p4,0.6,0.0001,0.1,,0.34285714285714286,"[None, None, None]",0
Reinforce,stu4_ade_p4,0.7,0.0001,0.05,,0.24,"[None, None, None]",0
Reinforce,stu4_ade_p4,0.8,0.001,0.1,,0.2857142857142857,"[None, None, None]",0
Reinforce,stu4_ade_p4,0.9,0.0001,0.05,,0.4,"[None, None, None]",0
Reinforce,stu36_adf_p4,0.05,0.001,0.05,,0.7627118644067796,"[None, None, None]",0
Reinforce,stu36_adf_p4,0.1,0.001,0.8,,0.7857142857142857,"[None, None, None]",0
Reinforce,stu36_adf_p4,0.2,0.0001,0.05,,0.5920000000000001,"[None, None, None]",0
Reinforce,stu36_adf_p4,0.3,0.0001,0.2,,0.46818181818181814,"[None, None, None]",0
Reinforce,stu36_adf_p4,0.4,0.001,0.8,,0.7631578947368421,"[None, None, None]",0
Reinforce,stu36_adf_p4,0.5,0.001,0.05,,0.7741935483870968,"[None, None, None]",0
Reinforce,stu36_adf_p4,0.6,0.001,0.1,,0.76,"[None, None, None]",0
Reinforce,stu36_adf_p4,0.7,0.001,0.05,,0.7368421052631579,"[None, None, None]",0
Reinforce,stu36_adf_p4,0.8,0.0001,0.05,,0.7692307692307693,"[None, None, None]",0
Reinforce,stu36_adf_p4,0.9,0.001,0.05,,0.7142857142857143,"[None, None, None]",0
Reinforce,stu37_adf_p4,0.05,0.0001,0.9,,0.12203389830508474,"[None, None, None]",0
Reinforce,stu37_adf_p4,0.1,0.001,0.05,,0.32142857142857145,"[None, None, None]",0
Reinforce,stu37_adf_p4,0.2,0.001,0.1,,0.36000000000000004,"[None, None, None]",0
Reinforce,stu37_adf_p4,0.3,0.001,0.2,,0.3181818181818182,"[None, None, None]",0
Reinforce,stu37_adf_p4,0.4,0.01,0.05,,0.13157894736842105,"[None, None, None]",0
Reinforce,stu37_adf_p4,0.5,0.001,0.05,,0.3870967741935484,"[None, None, None]",0
Reinforce,stu37_adf_p4,0.6,0.0001,0.5,,0.31999999999999995,"[None, None, None]",0
