User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy,Reward
pro13_ace_p4,0.0,0.05,0,0,Greedy,0,0.0
pro13_ace_p4,0.019230769230769232,0.1,0,0,Greedy,0,0.0
pro13_ace_p4,0.021739130434782608,0.2,0,0,Greedy,0,0.0
pro13_ace_p4,0.025,0.3,0,0,Greedy,0,0.0
pro13_ace_p4,0.0,0.4,0,0,Greedy,0,0.0
pro13_ace_p4,0.0,0.5,0,0,Greedy,0,0.0
pro13_ace_p4,0.0,0.6,0,0,Greedy,0,0.0
pro13_ace_p4,0.375,0.7,0,0,Greedy,0,0.0
pro13_ace_p4,0.1,0.8,0,0,Greedy,0,0.0
pro13_ace_p4,0.0,0.9,0,0,Greedy,0,0.0
pro15_ade_p4,0.03225806451612903,0.05,0,0,Greedy,0,0.0
pro15_ade_p4,0.03389830508474576,0.1,0,0,Greedy,0,0.0
pro15_ade_p4,0.019230769230769232,0.2,0,0,Greedy,0,0.0
pro15_ade_p4,0.022222222222222223,0.3,0,0,Greedy,0,0.0
pro15_ade_p4,0.02564102564102564,0.4,0,0,Greedy,0,0.0
pro15_ade_p4,0.03125,0.5,0,0,Greedy,0,0.0
pro15_ade_p4,0.04,0.6,0,0,Greedy,0,0.0
pro15_ade_p4,0.0,0.7,0,0,Greedy,0,0.0
pro15_ade_p4,0.0,0.8,0,0,Greedy,0,0.0
pro15_ade_p4,0.0,0.9,0,0,Greedy,0,0.0
pro17_ace_p4,0.0,0.05,0,0,Greedy,0,0.0
pro17_ace_p4,0.060240963855421686,0.1,0,0,Greedy,0,0.0
pro17_ace_p4,0.006802721088435374,0.2,0,0,Greedy,0,0.0
pro17_ace_p4,0.0,0.3,0,0,Greedy,0,0.0
pro17_ace_p4,0.00909090909090909,0.4,0,0,Greedy,0,0.0
pro17_ace_p4,0.01098901098901099,0.5,0,0,Greedy,0,0.0
pro17_ace_p4,0.2465753424657534,0.6,0,0,Greedy,0,0.0
pro17_ace_p4,0.05555555555555555,0.7,0,0,Greedy,0,0.0
pro17_ace_p4,0.027777777777777776,0.8,0,0,Greedy,0,0.0
pro17_ace_p4,0.11764705882352941,0.9,0,0,Greedy,0,0.0
pro18_adf_p4,0.0,0.05,0,0,Greedy,0,0.0
pro18_adf_p4,0.0,0.1,0,0,Greedy,0,0.0
pro18_adf_p4,0.0392156862745098,0.2,0,0,Greedy,0,0.0
pro18_adf_p4,0.2,0.3,0,0,Greedy,0,0.0
pro18_adf_p4,0.10526315789473684,0.4,0,0,Greedy,0,0.0
