Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
SARSA,pro10_bdf_p1,0.05,0.0001,0.05,0,0.7368421052631579,0,1.0,0.01
SARSA,pro10_bdf_p1,0.1,0.0001,0.05,0,0.7222222222222222,0,1.0,0.01
SARSA,pro10_bdf_p1,0.2,0.0001,0.1,0,0.5625,0,1.0,0.5
SARSA,pro10_bdf_p1,0.3,0.5,0.2,0,0.7857142857142857,0,1.0,0.5
SARSA,pro10_bdf_p1,0.4,0.0001,0.1,0,0.08333333333333333,0,1.0,0.05
SARSA,pro10_bdf_p1,0.5,0.0001,0.99,0,0.4,0,1.0,0.7
SARSA,pro10_bdf_p1,0.6,0.001,0.1,0,1.0,0,1.0,0.5
SARSA,pro10_bdf_p1,0.7,0.0001,0.2,0,1.0,0,1.0,0.1
SARSA,pro10_bdf_p1,0.8,0.0001,0.1,0,1.0,0,1.0,0.01
SARSA,pro10_bdf_p1,0.9,0.001,0.8,0,1.0,0,1.0,0.05
SARSA,pro16_bce_p1,0.05,0.0001,0.1,0,0.7894736842105263,0,1.0,0.5
SARSA,pro16_bce_p1,0.1,0.0001,0.1,0,0.6111111111111112,0,1.0,0.7
SARSA,pro16_bce_p1,0.2,0.0001,0.05,0,0.8125,0,1.0,0.5
SARSA,pro16_bce_p1,0.3,0.0001,0.5,0,0.7857142857142857,0,1.0,0.5
SARSA,pro16_bce_p1,0.4,0.001,0.8,0,0.6666666666666666,0,1.0,0.5
SARSA,pro16_bce_p1,0.5,0.0001,0.05,0,1.0,0,1.0,0.1
SARSA,pro16_bce_p1,0.6,0.5,0.5,0,1.0,0,1.0,0.05
SARSA,pro16_bce_p1,0.7,0.0001,0.05,0,1.0,0,1.0,0.1
SARSA,pro16_bce_p1,0.8,0.0001,0.99,0,1.0,0,1.0,0.1
SARSA,pro16_bce_p1,0.9,0.0001,0.1,0,1.0,0,1.0,0.05
SARSA,pro1_bcf_p1,0.05,0.0001,0.05,0,0.39285714285714285,0,1.0,0.01
SARSA,pro1_bcf_p1,0.1,0.0001,0.05,0,0.4444444444444444,0,1.0,0.1
SARSA,pro1_bcf_p1,0.2,0.01,0.1,0,0.4166666666666667,0,1.0,0.7
SARSA,pro1_bcf_p1,0.3,0.5,0.1,0,0.3333333333333333,0,1.0,1.0
SARSA,pro1_bcf_p1,0.4,0.001,0.1,0,0.3888888888888889,0,1.0,0.5
SARSA,pro1_bcf_p1,0.5,0.0001,0.8,0,0.26666666666666666,0,1.0,0.7
SARSA,pro1_bcf_p1,0.6,0.0001,0.05,0,0.4166666666666667,0,1.0,0.5
SARSA,pro1_bcf_p1,0.7,0.001,0.2,0,0.5555555555555556,0,1.0,0.5
SARSA,pro1_bcf_p1,0.8,0.5,0.9,0,0.6666666666666666,0,1.0,0.5
SARSA,pro1_bcf_p1,0.9,0.01,0.2,0,0.3333333333333333,0,1.0,0.7
SARSA,pro28_bce_p1,0.05,0.0001,0.05,0,0.46875,0,1.0,0.01
SARSA,pro28_bce_p1,0.1,0.001,0.1,0,0.4666666666666667,0,1.0,0.5
SARSA,pro28_bce_p1,0.2,0.5,0.1,0,0.5185185185185185,0,1.0,0.5
SARSA,pro28_bce_p1,0.3,0.0001,0.1,0,0.5416666666666666,0,1.0,0.05
SARSA,pro28_bce_p1,0.4,1.0,0.99,0,0.6,0,1.0,0.5
SARSA,pro28_bce_p1,0.5,0.001,0.1,0,0.5294117647058824,0,1.0,0.5
SARSA,pro28_bce_p1,0.6,0.0001,0.2,0,0.5,0,1.0,0.1
SARSA,pro28_bce_p1,0.7,0.1,0.05,0,0.6,0,1.0,0.1
SARSA,pro28_bce_p1,0.8,0.5,0.2,0,0.5714285714285714,0,1.0,0.1
SARSA,pro28_bce_p1,0.9,0.1,0.5,0,0.5,0,1.0,0.7
SARSA,pro14_bdf_p1,0.05,0.0001,0.05,0,0.5277777777777778,0,1.0,0.05
SARSA,pro14_bdf_p1,0.1,0.0001,0.05,0,0.6176470588235294,0,1.0,0.1
SARSA,pro14_bdf_p1,0.2,0.001,0.2,0,0.5666666666666667,0,1.0,0.5
SARSA,pro14_bdf_p1,0.3,0.0001,0.2,0,0.6538461538461539,0,1.0,0.1
SARSA,pro14_bdf_p1,0.4,0.001,0.2,0,0.6521739130434783,0,1.0,0.1
SARSA,pro14_bdf_p1,0.5,0.0001,0.9,0,0.631578947368421,0,1.0,0.1
SARSA,pro14_bdf_p1,0.6,0.0001,0.8,0,0.6,0,1.0,0.1
SARSA,pro14_bdf_p1,0.7,0.01,0.2,0,0.5833333333333334,0,1.0,0.5
SARSA,pro14_bdf_p1,0.8,0.5,0.5,0,0.875,0,1.0,0.1
SARSA,pro14_bdf_p1,0.9,0.5,0.2,0,0.75,0,1.0,0.1
SARSA,pro26_bde_p1,0.05,0.0001,0.05,0,0.5294117647058824,0,1.0,0.01
SARSA,pro26_bde_p1,0.1,1.0,0.9,0,0.5208333333333334,0,1.0,0.01
SARSA,pro26_bde_p1,0.2,0.001,0.99,0,0.3953488372093023,0,1.0,0.1
SARSA,pro26_bde_p1,0.3,0.5,0.5,0,0.5263157894736842,0,1.0,0.1
SARSA,pro26_bde_p1,0.4,0.001,0.99,0,0.625,0,1.0,0.1
SARSA,pro26_bde_p1,0.5,0.01,0.8,0,0.4444444444444444,0,1.0,0.5
SARSA,pro26_bde_p1,0.6,0.001,0.2,0,0.6818181818181818,0,1.0,0.1
SARSA,pro26_bde_p1,0.7,0.0001,0.1,0,0.75,0,1.0,0.05
SARSA,pro26_bde_p1,0.8,0.001,0.2,0,0.7272727272727273,0,1.0,0.1
SARSA,pro26_bde_p1,0.9,0.01,0.05,0,0.6666666666666666,0,1.0,0.1
SARSA,pro19_bcf_p1,0.05,0.0001,0.05,0,0.5862068965517241,0,1.0,0.01
SARSA,pro19_bcf_p1,0.1,0.0001,0.05,0,0.5818181818181818,0,1.0,0.01
SARSA,pro19_bcf_p1,0.2,0.0001,0.1,0,0.6326530612244898,0,1.0,0.1
SARSA,pro19_bcf_p1,0.3,0.001,0.05,0,0.5581395348837209,0,1.0,0.1
SARSA,pro19_bcf_p1,0.4,0.001,0.8,0,0.5945945945945946,0,1.0,0.1
SARSA,pro19_bcf_p1,0.5,0.0001,0.5,0,0.5806451612903226,0,1.0,0.1
SARSA,pro19_bcf_p1,0.6,0.001,0.8,0,0.52,0,1.0,0.1
SARSA,pro19_bcf_p1,0.7,0.001,0.2,0,0.631578947368421,0,1.0,0.1
SARSA,pro19_bcf_p1,0.8,0.0001,0.2,0,0.46153846153846156,0,1.0,0.1
SARSA,pro19_bcf_p1,0.9,0.001,0.99,0,0.7142857142857143,0,1.0,0.1
SARSA,pro32_bdf_p1,0.05,0.0001,0.05,0,0.7368421052631579,0,1.0,0.01
SARSA,pro32_bdf_p1,0.1,0.0001,0.05,0,0.7222222222222222,0,1.0,0.01
SARSA,pro32_bdf_p1,0.2,0.0001,0.9,0,0.5,0,1.0,0.7
SARSA,pro32_bdf_p1,0.3,0.01,0.1,0,0.7857142857142857,0,1.0,0.05
SARSA,pro32_bdf_p1,0.4,0.001,0.2,0,0.75,0,1.0,0.1
