Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
ActorCritic,pro10_bdf_p1,0.05,0.0001,0.5,1,0.3157894736842105,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p1,0.1,0.0001,0.2,1,0.7222222222222222,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p1,0.2,0.001,0.05,1,0.75,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p1,0.3,0.001,0.1,1,0.14285714285714285,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p1,0.4,0.1,0.05,1,0.9166666666666666,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p1,0.5,0.0001,0.2,1,0.1,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p1,0.6,0.1,0.8,1,1.0,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p1,0.7,0.0001,0.5,1,0.8333333333333334,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p1,0.8,0.0001,0.99,1,1.0,"[None, None, None]",0,0
ActorCritic,pro10_bdf_p1,0.9,0.001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,pro16_bce_p1,0.05,0.001,0.5,1,0.15789473684210525,"[None, None, None]",0,0
ActorCritic,pro16_bce_p1,0.1,0.0001,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,pro16_bce_p1,0.2,0.001,0.05,1,0.9375,"[None, None, None]",0,0
ActorCritic,pro16_bce_p1,0.3,1.0,0.9,1,0.0,"[None, None, None]",0,0
ActorCritic,pro16_bce_p1,0.4,0.001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,pro16_bce_p1,0.5,0.0001,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,pro16_bce_p1,0.6,0.1,0.2,1,1.0,"[None, None, None]",0,0
ActorCritic,pro16_bce_p1,0.7,0.001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,pro16_bce_p1,0.8,0.001,0.1,1,1.0,"[None, None, None]",0,0
ActorCritic,pro16_bce_p1,0.9,0.001,0.05,1,1.0,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.05,0.0001,0.2,1,0.17857142857142858,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.1,0.001,0.9,1,0.14814814814814814,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.2,0.001,0.5,1,0.4166666666666667,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.3,0.001,0.99,1,0.047619047619047616,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.4,0.0001,0.1,1,0.2222222222222222,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.5,0.0001,0.1,1,0.6666666666666666,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.6,0.1,0.05,1,0.5833333333333334,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.7,0.01,0.8,1,0.4444444444444444,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.8,0.001,0.99,1,0.5,"[None, None, None]",0,0
ActorCritic,pro1_bcf_p1,0.9,0.01,0.2,1,0.3333333333333333,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.05,0.0001,0.1,1,0.3125,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.1,0.0001,0.5,1,0.43333333333333335,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.2,0.01,0.9,1,0.48148148148148145,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.3,0.0001,0.99,1,0.5833333333333334,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.4,0.0001,0.99,1,0.55,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.5,0.0001,0.2,1,0.47058823529411764,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.6,0.0001,0.99,1,0.5714285714285714,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.7,0.0001,0.1,1,0.5,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.8,0.001,0.8,1,0.42857142857142855,"[None, None, None]",0,0
ActorCritic,pro28_bce_p1,0.9,0.1,0.99,1,0.75,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.05,0.0001,0.05,1,0.4722222222222222,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.1,0.0001,0.99,1,0.47058823529411764,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.2,0.0001,0.05,1,0.4666666666666667,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.3,0.0001,0.9,1,0.46153846153846156,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.4,0.001,0.2,1,0.34782608695652173,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.5,0.001,0.05,1,0.42105263157894735,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.6,0.001,0.8,1,0.5333333333333333,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.7,0.1,0.9,1,0.75,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.8,0.0001,0.99,1,0.5,"[None, None, None]",0,0
ActorCritic,pro14_bdf_p1,0.9,0.0001,0.05,1,0.75,"[None, None, None]",0,0
ActorCritic,pro32_bdf_p1,0.05,0.0001,0.1,1,0.7894736842105263,"[None, None, None]",0,0
