User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State
2,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Title-nominal-y",1607552754163,0.1059171597633136,same,['Title'],"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Foraging
816,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116038,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
817,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116065,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
818,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116084,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
819,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116102,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
820,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116117,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
821,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116134,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
822,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116151,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
823,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116167,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
824,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116186,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
825,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116201,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
826,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116217,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
827,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116234,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
828,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116283,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
829,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116667,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
830,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116698,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
831,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116717,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
832,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116733,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
833,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116751,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
834,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116767,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
835,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116783,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
836,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116801,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
837,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116817,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
838,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116848,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
839,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553116981,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
840,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553117031,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
841,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553117048,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
842,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553117081,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
843,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553117099,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
844,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553117685,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
845,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553117714,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
846,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119330,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
847,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119346,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
848,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119363,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
849,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119379,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
850,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119397,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
851,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119417,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
852,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119430,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
853,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119446,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
854,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119463,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
855,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119480,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
856,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119496,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
857,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119513,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
858,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119529,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
859,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119546,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
860,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119596,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
861,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119646,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
862,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119662,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
863,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119679,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
864,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119696,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
865,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119881,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
866,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119912,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
867,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119930,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
868,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553119946,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
869,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553121229,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
870,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553121262,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
871,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553121278,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
872,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553121295,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
873,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553121311,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
874,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553121328,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
875,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553121344,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
876,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553121361,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
877,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553121378,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
878,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553121395,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
879,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553121428,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
880,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553121528,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
881,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553123612,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
882,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553123643,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
883,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553123659,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
884,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553123676,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
885,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553123693,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
886,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553123709,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
887,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553123726,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
888,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553123743,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
889,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553124009,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
890,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553124043,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
891,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553124059,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
892,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553124076,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
893,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553124092,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
894,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553124109,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
895,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553124125,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
896,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553124143,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
897,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553124159,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
898,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553124176,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
899,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553124192,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
900,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553124209,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
901,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553124226,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
902,scroll on the specified chart,"mark:point;encoding:Creative_Type-nominal-x,Production_Budget-quantitative-size,Source-nominal-y",1607553124243,0.3347140039447731,same,"['Creative_Type', 'Production_Budget', 'Source']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Sensemaking
