Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task,participant_id,user,threshold,ncp-1,rank
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,23.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,55.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,26.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,153.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,159.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,41.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,11.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,64.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,6.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,116.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,94.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,29.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,128.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,85.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,141.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,138.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,149.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,121.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,158.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,9.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,131.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,75.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,14.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,6.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,14.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,11.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,14.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,9.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,13.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,14.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,10.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,118.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,17.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,24.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,24.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,79.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,40.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,50.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,11.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,33.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,13.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,137.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,76.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,155.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,110.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,117.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,46.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,24.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,79.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,26.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,51.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,11.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,34.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,95.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,49.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,147.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,128.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,13.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,89.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,6.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,12.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,69.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,145.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,111.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,53.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,68.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,133.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,51.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,123.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,9.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,10.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,36.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,15.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,1.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,102.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,119.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,88.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,17.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,1.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,6.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,10.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,11.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,6.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,141.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,15.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,117.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,13.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,57.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,89.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,1.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,31.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,121.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,58.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,1.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,157.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,107.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,98.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,96.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,60.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,54.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,66.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,147.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,129.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,64.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,63.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,1.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.1,0.4652777777777778,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,99.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,33.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,59.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,66.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,134.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,141.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,17.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,106.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,1.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,80.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,47.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,39.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,129.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,13.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,12.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,9.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,1.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,10.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,11.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,1.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,140.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,158.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,14.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,59.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,77.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,1.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,94.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,108.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,3.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,84.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,10.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,65.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,106.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,36.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,118.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,121.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,132.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,137.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,129.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,98.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,18.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,13.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,149.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,47.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,129.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,76.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,95.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,2.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,152.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,149.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,4.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,79.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,57.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,12.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,15.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,84.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,53.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,82.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,94.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,50.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,5.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,8.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,7.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,92.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,6.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,1.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,9.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,125.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,118.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,11.0
Ottley-HMM,,,,,,,,,,Openended,p4,pro29_ace_p4,pro29_ace_p4,0.2,0.4765625,20.0
