User_Index,Interaction,Value,Time,Reward,Action,Attribute,State,High-Level-State,Task
0,main chart changed because of clicking a field,"mark:bar;encoding:-quantitative-x<aggregate>count,Effect_Amount_of_damage-nominal-y",1614036215681,3.0722222222222224,same,"['Effect_Amount_of_damage', 'None', 'None']","[2, 14, 14]",Foraging,p3
1,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Effect_Amount_of_damage-nominal-y",1614036258513,3.0722222222222224,modify-1,"['Effect_Amount_of_damage', 'None', 'None']","[2, 14, 14]",Foraging,p3
7,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Make_Model-nominal-y",1614036262631,1.0444444444444445,modify-1,"['Aircraft_Make_Model', 'None', 'None']","[1, 14, 14]",Foraging,p3
16,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Flight_Date-nominal-y",1614036265085,1.9333333333333336,modify-1,"['Flight_Date', 'None', 'None']","[3, 14, 14]",Foraging,p3
18,scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Origin_State-nominal-y",1614036265181,0.7944444444444444,same,"['None', 'None', 'Origin_State']","[14, 14, 5]",Foraging,p3
35,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Origin_State-nominal-y",1614036266116,0.7944444444444444,modify-1,"['None', 'None', 'Origin_State']","[14, 14, 5]",Foraging,p3
36,mouseover a related chart,mark:tick;encoding:Speed_IAS_in_knots-quantitative-x,1614036269533,0.6277777777777778,modify-1,"['None', 'None', 'Speed_IAS_in_knots']","[14, 14, 13]",Foraging,p3
40,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Make_Model-nominal-y",1614036272467,1.0444444444444445,same,"['Aircraft_Make_Model', 'None', 'None']","[1, 14, 14]",Foraging,p3
41,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Make_Model-nominal-y",1614036273266,1.0444444444444445,modify-1,"['Aircraft_Make_Model', 'None', 'None']","[1, 14, 14]",Foraging,p3
45,scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1614036274801,2.0166666666666666,same,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Foraging,p3
59,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Airport_Name-nominal-y",1614036276006,2.0166666666666666,modify-1,"['Airport_Name', 'None', 'None']","[0, 14, 14]",Foraging,p3
60,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Airline_Operator-nominal-y",1614036276991,1.877777777777777,same,"['Aircraft_Airline_Operator', 'None', 'None']","[4, 14, 14]",Foraging,p3
61,scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Airline_Operator-nominal-y",1614036278037,1.877777777777777,same,"['Aircraft_Airline_Operator', 'None', 'None']","[4, 14, 14]",Foraging,p3
72,scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Airline_Operator-nominal-y",1614036279357,1.877777777777777,same,"['Aircraft_Airline_Operator', 'None', 'None']","[4, 14, 14]",Foraging,p3
88,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Airline_Operator-nominal-y",1614036279773,1.877777777777777,modify-1,"['Aircraft_Airline_Operator', 'None', 'None']","[4, 14, 14]",Foraging,p3
92,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,When_Phase_of_flight-nominal-y",1614036284614,4.016666666666667,modify-1,"['None', 'None', 'When_Phase_of_flight']","[14, 14, 6]",Foraging,p3
94,scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Wildlife_Species-nominal-y",1614036286299,3.0722222222222224,same,"['None', 'None', 'Wildlife_Species']","[14, 14, 8]",Foraging,p3
101,scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Wildlife_Species-nominal-y",1614036287313,3.0722222222222224,same,"['None', 'None', 'Wildlife_Species']","[14, 14, 8]",Foraging,p3
103,scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Wildlife_Species-nominal-y",1614036288563,3.0722222222222224,same,"['None', 'None', 'Wildlife_Species']","[14, 14, 8]",Foraging,p3
126,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Wildlife_Species-nominal-y",1614036289064,3.0722222222222224,same,"['None', 'None', 'Wildlife_Species']","[14, 14, 8]",Foraging,p3
128,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Wildlife_Species-nominal-y",1614036290031,3.0722222222222224,modify-1,"['None', 'None', 'Wildlife_Species']","[14, 14, 8]",Foraging,p3
129,mouseover a related chart,mark:tick;encoding:Cost_Repair-quantitative-x,1614036291813,7.044444444444444,same,"['Cost_Repair', 'None', 'None']","[11, 14, 14]",Foraging,p3
132,mouseout a related chart,mark:tick;encoding:Cost_Repair-quantitative-x,1614036293598,7.044444444444444,modify-1,"['Cost_Repair', 'None', 'None']","[11, 14, 14]",Foraging,p3
134,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Airline_Operator-nominal-y",1614036297397,1.877777777777777,modify-1,"['Aircraft_Airline_Operator', 'None', 'None']","[4, 14, 14]",Foraging,p3
139,mouseover a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Make_Model-nominal-y",1614036298101,1.0444444444444445,same,"['Aircraft_Make_Model', 'None', 'None']","[1, 14, 14]",Foraging,p3
140,scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Make_Model-nominal-y",1614036299243,1.0444444444444445,same,"['Aircraft_Make_Model', 'None', 'None']","[1, 14, 14]",Foraging,p3
165,scroll on a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Make_Model-nominal-y",1614036301180,1.0444444444444445,same,"['Aircraft_Make_Model', 'None', 'None']","[1, 14, 14]",Foraging,p3
179,mouseout a related chart,"mark:bar;encoding:-quantitative-x<aggregate>count,Aircraft_Make_Model-nominal-y",1614036304833,1.0444444444444445,modify-1,"['Aircraft_Make_Model', 'None', 'None']","[1, 14, 14]",Foraging,p3
