User,Accuracy,Threshold,LearningRate,Discount,Algorithm,StateAccuracy
pro13_ace_p4,0.2807017543859649,0.05,0,0,Elimination,0
pro13_ace_p4,0.1111111111111111,0.1,0,0,Elimination,0
pro13_ace_p4,0.4791666666666667,0.2,0,0,Elimination,0
pro13_ace_p4,0.40476190476190477,0.3,0,0,Elimination,0
pro13_ace_p4,0.08333333333333333,0.4,0,0,Elimination,0
pro13_ace_p4,0.43333333333333335,0.5,0,0,Elimination,0
pro13_ace_p4,0.125,0.6,0,0,Elimination,0
pro13_ace_p4,0.3888888888888889,0.7,0,0,Elimination,0
pro13_ace_p4,0.4166666666666667,0.8,0,0,Elimination,0
pro13_ace_p4,0.16666666666666666,0.9,0,0,Elimination,0
pro15_ade_p4,0.21875,0.05,0,0,Elimination,0
pro15_ade_p4,0.2786885245901639,0.1,0,0,Elimination,0
pro15_ade_p4,0.24074074074074073,0.2,0,0,Elimination,0
pro15_ade_p4,0.19148936170212766,0.3,0,0,Elimination,0
pro15_ade_p4,0.36585365853658536,0.4,0,0,Elimination,0
pro15_ade_p4,0.14705882352941177,0.5,0,0,Elimination,0
pro15_ade_p4,0.18518518518518517,0.6,0,0,Elimination,0
pro15_ade_p4,0.14285714285714285,0.7,0,0,Elimination,0
pro15_ade_p4,0.42857142857142855,0.8,0,0,Elimination,0
pro15_ade_p4,0.2857142857142857,0.9,0,0,Elimination,0
pro17_ace_p4,0.1694915254237288,0.05,0,0,Elimination,0
pro17_ace_p4,0.10714285714285714,0.1,0,0,Elimination,0
pro17_ace_p4,0.09395973154362416,0.2,0,0,Elimination,0
pro17_ace_p4,0.29770992366412213,0.3,0,0,Elimination,0
pro17_ace_p4,0.10714285714285714,0.4,0,0,Elimination,0
pro17_ace_p4,0.24731182795698925,0.5,0,0,Elimination,0
pro17_ace_p4,0.14666666666666667,0.6,0,0,Elimination,0
pro17_ace_p4,0.4107142857142857,0.7,0,0,Elimination,0
pro17_ace_p4,0.13157894736842105,0.8,0,0,Elimination,0
pro17_ace_p4,0.15789473684210525,0.9,0,0,Elimination,0
pro18_adf_p4,0.0,0.05,0,0,Elimination,0
pro18_adf_p4,0.16666666666666666,0.1,0,0,Elimination,0
pro18_adf_p4,0.3584905660377358,0.2,0,0,Elimination,0
pro18_adf_p4,0.14893617021276595,0.3,0,0,Elimination,0
pro18_adf_p4,0.0,0.4,0,0,Elimination,0
