Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
SARSA,pro25_acf_p3,0.05,0.0001,0.9,0,0.711111111111111,0,1.0,0.1
SARSA,pro25_acf_p3,0.1,0.01,0.2,0,0.580392156862745,0,1.0,0.7
SARSA,pro25_acf_p3,0.2,0.0001,0.99,0,0.6488888888888888,0,1.0,0.5
SARSA,pro25_acf_p3,0.3,0.0001,0.99,0,0.7300000000000001,0,1.0,0.05
SARSA,pro25_acf_p3,0.4,0.5,0.99,0,0.5823529411764705,0,1.0,0.1
SARSA,pro25_acf_p3,0.5,0.0001,0.05,0,0.5928571428571429,0,1.0,0.7
SARSA,pro25_acf_p3,0.6,0.0001,0.9,0,0.591304347826087,0,1.0,0.5
SARSA,pro25_acf_p3,0.7,0.5,0.9,0,0.5882352941176471,0,1.0,0.1
SARSA,pro25_acf_p3,0.8,0.5,0.5,0,0.6333333333333333,0,1.0,0.1
SARSA,pro25_acf_p3,0.9,0.0001,0.8,0,0.8333333333333334,0,1.0,0.01
SARSA,pro24_adf_p3,0.05,0.0001,0.05,0,0.4406779661016949,0,1.0,0.05
SARSA,pro24_adf_p3,0.1,0.0001,0.05,0,0.5035714285714287,0,1.0,0.5
SARSA,pro24_adf_p3,0.2,0.0001,0.05,0,0.548,0,1.0,0.7
SARSA,pro24_adf_p3,0.3,1.0,0.05,0,0.5909090909090909,0,1.0,0.5
SARSA,pro24_adf_p3,0.4,0.1,0.05,0,0.5368421052631579,0,1.0,0.7
SARSA,pro24_adf_p3,0.5,0.0001,0.05,0,0.6258064516129032,0,1.0,0.1
SARSA,pro24_adf_p3,0.6,0.001,0.8,0,0.536,0,1.0,0.5
SARSA,pro24_adf_p3,0.7,0.1,0.1,0,0.5684210526315789,0,1.0,0.1
SARSA,pro24_adf_p3,0.8,0.5,0.05,0,0.6153846153846154,0,1.0,0.1
SARSA,pro24_adf_p3,0.9,0.001,0.9,0,0.6857142857142857,0,1.0,0.1
SARSA,pro15_ade_p3,0.05,0.0001,0.2,0,0.5968253968253968,0,1.0,0.5
SARSA,pro15_ade_p3,0.1,0.0001,0.2,0,0.5200000000000001,0,1.0,0.7
SARSA,pro15_ade_p3,0.2,0.5,0.2,0,0.5283018867924528,0,1.0,0.7
SARSA,pro15_ade_p3,0.3,1.0,0.1,0,0.4212765957446809,0,1.0,1.0
SARSA,pro15_ade_p3,0.4,1.0,0.8,0,0.49000000000000005,0,1.0,0.7
SARSA,pro15_ade_p3,0.5,1.0,0.9,0,0.4787878787878788,0,1.0,1.0
SARSA,pro15_ade_p3,0.6,0.0001,0.1,0,0.5481481481481482,0,1.0,0.1
SARSA,pro15_ade_p3,0.7,0.0001,0.9,0,0.43999999999999995,0,1.0,0.1
SARSA,pro15_ade_p3,0.8,0.0001,0.05,0,0.4428571428571428,0,1.0,0.1
