Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
QLearn,pro25_acf_p3,0.05,0.0001,0.1,0,0.6,0,1.0091743119266052,0.5
QLearn,pro25_acf_p3,0.1,0.001,0.05,0,0.49411764705882355,0,1.009708737864077,1.0
QLearn,pro25_acf_p3,0.2,0.0001,0.05,0,0.7244444444444444,0,1.0109890109890107,0.05
QLearn,pro25_acf_p3,0.3,0.01,0.05,0,0.595,0,1.0123456790123455,0.7
QLearn,pro25_acf_p3,0.4,0.5,0.5,0,0.5352941176470589,0,1.0144927536231882,0.7
QLearn,pro25_acf_p3,0.5,0.1,0.1,0,0.7071428571428571,0,1.0175438596491226,0.1
QLearn,pro25_acf_p3,0.6,0.01,0.05,0,0.5217391304347826,0,1.021276595744681,0.5
QLearn,pro25_acf_p3,0.7,0.0001,0.8,0,0.6823529411764706,0,1.0285714285714287,0.1
QLearn,pro25_acf_p3,0.8,0.0001,0.9,0,0.6666666666666666,0,1.0399999999999998,0.01
QLearn,pro25_acf_p3,0.9,0.1,0.1,0,0.7666666666666667,0,1.076923076923077,0.1
QLearn,pro24_adf_p3,0.05,0.0001,0.05,0,0.49491525423728805,0,1.0084033613445378,0.1
QLearn,pro24_adf_p3,0.1,0.001,0.9,0,0.5035714285714287,0,1.008849557522124,0.5
QLearn,pro24_adf_p3,0.2,0.0001,0.05,0,0.5840000000000001,0,1.0099009900990101,0.5
QLearn,pro24_adf_p3,0.3,0.0001,0.05,0,0.5045454545454545,0,1.0112359550561794,0.1
QLearn,pro24_adf_p3,0.4,0.001,0.2,0,0.6105263157894737,0,1.012987012987013,0.1
QLearn,pro24_adf_p3,0.5,0.0001,0.1,0,0.6064516129032258,0,1.015873015873016,0.1
QLearn,pro24_adf_p3,0.6,0.0001,0.1,0,0.52,0,1.0196078431372548,0.5
QLearn,pro24_adf_p3,0.7,0.0001,0.1,0,0.5789473684210527,0,1.025641025641026,0.05
QLearn,pro24_adf_p3,0.8,0.1,0.5,0,0.5846153846153846,0,1.0370370370370372,0.5
QLearn,pro24_adf_p3,0.9,1.0,0.2,0,0.6285714285714286,0,1.0666666666666664,0.5
QLearn,pro15_ade_p3,0.05,0.0001,0.1,0,0.5587301587301587,0,1.0078740157480315,1
QLearn,pro15_ade_p3,0.1,0.1,0.9,0,0.49000000000000005,0,1.0082644628099173,1
QLearn,pro15_ade_p3,0.2,0.0001,0.99,0,0.47547169811320755,0,1.0093457943925235,1
QLearn,pro15_ade_p3,0.3,0.0001,0.1,0,0.5702127659574467,0,1.0105263157894737,0.5
QLearn,pro15_ade_p3,0.4,0.0001,0.2,0,0.5800000000000001,0,1.0123456790123457,0.1
QLearn,pro15_ade_p3,0.5,0.01,0.05,0,0.5757575757575758,0,1.0149253731343284,0.1
QLearn,pro15_ade_p3,0.6,0.0001,0.5,0,0.5851851851851853,0,1.018181818181818,0.5
QLearn,pro15_ade_p3,0.7,0.0001,0.2,0,0.44000000000000006,0,1.0243902439024388,0.05
QLearn,pro15_ade_p3,0.8,0.0001,0.1,0,0.45714285714285713,0,1.0344827586206897,0.05
QLearn,pro15_ade_p3,0.9,0.01,0.2,0,0.45714285714285713,0,1.0666666666666667,0.5
QLearn,pro13_ace_p3,0.05,0.0001,0.2,0,0.49736842105263157,0,1.006535947712418,1
QLearn,pro13_ace_p3,0.1,0.0001,0.99,0,0.5972222222222222,0,1.0068965517241377,0.7
QLearn,pro13_ace_p3,0.2,0.5,0.1,0,0.609375,0,1.007751937984496,0.5
QLearn,pro13_ace_p3,0.3,0.0001,0.5,0,0.7392857142857143,0,1.008849557522124,0.1
QLearn,pro13_ace_p3,0.4,0.0001,0.5,0,0.7125,0,1.0103092783505156,0.05
QLearn,pro13_ace_p3,0.5,0.0001,0.9,0,0.7000000000000001,0,1.0123456790123457,0.05
QLearn,pro13_ace_p3,0.6,0.001,0.5,0,0.625,0,1.0153846153846153,0.5
QLearn,pro13_ace_p3,0.7,0.0001,0.05,0,0.7,0,1.020408163265306,0.05
QLearn,pro13_ace_p3,0.8,0.0001,0.9,0,0.725,0,1.0303030303030303,0.1
QLearn,pro13_ace_p3,0.9,0.001,0.8,0,0.825,0,1.0588235294117647,0.1
