Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Longitude,Latitude,Angle
start,Foraging,2016-06-10 15:02:35.812,0.4,0.0,0,1,1,0,0.6400338750000001,1,52.125,65.8125,0.0
zoom,Navigation,2016-06-10 15:03:34.350,0.4,58.538,0,1,1,1,0.3800685,1,57.0625,30.9375,0.0
pan,Navigation,2016-06-10 15:03:35.728,0.3333333333333333,1.378,0,1,1,1,0.6518079999999999,1,91.0,63.0,12.312273262399428
zoom,Navigation,2016-06-10 15:03:36.563,0.42857142857142855,0.835,0,1,1,2,0.6217085,1,92.875,46.25,0.0
zoom,Navigation,2016-06-10 15:03:37.453,0.5,0.89,0,1,1,3,0.315590625,1,46.5,22.25,0.0
pan,Sensemaking,2016-06-10 15:03:38.467,0.4,1.014,0,1,1,3,0.6420195,1,100.5,44.5,24.58738122061489
pan,Sensemaking,2016-06-10 15:03:40.563,0.5,2.096,0,1,1,3,0.476699375,1,50.125,37.875,7.155499310227161
pan,Sensemaking,2016-06-10 15:03:45.624,0.5714285714285714,5.061,0,1,1,3,0.6377185,1,45.0,44.5,304.2022350180435
pan,Sensemaking,2016-06-10 15:03:46.748,0.625,1.124,0,1,1,3,0.6319908125,1,93.6875,47.8125,351.8782707355544
pan,Sensemaking,2016-06-10 15:03:47.980,0.6666666666666666,1.232,0,1,1,3,0.631009,1,89.5,44.5,331.6346484184944
pan,Sensemaking,2016-06-10 15:03:48.695,0.7,0.715,0,1,1,3,0.6176930625,1,88.6875,45.625,323.6518054295521
pan,Sensemaking,2016-06-10 15:03:49.718,0.7272727272727273,1.023,0,1,1,3,0.6359015,1,89.5,44.5,335.68026200596603
pan,Sensemaking,2016-06-10 15:03:50.406,0.75,0.688,0,1,1,3,0.5807614375,1,79.5625,54.6875,335.4986221328844
pan,Sensemaking,2016-06-10 15:03:51.382,0.7692307692307693,0.976,0,1,1,3,0.6331290625,1,96.0,46.5625,340.03149654288217
pan,Sensemaking,2016-06-10 15:03:52.416,0.7857142857142857,1.034,0,1,1,3,0.63673125,1,91.0,45.875,300.177415609672
pan,Sensemaking,2016-06-10 15:03:53.405,0.8,0.989,0,1,1,3,0.631079,1,87.0,44.5,313.0139710056727
pan,Sensemaking,2016-06-10 15:03:54.093,0.8125,0.688,0,1,1,3,0.635735375,1,89.9375,47.375,329.2237912799153
pan,Sensemaking,2016-06-10 15:03:55.199,0.8235294117647058,1.106,0,1,1,3,0.652264,1,86.0,44.5,329.7100818850757
pan,Sensemaking,2016-06-10 15:03:56.144,0.8333333333333334,0.945,0,1,1,3,0.6192695625,1,87.375,45.75,316.2913141978715
pan,Sensemaking,2016-06-10 15:03:57.313,0.8421052631578947,1.169,0,1,1,3,0.5644985625000001,1,80.75,39.8125,308.8417743561193
pan,Sensemaking,2016-06-10 15:03:58.139,0.85,0.826,0,1,1,3,0.66462325,1,89.6875,46.0625,316.9635748783344
pan,Sensemaking,2016-06-10 15:03:59.099,0.8571428571428571,0.96,0,1,1,3,0.6692555,1,89.0,44.5,329.36925598816475
pan,Sensemaking,2016-06-10 15:04:00.041,0.8636363636363636,0.942,0,1,1,3,0.6088514375,1,95.75,48.0,318.4679929248343
pan,Sensemaking,2016-06-10 15:04:00.986,0.8695652173913043,0.945,0,1,1,3,0.6392350625000001,1,92.3125,43.75,334.7840713924648
pan,Sensemaking,2016-06-10 15:04:01.993,0.875,1.007,0,1,1,3,0.6356515,1,85.5,44.5,298.21168535862137
pan,Sensemaking,2016-06-10 15:04:02.937,0.88,0.944,0,1,1,3,0.620579875,1,89.0,48.25,330.6599258529318
pan,Sensemaking,2016-06-10 15:04:04.777,0.8846153846153846,1.84,0,1,1,3,0.630807,1,84.0,45.5,5.0143233104636
pan,Sensemaking,2016-06-10 15:04:05.545,0.8888888888888888,0.768,0,1,1,3,0.6088514375,1,95.75,48.0,40.02080813017896
pan,Sensemaking,2016-06-10 15:04:08.371,0.8928571428571429,2.826,0,1,1,3,0.66462325,1,89.6875,46.0625,16.555062209835928
pan,Sensemaking,2016-06-10 15:04:09.256,0.896551724137931,0.885,0,1,1,3,0.5644985625000001,1,80.75,39.8125,28.538951140308495
pan,Sensemaking,2016-06-10 15:04:10.572,0.9,1.316,0,1,1,3,0.6520710000000001,1,89.5,44.5,38.7872361981708
pan,Sensemaking,2016-06-10 15:04:11.329,0.9032258064516129,0.757,0,1,1,3,0.6192695625,1,87.375,45.75,19.224500871927326
pan,Sensemaking,2016-06-10 15:04:12.431,0.90625,1.102,0,1,1,3,0.635735375,1,89.9375,47.375,51.571539699888326
pan,Sensemaking,2016-06-10 15:04:13.304,0.9090909090909091,0.873,0,1,1,3,0.63673125,1,91.0,45.875,25.912975934952378
pan,Sensemaking,2016-06-10 15:04:14.553,0.9117647058823529,1.249,0,1,1,3,0.631079,1,87.0,44.5,22.227011966127908
