Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Longitude,Latitude,Angle
start,Foraging,2016-06-08 19:04:13.709,0.4,0.0,0,1,1,0,0.6400338750000001,1,52.125,65.8125,0.0
zoom,Navigation,2016-06-08 19:04:33.849,0.4,20.14,0,1,1,1,0.3800685,1,57.0625,30.9375,0.0
zoom,Navigation,2016-06-08 19:04:34.594,0.5,0.745,0,1,1,2,0.338582375,1,36.5,27.0625,0.0
pan,Sensemaking,2016-06-08 19:04:36.159,0.4,1.565,0,1,1,2,0.49508512499999996,1,113.5,37.0,354.33774731719285
pan,Sensemaking,2016-06-08 19:04:39.660,0.5,3.501,0,1,1,2,0.6329504375,1,93.625,44.5625,13.117612202419815
pan,Sensemaking,2016-06-08 19:05:27.933,0.5714285714285714,48.273,0,1,1,2,0.6327995,1,89.0,44.5,345.69854446946516
pan,Sensemaking,2016-06-08 19:05:29.133,0.625,1.2,0,1,2,2,0.6327995,1,89.0,44.5,342.20759911049043
pan,Sensemaking,2016-06-08 19:05:29.988,0.6666666666666666,0.855,0,1,2,2,0.65440125,1,99.375,46.375,333.79110575700696
pan,Sensemaking,2016-06-08 19:05:31.005,0.7,1.017,0,1,2,2,0.6507815,1,89.5,44.5,344.71818916939526
pan,Sensemaking,2016-06-08 19:05:32.044,0.7272727272727273,1.039,0,1,2,2,0.6324280625,1,105.0,46.375,339.9029636125316
pan,Sensemaking,2016-06-08 19:05:33.309,0.75,1.265,0,1,2,2,0.6326205,1,89.5,44.5,341.610331240817
pan,Sensemaking,2016-06-08 19:05:34.437,0.7692307692307693,1.128,0,1,2,2,0.6480446875,1,97.5625,45.375,344.3925183834983
pan,Sensemaking,2016-06-08 19:05:36.152,0.7857142857142857,1.715,0,1,2,2,0.6433225,1,87.5,44.5,348.9568120073782
pan,Sensemaking,2016-06-08 19:05:37.229,0.8,1.077,0,1,2,2,0.638858375,1,100.125,46.0625,341.0199940367311
pan,Sensemaking,2016-06-08 19:05:38.365,0.8125,1.136,0,1,2,2,0.6399275,1,89.5,44.5,339.0758316251679
pan,Sensemaking,2016-06-08 19:05:39.301,0.8235294117647058,0.936,0,1,2,2,0.6399275,1,89.5,44.5,344.5117823280159
