Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Longitude,Latitude,Angle
start,Foraging,2016-06-07 18:07:25.231,0.4,0.0,0,1,1,0,0.6400338750000001,1,52.125,65.8125,0.0
zoom,Navigation,2016-06-07 18:08:02.665,0.4,37.434,0,1,1,1,0.3800685,1,57.0625,30.9375,0.0
zoom,Navigation,2016-06-07 18:08:03.474,0.5,0.809,0,1,1,2,0.338582375,1,36.5,27.0625,0.0
zoom,Navigation,2016-06-07 18:08:04.009,0.5714285714285714,0.535,0,1,1,3,0.1348491875,1,5.6875,12.8125,0.0
pan,Sensemaking,2016-06-07 18:08:04.838,0.4,0.829,0,1,1,3,0.5525016875,1,68.625,42.8125,18.57406664409237
pan,Sensemaking,2016-06-07 18:08:05.647,0.5,0.809,0,1,1,3,0.6377185,1,45.0,44.5,358.7666603919217
pan,Sensemaking,2016-06-07 18:08:11.005,0.5714285714285714,5.358,0,1,1,3,0.6377185,1,45.0,44.5,358.8222510167632
pan,Sensemaking,2016-06-07 18:08:14.757,0.625,3.752,0,1,1,3,0.6252447499999999,1,84.125,44.625,1.4407738386585207
pan,Sensemaking,2016-06-07 18:08:19.181,0.6666666666666666,4.424,0,1,1,3,0.6015932500000001,1,75.875,44.5,273.6473860320233
pan,Sensemaking,2016-06-07 18:08:21.661,0.7,2.48,0,1,1,3,0.6273822499999999,1,92.875,44.1875,277.9913094871039
pan,Sensemaking,2016-06-07 18:08:24.668,0.7272727272727273,3.007,0,1,1,3,0.6323505,1,89.9375,45.75,268.1290002274757
pan,Sensemaking,2016-06-07 18:08:27.244,0.75,2.576,0,1,1,3,0.6342248125,1,91.4375,44.5,281.8254676194166
pan,Sensemaking,2016-06-07 18:08:29.156,0.7692307692307693,1.912,0,1,1,3,0.6356115,1,81.25,44.5,263.3169177197033
pan,Sensemaking,2016-06-07 18:08:32.597,0.7857142857142857,3.441,0,1,1,3,0.6402421249999999,1,90.5,45.0625,269.71754866074366
pan,Sensemaking,2016-06-07 18:08:34.109,0.8,1.512,0,1,1,3,0.62197525,1,91.5625,44.5,267.07532394887255
pan,Sensemaking,2016-06-07 18:08:35.655,0.8125,1.546,0,1,1,3,0.6543878125,1,91.3125,44.8125,263.43874903485266
pan,Sensemaking,2016-06-07 18:08:37.204,0.8235294117647058,1.549,0,1,1,3,0.6640450625,1,92.875,44.8125,276.3953997369813
pan,Sensemaking,2016-06-07 18:08:38.655,0.8333333333333334,1.451,0,1,1,3,0.642009125,1,91.9375,44.8125,263.1342635048127
pan,Sensemaking,2016-06-07 18:08:40.004,0.8421052631578947,1.349,0,1,1,3,0.6232460625,1,90.875,45.1875,267.4515909766062
pan,Sensemaking,2016-06-07 18:08:41.212,0.85,1.208,0,1,1,3,0.6093223125,1,91.5625,44.8125,267.05596420858444
pan,Sensemaking,2016-06-07 18:08:42.308,0.8571428571428571,1.096,0,1,1,3,0.591915,1,89.5,44.5,272.8016428976445
pan,Sensemaking,2016-06-07 18:08:43.732,0.8636363636363636,1.424,0,1,1,3,0.591915,1,89.5,44.5,298.5230353018669
pan,Sensemaking,2016-06-07 18:08:44.492,0.8695652173913043,0.76,0,1,1,3,0.6232460625,1,90.875,45.1875,51.90951926655744
pan,Sensemaking,2016-06-07 18:08:48.236,0.875,3.744,0,1,1,3,0.633292,1,89.5,44.5,358.77190479063245
radioClick,Answering,2016-06-07 18:09:02.753,0.4,14.517,0,1,1,3,0.633292,1,89.5,44.5,0.0
pan,Sensemaking,2016-06-07 18:09:14.244,0.88,11.491,0,1,1,3,0.642009125,1,91.9375,44.8125,56.95902261388136
pan,Sensemaking,2016-06-07 18:09:21.460,0.8846153846153846,7.216,0,1,1,3,0.6640450625,1,92.875,44.8125,51.05478836747841
pan,Sensemaking,2016-06-07 18:09:23.645,0.8888888888888888,2.185,0,1,1,3,0.6543878125,1,91.3125,44.8125,42.38103047039424
pan,Sensemaking,2016-06-07 18:09:24.596,0.8928571428571429,0.951,0,1,1,3,0.62197525,1,91.5625,44.5,39.26033460705575
pan,Sensemaking,2016-06-07 18:09:25.500,0.896551724137931,0.904,0,1,1,3,0.6402421249999999,1,90.5,45.0625,28.339536504291463
pan,Sensemaking,2016-06-07 18:09:26.260,0.9,0.76,0,1,1,3,0.6356115,1,81.25,44.5,21.236857358052774
pan,Sensemaking,2016-06-07 18:09:27.300,0.9032258064516129,1.04,0,1,1,3,0.6285505,1,73.5,44.5,13.990205000717506
pan,Sensemaking,2016-06-07 18:09:28.628,0.90625,1.328,0,1,1,3,0.6342248125,1,91.4375,44.5,24.9217664525158
pan,Sensemaking,2016-06-07 18:09:30.812,0.9090909090909091,2.184,0,1,1,3,0.6323505,1,89.9375,45.75,25.78951639745076
pan,Sensemaking,2016-06-07 18:09:31.780,0.9117647058823529,0.968,0,1,1,3,0.6273822499999999,1,92.875,44.1875,18.86156973581687
pan,Sensemaking,2016-06-07 18:09:32.638,0.9142857142857143,0.858,0,1,1,3,0.6015932500000001,1,75.875,44.5,22.904296311970523
pan,Sensemaking,2016-06-07 18:09:33.492,0.9166666666666666,0.854,0,1,1,3,0.6346295,1,86.4375,44.5,20.235871332350158
pan,Sensemaking,2016-06-07 18:09:34.474,0.918918918918919,0.982,0,1,1,3,0.5265071875,1,44.75,39.5625,17.854228877589076
zoom,Sensemaking,2016-06-07 18:09:42.858,0.05263157894736842,8.384,0,1,1,4,0.5984700625,1,96.125,46.8125,0.0
pan,Sensemaking,2016-06-07 18:09:46.922,0.8974358974358975,4.064,0,1,1,4,0.668277,1,89.5,44.5,16.876953283745962
pan,Sensemaking,2016-06-07 18:09:52.623,0.9,5.701,0,1,1,4,0.661026875,1,97.1875,45.0625,256.2536891888805
pan,Sensemaking,2016-06-07 18:09:53.824,0.9024390243902439,1.201,0,1,1,4,0.618511375,1,98.0,44.8125,244.61193617784366
pan,Sensemaking,2016-06-07 18:09:54.861,0.9047619047619048,1.037,0,1,1,4,0.6492439375,1,95.5,48.0625,241.91126832779767
pan,Sensemaking,2016-06-07 18:09:55.916,0.9069767441860465,1.055,0,1,1,4,0.5683451875000001,1,101.3125,46.0625,262.3714923014198
pan,Sensemaking,2016-06-07 18:09:56.876,0.9090909090909091,0.96,0,1,1,4,0.6624615625,1,100.5,46.625,256.70161969683596
pan,Sensemaking,2016-06-07 18:09:59.037,0.9111111111111111,2.161,0,1,1,4,0.560503625,1,95.3125,47.375,250.92802741417378
pan,Sensemaking,2016-06-07 18:10:00.596,0.9130434782608695,1.559,0,1,1,4,0.5574900625,1,98.375,46.25,247.0750216350193
pan,Sensemaking,2016-06-07 18:10:01.700,0.9148936170212766,1.104,0,1,1,4,0.6027148125,1,107.5625,47.75,246.40127663941203
pan,Sensemaking,2016-06-07 18:10:02.869,0.9166666666666666,1.169,0,1,1,4,0.657144625,1,102.5,47.875,246.74569250675083
pan,Sensemaking,2016-06-07 18:10:04.824,0.9183673469387755,1.955,0,1,1,4,0.6649284999999999,1,101.75,47.8125,246.26538618775126
radioClick,Answering,2016-06-07 18:10:10.107,0.5,5.283,0,1,1,4,0.6644369999999999,1,89.5,44.5,0.0
pan,Sensemaking,2016-06-07 18:10:26.881,0.92,16.774,20,1,1,4,0.0,1,0.0,0.0,349.0684940717622
pan,Sensemaking,2016-06-07 18:10:30.441,0.9215686274509803,3.56,20,2,2,4,0.6576980625,1,89.5625,45.875,311.33328709988524
pan,Sensemaking,2016-06-07 18:10:32.572,0.9230769230769231,2.131,20,2,2,4,0.6644369999999999,1,89.5,44.5,23.151477071236542
