Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Longitude,Latitude,Angle
start,Foraging,2016-06-14 20:26:18.181,0.4,0.0,0,1,1,0,0.6400338750000001,1,52.125,65.8125,0.0
zoom,Navigation,2016-06-14 20:26:47.288,0.4,29.107,0,1,1,1,0.3800685,1,57.0625,30.9375,0.0
zoom,Navigation,2016-06-14 20:26:47.827,0.5,0.539,0,1,1,2,0.338582375,1,36.5,27.0625,0.0
pan,Sensemaking,2016-06-14 20:26:48.455,0.4,0.628,0,1,1,2,0.49508512499999996,1,113.5,37.0,0.7889543833536017
pan,Sensemaking,2016-06-14 20:26:49.192,0.5,0.737,0,1,1,2,0.6329504375,1,93.625,44.5625,2.3456525959902956
pan,Sensemaking,2016-06-14 20:26:50.735,0.5714285714285714,1.543,0,1,1,2,0.6327995,1,89.0,44.5,2.5307685946180696
pan,Sensemaking,2016-06-14 20:26:57.692,0.625,6.957,0,1,1,2,0.6327995,1,89.0,44.5,349.9056954085621
pan,Sensemaking,2016-06-14 20:26:58.227,0.6666666666666666,0.535,0,1,1,2,0.65440125,1,99.375,46.375,345.5901075355067
pan,Sensemaking,2016-06-14 20:26:58.920,0.7,0.693,0,1,1,2,0.6507815,1,89.5,44.5,347.09982134360985
pan,Sensemaking,2016-06-14 20:26:59.406,0.7272727272727273,0.486,0,1,1,2,0.6324280625,1,105.0,46.375,336.753597425813
pan,Sensemaking,2016-06-14 20:27:00.110,0.75,0.704,0,1,1,2,0.6326205,1,89.5,44.5,349.34227168752517
pan,Sensemaking,2016-06-14 20:27:00.590,0.7692307692307693,0.48,0,1,1,2,0.6326205,1,89.5,44.5,345.2217235808321
pan,Sensemaking,2016-06-14 20:27:01.090,0.7857142857142857,0.5,0,1,1,2,0.6480446875,1,97.5625,45.375,341.9368236444526
pan,Sensemaking,2016-06-14 20:27:01.719,0.8,0.629,0,1,1,2,0.6433225,1,87.5,44.5,344.8070202476032
pan,Sensemaking,2016-06-14 20:27:02.191,0.8125,0.472,0,1,1,2,0.638858375,1,100.125,46.0625,343.0214623342475
pan,Sensemaking,2016-06-14 20:27:02.775,0.8235294117647058,0.584,0,1,1,2,0.6399275,1,89.5,44.5,349.56727969043595
pan,Sensemaking,2016-06-14 20:27:03.210,0.8333333333333334,0.435,0,1,1,2,0.6399275,1,89.5,44.5,345.0363678339183
pan,Sensemaking,2016-06-14 20:27:03.767,0.8421052631578947,0.557,0,1,1,2,0.6533806875,1,102.5,46.125,342.00596454208966
