Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Longitude,Latitude,Angle
start,Foraging,2016-06-14 15:45:40.355,0.4,0.0,0,1,1,0,0.6400338750000001,1,52.125,65.8125,0.0
pan,Foraging,2016-06-14 15:46:02.573,0.3333333333333333,22.218,0,1,1,0,0.6354235,1,46.5,68.5,343.8683968458166
zoom,Navigation,2016-06-14 15:46:05.428,0.4,2.855,0,1,2,1,0.40780962499999995,1,58.6875,35.125,0.0
zoom,Navigation,2016-06-14 15:46:05.923,0.5,0.495,0,1,2,2,0.3894388125,1,60.0,28.0625,0.0
pan,Sensemaking,2016-06-14 15:46:06.889,0.4,0.966,0,1,2,2,0.6256072500000001,1,103.75,46.1875,27.625664900940908
pan,Sensemaking,2016-06-14 15:46:07.572,0.5,0.683,0,1,2,2,0.649498,1,117.0,44.5,28.06987654649744
pan,Sensemaking,2016-06-14 15:46:08.710,0.5714285714285714,1.138,0,1,2,2,0.649498,1,117.0,44.5,0.29505903196179656
pan,Sensemaking,2016-06-14 15:46:10.863,0.625,2.153,0,1,2,2,0.649498,1,117.0,44.5,346.5185116677241
pan,Sensemaking,2016-06-14 15:46:11.522,0.6666666666666666,0.659,0,1,2,2,0.65440125,1,99.375,46.375,290.93170835175727
pan,Sensemaking,2016-06-14 15:46:12.208,0.7,0.686,0,1,2,2,0.6507815,1,89.5,44.5,286.41997172002255
pan,Sensemaking,2016-06-14 15:46:12.864,0.7272727272727273,0.656,0,1,2,2,0.6324280625,1,105.0,46.375,304.31954263338855
pan,Sensemaking,2016-06-14 15:46:13.533,0.75,0.669,0,1,2,2,0.6326205,1,89.5,44.5,317.58861101555806
pan,Sensemaking,2016-06-14 15:46:14.222,0.7692307692307693,0.689,0,1,2,2,0.6480446875,1,97.5625,45.375,315.72067998872694
pan,Sensemaking,2016-06-14 15:46:14.910,0.7857142857142857,0.688,0,1,2,2,0.6433225,1,87.5,44.5,320.8272857082528
pan,Sensemaking,2016-06-14 15:46:15.569,0.8,0.659,0,1,2,2,0.638858375,1,100.125,46.0625,325.31197443720964
pan,Sensemaking,2016-06-14 15:46:16.275,0.8125,0.706,0,1,2,2,0.6399275,1,89.5,44.5,324.01133945078567
pan,Sensemaking,2016-06-14 15:46:16.888,0.8235294117647058,0.613,0,1,2,2,0.6533806875,1,102.5,46.125,294.4882093182593
pan,Sensemaking,2016-06-14 15:46:17.534,0.8333333333333334,0.646,0,1,2,2,0.6553595,1,89.5,44.5,299.13373455063703
