Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Longitude,Latitude,Angle
start,Foraging,2016-06-15 19:20:47.811,0.4,0.0,0,1,1,0,0.6400338750000001,1,52.125,65.8125,0.0
pan,Foraging,2016-06-15 19:21:27.602,0.3333333333333333,39.791,0,1,1,0,0.6354235,1,46.5,68.5,3.814832666770601
zoom,Navigation,2016-06-15 19:21:30.579,0.4,2.977,0,1,1,1,0.3800685,1,57.0625,30.9375,0.0
zoom,Navigation,2016-06-15 19:21:32.227,0.5,1.648,0,1,1,2,0.6217085,1,92.875,46.25,0.0
zoom,Navigation,2016-06-15 19:21:33.051,0.5714285714285714,0.824,0,1,1,3,0.473281625,1,61.3125,37.875,0.0
zoom,Navigation,2016-06-15 19:21:33.851,0.625,0.8,0,1,1,4,0.4580821875,1,54.6875,33.375,0.0
pan,Sensemaking,2016-06-15 19:21:34.980,0.4,1.129,0,1,1,4,0.6376935,1,83.5,44.5,29.148175051330174
pan,Sensemaking,2016-06-15 19:21:35.814,0.5,0.834,0,1,1,4,0.617296125,1,121.6875,46.8125,24.621007997514695
pan,Sensemaking,2016-06-15 19:21:37.535,0.5714285714285714,1.721,0,1,1,4,0.6363275,1,118.0,44.5,1.095129618026299
zoom,Navigation,2016-06-15 19:21:38.186,0.6666666666666666,0.651,0,1,1,3,0.315590625,1,46.5,22.25,0.0
zoom,Navigation,2016-06-15 19:21:38.771,0.7,0.585,0,1,1,2,0.6217085,1,92.875,46.25,0.0
pan,Foraging,2016-06-15 19:21:39.726,0.42857142857142855,0.955,0,1,1,2,0.6327995,1,89.0,44.5,0.6834918227492298
pan,Foraging,2016-06-15 19:21:46.662,0.5,6.936,0,1,1,2,0.6327995,1,89.0,44.5,4.68718916997969
zoom,Navigation,2016-06-15 19:21:47.612,0.7272727272727273,0.95,0,1,1,3,0.31335725000000003,1,51.75,26.125,0.0
zoom,Navigation,2016-06-15 19:21:48.530,0.75,0.918,0,1,1,4,0.5984700625,1,96.125,46.8125,0.0
pan,Sensemaking,2016-06-15 19:21:55.071,0.625,6.541,0,1,1,4,0.668277,1,89.5,44.5,355.4870593559221
pan,Sensemaking,2016-06-15 19:21:59.219,0.6666666666666666,4.148,0,1,1,4,0.668277,1,89.5,44.5,5.789606846939493
pan,Sensemaking,2016-06-15 19:22:07.810,0.7,8.591,0,1,1,4,0.668277,1,89.5,44.5,339.2143138368593
pan,Sensemaking,2016-06-15 19:22:08.838,0.7272727272727273,1.028,0,1,1,4,0.661026875,1,97.1875,45.0625,326.3328203812669
pan,Sensemaking,2016-06-15 19:22:10.447,0.75,1.609,0,1,1,4,0.6750225,1,89.5,44.5,338.226982869854
pan,Sensemaking,2016-06-15 19:22:11.118,0.7692307692307693,0.671,0,1,1,4,0.618511375,1,98.0,44.8125,299.74036733023655
pan,Sensemaking,2016-06-15 19:22:12.432,0.7857142857142857,1.314,0,1,1,4,0.661314,1,89.5,44.5,336.67951940932977
pan,Sensemaking,2016-06-15 19:22:13.078,0.8,0.646,0,1,1,4,0.6492439375,1,95.5,48.0625,318.94181612035203
