Action,State,TimeStamp,StateActionProbab,IdleTime,Reward,Subtask_Screenshot_Time,Subtask_Idle_Time,ZoomLevel,NDSI,Subtask_Zoom,Longitude,Latitude,Angle
start,Foraging,2016-06-06 20:25:58.295,0.4,0.0,0,1,1,0,0.6400338750000001,1,52.125,65.8125,0.0
pan,Foraging,2016-06-06 20:27:13.184,0.3333333333333333,74.889,0,1,1,0,0.6354235,1,46.5,68.5,16.927513064147046
pan,Foraging,2016-06-06 20:27:15.248,0.42857142857142855,2.064,0,1,1,0,0.6354235,1,46.5,68.5,355.89427132160966
zoom,Navigation,2016-06-06 20:27:16.073,0.4,0.825,0,1,1,1,0.079348625,1,11.6875,5.9375,0.0
pan,Navigation,2016-06-06 20:27:17.788,0.3333333333333333,1.715,0,1,1,1,0.0,1,0.0,0.0,33.29128924215896
zoom,Navigation,2016-06-06 20:27:19.233,0.42857142857142855,1.445,0,1,1,2,0.61133975,1,71.5,45.9375,0.0
pan,Navigation,2016-06-06 20:27:21.412,0.375,2.179,0,1,1,2,0.6350065,1,58.0,45.0,357.6278974745622
zoom,Navigation,2016-06-06 20:27:53.064,0.4444444444444444,31.652,0,1,1,3,0.1468056875,1,22.5,14.375,0.0
pan,Sensemaking,2016-06-06 20:27:57.444,0.4,4.38,0,1,1,3,0.0,1,0.0,0.0,355.6517099044389
pan,Sensemaking,2016-06-06 20:27:59.238,0.5,1.794,0,1,1,3,0.5027018125,1,81.0,34.0,279.817148118678
pan,Sensemaking,2016-06-06 20:28:03.572,0.5714285714285714,4.334,0,1,1,3,0.6723005,1,103.5,44.5,5.29582876065556
pan,Sensemaking,2016-06-06 20:28:05.243,0.625,1.671,0,1,1,3,0.4953568125,1,75.25,36.1875,269.3291912959535
pan,Sensemaking,2016-06-06 20:28:08.179,0.6666666666666666,2.936,0,1,1,3,0.6340631250000001,1,77.0,45.625,9.316755733333167
pan,Sensemaking,2016-06-06 20:28:10.179,0.7,2.0,0,1,1,3,0.6176930625,1,88.6875,45.625,268.8096289659901
pan,Sensemaking,2016-06-06 20:28:15.208,0.7272727272727273,5.029,0,1,1,3,0.0,1,0.0,0.0,358.1891434304796
pan,Sensemaking,2016-06-06 20:28:16.851,0.75,1.643,0,1,1,3,0.4808185,1,76.625,38.8125,265.9999575310297
pan,Sensemaking,2016-06-06 20:28:20.163,0.7692307692307693,3.312,0,1,1,3,0.6672595,1,97.0,50.0,359.07006696201745
pan,Sensemaking,2016-06-06 20:28:25.507,0.7857142857142857,5.344,0,1,1,3,0.4555679375,1,78.625,35.3125,293.43889495038366
pan,Sensemaking,2016-06-06 20:28:28.709,0.8,3.202,0,1,1,3,0.609693,1,99.5,44.5,348.61639716284367
pan,Sensemaking,2016-06-06 20:28:30.547,0.8125,1.838,0,1,1,3,0.49907068749999994,1,77.9375,34.0,294.8954343820275
pan,Sensemaking,2016-06-06 20:28:34.343,0.8235294117647058,3.796,0,1,1,3,0.6718219999999999,1,98.5,44.5,358.15598743201497
pan,Sensemaking,2016-06-06 20:28:36.717,0.8333333333333334,2.374,0,1,1,3,0.4389109375,1,76.375,38.5,277.88825788099643
pan,Sensemaking,2016-06-06 20:28:41.806,0.8421052631578947,5.089,0,1,1,3,0.49103074999999996,1,71.5,33.375,358.8059473196423
pan,Sensemaking,2016-06-06 20:28:43.845,0.85,2.039,0,1,1,3,0.43246862499999994,1,72.6875,33.375,286.26463148567416
pan,Sensemaking,2016-06-06 20:28:48.947,0.8571428571428571,5.102,0,1,1,3,0.5729785,1,96.5,44.5,359.17739283953455
pan,Sensemaking,2016-06-06 20:28:51.548,0.8636363636363636,2.601,0,1,1,3,0.500050625,1,71.6875,33.6875,259.72706064319397
pan,Sensemaking,2016-06-06 20:28:54.662,0.8695652173913043,3.114,0,1,1,3,0.5027652499999999,1,76.8125,33.6875,253.79459984917344
pan,Sensemaking,2016-06-06 20:29:00.894,0.875,6.232,0,1,1,3,0.396963125,1,79.375,30.9375,0.9059407201899327
pan,Sensemaking,2016-06-06 20:29:02.517,0.88,1.623,0,1,1,3,0.504603,1,78.125,37.6875,258.64468473981674
pan,Sensemaking,2016-06-06 20:29:10.998,0.8846153846153846,8.481,0,1,1,3,0.680025,1,102.5,47.0,2.2819615462377683
pan,Sensemaking,2016-06-06 20:29:12.685,0.8888888888888888,1.687,0,1,1,3,0.4596843125000001,1,79.375,34.75,269.5785149349144
pan,Sensemaking,2016-06-06 20:29:21.878,0.8928571428571429,9.193,0,1,1,3,0.6001445000000001,1,97.5,50.0,4.66462869318797
pan,Sensemaking,2016-06-06 20:29:23.741,0.896551724137931,1.863,0,1,1,3,0.468344625,1,76.875,36.875,260.70599730851285
pan,Sensemaking,2016-06-06 20:29:27.363,0.9,3.622,0,1,1,3,0.61465,1,100.5,46.0,5.75414950069242
pan,Answering,2016-06-06 20:29:27.675,0.4,0.312,0,1,1,3,0.61465,1,100.5,46.0,0.0
pan,Sensemaking,2016-06-06 20:29:29.702,0.9032258064516129,2.027,0,1,1,3,0.61465,1,100.5,46.0,0.8097450918156217
pan,Sensemaking,2016-06-06 20:29:31.331,0.90625,1.629,0,1,1,3,0.61465,1,100.5,46.0,269.64699898065464
pan,Sensemaking,2016-06-06 20:29:33.163,0.9090909090909091,1.832,0,1,1,3,0.4596843125000001,1,79.375,34.75,56.17868534706753
pan,Sensemaking,2016-06-06 20:29:36.046,0.9117647058823529,2.883,0,1,1,3,0.6213575,1,81.3125,46.125,351.07014550417676
pan,Sensemaking,2016-06-06 20:29:38.260,0.9142857142857143,2.214,0,1,1,3,0.6088514375,1,95.75,48.0,27.69568621510248
pan,Sensemaking,2016-06-06 20:29:43.054,0.9166666666666666,4.794,0,1,1,3,0.0,1,0.0,0.0,7.479556187648476
pan,Sensemaking,2016-06-06 20:29:44.915,0.918918918918919,1.861,0,1,1,3,0.5016470000000001,1,81.1875,35.5625,33.72141450958035
pan,Sensemaking,2016-06-06 20:29:50.306,0.9210526315789473,5.391,0,1,1,3,0.6756070000000001,1,104.5,47.0,358.71967658306625
