Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task,participant_id,user,threshold,ncp-1,rank
ActorCritic,pro24_adf_p1,0.3,0.0001,0.8,1.0,0.4166666666666667,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro24_adf_p1,0.4,0.001,0.05,1.0,0.55,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro24_adf_p1,0.5,0.0001,0.9,1.0,0.3529411764705882,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro24_adf_p1,0.6,0.0001,0.8,1.0,0.7142857142857143,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro24_adf_p1,0.7,0.1,0.5,1.0,0.7,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro24_adf_p1,0.8,0.0001,0.5,1.0,0.1428571428571428,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro24_adf_p1,0.9,0.5,0.8,1.0,1.0,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro20_ade_p1,0.05,0.0001,0.5,1.0,0.6285714285714286,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro20_ade_p1,0.1,0.0001,0.99,1.0,0.3333333333333333,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro20_ade_p1,0.2,0.0001,0.8,1.0,0.6896551724137931,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro20_ade_p1,0.3,0.01,0.5,1.0,0.2692307692307692,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro20_ade_p1,0.4,0.001,0.05,1.0,0.7727272727272727,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro20_ade_p1,0.5,0.1,0.2,1.0,0.7777777777777778,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro20_ade_p1,0.6,0.001,0.8,1.0,0.8,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro20_ade_p1,0.7,0.1,0.9,1.0,0.8181818181818182,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro20_ade_p1,0.8,0.001,0.9,1.0,0.75,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro20_ade_p1,0.9,0.0001,0.8,1.0,0.5,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro18_adf_p1,0.05,0.0001,0.05,1.0,0.3333333333333333,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro18_adf_p1,0.1,0.0001,0.05,1.0,0.5111111111111111,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro18_adf_p1,0.2,0.001,0.05,1.0,0.575,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro18_adf_p1,0.3,0.001,0.5,1.0,0.5142857142857142,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro18_adf_p1,0.4,0.001,0.2,1.0,0.4333333333333333,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro18_adf_p1,0.5,0.0001,0.9,1.0,0.36,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro18_adf_p1,0.6,0.001,0.5,1.0,0.35,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro18_adf_p1,0.7,0.1,0.9,1.0,0.3333333333333333,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro18_adf_p1,0.8,0.001,0.8,1.0,0.4,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro18_adf_p1,0.9,0.001,0.8,1.0,0.6,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro17_ace_p1,0.05,0.0001,0.1,1.0,0.2549019607843137,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro17_ace_p1,0.1,0.0001,0.05,1.0,0.7083333333333334,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro17_ace_p1,0.2,0.0001,0.1,1.0,0.4418604651162791,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro17_ace_p1,0.3,0.0001,0.1,1.0,0.7894736842105263,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro17_ace_p1,0.4,0.001,0.1,1.0,0.78125,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro17_ace_p1,0.5,0.1,0.9,1.0,0.7407407407407407,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro17_ace_p1,0.6,0.1,0.1,1.0,0.6818181818181818,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro17_ace_p1,0.7,0.001,0.1,1.0,0.6875,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro17_ace_p1,0.8,0.001,0.9,1.0,0.8181818181818182,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro17_ace_p1,0.9,0.0001,0.05,1.0,1.0,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro22_ade_p1,0.05,0.0001,0.05,1.0,0.6875,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro22_ade_p1,0.1,0.001,0.5,1.0,0.6885245901639344,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro22_ade_p1,0.2,0.0001,0.99,1.0,0.7407407407407407,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro22_ade_p1,0.3,0.0001,0.1,1.0,0.723404255319149,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro22_ade_p1,0.4,0.0001,0.1,1.0,0.7317073170731707,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro22_ade_p1,0.5,0.001,0.05,1.0,0.6764705882352942,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro22_ade_p1,0.6,0.001,0.1,1.0,0.6666666666666666,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro22_ade_p1,0.7,0.1,0.5,1.0,0.7619047619047619,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro22_ade_p1,0.8,0.1,0.05,1.0,1.0,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro22_ade_p1,0.9,0.0001,0.99,1.0,1.0,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro23_acf_p1,0.05,0.0001,0.1,1.0,0.660377358490566,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro23_acf_p1,0.1,0.0001,0.9,1.0,0.16,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro23_acf_p1,0.2,0.0001,0.9,1.0,0.5227272727272727,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro23_acf_p1,0.3,0.1,0.9,1.0,0.7435897435897436,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro23_acf_p1,0.4,0.1,0.5,1.0,0.7272727272727273,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro23_acf_p1,0.5,0.0001,0.8,1.0,0.7142857142857143,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro23_acf_p1,0.6,0.0001,0.5,1.0,0.7727272727272727,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro23_acf_p1,0.7,0.0001,0.8,1.0,0.7058823529411765,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro23_acf_p1,0.8,0.0001,0.2,1.0,0.7272727272727273,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro23_acf_p1,0.9,0.001,0.5,1.0,0.8333333333333334,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro31_adf_p1,0.05,0.0001,0.05,1.0,0.24,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro31_adf_p1,0.1,0.0001,0.1,1.0,0.6808510638297872,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro31_adf_p1,0.2,0.0001,0.2,1.0,0.6904761904761905,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro31_adf_p1,0.3,0.001,0.2,1.0,0.6756756756756757,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro31_adf_p1,0.4,0.0001,0.9,1.0,0.71875,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro31_adf_p1,0.5,0.1,0.2,1.0,0.8461538461538461,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro31_adf_p1,0.6,0.001,0.05,1.0,0.7619047619047619,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro31_adf_p1,0.7,0.0001,0.99,1.0,0.75,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro31_adf_p1,0.8,0.0001,0.8,1.0,0.7272727272727273,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro31_adf_p1,0.9,0.001,0.05,1.0,0.8333333333333334,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro3_ace_p1,0.05,0.0001,0.1,1.0,0.1666666666666666,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro3_ace_p1,0.1,0.001,0.5,1.0,0.5357142857142857,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro3_ace_p1,0.2,0.0001,0.1,1.0,0.56,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro3_ace_p1,0.3,0.0001,0.05,1.0,0.5,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro3_ace_p1,0.4,0.0001,0.8,1.0,0.5789473684210527,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro3_ace_p1,0.5,0.0001,0.5,1.0,0.4375,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro3_ace_p1,0.6,0.0001,0.1,1.0,0.6923076923076923,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro3_ace_p1,0.7,0.1,0.1,1.0,0.6,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro3_ace_p1,0.8,0.1,0.8,1.0,0.5714285714285714,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro3_ace_p1,0.9,0.0001,0.1,1.0,0.5,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro21_ade_p1,0.05,0.0001,0.2,1.0,0.7294117647058823,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro21_ade_p1,0.1,0.1,0.8,1.0,0.8641975308641975,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro21_ade_p1,0.2,0.0001,0.05,1.0,0.8472222222222222,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro21_ade_p1,0.3,0.1,0.05,1.0,0.8253968253968254,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro21_ade_p1,0.4,0.0001,0.05,1.0,0.8518518518518519,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro21_ade_p1,0.5,0.001,0.1,1.0,0.8222222222222222,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro21_ade_p1,0.6,0.001,0.1,1.0,0.8611111111111112,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro21_ade_p1,0.7,0.001,0.1,1.0,0.9629629629629628,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro21_ade_p1,0.8,0.0001,0.8,1.0,0.9444444444444444,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro21_ade_p1,0.9,0.001,0.05,1.0,0.8888888888888888,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro9_acf_p1,0.05,0.0001,0.05,1.0,0.6285714285714286,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro9_acf_p1,0.1,0.0001,0.5,1.0,0.6363636363636364,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro9_acf_p1,0.2,0.0001,0.05,1.0,0.4137931034482758,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro9_acf_p1,0.3,0.0001,0.1,1.0,0.1538461538461538,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro9_acf_p1,0.4,0.0001,0.9,1.0,0.7727272727272727,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro9_acf_p1,0.5,0.001,0.5,1.0,0.7222222222222222,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro9_acf_p1,0.6,0.001,0.99,1.0,0.8,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro9_acf_p1,0.7,0.001,0.05,1.0,0.6363636363636364,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro9_acf_p1,0.8,0.001,0.99,1.0,0.5,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro9_acf_p1,0.9,0.01,0.1,1.0,0.5,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu11_adf_p1,0.05,0.0001,0.05,1.0,0.217391304347826,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu11_adf_p1,0.1,0.5,0.5,1.0,0.6363636363636364,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu11_adf_p1,0.2,0.001,0.1,1.0,0.6,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu11_adf_p1,0.3,0.0001,0.05,1.0,0.7058823529411765,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu11_adf_p1,0.4,0.0001,0.9,1.0,0.3333333333333333,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu11_adf_p1,0.5,0.0001,0.05,1.0,0.1666666666666666,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu11_adf_p1,0.6,0.0001,0.05,1.0,0.3,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu11_adf_p1,0.7,0.0001,0.2,1.0,0.875,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu11_adf_p1,0.8,0.001,0.1,1.0,0.6,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu11_adf_p1,0.9,0.001,0.1,1.0,0.6666666666666666,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu17_ace_p1,0.05,0.0001,0.05,1.0,0.5714285714285714,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu17_ace_p1,0.1,0.01,0.2,1.0,0.7142857142857143,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu17_ace_p1,0.2,0.01,0.05,1.0,0.6666666666666666,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu17_ace_p1,0.3,0.01,0.5,1.0,0.6,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu17_ace_p1,0.4,0.0001,0.9,1.0,0.6,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu17_ace_p1,0.5,0.0001,0.5,1.0,0.5,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu17_ace_p1,0.6,0.001,0.05,1.0,0.3333333333333333,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu17_ace_p1,0.7,0.001,0.99,1.0,0.3333333333333333,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu17_ace_p1,0.8,0.0001,0.5,1.0,1.0,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu17_ace_p1,0.9,0.0001,0.2,1.0,1.0,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro5_adf_p1,0.05,0.0001,0.05,1.0,0.6363636363636364,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro5_adf_p1,0.1,0.001,0.2,1.0,0.6349206349206349,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro5_adf_p1,0.2,0.0001,0.05,1.0,0.6964285714285714,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro5_adf_p1,0.3,0.0001,0.8,1.0,0.673469387755102,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro5_adf_p1,0.4,0.1,0.99,1.0,0.6428571428571429,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro5_adf_p1,0.5,0.0001,0.9,1.0,0.7142857142857143,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro5_adf_p1,0.6,0.001,0.05,1.0,0.75,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro5_adf_p1,0.7,0.001,0.99,1.0,0.7619047619047619,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro5_adf_p1,0.8,0.001,0.5,1.0,0.7142857142857143,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro5_adf_p1,0.9,0.001,0.1,1.0,0.8571428571428571,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro29_ace_p1,0.05,0.0001,0.05,1.0,0.6086956521739131,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro29_ace_p1,0.1,0.0001,0.1,1.0,0.5977011494252874,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro29_ace_p1,0.2,0.001,0.5,1.0,0.5714285714285714,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro29_ace_p1,0.3,0.1,0.8,1.0,0.5882352941176471,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro29_ace_p1,0.4,0.01,0.05,1.0,0.5862068965517241,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro29_ace_p1,0.5,0.0001,0.9,1.0,0.6458333333333334,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro29_ace_p1,0.6,0.001,0.05,1.0,0.6923076923076923,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro29_ace_p1,0.7,0.001,0.05,1.0,0.8275862068965517,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro29_ace_p1,0.8,0.0001,0.5,1.0,0.8,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,pro29_ace_p1,0.9,0.001,0.99,1.0,0.8,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu13_acf_p1,0.05,0.0001,0.1,1.0,0.631578947368421,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu13_acf_p1,0.1,0.0001,0.05,1.0,0.1666666666666666,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu13_acf_p1,0.2,0.0001,0.05,1.0,0.375,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu13_acf_p1,0.3,0.5,0.5,1.0,0.7857142857142857,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu13_acf_p1,0.4,0.0001,0.9,1.0,0.5,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu13_acf_p1,0.5,0.0001,0.2,1.0,0.6,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu13_acf_p1,0.6,0.5,0.2,1.0,0.75,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu13_acf_p1,0.7,0.001,0.05,1.0,0.6666666666666666,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu13_acf_p1,0.8,0.0001,0.5,1.0,0.75,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu13_acf_p1,0.9,0.001,0.2,1.0,0.5,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu21_ace_p1,0.05,0.0001,0.2,1.0,0.3,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu21_ace_p1,0.1,0.0001,0.05,1.0,0.3157894736842105,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu21_ace_p1,0.2,0.0001,0.5,1.0,0.4705882352941176,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu21_ace_p1,0.3,0.0001,0.05,1.0,0.4666666666666667,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu21_ace_p1,0.4,0.1,0.1,1.0,0.6923076923076923,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu21_ace_p1,0.5,0.0001,0.9,1.0,0.4545454545454545,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu21_ace_p1,0.6,0.0001,0.99,1.0,0.7777777777777778,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu21_ace_p1,0.7,0.001,0.05,1.0,0.4285714285714285,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu21_ace_p1,0.8,0.0001,0.05,1.0,0.4,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu21_ace_p1,0.9,0.001,0.8,1.0,0.0,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu15_ade_p1,0.05,0.0001,0.8,1.0,0.3,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu15_ade_p1,0.1,0.0001,0.1,1.0,0.2142857142857142,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu15_ade_p1,0.2,0.001,0.8,1.0,0.12,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu15_ade_p1,0.3,0.0001,0.05,1.0,0.1818181818181818,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu15_ade_p1,0.4,0.0001,0.99,1.0,0.0526315789473684,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu15_ade_p1,0.5,0.5,0.5,1.0,0.9375,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
ActorCritic,stu15_ade_p1,0.6,0.001,0.05,1.0,0.9230769230769232,"[None, None, None]",0.0,0.0,Focused,p1,,,,,
